case,observable,time,C,SE_C,damped_fit,real_exponential_fit
equilibrium_T5_T5,sin_theta1,0.26,-0.021313122714800313,0.0006923913417366497,-0.01764909590476991,0.014934969565184595
equilibrium_T5_T5,sin_theta1,0.27,-0.027502077132604042,0.0006826517400567917,-0.023625504125526338,0.01279033228262035
equilibrium_T5_T5,sin_theta1,0.28,-0.03290516107986975,0.0006751275453297842,-0.02894205912450859,0.01095366141764335
equilibrium_T5_T5,sin_theta1,0.29,-0.0375828204046429,0.0006729362207519473,-0.03364127795180801,0.009380733494735128
equilibrium_T5_T5,sin_theta1,0.3,-0.0415564694996381,0.000669120943454141,-0.037763989926756454,0.008033675457368477
equilibrium_T5_T5,sin_theta1,0.31,-0.04492007945000252,0.0006661283136865704,-0.04134934114493158,0.00688005275819287
equilibrium_T5_T5,sin_theta1,0.32,-0.04773333016482838,0.0006633272703537317,-0.04443480499914408,0.005892088397982465
equilibrium_T5_T5,sin_theta1,0.33,-0.04999519665122172,0.00065612497255715,-0.04705619810113809,0.005045994109318192
equilibrium_T5_T5,sin_theta1,0.34,-0.05179403543342889,0.0006497134514309395,-0.04924770102849175,0.004321397581202693
equilibrium_T5_T5,sin_theta1,0.35000000000000003,-0.05316692743520046,0.0006467232576783412,-0.05104188335756818,0.003700851933286893
equilibrium_T5_T5,sin_theta1,0.36,-0.05413386121286523,0.0006522719661415354,-0.052469732478328285,0.0031694156287979166
equilibrium_T5_T5,sin_theta1,0.37,-0.05472619432119136,0.0006558809816236592,-0.053560685720376804,0.002714292711285778
equilibrium_T5_T5,sin_theta1,0.38,-0.055012758409957674,0.0006589794729350973,-0.05434266535177901,0.00232452470278673
equilibrium_T5_T5,sin_theta1,0.39,-0.05500327571519886,0.0006605493836812484,-0.054842116042962595,0.001990726744908108
equilibrium_T5_T5,sin_theta1,0.4,-0.0547339710851168,0.0006702765759441919,-0.05508404441742676,0.0017048616296232253
equilibrium_T5_T5,sin_theta1,0.41000000000000003,-0.054277204809249704,0.000682939961472487,-0.05509206033903297,0.0014600462788757723
