event,time,log_mean_weight,cumulative_log_normalizer,scgf,population_mean_entropy_rate,tilted_mean_entropy_rate,population_mean_observable_rate,tilted_mean_observable_rate,population_mean_action_current,population_mean_potential_rate,population_mean_log_likelihood_ratio_rate,weight_ess,max_weight_fraction,resampled,unique_parents,parent_count_ess,unique_roots,root_count_ess,root_weight_ess
1,2,-0.0027434790636844397,-0.0027434790636844397,-0.0013717395318422199,0.16403692755772439,-0.33588731183502357,0.1732554864771487,-0.25697703608121769,0.050062306537290276,0,-0.23858331102490599,2331.0949390056371,0.0018387084887394301,1,2715,2161.4552950270549,2715,2161.4552950270549,2161.4552950270545
2,4,-0.10483597435094172,-0.10757945341462616,-0.02689486335365654,0.39214801013163736,-0.25018137286571168,0.37680608541552413,-0.16417854213296754,0.037790058181719981,0,-0.23967369763546287,2227.3188397115355,0.0016980030847525912,1,2623,2061.0830466830466,2019,1437.6363324764352,1437.636332476435
3,6,-0.093093803311631085,-0.20067325672625724,-0.033445542787709538,0.32692476335391651,-0.30697514523507585,0.35421462503212364,-0.16555870852482427,0.052439224805084686,0,-0.24669948224146762,2220.560589567699,0.0016798680957719869,1,2620,2052.5099094690481,1615,1042.3220675944333,1042.3220675944333
4,8,-0.081940519501137565,-0.28261377622739481,-0.035326722028424351,0.3646836437731098,-0.23728934577197933,0.33613574298143395,-0.16712559451090947,0.052122688426666661,0,-0.23821672149768103,2240.854345243994,0.0014417418617942198,1,2625,2070.7499382868427,1326,826.05691777449533,826.05691777449522
5,10,-0.084007325098964358,-0.36662110132635917,-0.036662110132635914,0.29528150125412544,-0.26551676947016079,0.3078654875310281,-0.17563942634406043,0.059148349540156811,0,-0.249851608233743,2249.1352545529394,0.0015300208348094642,1,2647,2083.6085444610035,1132,656.89960845732185,656.89960845732173
6,12,-0.10764609615707776,-0.47426719748343693,-0.03952226645695308,0.32431731374906358,-0.27047341477396503,0.33284829369800389,-0.16440970617545819,0.075739509542228634,0,-0.24081830647289765,2245.9988756293615,0.0018350810469134453,1,2636,2066.6686375954669,985,547.88113121285346,547.88113121285346
7,14,-0.087714108255992684,-0.56198130573942962,-0.040141521838530689,0.30838933238057481,-0.26497356246291731,0.30812703852421036,-0.17192210472739158,0.044182484618910972,0,-0.24741740305232879,2250.102361319477,0.0015092133503542065,1,2661,2098.201100550275,875,460.73532157961222,460.73532157961216
8,16,-0.087455919389497261,-0.64943722512892688,-0.04058982657055793,0.35300822745282812,-0.23327619223240278,0.33439197052461789,-0.15491645752631866,0.025399629177672356,0,-0.24341971765450165,2225.9973118718244,0.0014774053948455551,1,2643,2073.8215080346108,777,402.3313189448441,402.33131894484404
9,18,-0.086076455299109789,-0.73551368042803666,-0.040861871134890926,0.32376885641950093,-0.30338251241760555,0.31745464356660602,-0.190377502083037,0.056838949275699935,0,-0.24458662597371583,2212.3125179368817,0.0015544912005739269,1,2628,2049.000488519785,704,365.3893196271452,365.38931962714514
10,20,-0.10377819050633441,-0.83929187093437108,-0.041964593546718554,0.33738573602893579,-0.27349745538907122,0.31639868980044344,-0.16952570043459991,0.075541140768461718,0,-0.25345874728752787,2251.4089984567836,0.0016920956281665856,1,2614,2062.0963618485744,638,323.22305706469388,323.22305706469382
11,22,-0.097575495210056928,-0.936867366144428,-0.042584880279292185,0.31929179870940461,-0.26497005950674668,0.31225501584710152,-0.19455219886737907,0.067435515513452698,0,-0.26000720706058628,2214.9719649402473,0.0014343643033190568,1,2610,2039.5351325066861,595,287.81335346188155,287.81335346188155
12,24,-0.13842379775173619,-1.0752911638961642,-0.044803798495673508,0.3334161845270015,-0.2719110270648723,0.3535460895246742,-0.14423902526640142,0.050253593862083473,0,-0.26130221297955852,2211.9262249885728,0.0016578328450146725,1,2622,2041.5205646142613,550,256.07033181721056,256.0703318172105
13,26,-0.082760736496934939,-1.1580519003930991,-0.044540457707426886,0.3182879392039486,-0.34464185338387537,0.32838174843148876,-0.194637471006114,0.052723723954771803,0,-0.23822615967351596,2228.3721634484882,0.0027000646804940412,1,2614,2056.0313725490196,501,241.24606004831475,241.24606004831469
14,28,-0.095759515797824157,-1.2538114161909233,-0.044778979149675831,0.32908604867930663,-0.33136490257344076,0.32873063018464521,-0.21362964269724935,0.020853942126305869,0,-0.25120091813434209,2147.9012183438481,0.0020878188844760423,1,2596,1979.3789523360076,466,223.02416717624226,223.0241671762422
15,30,-0.12057452159951421,-1.3743859377904375,-0.045812864593014584,0.40388790276064918,-0.25724354949822636,0.40571752888149115,-0.13616317480370382,0.025442604230688334,0,-0.23918942776239244,2181.1058822919413,0.0014843429062934982,1,2578,2012.1391220916287,425,208.65107949457766,208.65107949457763
16,32,-0.079951127624295459,-1.454337065414733,-0.045448033294210405,0.29809104810324666,-0.26183723533835146,0.27329490175021398,-0.18945900613661704,0.042010107457148033,0,-0.25113217954056616,2224.7073796426944,0.0015652992570585346,1,2623,2049.000488519785,399,193.73228637413396,193.73228637413391
17,34,-0.099968592918243893,-1.5543056583329768,-0.04571487230391108,0.34520951669760314,-0.26813005663048756,0.33787438969893535,-0.1593259952147793,0.078222180898840324,0,-0.25366629499989379,2208.2789665343685,0.0021628146009317552,1,2635,2049.501099438065,381,180.71107281344248,180.71107281344246
18,36,-0.080022494936881294,-1.6343281532698581,-0.045398004257496058,0.27817861988775466,-0.25000906543398654,0.26967151466368822,-0.17212085224524371,0.042760353947957977,0,-0.25270691291768232,2245.3532468480921,0.001401937590458258,1,2633,2059.0594010800196,351,167.59450981959122,167.5945098195912
19,38,-0.10294100249064719,-1.7372691557605053,-0.045717609362118564,0.38551613936526102,-0.26021474407390471,0.3592424236283206,-0.17745798015270478,0.07402035198794106,0,-0.24553957829959402,2199.2828017051056,0.0015671973932007805,1,2617,2021.3513253012047,333,159.23403124466125,159.23403124466125
20,40,-0.085770429697256567,-1.8230395854577619,-0.045575989636444048,0.29910200511482937,-0.30835407737421694,0.32051040933351205,-0.18132174938523071,0.058428379070275135,0,-0.25417085594111266,2187.3705210468302,0.0017431441098508594,1,2606,2025.2554321583775,314,153.47728561757873,153.4772856175787
21,42,-0.092636591022250414,-1.9156761764800123,-0.04561133753523839,0.41360154365161828,-0.23487707274495204,0.37293704614027218,-0.16467173614127234,0.036583822015579394,0,-0.24607363726808085,2231.2129926020675,0.001638485624879714,1,2613,2057.0397253555666,297,144.7959402078227,144.79594020782267
22,44,-0.086980180574134813,-2.0026563570541471,-0.045514917205776072,0.38070536595482296,-0.30845827972442685,0.37488883561513725,-0.18370434004316144,0.06092225303807363,0,-0.2470778432588647,2216.9729527546701,0.001532822138265208,1,2590,2028.1934235976789,286,136.7759860429473,136.77598604294727
23,46,-0.11807068280955857,-2.1207270398637057,-0.046102761736167515,0.42911140497351791,-0.26146664837700329,0.37764107868454244,-0.17678168719350898,0.049039772009557336,0,-0.25296911761840513,2179.8588597149928,0.0015789002520258399,1,2580,1988.7643432906591,273,129.38593947620075,129.38593947620075
24,48,-0.12836103893283202,-2.2490880787965377,-0.046856001641594536,0.34453782311313175,-0.25014908926763213,0.34479276276036552,-0.163158050425248,0.058393045211313145,0,-0.25418060973551054,2188.1793260530267,0.0016727641985883454,1,2600,2016.0076904590242,266,126.17483905902172,126.17483905902169
25,50,-0.12357131721253456,-2.3726593960090723,-0.047453187920181446,0.39781966053739853,-0.26737540117013481,0.39121070050045437,-0.15103126612505094,0.042636174547428012,0,-0.24593601512508548,2229.472624457102,0.0016643803053550687,1,2600,2045.5030480370642,258,118.24267027514659,118.24267027514657
26,52,-0.091236919456847865,-2.4638963154659201,-0.047382621451267697,0.35035815425046374,-0.2657599594521442,0.32616768720010919,-0.19112761529204064,0.048163775911659268,0,-0.2502478275744644,2164.3280781492444,0.0018520206220803612,1,2589,2005.404733444896,250,113.78703779061881,113.78703779061878
27,54,-0.11720326840200901,-2.5810995838679291,-0.04779814044199869,0.38762960108452449,-0.24761431479825785,0.37153466594085638,-0.16078620811167765,0.028030792529251312,0,-0.24824012668968326,2224.566778270023,0.0014337616159724226,1,2609,2055.5275667728497,239,109.04776018511296,109.04776018511295
28,56,-0.097101959933712401,-2.6782015438016415,-0.047825027567886459,0.3205973000678432,-0.26077889106381741,0.33219353520117384,-0.16541903103939362,0.038608958368741716,0,-0.24442068051634525,2212.8513370128535,0.0023181420484116046,1,2633,2037.0587663914521,232,105.33026958476162,105.3302695847616
29,58,-0.073491772202775252,-2.7516933160044168,-0.047442988206972701,0.3654905715071266,-0.25026863750461503,0.33553967436232224,-0.17021758844379489,0.040935135284210743,0,-0.23050261230492783,2236.8068094712812,0.0020450816659084107,1,2651,2078.9610904584883,230,99.305198110638898,99.305198110638884
30,60,-0.0738223065684247,-2.8255156225728415,-0.047091927042880691,0.36238734159085634,-0.26761273783212924,0.33486621037442399,-0.20092716325753415,0.060812504294397184,0,-0.23155941028101906,2197.9250089464595,0.0017955377498487372,1,2584,2022.3259402121505,220,93.134317752858891,93.134317752858877
