event,time,log_mean_weight,cumulative_log_normalizer,scgf,population_mean_entropy_rate,tilted_mean_entropy_rate,population_mean_observable_rate,tilted_mean_observable_rate,population_mean_action_current,population_mean_potential_rate,population_mean_log_likelihood_ratio_rate,weight_ess,max_weight_fraction,resampled,unique_parents,parent_count_ess,unique_roots,root_count_ess,root_weight_ess
1,2,-0.0011672405019380605,-0.0011672405019380605,-0.00058362025096903025,0.14208447905795651,-0.38017895401038748,0.15544902806453917,-0.25818720765114467,0.063945938756236428,0,-0.23536240297271832,2326.7089238111635,0.0016435634270320818,1,2718,2161.4552950270549,2718,2161.4552950270549,2161.4552950270545
2,4,-0.087961319598196752,-0.089128560100134813,-0.022282140025033703,0.30277614794389351,-0.30626106089848631,0.3295512769129586,-0.18368523954749649,0.052339167524214678,0,-0.23131371619449559,2250.925218267435,0.0013054951540067466,1,2647,2086.1994528724199,2024,1407.2484482469383,1407.2484482469383
3,6,-0.10518588755098879,-0.1943144476511236,-0.032385741275187264,0.38694875528719697,-0.20415007691999501,0.33984208780707298,-0.16186096002854822,0.060411662560290673,0,-0.2446190897941273,2225.3103587866512,0.0016676137406230935,1,2637,2060.5767624662244,1585,1018.0349514563106,1018.0349514563104
4,8,-0.083853667604667059,-0.27816811525579066,-0.034771014406973833,0.31206513978938216,-0.29211967547237155,0.31173748431030185,-0.17806873992280497,0.061203648600718981,0,-0.24348133784253084,2209.8035969282523,0.0014935899883142991,1,2636,2050.5030554876557,1299,813.3224743067675,813.32247430676739
5,10,-0.072132956485151389,-0.35030107174094205,-0.035030107174094202,0.36051655977735059,-0.25309968228584451,0.34819682504318522,-0.16814966448415725,0.02473351453787493,0,-0.22839789109300435,2284.2822458343576,0.0014120142442434892,1,2664,2108.7501256913019,1112,682.61111563186591,682.6111156318658
6,12,-0.092006027381555278,-0.44230709912249733,-0.03685892492687478,0.32737971933785048,-0.30684834776856562,0.33863287041644363,-0.18295878060603338,0.080168160952222442,0,-0.25451208927311614,2206.3083138252064,0.0017556625900793073,1,2610,2022.8136001929106,975,573.38400546821595,573.38400546821595
7,14,-0.10744977655549715,-0.54975687567799447,-0.039268348262713894,0.36860307913463219,-0.25645243604083007,0.34455149469900787,-0.16656249953999744,0.048045860230815571,0,-0.23978983053760525,2252.0940871167381,0.0015625921278157543,1,2633,2067.1779201577133,866,498.49108628476347,498.49108628476336
8,16,-0.094793750636854135,-0.64455062631484861,-0.040284414144678038,0.38472846428637847,-0.24327780962218074,0.36614940513670335,-0.15579636510139253,0.030746348474370227,0,-0.23003046240634645,2207.3943272292881,0.0018568280632279997,1,2625,2035.0819990295972,782,430.95854097097356,430.95854097097344
9,18,-0.087856039994431256,-0.73240666630927986,-0.040689259239404439,0.34797763276756638,-0.29894391344516752,0.32894921871782012,-0.20033381788455273,0.044455938508622395,0,-0.24315051240631846,2217.4210513956018,0.0020178285517359765,1,2604,2031.1399515738499,701,375.14458208487991,375.14458208487986
10,20,-0.10078829778408505,-0.83319496409336491,-0.041659748204668244,0.33454240310011468,-0.25930117166033789,0.3441061696132785,-0.15241710528136262,0.046821015075670588,0,-0.23803122900364376,2226.9512654800142,0.0014144274149690619,1,2622,2059.5649398477781,633,331.35598040764734,331.35598040764728
11,22,-0.065691973705233941,-0.89888693779859885,-0.040858497172663585,0.27905131002818145,-0.23272863682307993,0.29815839964285151,-0.16221962626348893,0.065723010210687841,0,-0.23626421463821626,2282.3295706154777,0.0018078694687406343,1,2653,2092.9660678642713,588,312.87934056916936,312.8793405691693
12,24,-0.094959285589400366,-0.99384622338799922,-0.041410259307833298,0.3353322600758607,-0.24017923369039923,0.3421384475144863,-0.15675795706066967,0.068374209070136735,0,-0.23972977891486269,2213.6976338987183,0.0018010714672061895,1,2643,2064.634014275166,542,281.77111954586678,281.77111954586672
13,26,-0.098571188016912004,-1.0924174114049112,-0.042016054284804275,0.3276236779843939,-0.27103847615420629,0.31839600106626786,-0.19390278137263317,0.056107505079029021,0,-0.25102196251734132,2233.3614252939501,0.0018214841791041551,1,2614,2030.1568247821879,500,263.32898041185337,263.32898041185331
14,28,-0.11209168593428576,-1.204509097339197,-0.043018182047828465,0.32383367838002008,-0.27066849607022808,0.32964178470564437,-0.16999007522635656,0.064105853626764769,0,-0.24286032122771153,2198.2776644391715,0.0017332050550613767,1,2615,2024.7665942553706,459,242.46634101222651,242.46634101222645
