model_version,mode,T1,Tn,gamma,n,clone_count,burnin,observation_time,selection_time,dt,k,gauge_shift,control_scale,resample_threshold,observable_left_heat_coefficient,observable_right_heat_coefficient,seed,threads,bond,selection_events,scgf,mean_population_entropy_rate,mean_population_action_current,mean_population_observable_rate,mean_log_likelihood_ratio_rate,minimum_weight_ess,minimum_parent_count_ess,minimum_root_count_ess,minimum_root_weight_ess,resampling_events,minimum_unique_parents,minimum_unique_roots,midpoint_failures,mean_midpoint_iterations,mean_hamiltonian_energy_error_rate
gibbs-cartesian-entropy-cloning-v2,controlled_exact,10,2,0.10000000000000001,30,4096,500,60,2,0.00050000000000000001,0.59999999999999998,0.10000000000000001,0.5,1,0,-0.40000000000000002,92002,5,15,30,-0.0441667634887851,0.33968784985696765,0.04912070974640257,0.33656144940222388,-0.726325609213895,1095.3276176388995,1062.6561945781607,27.868018550755451,27.868018550755441,30,1883,73,0,6.1913627934047151,-1.1607627705478065e-07
