theta1,theta3,density
2.61799,-0.10472,0.017356
2.61799,0.10472,0.0173133
2.61799,0.314159,0.0173656
2.61799,0.523599,0.0188776
2.61799,0.733038,0.0204281
2.61799,0.942478,0.0231402
2.61799,1.15192,0.0263162
2.61799,1.36136,0.0311249
2.61799,1.5708,0.037002
2.61799,1.78024,0.0433087
2.61799,1.98968,0.050591
2.61799,2.19911,0.059061
2.61799,2.40855,0.0671297
2.61799,2.61799,0.0737547
2.61799,2.82743,0.0781582
2.61799,3.03687,0.07951
2.82743,-3.03687,0.0845005
2.82743,-2.82743,0.0817553
2.82743,-2.61799,0.076119
2.82743,-2.40855,0.0693177
2.82743,-2.19911,0.0616937
2.82743,-1.98968,0.0537184
2.82743,-1.78024,0.046322
2.82743,-1.5708,0.0394299
2.82743,-1.36136,0.0333761
2.82743,-1.15192,0.0289042
2.82743,-0.942478,0.0250418
2.82743,-0.733038,0.0224316
2.82743,-0.523599,0.0200311
2.82743,-0.314159,0.018971
2.82743,-0.10472,0.0185117
2.82743,0.10472,0.0184308
2.82743,0.314159,0.018935
2.82743,0.523599,0.0202171
2.82743,0.733038,0.0222115
2.82743,0.942478,0.0247257
2.82743,1.15192,0.0285335
2.82743,1.36136,0.0336275
2.82743,1.5708,0.0395736
2.82743,1.78024,0.0466241
2.82743,1.98968,0.0544111
2.82743,2.19911,0.0624963
2.82743,2.40855,0.0713934
2.82743,2.61799,0.078196
2.82743,2.82743,0.0830664
2.82743,3.03687,0.0853708
3.03687,-3.03687,0.087368
3.03687,-2.82743,0.0850263
3.03687,-2.61799,0.0789523
3.03687,-2.40855,0.0714099
3.03687,-2.19911,0.0641965
3.03687,-1.98968,0.0555182
3.03687,-1.78024,0.0483677
3.03687,-1.5708,0.0411444
3.03687,-1.36136,0.0351829
3.03687,-1.15192,0.0301522
3.03687,-0.942478,0.0264567
3.03687,-0.733038,0.0229768
3.03687,-0.523599,0.0209915
3.03687,-0.314159,0.0197267
3.03687,-0.10472,0.0191813
3.03687,0.10472,0.0190659
3.03687,0.314159,0.0197091
3.03687,0.523599,0.0209474
3.03687,0.733038,0.0230567
3.03687,0.942478,0.0258703
3.03687,1.15192,0.0295257
3.03687,1.36136,0.0347325
3.03687,1.5708,0.0408148
3.03687,1.78024,0.0475842
3.03687,1.98968,0.0554056
3.03687,2.19911,0.0641912
3.03687,2.40855,0.0725965
3.03687,2.61799,0.0800539
3.03687,2.82743,0.0849721
3.03687,3.03687,0.0881199
