theta1,theta3,density
-2.45044,-2.82743,0.071627
-2.45044,-2.70177,0.07012
-2.45044,-2.57611,0.0662099
-2.45044,-2.45044,0.0623944
-2.45044,-2.32478,0.0589673
-2.45044,-2.19911,0.0546289
-2.45044,-2.07345,0.0505131
-2.45044,-1.94779,0.0463068
-2.45044,-1.82212,0.0427319
-2.45044,-1.69646,0.0389706
-2.45044,-1.5708,0.0355198
-2.45044,-1.44513,0.0323759
-2.45044,-1.31947,0.0294032
-2.45044,-1.19381,0.0271408
-2.45044,-1.06814,0.0248053
-2.45044,-0.942478,0.0227615
-2.45044,-0.816814,0.0206192
-2.45044,-0.69115,0.0197557
-2.45044,-0.565487,0.0187524
-2.45044,-0.439823,0.0174986
-2.45044,-0.314159,0.0168646
-2.45044,-0.188495,0.0164299
-2.45044,-0.0628318,0.0161848
-2.45044,0.0628319,0.0162977
-2.45044,0.188496,0.0164967
-2.45044,0.314159,0.016723
-2.45044,0.439823,0.0172284
-2.45044,0.565487,0.018221
-2.45044,0.69115,0.0193596
-2.45044,0.816814,0.0200833
-2.45044,0.942478,0.0215351
-2.45044,1.06814,0.0237066
-2.45044,1.19381,0.0260685
-2.45044,1.31947,0.028374
-2.45044,1.44513,0.031361
-2.45044,1.5708,0.0340778
-2.45044,1.69646,0.0378857
-2.45044,1.82212,0.0410677
-2.45044,1.94779,0.0447152
-2.45044,2.07345,0.0493669
-2.45044,2.19912,0.0533106
-2.45044,2.32478,0.0568389
-2.45044,2.45044,0.0612056
-2.45044,2.57611,0.0651816
-2.45044,2.70177,0.0678047
-2.45044,2.82743,0.0706206
-2.45044,2.9531,0.0727723
-2.45044,3.07876,0.0738079
-2.32478,-3.07876,0.0687972
-2.32478,-2.9531,0.0682286
-2.32478,-2.82743,0.06706
-2.32478,-2.70177,0.0655804
-2.32478,-2.57611,0.0616541
-2.32478,-2.45044,0.0587939
-2.32478,-2.32478,0.0554995
-2.32478,-2.19911,0.0515348
-2.32478,-2.07345,0.0472317
-2.32478,-1.94779,0.0437195
-2.32478,-1.82212,0.0399219
-2.32478,-1.69646,0.0371033
-2.32478,-1.5708,0.0331946
-2.32478,-1.44513,0.0304132
-2.32478,-1.31947,0.0274379
-2.32478,-1.19381,0.0250782
-2.32478,-1.06814,0.0230954
-2.32478,-0.942478,0.021074
-2.32478,-0.816814,0.0195182
-2.32478,-0.69115,0.0181063
-2.32478,-0.565487,0.0170411
-2.32478,-0.439823,0.016369
-2.32478,-0.314159,0.0155449
-2.32478,-0.188495,0.015134
-2.32478,-0.0628318,0.0151564
-2.32478,0.0628319,0.0150341
-2.32478,0.188496,0.0153496
-2.32478,0.314159,0.0156032
-2.32478,0.439823,0.0160154
-2.32478,0.565487,0.0167777
-2.32478,0.69115,0.0180364
-2.32478,0.816814,0.0189747
-2.32478,0.942478,0.0204588
-2.32478,1.06814,0.0224107
-2.32478,1.19381,0.02448
-2.32478,1.31947,0.0265144
-2.32478,1.44513,0.0291962
-2.32478,1.5708,0.0319112
-2.32478,1.69646,0.0353912
-2.32478,1.82212,0.0385951
-2.32478,1.94779,0.0424698
-2.32478,2.07345,0.04593
-2.32478,2.19912,0.0493852
-2.32478,2.32478,0.0533648
-2.32478,2.45044,0.0575325
-2.32478,2.57611,0.0612159
-2.32478,2.70177,0.0635818
-2.32478,2.82743,0.0659689
-2.32478,2.9531,0.0678446
-2.32478,3.07876,0.0682192
-2.19911,-3.07876,0.0633677
-2.19911,-2.9531,0.0629585
-2.19911,-2.82743,0.0621833
-2.19911,-2.70177,0.0606289
-2.19911,-2.57611,0.0573421
-2.19911,-2.45044,0.0547566
-2.19911,-2.32478,0.0517866
-2.19911,-2.19911,0.0482569
-2.19911,-2.07345,0.0444584
-2.19911,-1.94779,0.0409771
-2.19911,-1.82212,0.037486
-2.19911,-1.69646,0.0345035
-2.19911,-1.5708,0.0313287
-2.19911,-1.44513,0.0285604
-2.19911,-1.31947,0.0257728
-2.19911,-1.19381,0.0232061
-2.19911,-1.06814,0.0209459
-2.19911,-0.942478,0.0195384
-2.19911,-0.816814,0.0180659
-2.19911,-0.69115,0.0167328
-2.19911,-0.565487,0.0157506
-2.19911,-0.439823,0.0150001
-2.19911,-0.314159,0.0143252
-2.19911,-0.188495,0.0142714
-2.19911,-0.0628318,0.0139761
-2.19911,0.0628319,0.0138847
-2.19911,0.188496,0.0141155
-2.19911,0.314159,0.0142862
-2.19911,0.439823,0.0147841
-2.19911,0.565487,0.0154387
-2.19911,0.69115,0.0165684
-2.19911,0.816814,0.017685
-2.19911,0.942478,0.0187444
-2.19911,1.06814,0.0204655
-2.19911,1.19381,0.0224667
-2.19911,1.31947,0.0248174
-2.19911,1.44513,0.027208
-2.19911,1.5708,0.0297142
-2.19911,1.69646,0.032971
-2.19911,1.82212,0.0361175
-2.19911,1.94779,0.0396069
-2.19911,2.07345,0.0426414
-2.19911,2.19912,0.0462069
-2.19911,2.32478,0.0497065
