event,time,log_mean_weight,cumulative_log_normalizer,scgf,population_mean_entropy_rate,tilted_mean_entropy_rate,population_mean_action_current,population_mean_potential_rate,weight_ess,max_weight_fraction,unique_parents,parent_count_ess,unique_roots,root_count_ess
1,0.5,-0.049919932895868158,-0.049919932895868158,-0.099839865791736315,0.39355647719489867,0.11404620265419602,0.36681615388776484,-0.1788206822165376,242.26589874979936,0.0055775565598372868,235,219.91946308724832,235,219.91946308724832
2,1,-0.041641699741107985,-0.091561632636976142,-0.091561632636976142,0.53315843198216106,0.10389048202120672,0.46580338956350914,-0.17100955015087538,242.06185415084798,0.0055275564245476161,232,215.57894736842104,212,185.12994350282486
3,1.5,-0.07295473482482695,-0.16451636746180309,-0.10967757830786873,1.2194126194857011,0.73045747491043156,0.44168973635666092,-0.22629878798757833,241.10577924789843,0.0056016236515381889,232,215.57894736842104,195,160.62745098039215
4,2,-0.062013521661199,-0.22652988912300209,-0.11326494456150105,0.34591012197652954,0.012456489553591625,0.44639898665816563,-0.19727539663603599,241.88973058096028,0.0060899113122909829,231,214.16993464052288,179,144.99115044247787
5,2.5,-0.061464810809016335,-0.28799469993201843,-0.11519787997280737,1.4736224649791188,0.83418007480835932,0.56377969837289343,-0.20551365238427199,240.58565349873763,0.0059537054385390671,231,214.16993464052288,169,133.74693877551022
6,3,-0.042858189847345685,-0.33085288977936411,-0.11028429659312138,0.83514323752632547,0.13187887363356796,0.28712760692592393,-0.20108131281243677,239.16951267123642,0.005591194633958723,227,208.71337579617835,157,120.47058823529412
7,3.5,-0.057353298116502138,-0.38820618789586625,-0.11091605368453321,0.50453761523607044,0.18165170278319409,0.42677876736182763,-0.2134087201430899,239.74504010684805,0.005863143741175747,235,219.91946308724832,146,109.22666666666667
8,4,-0.042941367706204936,-0.43114755560207119,-0.1077868889005178,0.22826328475236657,0.0057607720148809419,0.61991400367278071,-0.1736428701235376,242.26086474472956,0.0059668041773758623,232,215.57894736842104,143,102.0809968847352
9,4.5,-0.048782008565137147,-0.47992956416720833,-0.10665101425937963,0.75135608051230729,0.57078643525965256,0.16454024765268185,-0.18689886887616214,240.39252737210995,0.0059889791065029221,231,214.16993464052288,134,91.787114845938376
10,5,-0.048725030978431505,-0.52865459514563984,-0.10573091902912797,0.83405289564715623,0.42217482952237256,0.444552756015757,-0.18037221949238938,241.91521787431978,0.0056993164016171183,231,214.16993464052288,122,80.90864197530864
11,5.5,-0.044559657920446583,-0.57321425306608642,-0.10422077328474298,0.99835659995346016,0.63168479948569944,0.21816177928345334,-0.18110106030991388,241.26762263069034,0.0060873689720072821,231,214.16993464052288,116,75.851851851851848
12,6,-0.039779839219007407,-0.61299409228509383,-0.10216568204751564,0.87600187254774609,0.63454868821067956,0.25133995697699735,-0.14112879431963568,244.021631104031,0.0058060330996014221,235,219.91946308724832,115,75.676674364896073
13,6.5,-0.036110773679427055,-0.64910486596452088,-0.099862287071464745,0.75092603535700719,0.26620360934919685,0.3687009447932868,-0.15299538231066248,242.47117118355203,0.0056475817284475623,237,222.91156462585033,112,71.545851528384276
14,7,-0.068065173464628259,-0.71717003942914914,-0.10245286277559273,1.1301870670910652,0.57800468303341579,0.30865736016577927,-0.24074796291304057,239.50024828186892,0.0058840290839275678,230,212.77922077922079,106,68.840336134453779
15,7.5,-0.045670930756650741,-0.76284097018579988,-0.10171212935810665,0.35443613908108373,0.12207877137503262,0.60985898901272939,-0.17286937117387963,241.1917281288805,0.0056446370673053914,232,215.57894736842104,102,68.696016771488473
16,8,-0.065947837855035552,-0.82878880804083543,-0.10359860100510443,0.75850820983715372,0.22100765441924966,0.4666879939148334,-0.21746173079995063,241.31795276355768,0.0060121740502227057,233,217.00662251655629,98,65.015873015873012
17,8.5,-0.08238211831251796,-0.91117092635335339,-0.10719657957098275,1.6347315309780253,1.006872585025179,0.65096257765223231,-0.25708170021011212,239.50190037479928,0.0059224535305966936,229,211.40645161290323,93,60.681481481481484
18,9,-0.070891373975682903,-0.9820623003290363,-0.10911803336989293,1.4096878109087239,0.69307898918745858,0.37586010499321965,-0.25631936564367808,238.00113663919353,0.0060274147492991809,223,203.52795031055899,86,56.013675213675214
19,9.5,-0.046485643150949052,-1.0285479434799853,-0.10826820457684057,0.71683877742834168,0.2039106239310266,0.52693859920259078,-0.17433243925050096,243.07974018741731,0.0056882465111201498,235,219.91946308724832,83,53.9835255354201
20,10,-0.081213512320877257,-1.1097614558008626,-0.11097614558008626,1.5594212726520549,0.80056335936590217,0.90747756107448529,-0.25782436109991669,239.28697098184151,0.0057021436634146945,229,211.40645161290323,76,51.200000000000003
21,10.5,-0.074128235444235635,-1.1838896912450982,-0.11275139916619983,1.303159989415293,0.6743723730420389,0.28493571689655822,-0.25295615617844253,238.39844796472568,0.0058864816570516785,227,208.71337579617835,74,50.724458204334368
22,11,-0.075029069577033702,-1.2589187608221319,-0.11444716007473926,1.0482328482094776,0.46448625214810396,0.42252921488739031,-0.24852024833787389,239.58909697188355,0.005675560338777013,228,210.05128205128204,73,50.881987577639748
