event,time,log_mean_weight,cumulative_log_normalizer,scgf,population_mean_entropy_rate,tilted_mean_entropy_rate,population_mean_action_current,population_mean_potential_rate,weight_ess,max_weight_fraction,unique_parents,parent_count_ess,unique_roots,root_count_ess
1,0.5,0.0073429497002699406,0.0073429497002699406,0.014685899400539881,-0.82284218298673317,-1.102210645205449,0.88810429156097426,-0.19601736257807106,226.14696550200301,0.0072284641260551442,218,197.39759036144579,218,197.39759036144579
2,1,-0.058645476690321274,-0.051302526990051334,-0.051302526990051334,-0.073408835955016363,-0.14548266313065195,0.54458921149501249,-0.41527750670206182,216.43265146917753,0.0095322672921467257,214,190.51162790697674,183,148.2714932126697
3,1.5,-0.079221808175208963,-0.1305243351652603,-0.08701622344350686,-0.81369489273672002,-1.138105555630982,0.26866842780810407,-0.45960856572953351,216.90813252321607,0.0074868266217678545,219,198.59393939393939,164,123.18796992481202
4,2,-0.12267867754391837,-0.25320301270917867,-0.12660150635458933,0.78857128785020791,-0.27387965365684885,0.54042150503490016,-0.68121048332615364,210.28504585176523,0.0078209975429331478,210,188.32183908045977,144,100.51533742331289
5,2.5,-0.045482494238931359,-0.29868550694811002,-0.119474202779244,-0.28905075969123006,-0.3054478519511169,0.61699599598269406,-0.4268783174969118,216.94902041249912,0.007094945616595464,211,189.41040462427745,127,89.530054644808743
6,3,-0.044964163330176277,-0.3436496702782863,-0.1145498900927621,0.059428071906488696,-0.62462002278696604,0.2652009953246931,-0.50853382427728933,212.98570150626131,0.0079087345152161065,209,187.24571428571429,110,74.983981693363845
7,3.5,-0.095622608828294098,-0.4392722791065804,-0.12550636545902297,-0.81651788392254188,-0.84900510261708473,0.52154889245373459,-0.60103402490701041,207.34284713426109,0.009012506410022594,201,179.06010928961749,99,62.894433781190017
8,4,-0.031365222117551106,-0.4706375012241315,-0.11765937530603288,-0.33392236337698322,-0.90579163658544593,0.91421213619119057,-0.38319570871271547,213.60128604362939,0.0085023352618366996,211,189.41040462427745,90,53.630114566284782
9,4.5,-0.080317842096215841,-0.55095534332034735,-0.12243452073785496,0.49496858577777969,-0.62064464128375429,0.80581667533131496,-0.71408369306116959,208.32812087362532,0.0076059068749110958,205,183.06145251396649,82,50.489984591679509
10,5,-0.12230106610489688,-0.67325640942524423,-0.13465128188504885,-0.10526581146616262,-0.41700027902565762,0.3148077554005515,-0.64304240046898398,207.62343940401652,0.0081764655552128505,210,188.32183908045977,73,46.15211267605634
11,5.5,-0.087532340303680733,-0.76078874972892496,-0.1383252272234409,1.1143802650868169,-0.14568129633852345,0.88953514916668108,-0.66283794709570487,206.65161906296274,0.0093043153581327115,205,182.04444444444445,66,42.064184852374837
12,6,-0.038394930508779623,-0.79918368023770459,-0.13319728003961742,0.023892836112249093,-0.44383516618223368,0.9967123953435586,-0.47607111103474214,213.64803007971923,0.0078511324452183902,209,187.24571428571429,62,37.151927437641724
13,6.5,-0.12585256511103005,-0.92503624534873463,-0.14231326851518994,0.13629578474908857,-0.065127151866048408,0.2023900571077005,-0.6445834866606629,206.72598063098704,0.0089037297860367678,208,186.18181818181819,58,35.812021857923497
14,7,-0.10038759347545056,-1.0254238388241852,-0.14648911983202645,0.26265810020309549,-0.34994703925587911,0.50763567165925905,-0.61984966329244162,209.53980230113174,0.0089085583176591564,200,177.12432432432433,52,34.528977871443622
15,7.5,-0.1103543698434386,-1.1357782086676238,-0.15143709448901652,0.40962058603041623,-0.1337570113891792,0.23926427556804122,-0.65630899783846108,207.86204506562501,0.0079710090432750964,200,178.08695652173913,50,31.477425552353505
16,8,-0.0097721415254286015,-1.1455503501930524,-0.14319379377413155,0.37859784851163958,-0.1074653883560792,0.51038264335062999,-0.34747031435142955,219.22405624304389,0.0075782759090541633,215,193.89349112426035,49,29.023914968999115
17,8.5,-0.032226214208390225,-1.1777765644014426,-0.1385619487531109,-0.38792832458873178,-0.68800369956597196,0.87105755069838375,-0.4049876283960806,215.85545460499287,0.0079187213749215644,209,186.18181818181819,45,27.816638370118845
18,9,-0.079961296772840029,-1.2577378611742827,-0.13974865124158697,-0.73380946380099632,-0.72293543809200622,0.46693959988072375,-0.48688012470439423,215.58314864002389,0.0076829495062860987,216,195.04761904761904,43,26.903119868637109
19,9.5,-0.08790001027901706,-1.3456378714532997,-0.1416460917319263,0.25732072481233775,-0.27990325200214422,0.50745216274266258,-0.64172225889498968,209.61022190033458,0.010934593526583197,208,185.12994350282486,38,24.094117647058823
20,10,-0.067671263995001674,-1.4133091354483014,-0.14133091354483013,-0.11189529825001392,-0.42862887815514034,0.70921319917893055,-0.47642658265141985,215.19987982570666,0.0082308466520801121,214,192.75294117647059,35,23.223245924875975
21,10.5,-0.074929639925233715,-1.4882387753735351,-0.14173702622605097,0.18750181956788031,-0.20463271015774462,0.91242046847968661,-0.59251508883724624,207.67955391156289,0.0092706057687093734,207,185.12994350282486,34,20.884639898024218
22,11,-0.094374357388646857,-1.582613132762182,-0.14387392116019837,-0.50934426399124799,-1.0364589471413008,0.58439533071066296,-0.67656031859881338,204.8280953383036,0.0089137798934955451,203,181.03867403314916,34,20.778693722257451
23,11.5,-0.080814217444211245,-1.6634273502063932,-0.14464585653968637,-0.016502562937210016,-0.5162477511750333,0.8126886840730666,-0.58634700281617025,207.82987410076004,0.0092738802189221772,202,180.04395604395606,34,18.295924064768286
24,12,-0.041328801583792263,-1.7047561517901855,-0.14206301264918211,0.10955608401084396,-0.74684520977449043,0.61818177703571531,-0.46749540503706588,211.82706094537627,0.0079539736247843159,204,182.04444444444445,31,16.821355236139631
25,12.5,-0.061105576306599296,-1.7658617280967848,-0.14126893824774278,0.64872755832714346,-0.64098078210242559,0.95558115358463036,-0.5849850953230773,212.96433516488355,0.0076554667668148769,213,191.62573099415204,30,15.80704293294742
26,13,-0.048672801011645284,-1.81453452910843,-0.13957957916218694,0.35167131997499951,0.1580207287989879,0.20313051015150907,-0.4232056807168964,214.8585768848065,0.0088718567110273334,216,195.04761904761904,30,14.787003610108304
27,13.5,-0.074398918863528785,-1.8889334479719588,-0.13992099614607104,-0.37402990432472022,-0.64386092443065335,0.62113367179853507,-0.4742006956663713,209.60700129968774,0.0093123393106390277,207,185.12994350282486,29,13.551695616211745
