bin_left,bin_right,bin_center,forward_count,reverse_mirror_count,log_probability_ratio,standard_error,accepted
-9.036452501745352,-8.810541189201718,-8.923496845473535,0,26,nan,nan,0
-8.810541189201718,-8.584629876658084,-8.697585532929901,0,42,nan,nan,0
-8.584629876658084,-8.35871856411445,-8.471674220386268,0,25,nan,nan,0
-8.35871856411445,-8.132807251570817,-8.245762907842634,0,59,nan,nan,0
-8.132807251570817,-7.906895939027183,-8.019851595299,0,40,nan,nan,0
-7.906895939027183,-7.680984626483549,-7.793940282755366,0,42,nan,nan,0
-7.680984626483549,-7.4550733139399155,-7.568028970211732,0,49,nan,nan,0
-7.4550733139399155,-7.229162001396281,-7.342117657668098,0,55,nan,nan,0
-7.229162001396281,-7.003250688852647,-7.116206345124464,0,64,nan,nan,0
-7.003250688852647,-6.777339376309014,-6.8902950325808305,0,75,nan,nan,0
-6.777339376309014,-6.55142806376538,-6.664383720037197,0,75,nan,nan,0
-6.55142806376538,-6.3255167512217465,-6.438472407493563,0,109,nan,nan,0
-6.3255167512217465,-6.099605438678113,-6.21256109494993,0,99,nan,nan,0
-6.099605438678113,-5.873694126134479,-5.986649782406296,0,108,nan,nan,0
-5.873694126134479,-5.647782813590845,-5.7607384698626625,2,110,-4.007333185232471,0.7135060680126757,0
-5.647782813590845,-5.421871501047211,-5.534827157319028,0,130,nan,nan,0
-5.421871501047211,-5.1959601885035775,-5.308915844775394,1,143,-4.962844630259907,1.003490412008509,0
-5.1959601885035775,-4.970048875959944,-5.083004532231761,1,155,-5.043425116919247,1.003220620254202,0
-4.970048875959944,-4.744137563416309,-4.857093219688126,0,164,nan,nan,0
-4.744137563416309,-4.518226250872676,-4.631181907144493,2,210,-4.653960350157523,0.7104659772022196,0
-4.518226250872676,-4.292314938329042,-4.405270594600859,2,229,-4.740574822994295,0.7101878710785438,0
-4.292314938329042,-4.066403625785409,-4.179359282057225,4,290,-4.283586561860629,0.5034364665596534,0
-4.066403625785409,-3.840492313241775,-3.953447969513592,8,309,-3.6538997352179092,0.3581008879557443,0
-3.840492313241775,-3.6145810006981414,-3.727536656969958,5,401,-4.384523514872469,0.4499930728200546,0
-3.6145810006981414,-3.388669688154507,-3.501625344426324,13,478,-3.6046613750299192,0.2810962951237208,0
-3.388669688154507,-3.1627583756108733,-3.27571403188269,17,525,-3.430184918535408,0.24643110866229248,0
-3.1627583756108733,-2.9368470630672396,-3.0498027193390564,28,610,-3.081254446992153,0.1932708720334774,0
-2.9368470630672396,-2.710935750523606,-2.823891406795423,51,758,-2.698857752918046,0.14466203493306465,1
-2.710935750523606,-2.4850244379799724,-2.597980094251789,76,916,-2.4892830243877992,0.11937167919406455,1
-2.4850244379799724,-2.259113125436338,-2.372068781708155,98,1153,-2.465155041598487,0.10522064588896703,1
-2.259113125436338,-2.0332018128927043,-2.146157469164521,187,1481,-2.069364197413212,0.07760678468541107,1
-2.0332018128927043,-1.8072905003490707,-1.9202461566208875,306,2158,-1.9533520438656993,0.061084907185541666,1
-1.8072905003490707,-1.581379187805437,-1.6943348440772539,489,2882,-1.7738772870845951,0.04890778095623356,1
-1.581379187805437,-1.3554678752618035,-1.4684235315336203,912,3992,-1.4764076473570231,0.036701392753874934,1
-1.3554678752618035,-1.129556562718169,-1.2425122189899862,1625,5893,-1.2882573900740757,0.028019233953043413,1
-1.129556562718169,-0.9036452501745362,-1.0166009064463526,3054,8442,-1.0167670405638662,0.02111622044880555,1
-0.9036452501745362,-0.6777339376309026,-0.7906895939027194,5448,12239,-0.8093790055529901,0.016286792789997534,1
-0.6777339376309026,-0.4518226250872672,-0.5647782813590849,10116,17744,-0.5619291018002924,0.012458345803088385,1
-0.4518226250872672,-0.2259113125436336,-0.3388669688154504,18983,26254,-0.32427451657281087,0.009527231839483943,1
-0.2259113125436336,0.0,-0.1129556562718168,32897,36551,-0.10532707739928769,0.0075997987610524585,1
0.0,0.2259113125436336,0.1129556562718168,36803,32952,0.11052740645751974,0.0075841195667663555,1
0.2259113125436336,0.4518226250872672,0.3388669688154504,26405,18527,0.35432425859102096,0.009583678549829382,1
0.4518226250872672,0.6777339376309008,0.564778281359084,17599,10148,0.5505654405110384,0.012464469297009133,1
0.6777339376309008,0.9036452501745345,0.7906895939027176,12001,5711,0.7425958399665784,0.016075667089119745,1
0.9036452501745345,1.129556562718168,1.0166009064463513,8402,3101,0.9967451326288785,0.02101180386279483,1
1.129556562718168,1.3554678752618017,1.2425122189899849,5903,1710,1.2389673257439837,0.02746271488270481,1
1.3554678752618017,1.5813791878054353,1.4684235315336185,4038,982,1.4139134905183168,0.035580574602914396,1
1.5813791878054353,1.807290500349069,1.694334844077252,2928,527,1.7148743265398398,0.04731874112311028,1
1.807290500349069,2.0332018128927043,1.9202461566208866,2136,311,1.9268972879008515,0.060692659173978994,1
2.0332018128927043,2.259113125436338,2.146157469164521,1522,165,2.2218350645210507,0.08196118766828807,1
2.259113125436338,2.4850244379799715,2.3720687817081547,1181,110,2.373636450404946,0.09968775823396518,1
2.4850244379799715,2.710935750523605,2.5979800942517883,939,51,2.912989846483937,0.14378040848307352,1
2.710935750523605,2.9368470630672388,2.823891406795422,790,46,2.8433915489719723,0.1516738382833135,0
2.9368470630672388,3.1627583756108724,3.0498027193390556,618,27,3.1306515914533617,0.1966091554693812,0
3.1627583756108724,3.388669688154506,3.275714031882689,535,19,3.337827767729566,0.23345393084262492,0
3.388669688154506,3.6145810006981396,3.501625344426323,433,15,3.3626875269002796,0.26263308148220316,0
3.6145810006981396,3.840492313241773,3.7275366569699564,347,6,4.057565310718804,0.41176268777910185,0
3.840492313241773,4.066403625785407,3.95344796951359,310,8,3.657130755799356,0.3580863114552313,0
4.066403625785407,4.292314938329042,4.1793592820572245,260,3,4.462069342347418,0.5806715828930215,0
4.292314938329042,4.518226250872676,4.405270594600859,264,3,4.477336814478207,0.5806214017078704,0
4.518226250872676,4.744137563416309,4.631181907144493,189,2,4.548599834499697,0.710838241297558,0
4.744137563416309,4.970048875959943,4.857093219688126,197,0,nan,nan,0
4.970048875959943,5.195960188503577,5.08300453223176,160,0,nan,nan,0
5.195960188503577,5.42187150104721,5.3089158447753935,153,0,nan,nan,0
5.42187150104721,5.647782813590844,5.534827157319027,126,1,4.836281906951478,1.0039604115384768,0
5.647782813590844,5.8736941261344775,5.760738469862661,110,0,nan,nan,0
5.8736941261344775,6.099605438678111,5.986649782406294,87,1,4.465908118654584,1.0057307059414877,0
6.099605438678111,6.325516751221745,6.212561094949928,100,0,nan,nan,0
6.325516751221745,6.551428063765378,6.4384724074935615,83,0,nan,nan,0
6.551428063765378,6.777339376309014,6.664383720037196,72,0,nan,nan,0
6.777339376309014,7.003250688852646,6.89029503258083,62,0,nan,nan,0
7.003250688852646,7.229162001396279,7.116206345124462,66,0,nan,nan,0
7.229162001396279,7.455073313939913,7.342117657668096,52,0,nan,nan,0
7.455073313939913,7.680984626483546,7.56802897021173,56,0,nan,nan,0
7.680984626483546,7.906895939027184,7.793940282755365,52,0,nan,nan,0
7.906895939027184,8.132807251570817,8.019851595299,45,0,nan,nan,0
8.132807251570817,8.35871856411445,8.245762907842634,41,0,nan,nan,0
8.35871856411445,8.584629876658084,8.471674220386268,32,0,nan,nan,0
8.584629876658084,8.810541189201718,8.697585532929901,35,0,nan,nan,0
8.810541189201718,9.036452501745352,8.923496845473535,32,0,nan,nan,0
