theta1,theta3,density
-0.733038,-0.942478,0.00611639
-0.733038,-0.733038,0.00561799
-0.733038,-0.523599,0.0050255
-0.733038,-0.314159,0.00552411
-0.733038,-0.10472,0.00509104
-0.733038,0.10472,0.00486077
-0.733038,0.314159,0.00500786
-0.733038,0.523599,0.00544183
-0.733038,0.733038,0.0056365
-0.733038,0.942478,0.00618484
-0.733038,1.15192,0.00726976
-0.733038,1.36136,0.00907076
-0.733038,1.5708,0.0105735
-0.733038,1.78024,0.0128221
-0.733038,1.98968,0.0150605
-0.733038,2.19911,0.0166395
-0.733038,2.40855,0.0192484
-0.733038,2.61799,0.0213216
-0.733038,2.82743,0.0222082
-0.733038,3.03687,0.0228378
-0.523599,-3.03687,0.0198658
-0.523599,-2.82743,0.0200583
-0.523599,-2.61799,0.0193888
-0.523599,-2.40855,0.0175987
-0.523599,-2.19911,0.0160649
-0.523599,-1.98968,0.0134887
-0.523599,-1.78024,0.0113609
-0.523599,-1.5708,0.00928512
-0.523599,-1.36136,0.00783254
-0.523599,-1.15192,0.00685025
-0.523599,-0.942478,0.00614853
-0.523599,-0.733038,0.00552199
-0.523599,-0.523599,0.00513406
-0.523599,-0.314159,0.00521551
-0.523599,-0.10472,0.00448879
-0.523599,0.10472,0.00456843
-0.523599,0.314159,0.00505037
-0.523599,0.523599,0.00520262
-0.523599,0.733038,0.00516285
-0.523599,0.942478,0.00581299
-0.523599,1.15192,0.00689071
-0.523599,1.36136,0.00837881
-0.523599,1.5708,0.00991206
-0.523599,1.78024,0.0118048
-0.523599,1.98968,0.0134132
-0.523599,2.19911,0.0156713
-0.523599,2.40855,0.018858
-0.523599,2.61799,0.0195714
-0.523599,2.82743,0.0205372
-0.523599,3.03687,0.0209893
-0.314159,-3.03687,0.0190958
-0.314159,-2.82743,0.019271
-0.314159,-2.61799,0.0183804
-0.314159,-2.40855,0.0159347
-0.314159,-2.19911,0.0147321
-0.314159,-1.98968,0.0134509
-0.314159,-1.78024,0.0112628
-0.314159,-1.5708,0.00894416
-0.314159,-1.36136,0.00767011
-0.314159,-1.15192,0.00665003
-0.314159,-0.942478,0.00620147
-0.314159,-0.733038,0.00538318
-0.314159,-0.523599,0.00504702
-0.314159,-0.314159,0.00480543
-0.314159,-0.10472,0.00448245
-0.314159,0.10472,0.00425559
-0.314159,0.314159,0.00440669
-0.314159,0.523599,0.00475146
-0.314159,0.733038,0.00560875
-0.314159,0.942478,0.00639933
-0.314159,1.15192,0.00652434
-0.314159,1.36136,0.00758864
-0.314159,1.5708,0.0089371
-0.314159,1.78024,0.0110862
-0.314159,1.98968,0.0134515
-0.314159,2.19911,0.0149662
-0.314159,2.40855,0.0168783
-0.314159,2.61799,0.0176654
-0.314159,2.82743,0.0189318
-0.314159,3.03687,0.0197942
-0.10472,-3.03687,0.0186478
-0.10472,-2.82743,0.0181756
-0.10472,-2.61799,0.0178428
-0.10472,-2.40855,0.0156294
-0.10472,-2.19911,0.0143633
-0.10472,-1.98968,0.0118559
-0.10472,-1.78024,0.0100482
-0.10472,-1.5708,0.00828232
-0.10472,-1.36136,0.00788547
-0.10472,-1.15192,0.00620313
-0.10472,-0.942478,0.00591733
-0.10472,-0.733038,0.00539491
-0.10472,-0.523599,0.00495642
-0.10472,-0.314159,0.00473372
-0.10472,-0.10472,0.00445235
-0.10472,0.10472,0.00381711
-0.10472,0.314159,0.00390209
-0.10472,0.523599,0.00455121
-0.10472,0.733038,0.00566612
-0.10472,0.942478,0.0062026
-0.10472,1.15192,0.00645112
-0.10472,1.36136,0.00808489
-0.10472,1.5708,0.00906192
-0.10472,1.78024,0.0105474
-0.10472,1.98968,0.0124276
-0.10472,2.19911,0.013965
-0.10472,2.40855,0.0155885
-0.10472,2.61799,0.0168137
-0.10472,2.82743,0.0186187
-0.10472,3.03687,0.0198361
0.10472,-3.03687,0.0179389
0.10472,-2.82743,0.0181726
0.10472,-2.61799,0.0173942
0.10472,-2.40855,0.0156991
0.10472,-2.19911,0.0134595
0.10472,-1.98968,0.0113485
0.10472,-1.78024,0.00967507
0.10472,-1.5708,0.00853065
0.10472,-1.36136,0.00840241
0.10472,-1.15192,0.00643172
0.10472,-0.942478,0.00542737
0.10472,-0.733038,0.00481949
0.10472,-0.523599,0.00441363
0.10472,-0.314159,0.00490382
0.10472,-0.10472,0.00490938
0.10472,0.10472,0.00413746
0.10472,0.314159,0.00401786
0.10472,0.523599,0.00503284
0.10472,0.733038,0.00548573
0.10472,0.942478,0.00584338
0.10472,1.15192,0.00603754
0.10472,1.36136,0.00730338
0.10472,1.5708,0.00887568
0.10472,1.78024,0.0103442
0.10472,1.98968,0.011893
0.10472,2.19911,0.0140197
0.10472,2.40855,0.0154279
0.10472,2.61799,0.0164295
0.10472,2.82743,0.0185019
0.10472,3.03687,0.0187407
0.314159,-3.03687,0.0188659
0.314159,-2.82743,0.0195302
0.314159,-2.61799,0.0179225
0.314159,-2.40855,0.0164256
0.314159,-2.19911,0.0143765
0.314159,-1.98968,0.0123253
0.314159,-1.78024,0.0107865
0.314159,-1.5708,0.00931862
0.314159,-1.36136,0.00803328
0.314159,-1.15192,0.00664247
0.314159,-0.942478,0.00607155
0.314159,-0.733038,0.00497986
0.314159,-0.523599,0.00453688
0.314159,-0.314159,0.00472311
0.314159,-0.10472,0.00464595
0.314159,0.10472,0.00443288
0.314159,0.314159,0.00444393
0.314159,0.523599,0.0048389
0.314159,0.733038,0.00549344
0.314159,0.942478,0.00584391
