theta1,theta3,density
-2.40855,2.61799,0.06389
-2.40855,2.82743,0.068979
-2.40855,3.03687,0.0728807
-2.19911,-3.03687,0.0662522
-2.19911,-2.82743,0.060241
-2.19911,-2.61799,0.0585878
-2.19911,-2.40855,0.0559239
-2.19911,-2.19911,0.0471206
-2.19911,-1.98968,0.0424379
-2.19911,-1.78024,0.0355557
-2.19911,-1.5708,0.0327504
-2.19911,-1.36136,0.0285287
-2.19911,-1.15192,0.0231095
-2.19911,-0.942478,0.0198751
-2.19911,-0.733038,0.0175817
-2.19911,-0.523599,0.0154083
-2.19911,-0.314159,0.0144551
-2.19911,-0.10472,0.0147818
-2.19911,0.10472,0.0146982
-2.19911,0.314159,0.0142436
-2.19911,0.523599,0.0148772
-2.19911,0.733038,0.0167558
-2.19911,0.942478,0.0175636
-2.19911,1.15192,0.0216238
-2.19911,1.36136,0.0267867
-2.19911,1.5708,0.031412
-2.19911,1.78024,0.0339214
-2.19911,1.98968,0.0388827
-2.19911,2.19911,0.0461253
-2.19911,2.40855,0.0505015
-2.19911,2.61799,0.0566932
-2.19911,2.82743,0.0634028
-2.19911,3.03687,0.0632027
-1.98968,-3.03687,0.057768
-1.98968,-2.82743,0.0538791
-1.98968,-2.61799,0.051405
-1.98968,-2.40855,0.0494096
-1.98968,-2.19911,0.0417974
-1.98968,-1.98968,0.0353646
-1.98968,-1.78024,0.0334057
-1.98968,-1.5708,0.0288737
-1.98968,-1.36136,0.0217846
-1.98968,-1.15192,0.0200915
-1.98968,-0.942478,0.0174227
-1.98968,-0.733038,0.0154947
-1.98968,-0.523599,0.0126723
-1.98968,-0.314159,0.0121716
-1.98968,-0.10472,0.0117745
-1.98968,0.10472,0.0128019
-1.98968,0.314159,0.0125618
-1.98968,0.523599,0.01378
-1.98968,0.733038,0.0160737
-1.98968,0.942478,0.0153635
-1.98968,1.15192,0.0177533
-1.98968,1.36136,0.0211604
-1.98968,1.5708,0.0262456
-1.98968,1.78024,0.0295329
-1.98968,1.98968,0.0321312
-1.98968,2.19911,0.0397253
-1.98968,2.40855,0.0449765
-1.98968,2.61799,0.0501863
-1.98968,2.82743,0.0543974
-1.98968,3.03687,0.057222
-1.78024,-3.03687,0.0475487
-1.78024,-2.82743,0.0457249
-1.78024,-2.61799,0.0449728
-1.78024,-2.40855,0.0400021
-1.78024,-2.19911,0.0345317
-1.78024,-1.98968,0.0313632
-1.78024,-1.78024,0.026605
-1.78024,-1.5708,0.0237574
-1.78024,-1.36136,0.0190304
-1.78024,-1.15192,0.0161431
-1.78024,-0.942478,0.0136955
-1.78024,-0.733038,0.0121126
-1.78024,-0.523599,0.0111258
-1.78024,-0.314159,0.0105087
-1.78024,-0.10472,0.0102969
-1.78024,0.10472,0.010643
-1.78024,0.314159,0.0104521
-1.78024,0.523599,0.0112936
-1.78024,0.733038,0.0133254
-1.78024,0.942478,0.0143307
-1.78024,1.15192,0.01475
-1.78024,1.36136,0.0178621
-1.78024,1.5708,0.0210052
-1.78024,1.78024,0.0257281
-1.78024,1.98968,0.030728
-1.78024,2.19911,0.0338075
-1.78024,2.40855,0.0394834
-1.78024,2.61799,0.041792
-1.78024,2.82743,0.0415023
-1.78024,3.03687,0.0472419
-1.5708,-3.03687,0.0417158
-1.5708,-2.82743,0.0397025
-1.5708,-2.61799,0.0388371
-1.5708,-2.40855,0.0342933
-1.5708,-2.19911,0.0304862
-1.5708,-1.98968,0.0260476
-1.5708,-1.78024,0.0226126
-1.5708,-1.5708,0.0204674
-1.5708,-1.36136,0.0184062
-1.5708,-1.15192,0.0136564
-1.5708,-0.942478,0.0117414
-1.5708,-0.733038,0.0101327
-1.5708,-0.523599,0.00961489
-1.5708,-0.314159,0.00963606
-1.5708,-0.10472,0.00925725
-1.5708,0.10472,0.00917627
-1.5708,0.314159,0.0104445
-1.5708,0.523599,0.00904219
-1.5708,0.733038,0.00992155
-1.5708,0.942478,0.0123894
-1.5708,1.15192,0.0139186
-1.5708,1.36136,0.0158918
-1.5708,1.5708,0.0187699
-1.5708,1.78024,0.019647
-1.5708,1.98968,0.0231935
-1.5708,2.19911,0.030223
-1.5708,2.40855,0.0344228
-1.5708,2.61799,0.036332
-1.5708,2.82743,0.0360847
-1.5708,3.03687,0.0390546
-1.36136,-3.03687,0.0343589
-1.36136,-2.82743,0.0361518
-1.36136,-2.61799,0.031247
-1.36136,-2.40855,0.0289637
-1.36136,-2.19911,0.0260458
-1.36136,-1.98968,0.0247607
-1.36136,-1.78024,0.0216422
-1.36136,-1.5708,0.0166485
-1.36136,-1.36136,0.0134175
-1.36136,-1.15192,0.0111543
-1.36136,-0.942478,0.0103551
-1.36136,-0.733038,0.00896425
-1.36136,-0.523599,0.00934854
-1.36136,-0.314159,0.00802251
-1.36136,-0.10472,0.00768368
-1.36136,0.10472,0.00771344
-1.36136,0.314159,0.00782774
-1.36136,0.523599,0.00724587
-1.36136,0.733038,0.00877646
-1.36136,0.942478,0.0107722
-1.36136,1.15192,0.0117487
-1.36136,1.36136,0.0134437
-1.36136,1.5708,0.0154727
-1.36136,1.78024,0.0189912
-1.36136,1.98968,0.0222846
-1.36136,2.19911,0.0258074
-1.36136,2.40855,0.0298882
-1.36136,2.61799,0.0309338
-1.36136,2.82743,0.033045
-1.36136,3.03687,0.0340833
-1.15192,-3.03687,0.0288979
-1.15192,-2.82743,0.0298877
-1.15192,-2.61799,0.0253459
-1.15192,-2.40855,0.0228559
-1.15192,-2.19911,0.0213945
-1.15192,-1.98968,0.020412
-1.15192,-1.78024,0.0181537
-1.15192,-1.5708,0.0133448
-1.15192,-1.36136,0.0108211
-1.15192,-1.15192,0.00995085
-1.15192,-0.942478,0.00905929
-1.15192,-0.733038,0.00744996
-1.15192,-0.523599,0.00637074
-1.15192,-0.314159,0.00607829
-1.15192,-0.10472,0.00738307
-1.15192,0.10472,0.0062979
-1.15192,0.314159,0.00771912
-1.15192,0.523599,0.00612544
-1.15192,0.733038,0.00804823
-1.15192,0.942478,0.00956166
-1.15192,1.15192,0.00883478
-1.15192,1.36136,0.0113743
-1.15192,1.5708,0.014357
-1.15192,1.78024,0.0167492
-1.15192,1.98968,0.0198741
-1.15192,2.19911,0.0236033
-1.15192,2.40855,0.0250585
-1.15192,2.61799,0.0278178
-1.15192,2.82743,0.0306081
-1.15192,3.03687,0.0276166
-0.942478,-3.03687,0.0269665
-0.942478,-2.82743,0.0264741
-0.942478,-2.61799,0.0223505
-0.942478,-2.40855,0.020113
-0.942478,-2.19911,0.0179989
-0.942478,-1.98968,0.0172336
-0.942478,-1.78024,0.015149
-0.942478,-1.5708,0.0112274
-0.942478,-1.36136,0.00979587
-0.942478,-1.15192,0.00862765
-0.942478,-0.942478,0.00732426
-0.942478,-0.733038,0.00756671
-0.942478,-0.523599,0.00623534
-0.942478,-0.314159,0.00533741
-0.942478,-0.10472,0.00565966
-0.942478,0.10472,0.005282
-0.942478,0.314159,0.00521409
-0.942478,0.523599,0.00587959
-0.942478,0.733038,0.00599249
-0.942478,0.942478,0.00789248
-0.942478,1.15192,0.00768294
-0.942478,1.36136,0.00960358
-0.942478,1.5708,0.0118811
-0.942478,1.78024,0.0136317
-0.942478,1.98968,0.0175457
-0.942478,2.19911,0.0190293
-0.942478,2.40855,0.0215691
-0.942478,2.61799,0.0255431
-0.942478,2.82743,0.0252958
-0.942478,3.03687,0.0254771
-0.733038,-3.03687,0.0237586
-0.733038,-2.82743,0.0231378
-0.733038,-2.61799,0.0225726
-0.733038,-2.40855,0.0194849
-0.733038,-2.19911,0.0153786
-0.733038,-1.98968,0.014574
-0.733038,-1.78024,0.012418
-0.733038,-1.5708,0.0100307
-0.733038,-1.36136,0.00896483
-0.733038,-1.15192,0.00692028
-0.733038,-0.942478,0.0060504
-0.733038,-0.733038,0.00566471
-0.733038,-0.523599,0.00424494
-0.733038,-0.314159,0.00587342
-0.733038,-0.10472,0.00527577
-0.733038,0.10472,0.0049479
-0.733038,0.314159,0.00486597
-0.733038,0.523599,0.00560855
-0.733038,0.733038,0.00574786
-0.733038,0.942478,0.00588209
-0.733038,1.15192,0.00705585
-0.733038,1.36136,0.00934273
-0.733038,1.5708,0.00996723
-0.733038,1.78024,0.0132575
-0.733038,1.98968,0.0152738
-0.733038,2.19911,0.0158972
-0.733038,2.40855,0.0190464
-0.733038,2.61799,0.021506
-0.733038,2.82743,0.0216276
-0.733038,3.03687,0.0227211
-0.523599,-3.03687,0.0196192
-0.523599,-2.82743,0.0198868
-0.523599,-2.61799,0.0194847
-0.523599,-2.40855,0.0176007
-0.523599,-2.19911,0.0168096
-0.523599,-1.98968,0.012762
-0.523599,-1.78024,0.0112965
-0.523599,-1.5708,0.00916846
-0.523599,-1.36136,0.00733395
-0.523599,-1.15192,0.00688402
-0.523599,-0.942478,0.00620426
-0.523599,-0.733038,0.00554835
-0.523599,-0.523599,0.0050273
-0.523599,-0.314159,0.00522308
-0.523599,-0.10472,0.00401114
-0.523599,0.10472,0.00443969
-0.523599,0.314159,0.00520831
-0.523599,0.523599,0.00510023
-0.523599,0.733038,0.00497781
-0.523599,0.942478,0.00584751
-0.523599,1.15192,0.00690581
-0.523599,1.36136,0.00850962
-0.523599,1.5708,0.00984921
-0.523599,1.78024,0.0123174
-0.523599,1.98968,0.0132169
-0.523599,2.19911,0.0155664
-0.523599,2.40855,0.019623
-0.523599,2.61799,0.0199803
-0.523599,2.82743,0.0204229
-0.523599,3.03687,0.0211544
-0.314159,-3.03687,0.0185472
-0.314159,-2.82743,0.0191522
-0.314159,-2.61799,0.0191186
-0.314159,-2.40855,0.0154471
-0.314159,-2.19911,0.0146516
-0.314159,-1.98968,0.0142714
-0.314159,-1.78024,0.011448
-0.314159,-1.5708,0.00888009
-0.314159,-1.36136,0.00784956
-0.314159,-1.15192,0.00668843
-0.314159,-0.942478,0.00615834
-0.314159,-0.733038,0.00542522
-0.314159,-0.523599,0.00482919
-0.314159,-0.314159,0.00444855
-0.314159,-0.10472,0.0045323
-0.314159,0.10472,0.00420283
-0.314159,0.314159,0.00437845
-0.314159,0.523599,0.00484558
-0.314159,0.733038,0.00563973
-0.314159,0.942478,0.00668385
-0.314159,1.15192,0.00623914
-0.314159,1.36136,0.00724234
-0.314159,1.5708,0.00863465
-0.314159,1.78024,0.0108637
-0.314159,1.98968,0.0140588
-0.314159,2.19911,0.014541
-0.314159,2.40855,0.0172438
-0.314159,2.61799,0.0182512
-0.314159,2.82743,0.0185634
-0.314159,3.03687,0.0195239
-0.10472,-3.03687,0.0182823
-0.10472,-2.82743,0.0177501
-0.10472,-2.61799,0.0179347
-0.10472,-2.40855,0.0149175
-0.10472,-2.19911,0.015122
-0.10472,-1.98968,0.0113192
-0.10472,-1.78024,0.010438
-0.10472,-1.5708,0.00758914
-0.10472,-1.36136,0.00805008
-0.10472,-1.15192,0.00564867
-0.10472,-0.942478,0.0061966
-0.10472,-0.733038,0.00568307
-0.10472,-0.523599,0.00516227
-0.10472,-0.314159,0.0049608
-0.10472,-0.10472,0.00452102
-0.10472,0.10472,0.00359075
-0.10472,0.314159,0.00393773
-0.10472,0.523599,0.00458111
-0.10472,0.733038,0.00588166
-0.10472,0.942478,0.00606815
-0.10472,1.15192,0.00623933
-0.10472,1.36136,0.00847115
-0.10472,1.5708,0.00889184
-0.10472,1.78024,0.0101174
-0.10472,1.98968,0.012638
-0.10472,2.19911,0.0140847
-0.10472,2.40855,0.0157159
-0.10472,2.61799,0.0170049
-0.10472,2.82743,0.0181046
-0.10472,3.03687,0.0201166
0.10472,-3.03687,0.0171708
0.10472,-2.82743,0.0187131
0.10472,-2.61799,0.0173496
0.10472,-2.40855,0.0153649
0.10472,-2.19911,0.0128305
0.10472,-1.98968,0.011126
0.10472,-1.78024,0.00940698
0.10472,-1.5708,0.00817526
0.10472,-1.36136,0.00914666
0.10472,-1.15192,0.00643957
0.10472,-0.942478,0.00515873
0.10472,-0.733038,0.00469667
0.10472,-0.523599,0.00411064
0.10472,-0.314159,0.0052706
0.10472,-0.10472,0.0053839
0.10472,0.10472,0.00429205
0.10472,0.314159,0.00376799
0.10472,0.523599,0.00547595
0.10472,0.733038,0.00539728
0.10472,0.942478,0.00567636
0.10472,1.15192,0.00548569
0.10472,1.36136,0.00740445
0.10472,1.5708,0.00875271
0.10472,1.78024,0.0110004
0.10472,1.98968,0.0120363
0.10472,2.19911,0.0143167
0.10472,2.40855,0.0157344
0.10472,2.61799,0.0163745
0.10472,2.82743,0.0188404
0.10472,3.03687,0.018232
0.314159,-3.03687,0.0185258
0.314159,-2.82743,0.0200376
0.314159,-2.61799,0.0177212
0.314159,-2.40855,0.0168492
0.314159,-2.19911,0.0142278
0.314159,-1.98968,0.0122771
0.314159,-1.78024,0.0110288
0.314159,-1.5708,0.0093772
0.314159,-1.36136,0.0077124
0.314159,-1.15192,0.00641246
0.314159,-0.942478,0.00618367
0.314159,-0.733038,0.00477417
0.314159,-0.523599,0.00454963
0.314159,-0.314159,0.00473604
0.314159,-0.10472,0.0046593
0.314159,0.10472,0.00425426
0.314159,0.314159,0.00478117
0.314159,0.523599,0.00468057
0.314159,0.733038,0.00566476
0.314159,0.942478,0.00571441
0.314159,1.15192,0.00669003
0.314159,1.36136,0.00716508
0.314159,1.5708,0.00890297
0.314159,1.78024,0.00932199
0.314159,1.98968,0.0123752
0.314159,2.19911,0.013827
0.314159,2.40855,0.0159269
0.314159,2.61799,0.0168122
0.314159,2.82743,0.0172143
0.314159,3.03687,0.0180821
0.523599,-3.03687,0.0210526
0.523599,-2.82743,0.0209122
0.523599,-2.61799,0.0186138
0.523599,-2.40855,0.0175255
0.523599,-2.19911,0.0159198
0.523599,-1.98968,0.0135083
0.523599,-1.78024,0.011045
0.523599,-1.5708,0.0104416
0.523599,-1.36136,0.00862166
0.523599,-1.15192,0.00650433
0.523599,-0.942478,0.00693078
0.523599,-0.733038,0.00541306
0.523599,-0.523599,0.00528904
0.523599,-0.314159,0.00511671
0.523599,-0.10472,0.00476786
0.523599,0.10472,0.00495901
0.523599,0.314159,0.00442865
0.523599,0.523599,0.00463411
0.523599,0.733038,0.00527426
0.523599,0.942478,0.00551059
0.523599,1.15192,0.00770144
0.523599,1.36136,0.00805615
0.523599,1.5708,0.00862115
0.523599,1.78024,0.0117833
0.523599,1.98968,0.0138038
0.523599,2.19911,0.0144774
0.523599,2.40855,0.0169981
0.523599,2.61799,0.0185704
0.523599,2.82743,0.0202066
0.523599,3.03687,0.0209384
0.733038,-3.03687,0.0213338
0.733038,-2.82743,0.0229887
0.733038,-2.61799,0.0214334
0.733038,-2.40855,0.020482
0.733038,-2.19911,0.015974
0.733038,-1.98968,0.0127442
0.733038,-1.78024,0.0122369
0.733038,-1.5708,0.0104943
0.733038,-1.36136,0.00858869
0.733038,-1.15192,0.0081521
0.733038,-0.942478,0.00750117
0.733038,-0.733038,0.00577379
0.733038,-0.523599,0.00658467
0.733038,-0.314159,0.00609677
0.733038,-0.10472,0.00529334
0.733038,0.10472,0.00551486
0.733038,0.314159,0.00487787
0.733038,0.523599,0.00583348
0.733038,0.733038,0.0056358
0.733038,0.942478,0.00735181
0.733038,1.15192,0.00832725
0.733038,1.36136,0.00959129
0.733038,1.5708,0.0111239
0.733038,1.78024,0.0133766
0.733038,1.98968,0.0150435
0.733038,2.19911,0.0170148
0.733038,2.40855,0.0181816
0.733038,2.61799,0.0216195
0.733038,2.82743,0.0221595
0.733038,3.03687,0.0230135
0.942478,-3.03687,0.0253405
0.942478,-2.82743,0.0249726
0.942478,-2.61799,0.0246846
0.942478,-2.40855,0.022404
0.942478,-2.19911,0.0190021
0.942478,-1.98968,0.0164779
0.942478,-1.78024,0.0133276
0.942478,-1.5708,0.0108866
0.942478,-1.36136,0.0091944
0.942478,-1.15192,0.0091251
0.942478,-0.942478,0.00805934
0.942478,-0.733038,0.0068065
0.942478,-0.523599,0.00548976
0.942478,-0.314159,0.00597571
0.942478,-0.10472,0.00578942
0.942478,0.10472,0.00575065
0.942478,0.314159,0.0052773
0.942478,0.523599,0.00567764
0.942478,0.733038,0.00708072
0.942478,0.942478,0.00776066
0.942478,1.15192,0.00889772
0.942478,1.36136,0.0100764
0.942478,1.5708,0.0116469
0.942478,1.78024,0.0149972
0.942478,1.98968,0.017156
0.942478,2.19911,0.0201464
0.942478,2.40855,0.022307
0.942478,2.61799,0.0234226
0.942478,2.82743,0.0248525
0.942478,3.03687,0.0251498
1.15192,-3.03687,0.0296601
1.15192,-2.82743,0.030266
1.15192,-2.61799,0.027439
1.15192,-2.40855,0.0241179
1.15192,-2.19911,0.0214743
1.15192,-1.98968,0.0192321
1.15192,-1.78024,0.0161985
1.15192,-1.5708,0.014039
1.15192,-1.36136,0.0124198
1.15192,-1.15192,0.00954871
1.15192,-0.942478,0.0094804
1.15192,-0.733038,0.00830796
1.15192,-0.523599,0.00609407
1.15192,-0.314159,0.0059093
1.15192,-0.10472,0.0061515
1.15192,0.10472,0.00720289
1.15192,0.314159,0.00694996
1.15192,0.523599,0.00700025
1.15192,0.733038,0.00901292
1.15192,0.942478,0.00936988
1.15192,1.15192,0.010973
1.15192,1.36136,0.0126929
1.15192,1.5708,0.0133208
1.15192,1.78024,0.0159606
1.15192,1.98968,0.019862
1.15192,2.19911,0.0212026
1.15192,2.40855,0.0244678
1.15192,2.61799,0.0261915
1.15192,2.82743,0.0296573
1.15192,3.03687,0.027861
1.36136,-3.03687,0.0362921
1.36136,-2.82743,0.0362001
1.36136,-2.61799,0.0327706
1.36136,-2.40855,0.0286761
1.36136,-2.19911,0.0263917
1.36136,-1.98968,0.0220914
1.36136,-1.78024,0.0191189
1.36136,-1.5708,0.0152984
1.36136,-1.36136,0.0136854
1.36136,-1.15192,0.0124184
1.36136,-0.942478,0.00974197
1.36136,-0.733038,0.00967674
1.36136,-0.523599,0.00796256
1.36136,-0.314159,0.00740139
1.36136,-0.10472,0.00639721
1.36136,0.10472,0.00705323
1.36136,0.314159,0.00739976
1.36136,0.523599,0.00804792
1.36136,0.733038,0.00868604
1.36136,0.942478,0.00946524
1.36136,1.15192,0.0107115
1.36136,1.36136,0.0134905
1.36136,1.5708,0.0160161
1.36136,1.78024,0.0191855
1.36136,1.98968,0.0228122
1.36136,2.19911,0.0245062
1.36136,2.40855,0.0293901
1.36136,2.61799,0.030085
1.36136,2.82743,0.0327778
1.36136,3.03687,0.0327458
1.5708,-3.03687,0.0415813
1.5708,-2.82743,0.039246
1.5708,-2.61799,0.0383954
1.5708,-2.40855,0.0321037
1.5708,-2.19911,0.0298195
1.5708,-1.98968,0.0273718
1.5708,-1.78024,0.0220172
1.5708,-1.5708,0.0195609
1.5708,-1.36136,0.0153591
1.5708,-1.15192,0.0128545
1.5708,-0.942478,0.0112556
1.5708,-0.733038,0.00943468
1.5708,-0.523599,0.0102512
1.5708,-0.314159,0.00872892
1.5708,-0.10472,0.00787432
1.5708,0.10472,0.00803227
1.5708,0.314159,0.00869208
1.5708,0.523599,0.00879934
1.5708,0.733038,0.0122449
1.5708,0.942478,0.0128005
1.5708,1.15192,0.0151917
1.5708,1.36136,0.0172279
1.5708,1.5708,0.0199489
1.5708,1.78024,0.0238557
1.5708,1.98968,0.0269386
1.5708,2.19911,0.0280571
1.5708,2.40855,0.0328061
1.5708,2.61799,0.0361994
1.5708,2.82743,0.037123
1.5708,3.03687,0.0380362
1.78024,-3.03687,0.0470875
1.78024,-2.82743,0.0463431
1.78024,-2.61799,0.046302
1.78024,-2.40855,0.0402774
1.78024,-2.19911,0.0347422
1.78024,-1.98968,0.0321634
1.78024,-1.78024,0.0274163
1.78024,-1.5708,0.0223081
1.78024,-1.36136,0.0187717
1.78024,-1.15192,0.0143463
1.78024,-0.942478,0.0140862
1.78024,-0.733038,0.0122939
1.78024,-0.523599,0.0107987
1.78024,-0.314159,0.0101097
1.78024,-0.10472,0.0103093
1.78024,0.10472,0.0104587
1.78024,0.314159,0.0106502
1.78024,0.523599,0.0113885
1.78024,0.733038,0.0136908
1.78024,0.942478,0.0148835
1.78024,1.15192,0.0161921
1.78024,1.36136,0.0199917
1.78024,1.5708,0.0207741
1.78024,1.78024,0.0267465
1.78024,1.98968,0.0303276
1.78024,2.19911,0.0352852
1.78024,2.40855,0.0381672
1.78024,2.61799,0.0445824
1.78024,2.82743,0.0455113
1.78024,3.03687,0.0488977
1.98968,-3.03687,0.0577509
1.98968,-2.82743,0.0562076
1.98968,-2.61799,0.051906
1.98968,-2.40855,0.0456035
1.98968,-2.19911,0.0397041
1.98968,-1.98968,0.0347235
1.98968,-1.78024,0.0299275
1.98968,-1.5708,0.0257292
1.98968,-1.36136,0.0207051
1.98968,-1.15192,0.0177714
1.98968,-0.942478,0.0159168
1.98968,-0.733038,0.0142977
1.98968,-0.523599,0.0130673
1.98968,-0.314159,0.0105314
1.98968,-0.10472,0.0116179
1.98968,0.10472,0.0119927
1.98968,0.314159,0.0128646
1.98968,0.523599,0.0129183
1.98968,0.733038,0.0141714
1.98968,0.942478,0.016402
1.98968,1.15192,0.0194047
1.98968,1.36136,0.0208061
1.98968,1.5708,0.0249965
1.98968,1.78024,0.032056
1.98968,1.98968,0.0367543
1.98968,2.19911,0.0402768
1.98968,2.40855,0.0466034
1.98968,2.61799,0.0526046
1.98968,2.82743,0.0538634
1.98968,3.03687,0.0571015
2.19911,-3.03687,0.0645866
2.19911,-2.82743,0.0633571
2.19911,-2.61799,0.0595276
2.19911,-2.40855,0.0542973
2.19911,-2.19911,0.0484047
2.19911,-1.98968,0.038718
2.19911,-1.78024,0.0359675
2.19911,-1.5708,0.0295829
2.19911,-1.36136,0.0250512
2.19911,-1.15192,0.0219165
2.19911,-0.942478,0.0187017
2.19911,-0.733038,0.0181956
2.19911,-0.523599,0.0155356
2.19911,-0.314159,0.0136381
2.19911,-0.10472,0.0136897
2.19911,0.10472,0.0117635
2.19911,0.314159,0.0144727
2.19911,0.523599,0.0179631
2.19911,0.733038,0.01729
2.19911,0.942478,0.018653
2.19911,1.15192,0.0209682
2.19911,1.36136,0.0254993
2.19911,1.5708,0.0300835
2.19911,1.78024,0.0361649
2.19911,1.98968,0.0419782
2.19911,2.19911,0.0494077
2.19911,2.40855,0.0546563
2.19911,2.61799,0.0598362
2.19911,2.82743,0.0648417
2.19911,3.03687,0.0636089
2.40855,-3.03687,0.0693374
2.40855,-2.82743,0.0673054
2.40855,-2.61799,0.0668623
2.40855,-2.40855,0.061971
2.40855,-2.19911,0.0512758
2.40855,-1.98968,0.0478495
2.40855,-1.78024,0.0404679
2.40855,-1.5708,0.033362
2.40855,-1.36136,0.0283224
2.40855,-1.15192,0.0234351
2.40855,-0.942478,0.0215287
2.40855,-0.733038,0.0212973
2.40855,-0.523599,0.0171217
2.40855,-0.314159,0.0160535
2.40855,-0.10472,0.0151544
2.40855,0.10472,0.0147145
2.40855,0.314159,0.0164688
2.40855,0.523599,0.0170358
2.40855,0.733038,0.0200352
2.40855,0.942478,0.0211402
2.40855,1.15192,0.0251425
2.40855,1.36136,0.0297405
2.40855,1.5708,0.0368313
2.40855,1.78024,0.0389793
2.40855,1.98968,0.0483246
2.40855,2.19911,0.0550816
2.40855,2.40855,0.0648541
2.40855,2.61799,0.0664451
2.40855,2.82743,0.0749622
2.40855,3.03687,0.0705825
2.61799,-3.03687,0.0781341
2.61799,-2.82743,0.078666
2.61799,-2.61799,0.0703222
2.61799,-2.40855,0.0663342
2.61799,-2.19911,0.0584948
2.61799,-1.98968,0.0488719
2.61799,-1.78024,0.0439785
2.61799,-1.5708,0.036692
2.61799,-1.36136,0.0307046
2.61799,-1.15192,0.0274747
2.61799,-0.942478,0.0226541
2.61799,-0.733038,0.0210127
2.61799,-0.523599,0.0194187
