bin_left,bin_right,bin_center,forward_count,reverse_mirror_count,log_probability_ratio,standard_error,accepted
-1.9778492039552298,-1.928402973856349,-1.9531260889057895,4,28,-1.9459101490553132,0.5345224838248488,0
-1.928402973856349,-1.8789567437574684,-1.9036798588069086,4,24,-1.791759469228055,0.5400617248673217,0
-1.8789567437574684,-1.8295105136585876,-1.854233628708028,7,28,-1.3862943611198906,0.4225771273642583,0
-1.8295105136585876,-1.7800642835597067,-1.8047873986091472,14,53,-1.3312345839368633,0.30049375360708136,0
-1.7800642835597067,-1.730618053460826,-1.7553411685102662,6,56,-2.2335922215070942,0.4295623464921123,0
-1.730618053460826,-1.6811718233619453,-1.7058949384113857,14,63,-1.5040773967762742,0.2954684201426394,0
-1.6811718233619453,-1.6317255932630645,-1.6564487083125048,12,78,-1.8718021769015913,0.3100868364730211,0
-1.6317255932630645,-1.5822793631641838,-1.6070024782136243,11,89,-2.0907410969337694,0.31960138605029653,0
-1.5822793631641838,-1.532833133065303,-1.5575562481147434,14,79,-1.730390522851763,0.28997723923900076,0
-1.532833133065303,-1.4833869029664224,-1.5081100180158629,26,100,-1.3470736479666094,0.22013981571160285,0
-1.4833869029664224,-1.4339406728675415,-1.458663787916982,21,119,-1.7346010553881064,0.23669053416557542,0
-1.4339406728675415,-1.384494442768661,-1.4092175578181012,34,120,-1.2611312181658845,0.19428097703896716,0
-1.384494442768661,-1.33504821266978,-1.3597713277192205,35,154,-1.4816045409242153,0.18725633517970777,0
-1.33504821266978,-1.2856019825708993,-1.3103250976203396,42,167,-1.3803241941333868,0.17261966215243157,0
-1.2856019825708993,-1.2361557524720186,-1.260878867521459,45,183,-1.4028236630711013,0.16639321830092463,0
-1.2361557524720186,-1.1867095223731379,-1.2114326374225781,56,231,-1.4170660197866445,0.14895015000377537,1
-1.1867095223731379,-1.1372632922742572,-1.1619864073236976,83,248,-1.0945881383683842,0.12680871750633105,1
-1.1372632922742572,-1.0878170621753764,-1.1125401772248167,94,263,-1.0288592499077607,0.12016896122194665,1
-1.0878170621753764,-1.0383708320764957,-1.0630939471259362,123,325,-0.97164082695732,0.10586313984449963,1
-1.0383708320764957,-0.9889246019776149,-1.0136477170270553,127,396,-1.1372271247958892,0.10197680262336146,1
-0.9889246019776149,-0.9394783718787341,-0.9642014869281745,179,411,-0.8312074086554797,0.08955267836922495,1
-0.9394783718787341,-0.8900321417798533,-0.9147552568292937,229,557,-0.8888432363730444,0.07849932715329143,1
-0.8900321417798533,-0.8405859116809726,-0.865309026730413,271,616,-0.8211281426538187,0.0728931651373819,1
-0.8405859116809726,-0.7911396815820919,-0.8158627966315323,305,737,-0.8822761155819249,0.06808480467557297,1
-0.7911396815820919,-0.7416934514832112,-0.7664165665326516,395,845,-0.7604508624560518,0.06095143576883957,1
-0.7416934514832112,-0.6922472213843305,-0.7169703364337708,453,990,-0.7818128176456016,0.05672395022267761,1
-0.6922472213843305,-0.6428009912854498,-0.6675241063348901,558,1167,-0.737832669905245,0.051468560544035376,1
-0.6428009912854498,-0.5933547611865688,-0.6180778762360093,683,1273,-0.6226367389866165,0.047430736846232405,1
-0.5933547611865688,-0.5439085310876881,-0.5686316461371285,856,1493,-0.5562724213974484,0.04287209655979594,1
-0.5439085310876881,-0.4944623009888074,-0.5191854160382477,1036,1826,-0.5667606383354855,0.03889596497336638,1
-0.4944623009888074,-0.4450160708899267,-0.46973918593936703,1317,2158,-0.4938254440747989,0.0349670340796847,1
-0.4450160708899267,-0.39556984079104596,-0.4202929558404863,1631,2485,-0.4210793359097152,0.031867464155720546,1
-0.39556984079104596,-0.34612361069216524,-0.3708467257416056,2010,2905,-0.36829866823289015,0.02901286812751858,1
-0.34612361069216524,-0.2966773805932845,-0.3214004956427249,2439,3472,-0.35314267756432066,0.026420116071295446,1
-0.2966773805932845,-0.2472311504944038,-0.27195426554384416,3024,4000,-0.27971390280260405,0.024097465233667847,1
-0.2472311504944038,-0.1977849203955231,-0.22250803544496345,3659,4585,-0.22560021967135854,0.022167571442873058,1
-0.1977849203955231,-0.14833869029664215,-0.17306180534608262,4387,5324,-0.1935792783487884,0.020390559210602496,1
-0.14833869029664215,-0.09889246019776143,-0.12361557524720179,5198,5823,-0.11354165663568436,0.01908178369681378,1
-0.09889246019776143,-0.04944623009888072,-0.07416934514832108,6158,6615,-0.07158774806461038,0.017707680995323136,1
-0.04944623009888072,0.0,-0.02472311504944036,6960,7032,-0.010291686036547525,0.016908140476983042,1
0.0,0.04944623009888072,0.02472311504944036,6885,6889,-0.0005808044304408398,0.01704119219853451,1
0.04944623009888072,0.09889246019776166,0.07416934514832119,6640,6037,0.09520476367405341,0.01778335169887394,1
0.09889246019776166,0.14833869029664215,0.1236155752472019,5937,5373,0.09981754354185385,0.018829524706075795,1
0.14833869029664215,0.1977849203955231,0.17306180534608262,5280,4476,0.16519630726849122,0.020317669691224345,1
0.1977849203955231,0.24723115049440358,0.22250803544496334,4563,3626,0.22985018961260612,0.0222472482653387,1
0.24723115049440358,0.2966773805932845,0.27195426554384405,4008,3012,0.28568805384491647,0.024114441940235428,1
0.2966773805932845,0.346123610692165,0.32140049564272477,3341,2441,0.31386237196379657,0.026626673696531482,1
0.346123610692165,0.39556984079104596,0.3708467257416055,2913,1878,0.43897609719122627,0.029593412593918074,1
0.39556984079104596,0.4450160708899269,0.4202929558404864,2547,1700,0.40428794493514947,0.03131858970794691,1
0.4450160708899269,0.4944623009888074,0.46973918593936714,2184,1311,0.5103678531010958,0.03493782998926891,1
0.4944623009888074,0.5439085310876883,0.5191854160382479,1840,1086,0.5272643501091505,0.03826602375404416,1
0.5439085310876883,0.5933547611865688,0.5686316461371286,1518,896,0.527208544980645,0.04212876638234467,1
0.5933547611865688,0.6428009912854498,0.6180778762360093,1411,708,0.6896098581590941,0.046055907334017036,1
0.6428009912854498,0.6922472213843303,0.66752410633489,1152,584,0.6793538584276096,0.05079748342859952,1
0.6922472213843303,0.7416934514832112,0.7169703364337707,952,458,0.7316958506771806,0.05686674143648768,1
0.7416934514832112,0.7911396815820921,0.7664165665326517,824,415,0.6858920096787735,0.06019327858844853,1
0.7911396815820921,0.8405859116809726,0.8158627966315324,775,319,0.8876719265685024,0.06652156656971989,1
0.8405859116809726,0.8900321417798536,0.8653090267304131,648,256,0.928713251872712,0.07382045703287951,1
0.8900321417798536,0.9394783718787341,0.9147552568292938,515,220,0.8505393543113746,0.08054316928374547,1
0.9394783718787341,0.988924601977615,0.9642014869281745,446,174,0.9412636528055351,0.0893827662536203,1
0.988924601977615,1.0383708320764955,1.0136477170270553,389,134,1.0657395436675348,0.10016676422131135,1
1.0383708320764955,1.0878170621753764,1.063093947125936,362,90,1.391834541495506,0.11778600107965985,1
1.0878170621753764,1.137263292274257,1.1125401772248167,277,90,1.1242078358570735,0.12133103236336618,1
1.137263292274257,1.1867095223731379,1.1619864073236974,238,74,1.168205580467305,0.13309843795395354,1
1.1867095223731379,1.2361557524720188,1.2114326374225783,219,64,1.230188646456829,0.14209577771933302,1
1.2361557524720188,1.2856019825708993,1.260878867521459,196,56,1.252762968495368,0.1515228816828316,1
1.2856019825708993,1.3350482126697802,1.3103250976203398,180,47,1.3428092491801518,0.1638052236659027,0
1.3350482126697802,1.3844944427686607,1.3597713277192205,149,41,1.2903742392411515,0.17635660832078898,0
1.3844944427686607,1.4339406728675417,1.4092175578181012,144,32,1.5040773967762742,0.19543398999264291,0
1.4339406728675417,1.4833869029664222,1.458663787916982,144,28,1.6376087894007967,0.20653989967735087,0
1.4833869029664222,1.532833133065303,1.5081100180158626,96,21,1.519825753744413,0.24090602791485788,0
1.532833133065303,1.5822793631641836,1.5575562481147434,83,14,1.7797832781813394,0.28892345733715663,0
1.5822793631641836,1.6317255932630645,1.607002478213624,80,12,1.8971199848858813,0.30956959368344517,0
1.6317255932630645,1.6811718233619455,1.656448708312505,66,15,1.4816045409242156,0.28603877677367767,0
1.6811718233619455,1.730618053460826,1.7058949384113857,66,9,1.992430164690206,0.3553345272593507,0
1.730618053460826,1.780064283559707,1.7553411685102664,42,8,1.6582280766035324,0.3857583749052298,0
1.780064283559707,1.8295105136585874,1.8047873986091472,42,7,1.7917594692280552,0.408248290463863,0
1.8295105136585874,1.8789567437574684,1.8542336287080279,48,5,2.2617630984737906,0.4699290726623895,0
1.8789567437574684,1.9284029738563488,1.9036798588069086,24,4,1.791759469228055,0.5400617248673217,0
1.9284029738563488,1.9778492039552298,1.9531260889057893,25,3,2.120263536200091,0.6110100926607787,0
