event,time,log_mean_weight,cumulative_log_normalizer,scgf,population_mean_entropy_rate,tilted_mean_entropy_rate,population_mean_observable_rate,tilted_mean_observable_rate,population_mean_action_current,population_mean_potential_rate,population_mean_log_likelihood_ratio_rate,weight_ess,max_weight_fraction,resampled,unique_parents,parent_count_ess,unique_roots,root_count_ess,root_weight_ess
1,2,-0.3256065161676478,-0.3256065161676478,-0.1628032580838239,1.0480615475496584,-0.15984305782744476,1.075821238432519,0.055715665861551231,0.41494295412128651,0,-0.095522715937208375,669.20614350208405,0.0041414295339398926,1,704,596.45961319681453,704,596.45961319681453,596.45961319681453
2,4,-0.393836645272029,-0.71944316143967679,-0.1798607903599192,1.0587568638511686,-0.06091758165602721,1.1329157469675992,0.18134561974567132,0.33888477465838446,0,-0.10573379031606922,670.40729111524547,0.003451821240137883,1,712,599.87185354691076,545,420.10256410256409,420.10256410256409
3,6,-0.31780641232527262,-1.0372495737649494,-0.1728749289608249,1.0346945726446914,-0.10170634123992439,1.0523695762539929,0.095082217427442606,0.45471174436604056,0,-0.095987397199134614,680.59146784101745,0.0038128511180778846,1,717,612.48598130841117,438,313.7570317175344,313.7570317175344
4,8,-0.32564735865801175,-1.3628969324229612,-0.17036211655287015,1.1008811666456169,-0.045033140827919295,1.0859878778075216,0.11469955792152481,0.40683328836851329,0,-0.082635275272514616,676.10433638608265,0.005048254939750741,1,714,600.55899198167242,357,235.74100719424462,235.74100719424462
5,10,-0.36286119314355147,-1.7257581255665126,-0.17257581255665128,1.0708491627783383,-0.084168959552525777,1.1037843790109083,0.12315597322487097,0.41527963962683201,0,-0.11390585067481945,657.63760126328759,0.0036579782540803667,1,701,593.08597285067879,313,205.12050078247262,205.12050078247262
6,12,-0.3603004647297281,-2.0860585902962407,-0.17383821585802006,1.145410141790143,0.029774920292868861,1.1615554207640817,0.18925424284261802,0.35175791525428596,0,-0.082918528285826812,673.92789706504357,0.0032356377358117691,1,705,597.81984036488029,281,174.58807858807859,174.58807858807859
7,14,-0.33814352651811586,-2.4242021168143566,-0.17315729405816832,1.0763895793295388,-0.075551759576184124,1.0999832315080218,0.12083793076233051,0.4135975186933965,0,-0.090719295430736438,652.97955905746142,0.0042340511213293059,1,690,584.49052396878483,255,157.39657760432303,157.39657760432303
8,16,-0.33085840110346432,-2.7550605179178209,-0.17219128236986381,1.1353532338364991,-0.091734579741820407,1.1037775460967969,0.055914074748212944,0.3507719514664272,0,-0.093268551714211792,656.48956674206704,0.0046217400293205981,1,713,601.93800229621127,234,142.0449742617177,142.0449742617177
9,18,-0.32080581983435152,-3.0758663377521724,-0.17088146320845402,1.0866552458193794,-0.063428990439231475,1.1010123433998114,0.11666903804519323,0.31509903132179745,0,-0.08288669988825588,661.56776916235356,0.0033994341074839087,1,701,595.78181818181815,215,125.36776661884267,125.36776661884267
10,20,-0.35763117199663075,-3.4334975097488032,-0.17167487548744015,1.1023255816217494,-0.050057716376727956,1.1449793690127839,0.13858976779191995,0.46875519968186702,0,-0.093781863491978992,657.77928100639872,0.004265446466410595,1,706,600.55899198167242,193,107.28217720482914,107.28217720482914
11,22,-0.3820962621319044,-3.8155937718807076,-0.17343608054003215,1.3077256276072717,0.034418535693162437,1.2882049921961594,0.19842128612964666,0.38461461171566502,0,-0.078033655115977804,640.35715023352009,0.0048861800751640568,1,702,583.19021134593993,173,93.706523681858798,93.706523681858798
12,24,-0.34296292204421874,-4.1585566939249263,-0.17327319558020526,1.2142950963241173,0.017883055119868308,1.1712787111043441,0.13865030041513743,0.41986377780690581,0,-0.089434406638779107,665.61718256231495,0.0036748363187350105,1,719,611.05827505827506,163,80.129604157114471,80.129604157114471
13,26,-0.35369706466713691,-4.5122537585920632,-0.17354822148431012,1.1476766460562045,-0.036262620891598416,1.1463485082847793,0.13747287469188671,0.39031995577626255,0,-0.095772255879846752,655.49956808784236,0.003633870672626762,1,696,585.14285714285711,150,72.525660533960433,72.525660533960433
14,28,-0.37748321778952576,-4.889736976381589,-0.1746334634421996,1.3250874586846997,0.043973302324000388,1.2728277537940922,0.1881252279203941,0.41403018352713228,0,-0.079373604707792603,641.44219473545718,0.0043486429680902111,1,697,583.83964365256122,141,70.327028839704894,70.327028839704894
15,30,-0.35625193449103687,-5.2459889108726259,-0.17486629702908754,1.1283560829403603,-0.091318323183600447,1.1284271086241415,0.063458047822236255,0.31101397345955883,0,-0.10982277542541836,652.52568694861759,0.0030982835196988012,1,701,596.45961319681453,132,69.774820335373974,69.774820335373974
16,32,-0.36975757223027639,-5.6157464831029023,-0.1754920775969657,1.1653065986573181,-0.10006907790642812,1.1804217382929378,0.14517028377068072,0.31883605095925688,0,-0.090072885632444283,647.32570936450747,0.0061298684433885873,1,689,572.36681222707421,124,66.933231201327715,66.933231201327715
17,34,-0.37620223337660885,-5.9919487164795111,-0.17623378577880916,1.2068099634203913,-0.0032745640146675716,1.181665330445707,0.1520497320524884,0.38502535865889503,0,-0.090504537291370812,658.91263642733634,0.0037181615033467933,1,699,591.74717832957106,119,67.156141923914433,67.156141923914433
18,36,-0.39820735071888524,-6.3901560671983964,-0.17750433519995545,1.0969868680343815,-0.042497399976028874,1.1071955985996083,0.11766268280204795,0.41203723896251443,0,-0.11333901077748802,657.11240885438156,0.0038749845428586649,1,705,597.13895216400908,113,61.877493213737758,61.877493213737758
19,38,-0.37413069812751498,-6.7642867653259113,-0.17800754645594505,1.2243520046227105,-0.010231441885497218,1.2151800661144001,0.16510301212824632,0.38802033434778754,0,-0.09796661489710172,652.8910562635391,0.0034821130097721993,1,711,608.2227378190255,109,59.618831021150783,59.618831021150783
