event,time,log_mean_weight,cumulative_log_normalizer,scgf,population_mean_entropy_rate,tilted_mean_entropy_rate,population_mean_observable_rate,tilted_mean_observable_rate,population_mean_action_current,population_mean_potential_rate,population_mean_log_likelihood_ratio_rate,weight_ess,max_weight_fraction,resampled,unique_parents,parent_count_ess,unique_roots,root_count_ess,root_weight_ess
1,2,-0.31693667903146139,-0.31693667903146139,-0.15846833951573069,1.0274326266879219,-0.13603434996886182,1.1009444533872306,0.092482097924497672,0.37679045745609502,0,-0.081461003122895503,669.06198843227958,0.0039133593791839906,1,700,597.13895216400908,700,597.13895216400908,597.13895216400908
2,4,-0.43087502441049441,-0.7478117034419558,-0.18695292586048895,1.1986322483800376,-0.047558008818214315,1.2067444871812547,0.16936617953422453,0.40395944657055677,0,-0.12142108090457697,645.03484564770974,0.0035755295033097103,1,699,597.81984036488029,533,397.79059180576633,397.79059180576633
3,6,-0.3343419252137716,-1.0821536286557274,-0.18035893810928791,1.0771108860562904,-0.07809075326955954,1.0681425989117832,0.094244183103905504,0.33569310722770096,0,-0.091907153812975789,680.56697975546979,0.003402502428121533,1,716,611.77129521586926,431,282.48275862068965,282.48275862068965
4,8,-0.34713918070055172,-1.4292928093562791,-0.17866160116953489,1.1034306139244787,-0.050779585835353733,1.1161753907505907,0.14557630772991775,0.40270564078249066,0,-0.094314112290823954,673.52603211763267,0.0032676877347638041,1,715,613.92037470725995,359,226.86629164863695,226.86629164863695
5,10,-0.37487715297553059,-1.8041699623318097,-0.18041699623318097,1.2430730146691331,0.10821264237374957,1.2249810205264551,0.25443915541813839,0.42614495846714229,0,-0.068120697733302926,678.5955744461038,0.0038682415465544572,1,722,617.53592461719666,310,190.58087968011631,190.58087968011631
6,12,-0.35375443858004907,-2.1579244009118588,-0.17982703340932157,1.0253168836919648,-0.10875753266116184,1.1254174536955697,0.14563017234007641,0.39022662854117779,0,-0.086885521432251783,669.1116836217908,0.0036849666708218512,1,720,609.63720930232557,276,159.64920828258221,159.64920828258221
7,14,-0.38080338636758526,-2.538727787279444,-0.18133769909138886,1.1454245214825878,-0.081772835505407093,1.1683740635294202,0.13798975724178708,0.38482708311650621,0,-0.1057942704241723,651.67845926075836,0.0037856536558793256,1,698,590.41441441441441,248,144.07474580928826,144.07474580928826
8,16,-0.36238298688343473,-2.9011107741628788,-0.18131942338517992,1.1841925202405583,0.0042816225328611915,1.1657664907442056,0.13008548155157545,0.39039471749005494,0,-0.089313098406946345,656.68274123413562,0.0045501779848948981,1,696,591.08004509582861,220,120.60915573959052,120.60915573959052
9,18,-0.36030207146372373,-3.2614128456266025,-0.18118960253481126,1.0725169846242761,-0.090906584091039272,1.0990037051979824,0.12867231015857719,0.36278726864221911,0,-0.1089783187436856,661.98942621756976,0.0032985191236186411,1,706,599.87185354691076,201,111.00741054414567,111.00741054414567
10,20,-0.34934607531982032,-3.6107589209464228,-0.18053794604732115,1.1288967246847748,-0.098171301781217274,1.180987703023721,0.09138303622436493,0.39230632555114009,0,-0.089095599681208629,652.28182616806157,0.0036503385750613453,1,704,597.81984036488029,182,108.45841952834091,108.45841952834091
11,22,-0.37574583826170826,-3.9865047592081311,-0.18120476178218778,1.1360245170736218,-0.0094674312624575402,1.1149636926680488,0.14114776977562615,0.37119853344854914,0,-0.099863052195903801,665.04237893162565,0.0038440554719257488,1,718,608.2227378190255,171,97.090370370370366,97.090370370370366
