epoch,phase,learning_rate,training_loss,training_nll,training_fp_loss,validation_nll
23,pretrain,0.001,7.761305054061541,7.761305054061541,398397896852.6593,7.757543919612582
24,pretrain,0.001,7.761447862361159,7.761447862361159,343833778.5898352,7.757617793119463
25,pretrain,0.001,7.763078562051252,7.763078562051252,10261550.72658934,7.757588655514906
26,pretrain,0.001,7.7594779421472175,7.7594779421472175,851740.3603304763,7.757708009630708
27,pretrain,0.001,7.75936107528962,7.75936107528962,1401346.7384201945,7.757705844790163
28,pretrain,0.001,7.758793630397829,7.758793630397829,203984114.01325,7.757578935739824
29,pretrain,0.001,7.760478526627312,7.760478526627312,721910.7410807362,7.757574133136599
30,pretrain,0.001,7.761399185586178,7.761399185586178,201400705.29853556,7.7574639467747994
31,pretrain,0.001,7.762661143410276,7.762661143410276,2188952.9821212734,7.757276152790368
32,pretrain,0.001,7.759185567040185,7.759185567040185,690974.6405783095,7.757233528230481
33,pretrain,0.001,7.759938476251274,7.759938476251274,7564601.069010863,7.7573907576502545
34,pretrain,0.001,7.761496767511503,7.761496767511503,32701609.34499909,7.757565060447955
35,pretrain,0.001,7.761958887401328,7.761958887401328,523143.5167892529,7.757468002771076
36,pretrain,0.001,7.760839506688851,7.760839506688851,58900243.77432676,7.757386581851708
37,pretrain,0.001,7.759840469566098,7.759840469566098,15682860.994083626,7.7573753348640935
38,pretrain,0.001,7.762132282420026,7.762132282420026,36877466.09635624,7.757283449520031
39,pretrain,0.001,7.760593287511647,7.760593287511647,2421571.176318854,7.757704381883189
40,pretrain,0.001,7.761049848957249,7.761049848957249,31973758.42649198,7.757140174261912
41,pretrain,0.001,7.76143802847258,7.76143802847258,150107508.14513138,7.75707668317506
42,pretrain,0.001,7.760752419635204,7.760752419635204,770467.1375100648,7.757289890340548
43,pretrain,0.001,7.757716918772181,7.757716918772181,495730.6439398993,7.757267490455502
44,pretrain,0.001,7.757752123619541,7.757752123619541,473745.70789875794,7.757165583922613
45,pretrain,0.001,7.759889996467325,7.759889996467325,440112.35346154775,7.756955540698853
46,pretrain,0.001,7.759068024607807,7.759068024607807,4016336.536081783,7.7574531370941875
47,pretrain,0.001,7.760903413852038,7.760903413852038,3034029.68148984,7.756942355778595
48,pretrain,0.001,7.761711063174514,7.761711063174514,482201.5558747945,7.7567646191462405
49,pretrain,0.001,7.759605939416266,7.759605939416266,384186.10059367196,7.756984703366889
50,pretrain,0.001,7.759511306479651,7.759511306479651,356671.13340436784,7.756885362383991
51,joint,0.001,1808243795080.5222,7.8569615410589915,18082437950726.64,7.911191865943604
52,joint,0.001,364.45884300234974,7.935217340123514,3565.236256622261,7.92042689868348
53,joint,0.001,135.0242744409838,7.924111829313112,1271.001626116707,7.918620934164219
54,joint,0.001,169.32125379707153,7.929716778770885,1613.915370183006,7.933730871383257
55,joint,0.001,5600.889192700582,7.941209859004661,55929.479828415744,7.934679407402694
56,joint,0.001,59.626460700243754,7.936275991434699,516.9018470880907,7.946163769833586
57,joint,0.001,299.3658695396086,7.9440432614016965,2914.2182627820666,7.935305786651444
58,joint,0.001,196.55500060181953,7.94268601568585,1886.1231458613365,7.945804923767858
59,joint,0.001,27631.447547572214,7.949786024104102,276234.9776154807,7.954690151599907
60,joint,0.001,198.29191680365165,7.95685741333242,1903.3505939031918,7.9555291333404075
61,joint,0.001,2554146.227017136,7.96066275401391,25541382.663543805,7.954075924912742
62,joint,0.001,2265888.7527433843,7.961491088382177,22658807.91252296,7.960065204928047
63,joint,0.001,32692.592380225666,7.968813041971685,326846.23567183694,7.967796202148699
64,joint,0.001,477.12368161085334,7.975134813058668,4691.485467977946,7.975867030392448
65,joint,0.001,31796.6319843527,7.978315250359546,317886.53669102304,7.975397326868803
66,joint,0.001,6566.263978141956,7.979681511016923,65582.84296630938,7.9799951043472
67,joint,0.0005,186.06440292643606,7.980936350254954,1780.8346657618113,7.978534523500665
68,joint,0.0005,32.1337680770927,7.981857008343696,241.5191106874898,7.982576062337493
69,joint,0.0005,3659.71836285088,7.981283935163536,36517.37078915718,7.981635146731794
70,joint,0.0005,111.39713956858823,7.983770710857729,1034.1336885773042,7.982952355089074
71,joint,0.0005,34924.31263827702,7.985934309395681,349163.2670396763,7.983318849673112
72,joint,0.0005,1065.2261357924879,7.987085915840028,10572.390498766474,7.984748930811105
73,joint,0.0005,47.20260080457488,7.987447215061958,392.15153589512903,7.987052424800036
74,joint,0.0005,68.51528188805027,7.986143635329574,605.2913825272068,7.986501022481301
75,joint,0.0005,23187.938998861628,7.992339276960801,231799.46659584658,7.987777751247272
76,joint,0.0005,1216.9497433902582,7.988182346720655,12089.615610435378,7.983937672110079
77,joint,0.0005,1368297.111638048,7.987368833638148,13682891.242692154,7.987349768442295
78,joint,0.0005,6023.022549489479,7.986464164226836,60150.36085325254,7.986270801413093
79,joint,0.0005,34.55555712642287,7.990989698986403,265.6456742743647,7.987280811482774
80,joint,0.0005,33.23749775235257,7.986514797163534,252.50982955189014,7.985812995971467
81,joint,0.0005,11753.672938155307,7.990710875082305,117456.82227280222,7.986762890223422
