theta1,theta3,density
0.942478,0.942478,0.0076663
0.942478,1.15192,0.0088348
0.942478,1.36136,0.010248
0.942478,1.5708,0.0119516
0.942478,1.78024,0.0140315
0.942478,1.98968,0.0163062
0.942478,2.19911,0.0188586
0.942478,2.40855,0.0209373
0.942478,2.61799,0.0232117
0.942478,2.82743,0.0247945
0.942478,3.03687,0.0258473
1.15192,-3.03687,0.0302355
1.15192,-2.82743,0.0292318
1.15192,-2.61799,0.0272034
1.15192,-2.40855,0.0243954
1.15192,-2.19911,0.0217729
1.15192,-1.98968,0.0189802
1.15192,-1.78024,0.0161699
1.15192,-1.5708,0.0137721
1.15192,-1.36136,0.0117371
1.15192,-1.15192,0.00984963
1.15192,-0.942478,0.00854552
1.15192,-0.733038,0.00764389
1.15192,-0.523599,0.00699879
1.15192,-0.314159,0.00658223
1.15192,-0.10472,0.0065123
1.15192,0.10472,0.00655406
1.15192,0.314159,0.00676325
1.15192,0.523599,0.00716491
1.15192,0.733038,0.00792874
1.15192,0.942478,0.00893533
1.15192,1.15192,0.0101875
1.15192,1.36136,0.0119237
1.15192,1.5708,0.0136902
1.15192,1.78024,0.0162862
1.15192,1.98968,0.0189919
1.15192,2.19911,0.021705
1.15192,2.40855,0.0242263
1.15192,2.61799,0.0268312
1.15192,2.82743,0.0285814
1.15192,3.03687,0.0297934
1.36136,-3.03687,0.0346326
1.36136,-2.82743,0.0338567
1.36136,-2.61799,0.0315584
1.36136,-2.40855,0.0288236
1.36136,-2.19911,0.0253242
1.36136,-1.98968,0.0221979
1.36136,-1.78024,0.0188891
1.36136,-1.5708,0.0157951
1.36136,-1.36136,0.0135245
1.36136,-1.15192,0.0113897
1.36136,-0.942478,0.0100726
1.36136,-0.733038,0.00905824
1.36136,-0.523599,0.0081806
1.36136,-0.314159,0.00759596
1.36136,-0.10472,0.00735045
1.36136,0.10472,0.00734053
1.36136,0.314159,0.00772886
1.36136,0.523599,0.00823603
1.36136,0.733038,0.00918554
1.36136,0.942478,0.0104675
1.36136,1.15192,0.0120089
1.36136,1.36136,0.013799
1.36136,1.5708,0.0163197
1.36136,1.78024,0.0191962
1.36136,1.98968,0.022024
1.36136,2.19911,0.0255884
1.36136,2.40855,0.0286769
1.36136,2.61799,0.0314219
1.36136,2.82743,0.0333956
1.36136,3.03687,0.0344047
1.5708,-3.03687,0.0405532
1.5708,-2.82743,0.0391613
1.5708,-2.61799,0.0366408
1.5708,-2.40855,0.0336883
1.5708,-2.19911,0.0298635
1.5708,-1.98968,0.026158
1.5708,-1.78024,0.0222853
1.5708,-1.5708,0.018492
1.5708,-1.36136,0.0159473
1.5708,-1.15192,0.0134622
1.5708,-0.942478,0.0117367
1.5708,-0.733038,0.0105875
1.5708,-0.523599,0.00978827
1.5708,-0.314159,0.00896193
1.5708,-0.10472,0.00867587
1.5708,0.10472,0.00879565
1.5708,0.314159,0.00908048
1.5708,0.523599,0.0100285
1.5708,0.733038,0.010705
1.5708,0.942478,0.0121175
1.5708,1.15192,0.0142678
1.5708,1.36136,0.0163007
1.5708,1.5708,0.0193722
1.5708,1.78024,0.0230012
1.5708,1.98968,0.0263782
1.5708,2.19911,0.0302336
1.5708,2.40855,0.0336554
1.5708,2.61799,0.0367942
1.5708,2.82743,0.0388914
1.5708,3.03687,0.0403715
1.78024,-3.03687,0.0476646
1.78024,-2.82743,0.0458538
1.78024,-2.61799,0.0429242
1.78024,-2.40855,0.0394673
1.78024,-2.19911,0.035017
1.78024,-1.98968,0.0307785
1.78024,-1.78024,0.0262488
1.78024,-1.5708,0.0218272
1.78024,-1.36136,0.0184325
1.78024,-1.15192,0.0160069
1.78024,-0.942478,0.0140283
1.78024,-0.733038,0.0125675
1.78024,-0.523599,0.0112861
1.78024,-0.314159,0.0107791
1.78024,-0.10472,0.0100001
1.78024,0.10472,0.0102711
1.78024,0.314159,0.0104297
1.78024,0.523599,0.0115077
1.78024,0.733038,0.0126905
1.78024,0.942478,0.014296
1.78024,1.15192,0.0164964
1.78024,1.36136,0.0191909
1.78024,1.5708,0.0231408
1.78024,1.78024,0.0268246
1.78024,1.98968,0.0315256
1.78024,2.19911,0.0357552
1.78024,2.40855,0.0401303
1.78024,2.61799,0.0437347
1.78024,2.82743,0.0456646
1.78024,3.03687,0.0476186
1.98968,-3.03687,0.0549267
1.98968,-2.82743,0.0529854
1.98968,-2.61799,0.0505099
1.98968,-2.40855,0.0455698
1.98968,-2.19911,0.0406633
1.98968,-1.98968,0.0356523
1.98968,-1.78024,0.030252
1.98968,-1.5708,0.025703
1.98968,-1.36136,0.0216178
1.98968,-1.15192,0.0187316
1.98968,-0.942478,0.0167126
1.98968,-0.733038,0.0144634
1.98968,-0.523599,0.0132203
1.98968,-0.314159,0.0121864
1.98968,-0.10472,0.0119091
1.98968,0.10472,0.0120717
1.98968,0.314159,0.0125562
1.98968,0.523599,0.0133809
1.98968,0.733038,0.0144251
1.98968,0.942478,0.0164055
1.98968,1.15192,0.018748
1.98968,1.36136,0.0223402
1.98968,1.5708,0.0266634
1.98968,1.78024,0.0315188
1.98968,1.98968,0.0367707
1.98968,2.19911,0.0417331
1.98968,2.40855,0.047122
1.98968,2.61799,0.051183
1.98968,2.82743,0.0541285
1.98968,3.03687,0.0557629
2.19911,-3.03687,0.063528
2.19911,-2.82743,0.0612435
2.19911,-2.61799,0.0577888
2.19911,-2.40855,0.0519505
2.19911,-2.19911,0.0463097
2.19911,-1.98968,0.0401148
