model_version,mode,T1,Tn,gamma,n,clone_count,burnin,observation_time,selection_time,dt,k,seed,threads,bond,selection_events,scgf,mean_population_entropy_rate,mean_population_action_current,minimum_weight_ess,minimum_parent_count_ess,minimum_root_count_ess,minimum_unique_parents,minimum_unique_roots,midpoint_failures,mean_midpoint_iterations,mean_hamiltonian_energy_error_rate
gibbs-cartesian-entropy-cloning-v1,guided,10,2,0.10000000000000001,10,1024,500,20,0.5,0.00050000000000000001,0.69999999999999996,2026086302,1,5,40,-0.053960083639207214,-114.84681160022012,2.297803464584935,34.425825961884279,34.411131530585457,1,165,1,0,5.3761933894230767,4.5690019938343827e-05
