model_version,mode,T1,Tn,gamma,n,clone_count,burnin,observation_time,selection_time,dt,k,seed,threads,bond,selection_events,scgf,mean_population_entropy_rate,mean_population_action_current,minimum_weight_ess,minimum_parent_count_ess,minimum_root_count_ess,minimum_unique_parents,minimum_unique_roots,midpoint_failures,mean_midpoint_iterations,mean_hamiltonian_energy_error_rate
gibbs-cartesian-entropy-cloning-v1,guided,10,2,0.10000000000000001,10,1024,500,20,0.5,0.00050000000000000001,0.69999999999999996,2026086303,1,5,40,-0.039860159077503399,-108.13599169581451,2.0827181366551124,25.257549929885954,25.361002273496833,1,133,1,0,5.3757202467698315,6.5646072221585484e-05
