event,time,log_mean_weight,cumulative_log_normalizer,scgf,population_mean_entropy_rate,tilted_mean_entropy_rate,population_mean_action_current,population_mean_potential_rate,weight_ess,max_weight_fraction,unique_parents,parent_count_ess,unique_roots,root_count_ess
1,0.5,0.94617105889690034,0.94617105889690034,1.8923421177938007,-26.00867688693495,-8.0208068709601026,0.42372747608058964,-2.6384492049925861,480.04381610645623,0.0077112623348749316,600,440.208228379513,600,440.208228379513
2,1,0.35732008736083909,1.3034911462577394,1.3034911462577394,-49.824852783601209,-8.2171587070036836,1.4835819416992775,-12.040927398078919,242.92773010075084,0.014084377009291701,402,238.74681238615665,274,126.6090316348708
3,1.5,0.36131509373696158,1.664806239994701,1.1098708266631341,-67.186808189745292,-8.4216687436612396,1.5642696785561951,-19.468625224700759,190.53305782205516,0.02350329772547078,371,187.71500179018977,147,55.141775347076148
4,2,0.12452753195835431,1.7893337719530553,0.89466688597652766,-78.153431786403502,-9.8037658200278628,2.1731411887684202,-23.511179050301624,188.82401167121211,0.018724690872512231,332,184.60845070422536,71,35.986546777404079
5,2.5,0.0056552917052004048,1.7949890636582557,0.71799562546330231,-88.943761717974681,-10.530712944719179,2.4467408063599918,-30.100775485064542,183.3614094246993,0.018966747309102753,320,179.55068493150685,47,19.299418390635353
6,3,-0.041369640064541358,1.7536194235937144,0.58453980786457149,-77.612288748263836,-9.7207604800208482,3.320018057604619,-23.919919338797285,170.79179226028353,0.023126005996012673,315,171.50408897612039,34,11.121698733586475
7,3.5,0.23044182357611653,1.9840612471698309,0.56687464204852311,-93.339991987134951,-8.6439303353422741,2.8713158716503004,-32.162297593342267,123.8210234787506,0.048468247209370735,299,124.6820451843044,23,7.7974954638745944
8,4,0.064835511445519245,2.0488967586153501,0.51222418965383754,-90.563363582874132,-9.6738866466989464,2.7069071186374027,-30.465933478724075,142.84823305408338,0.03264619942158984,308,141.58466108560626,18,5.6492899166002202
9,4.5,-0.070471691763523303,1.9784250668518268,0.4396500148559615,-93.658709692289548,-8.1820819358289203,1.6137414310720759,-31.289847307792002,73.66965708723491,0.07055997056117129,251,73.378306508047586,16,5.3822258266520207
10,5,0.0012458303794629089,1.9796708972312898,0.39593417944625797,-93.183952656871085,-8.4885978068014865,0.65028884943739751,-30.185951070562346,148.34221662329219,0.030270552720422374,271,145.79755283648498,12,5.7442370058725567
