event,time,log_mean_weight,cumulative_log_normalizer,scgf,population_mean_entropy_rate,tilted_mean_entropy_rate,population_mean_action_current,population_mean_potential_rate,weight_ess,max_weight_fraction,unique_parents,parent_count_ess,unique_roots,root_count_ess
1,0.5,0.88883533310908192,0.88883533310908192,1.7776706662181638,-25.161683319490916,-7.8943729103716622,0.39458145033269182,-2.5530154236672891,477.79870667327697,0.010541523675028917,592,443.93564775613885,592,443.93564775613885
2,1,0.41288718210453634,1.3017225152136183,1.3017225152136183,-50.308370910470082,-9.2853823746506876,1.4724756734689997,-12.406277464259947,273.73938547426224,0.020090248358815635,440,264.92572006063671,293,144.83093922651935
3,1.5,0.26532520292596562,1.5670477181395839,1.0446984787597227,-69.208445064113135,-8.1843985851169627,2.4551302581376326,-20.269502703492766,177.53805753303936,0.033770867415988469,353,176.3498150016818,149,53.745566376217326
4,2,0.31285489997874105,1.8799026181183249,0.93995130905916247,-76.008968613458151,-9.309834639652971,1.9798316564315983,-23.113790740614785,157.05251429052848,0.02953889382876259,340,154.52048334806955,83,23.063874714059477
5,2.5,0.31515545157471347,2.1950580696930384,0.87802322787721532,-98.579495221813588,-8.7762518238557661,2.5121116571827882,-33.728389997864774,126.86189018396684,0.035678451451312154,306,125.15827166388159,48,12.358287761644352
6,3,0.17218142375262779,2.3672394934456662,0.7890798311485554,-107.95827157000191,-9.6470594080237237,0.77833135650152352,-38.527718997450592,103.86314346484158,0.05132994788554069,277,102.62047367390879,36,17.213474292468316
7,3.5,0.083878218185723163,2.4511177116313894,0.70031934618039693,-87.031763298926847,-9.8640683163091882,2.7434479802080389,-27.322692694896134,108.69488992443331,0.02899485977112596,269,107.26022913256956,25,13.691126547239776
8,4,-0.35088262048030394,2.1002350911510854,0.52505877278777136,-131.89738284393525,-7.0958651401056239,1.1954278451355869,-49.567331511924756,63.382966486927359,0.050237386027673678,188,63.658086449732878,22,12.436263579866218
9,4.5,0.17487718325985302,2.2751122744109384,0.50558050542465294,-108.9916292532497,-9.2349720281546208,2.2984906823668108,-38.153591068514416,117.24687283810736,0.029577562299543801,258,116.27589265912619,17,6.5924957247761791
10,5,-0.29055304567762352,1.9845592287333149,0.39691184574666299,-141.02759248042693,-8.6021362378485797,2.1921292607310887,-54.953186212825656,68.643969514703485,0.055116099498888217,184,68.588173731030878,12,6.2323237126147113
11,5.5,-0.35186709614237088,1.632692132590944,0.29685311501653527,-123.1711189831876,-9.8415629265550457,1.799291362021419,-44.404715374158158,106.70843106288177,0.023954360042910263,232,105.87399030694669,10,5.305323659471985
12,6,-0.12218331865512511,1.5105088139358189,0.25175146898930317,-132.69868148566025,-9.7538867135201954,1.9121440937707388,-49.236648729124596,88.366010309204952,0.047334515938528957,235,88.892505934214995,7,2.7094987080103361
13,6.5,0.15083031283205894,1.6613391267678779,0.25559063488736583,-120.42846838363477,-9.7179011179528452,3.7848410392639629,-43.365328129109294,120.120797259675,0.029142850103048755,243,119.26478616924477,3,2.1872217934544542
14,7,0.17967941493927597,1.8410185417071538,0.26300264881530772,-96.800101807868273,-8.2319809400930737,2.3029258736852163,-32.093547929037271,38.453577275842285,0.14157926369987428,262,38.099556718261752,3,1.9641036207316387
15,7.5,-0.16510575498619229,1.6759127867209616,0.22345503822946153,-115.4938142139342,-10.914519902050742,2.3383106447426756,-41.104142031384903,109.80485553794506,0.02981340313972692,237,110.35318880235739,2,1.9998092833248782
16,8,-0.38537808849012034,1.2905346982308412,0.16131683727885515,-106.07066365584872,-10.510293000531076,2.0590489979491386,-36.658102204082248,106.39696316575379,0.038735521527369123,235,106.41120357215344,2,1.839962097948727
