event,time,log_mean_weight,cumulative_log_normalizer,scgf,population_mean_entropy_rate,tilted_mean_entropy_rate,population_mean_action_current,population_mean_potential_rate,weight_ess,max_weight_fraction,unique_parents,parent_count_ess,unique_roots,root_count_ess
1,0.5,0.079541995629300644,0.079541995629300644,0.15908399125860129,-2.1751654753594298,-1.8234344979516506,0.51551963368566112,-0.41846152953136317,793.53631815536471,0.0027939686423048824,796,702.79892761394103,796,702.79892761394103
2,1,0.034222921053824074,0.11376491668312472,0.11376491668312472,-2.0488975190575482,-1.5756494952904663,0.68899183935064101,-0.61934606496764055,770.7344462001505,0.0025417765144313061,781,686.24083769633512,616,491.3664479850047
3,1.5,-0.0073374046628336131,0.1064275120202911,0.070951674680194074,-2.1852979808032145,-1.8006718659133849,0.70639060638901408,-0.85696381320350501,733.27360872269639,0.0031683229889566526,750,650.48138957816377,486,353.05589225589227
4,2,-0.055541067418789503,0.050886444601501601,0.025443222300750801,-1.3476719428819082,-1.1973945119224927,0.52635899387991769,-1.0120884041531695,726.3239430801865,0.0034326693877104342,760,657.82685069008778,405,281.27038626609442
5,2.5,-0.064284393224760983,-0.013397948623259381,-0.0053591794493037526,-1.1514573156586936,-1.0516462077204844,0.72867595241444005,-1.0457148892684613,711.31969323240639,0.0034617405642101908,734,638.59683313032883,337,229.54816112084063
6,3,-0.01844909965523911,-0.031847048278498491,-0.010615682759499498,-1.6119400887090041,-1.5730658664023456,0.59807155413282909,-0.91783082124225601,731.21978067813711,0.002987844477251859,756,656.18022528160202,294,193.75018477457502
7,3.5,-0.12410158858100928,-0.15594863685950777,-0.044556753388430792,-1.2975898814524378,-1.3079651657187774,0.74376536004300553,-1.4223023527161263,685.3571813423099,0.0031772716743980085,712,613.20233918128656,255,160.23471882640587
8,4,-0.088460068518497081,-0.24440870537800485,-0.061102176344501213,-1.6026143269263582,-1.2032804360083191,0.51775333394386225,-1.1994370049565193,691.1496424775579,0.0034912812222031688,720,622.66983372921618,229,138.9946977730647
9,4.5,-0.09319129189759412,-0.33759999727559897,-0.075022221616799778,-1.2635171622267076,-1.1153126271601916,0.58503077693028027,-1.2570501943670001,676.24959144554475,0.0031032156440181304,711,617.53592461719666,201,121.61633031779169
10,5,-0.10720776735822568,-0.44480776463382465,-0.088961552926764928,-1.3219013316194805,-0.96156318354465964,0.53890285024541829,-1.3259952625810045,684.44033530447564,0.0033821099659682506,724,621.93119810201665,178,106.60593737291582
11,5.5,-0.078672210749211935,-0.52347997538303659,-0.095178177342370288,-1.5617204065653696,-1.2869234269057006,0.59809179950612557,-1.1957423286747564,699.65022415494877,0.0032070213751878452,730,621.93119810201665,161,94.602670516059177
12,6,-0.052246223491713373,-0.57572619887474996,-0.095954366479124989,-1.0837752255518511,-1.1140525575018465,0.62921877935168113,-1.0771372542307316,693.73305197940761,0.0045972164585912261,733,630.91215403128763,146,77.055849500293945
13,6.5,-0.08678859641082326,-0.66251479528557322,-0.10192535312085742,-1.6965811176286927,-1.583797896615935,0.66463883461141593,-1.1662809559279428,709.97656625595323,0.0037318770793353354,743,644.88068880688809,132,73.09187229889865
14,7,-0.10931410506072137,-0.77182890034629459,-0.11026127147804209,-0.64338657162949053,-0.90051736813135741,0.55340071876477748,-1.4068099896899044,685.33914089203336,0.0033281754627797764,724,625.64200477326972,123,65.339980059820533
15,7.5,-0.070768173614824903,-0.84259707396111949,-0.11234627652814927,-1.9175610112249775,-1.5514437481831307,0.79604139040911215,-1.2044164537203641,685.06760561339627,0.0034978923659402614,735,624.89630512514896,113,59.584952835549494
16,8,-0.064372673958445148,-0.90696974791956464,-0.11337121848994558,-0.79874835252473875,-1.1376886009264762,0.57113149130645591,-1.2202500367971045,685.66857412919069,0.0035091331968007812,720,620.45917159763314,104,52.059179823254887
17,8.5,-0.088601002129107265,-0.9955707500486719,-0.1171259705939614,-1.8178748437024166,-1.4593906658783771,0.46248615659533399,-1.2029789887552238,683.09722528860982,0.0043210007171737364,720,612.48598130841117,95,48.002929866324848
18,9,-0.084039904709674929,-1.0796106547583468,-0.11995673941759409,-1.1221732416685251,-1.1480217959932697,0.65885620229983011,-1.2458064765683874,680.47324936179314,0.0038813840564169521,728,620.45917159763314,91,45.42436319528678
