event,time,log_mean_weight,cumulative_log_normalizer,scgf,population_mean_entropy_rate,tilted_mean_entropy_rate,population_mean_action_current,population_mean_potential_rate,weight_ess,max_weight_fraction,unique_parents,parent_count_ess,unique_roots,root_count_ess
1,0.5,0.021154815554647932,0.021154815554647932,0.042309631109295864,-2.1092115359404549,-1.7782318424556645,0.41654460492384382,-0.66581585274087318,763.39261405307013,0.0031770146817117007,766,670.44501278772384,766,670.44501278772384
2,1,-0.024865910413246262,-0.0037110948585983294,-0.0037110948585983294,-1.9786748282069628,-1.5366618288266385,0.6653244973875837,-0.87761832397211936,741.51951107922901,0.0030012615780765049,762,665.34010152284259,594,459.90175438596492
3,1.5,-0.0097865800447527462,-0.013497674903351076,-0.0089984499355673844,-1.9163619749324614,-1.4297173318768099,0.86883532621524195,-0.79218184114735923,743.2881144298492,0.0032248874387893339,761,662.81668773704178,468,334.36734693877548
4,2,-0.044415165265812462,-0.057912840169163537,-0.028956420084581769,-1.4048084869012964,-1.171593133948482,0.64682681327346603,-1.1080824467348653,725.84407501330486,0.0032102288821488642,748,649.67534076827758,389,268.86564102564103
5,2.5,-0.030691726987057244,-0.088604567156220781,-0.035441826862488313,-1.6139233482012936,-1.3650704794112354,0.53384977236547315,-0.85485390750228285,738.5975724026074,0.003005922754706175,759,660.3123425692695,340,223.57697228144988
6,3,-0.088483083953323494,-0.17708765110954428,-0.059029217036514758,-1.3067115918547469,-1.3896229699933607,0.37128548435756709,-1.1330547589094331,702.82183986599216,0.0036463829862352333,734,637.04495747266094,286,175.58204956463496
7,3.5,-0.082029700357145963,-0.25911735146669024,-0.074033528990482919,-1.2807559198356575,-1.1506672969254927,0.57131363644913313,-1.1529239368907571,700.2852790265249,0.0032401598901556582,731,627.13875598086122,254,152.72006990969996
8,4,-0.11174560745917628,-0.37086295892586651,-0.092715739731466629,-1.3021216066522443,-1.2834498271787511,0.74708297152357517,-1.3094498323984094,689.76559043101372,0.0036249936518629317,721,618.2641509433962,227,132.56333754740834
9,4.5,-0.06313361953290908,-0.43399657845877559,-0.096443684101950131,-1.8469368522673559,-1.5968438565669225,0.53925994687066825,-1.0931352148075142,704.60501620601951,0.0035518690126349305,724,626.38948626045396,206,113.18825561312607
10,5,-0.10038490802829703,-0.53438148648707262,-0.10687629729741452,-1.7041344513759045,-1.4563861264192268,0.17421370171139985,-1.2205453035156404,685.85456632655382,0.0042179260107631103,716,607.51796060254924,184,101.23344274956555
11,5.5,-0.088602663210470389,-0.62298414969754301,-0.11326984539955327,-1.3329229590397242,-1.3063746025345502,0.95763185974501119,-1.3232600658702438,657.60711900880494,0.0043607174719877571,718,597.81984036488029,163,93.823908375089474
12,6,-0.10056612369391171,-0.72355027339145472,-0.12059171223190912,-1.4626746662102297,-1.502928318136973,0.53162378078098005,-1.313997234127174,677.54732495534017,0.0041747874290862753,725,618.2641509433962,146,83.193906696286888
13,6.5,-0.1283995602818182,-0.85194983367327293,-0.13106920518050352,-0.7526395879020007,-1.2925657950168634,0.60627332435096115,-1.3978353687211897,672.30986499472431,0.0035483133266130695,727,620.45917159763314,134,78.947146514079208
14,7,-0.14735821150757555,-0.99930804518084848,-0.14275829216869265,-1.313390222214182,-1.1017927788722335,0.5042322706988831,-1.4529862826194637,664.00018969201267,0.0038047817796512187,711,603.32336018411968,125,74.515065378055709
