event,time,log_mean_weight,cumulative_log_normalizer,scgf,population_mean_entropy_rate,tilted_mean_entropy_rate,population_mean_action_current,population_mean_potential_rate,weight_ess,max_weight_fraction,unique_parents,parent_count_ess,unique_roots,root_count_ess
1,0.5,0.010237135146398124,0.010237135146398124,0.020474270292796248,-1.7600435435733122,-1.5327104872215234,0.3076264884375674,-0.67680706593338957,768.60102254170351,0.0027365955699312282,772,678.25097024579566,772,678.25097024579566
2,1,-0.030418189698591114,-0.02018105455219299,-0.02018105455219299,-1.6708089385247082,-1.341521647415832,0.5057213927332227,-0.92836860012611666,739.17932953423838,0.0026956693510129153,750,660.3123425692695,579,453.53633217993081
3,1.5,-0.026611007324331304,-0.046792061876524293,-0.031194707917682862,-1.5206534631239295,-1.2949854158765903,0.46824329290973682,-0.92601002943771937,742.53388386304721,0.0030434635967438667,758,663.65569620253166,459,334.79438058748406
4,2,-0.022765588287049887,-0.069557650163574181,-0.03477882508178709,-1.87961460616127,-1.4114870891450273,0.9018203589801389,-0.79987161334306422,744.14070320628969,0.0031868788276250707,759,657.82685069008778,391,259.03557312252963
5,2.5,-0.0058721175539044879,-0.075429767717478668,-0.030171907086991467,-1.7246160741262375,-1.4113852608739987,0.55986400967996008,-0.83784194931631228,728.10659843978681,0.0038754668743596833,755,655.36000000000001,328,216.1121187139324
6,3,-0.092175739463153938,-0.16760550718063261,-0.055868502393544205,-1.6196580130114888,-1.3859832590523971,0.38191718779741285,-1.207364670321629,703.92202151004244,0.0030062584094822367,735,636.27184466019412,290,180.66436940041351
7,3.5,-0.098878659063891483,-0.26648416624452409,-0.076138333212721163,-1.6411927349884252,-1.3298253556917077,0.60537061488228205,-1.1171070778206533,719.42398110013573,0.0031326535873273578,743,645.67487684729065,248,147.23055321538894
8,4,-0.10529852394838368,-0.37178269019290777,-0.092945672548226943,-1.0622552517497637,-1.0448295431272463,0.84899344040760405,-1.2958154941810038,705.19155236919448,0.003854807166949492,742,640.93887530562347,217,130.22553402881272
9,4.5,-0.076180881104744635,-0.44796357129765241,-0.099547460288367196,-1.7549484456505484,-1.473285117213939,0.50837040290779867,-1.1347554292037747,711.75547112387255,0.0039735216019772899,732,628.6426858513189,197,118.32272624689686
10,5,-0.036647813029421883,-0.48461138432707429,-0.096922276865414853,-1.2255330046021948,-1.2105643694634196,0.63722727471441232,-0.96670697467045386,721.03498212029865,0.0038441268239047606,747,648.06922126081577,180,101.31169082125604
11,5.5,-0.059890084960805723,-0.54450146928788001,-0.099000267143250914,-1.5381941876900298,-1.1354014011681641,0.78940321460953189,-1.0782810983940989,705.97669487180644,0.0043628012633184221,726,624.15238095238101,160,87.776326803951108
12,6,-0.051739301514604819,-0.59624077080248483,-0.099373461800414134,-1.5182879738876833,-1.2837922308996566,0.38139657088733825,-1.0668839187955184,696.7796006622749,0.0037328445294001209,733,627.88982035928143,145,75.972757571366472
13,6.5,-0.029190747641618664,-0.6254315184441035,-0.096220233606785152,-1.1432893633018324,-1.0750723273802574,0.45866409082692167,-1.0490101359847597,697.49147924197189,0.0038886609178880455,733,626.38948626045396,133,72.848131165763519
14,7,-0.097516936307221691,-0.72294845475132519,-0.10327835067876075,-1.6319110125383918,-1.483400419272439,0.49637500374283938,-1.2115471081590352,687.78382478810772,0.0031319724602597416,721,618.9940968122786,124,68.831298411448074
15,7.5,-0.1144991593416087,-0.83744761409293389,-0.11165968187905785,-1.4897623100931621,-1.3068613329104732,0.54743385116968257,-1.3667616989615854,661.12714330121946,0.003615203569874503,713,606.1132947976879,113,59.966601852910898
16,8,-0.09640878247931095,-0.93385639657224484,-0.11673204957153061,-1.4762180819537063,-1.4505822709931477,0.70117900948398248,-1.3404595230991807,680.26670703470199,0.0040425983590432609,715,609.63720930232557,100,55.252186742543998
17,8.5,-0.1229127558710843,-1.0567691524433291,-0.12432578264039167,-1.27828477073614,-1.2237280675147113,0.76678775467036508,-1.3638630284825728,662.40382758206499,0.0044065511667322746,722,613.20233918128656,93,51.909702970297033
18,9,-0.13198401273138405,-1.1887531651747132,-0.13208368501941259,-1.0277019836836285,-1.0652210084383495,0.7297348478963871,-1.3931857901269311,659.26590978315812,0.0048660810156078366,706,600.55899198167242,90,44.303532195369272
