model_version,mode,T1,Tn,gamma,n,clone_count,burnin,observation_time,selection_time,dt,k,seed,threads,bond,selection_events,scgf,mean_population_entropy_rate,mean_population_action_current,minimum_weight_ess,minimum_parent_count_ess,minimum_root_count_ess,minimum_unique_parents,minimum_unique_roots,midpoint_failures,mean_midpoint_iterations,mean_hamiltonian_energy_error_rate
gibbs-cartesian-entropy-cloning-v1,guided,10,2,0.10000000000000001,10,1024,500,40,0.5,0.00050000000000000001,0.29999999999999999,2026086401,1,5,80,-0.18639639972302699,-1.3285936867414863,0.59985350336600118,651.43871605169488,585.79664804469269,9.3077687828433469,694,19,0,5.348699869791667,2.5832958682904154e-07
