# bc_label=BC2
# b_I=2*gamma*(2*T-F)
# b_phi=0
# sigma_I=2*sqrt(2*gamma*T*I)
# sigma_phi=sqrt(2*gamma*T/I)
# n=100 T1=10 Tn=2 gamma=0.1 dt_max=0.0005 burnin=32000 measure=2000 seeds=2026191500;2026191501 samples=512 nonfinite_trajectories=0 discarded_trajectories=0 projection_count=139278800
j,mean_I,se_mean_I,mean_sin_theta,se_mean_sin_theta
1,0.3585968347382105,0.0009047360323898119,0.005153066485000987,0.00016713125862023308
2,0.3294362908498044,0.0010234559288512357,0.007938648956558467,0.0005716991219104704
3,0.33252995520502115,0.0010572298408522772,0.009274112219919221,0.0005701031923028004
4,0.33313187803980104,0.0010538088422420067,0.009681094023399386,0.0005375736051350742
5,0.33250788008663323,0.001084152596888841,0.009524900565210867,0.0005556306607681675
6,0.3332222739410967,0.0010842282197529743,0.010495743824572162,0.0005449732803703323
7,0.33285192928443,0.0011359694591299221,0.009918763128678294,0.0005629014867847887
8,0.3321352161431139,0.0011480042685039114,0.009537399923939226,0.0005615411739481034
9,0.33113805723411316,0.0011820800202335408,0.010080333952447432,0.0005179039190452377
10,0.33085380948091236,0.0012163775586706439,0.010796007556178181,0.0005602031918835264
11,0.3306482923576348,0.0012316155186673605,0.009673504038982712,0.000600702739391825
12,0.3307589327378747,0.001206379138366308,0.009406936622365168,0.0005725413642953727
13,0.3297641945416814,0.0012668485932418713,0.009255753509291465,0.0005903813582159208
14,0.32908775579350735,0.0013430746503299222,0.009732801521094004,0.0005974526179284272
15,0.32872097909949827,0.0014254538226850925,0.010220876785040404,0.0005707597049708756
16,0.32937403013440414,0.0014327408395263398,0.009583246550428089,0.0005687456327280339
17,0.3287551340981266,0.0014160620786593746,0.009202969677713502,0.0005729939211625105
18,0.3280326203877766,0.0014181937090975206,0.008723085225468701,0.0006057820720230919
19,0.32846995105205545,0.001458401293120436,0.008812881502383772,0.0006314354670501085
20,0.3276881644071345,0.0015364141511194666,0.008813284847073055,0.0005927642219380017
21,0.3261764948268061,0.0015265296793956632,0.00871488456041223,0.0006261700842263182
22,0.3249579511181975,0.0015081087256288792,0.009243862397260043,0.000578277485452523
23,0.3244526016489731,0.0015197112535554583,0.008558768762824853,0.0005885554149608971
24,0.3229763802377975,0.0015460955005711687,0.009804414576187921,0.0005927081137043969
25,0.3232309494772523,0.0015941686596854909,0.009177702189753032,0.0006459575551276834
26,0.32214421791512204,0.0016405840699161085,0.008754264756879963,0.0006220546610976284
27,0.32058188383997466,0.0016563888910472583,0.008909279256156638,0.0005939840962865204
28,0.31990000811537045,0.0016909559441347047,0.007944276836967672,0.0006324088119424597
29,0.3202565372901629,0.001800304067438452,0.007522499668157566,0.0006086448062653
30,0.31974268841357745,0.001851391384236977,0.009066725244654381,0.0006238586355567793
31,0.3188755415244404,0.0018591898964553282,0.008351840299115374,0.0006280842498839753
32,0.3181300702999408,0.001886541620612584,0.008623705266338547,0.0006401782550398799
33,0.31722687146036477,0.0018347716798917258,0.008689388300402636,0.0006448400425675162
34,0.3165376227913256,0.0018660474615135958,0.008658033101166526,0.0006529020967271234
35,0.3164670601821334,0.0020147573206998675,0.007915444229321524,0.000637848884846903
36,0.3153696005441742,0.0020052206854659425,0.008336960083824795,0.0006273479463102114
37,0.31379997477114474,0.001935379165819735,0.009348846525870967,0.0006615715397607833
38,0.31360228070903884,0.0019512501410409867,0.008143251548596367,0.0006421233920500727
39,0.3133068866274293,0.0019922833838804817,0.007438238692899569,0.0006666467139388295
40,0.31214248406675305,0.0020089124494541352,0.007673591119339503,0.0006559956738940061
41,0.3107161733051824,0.0020094118350262487,0.007896859655391473,0.0006316094498234068
42,0.3115331587778096,0.002164158023189115,0.007206467222152967,0.0006421955061284866
43,0.3106045257634902,0.002192117503946083,0.006963747752836655,0.0006384661451767259
44,0.3084387190368564,0.002046422981266864,0.007111206000568075,0.000657293017370915
45,0.307279257202351,0.0020496838885743253,0.007420077156694743,0.000629883572254945
46,0.30424089979429525,0.0020604528412703138,0.007194440433304767,0.0006646945786511227
47,0.30296858174488017,0.0020583417955139928,0.007273485190419435,0.0007036614766833012
48,0.3017352153344558,0.0020657672400591206,0.00862700544269497,0.0006541207081844972
49,0.3004846909703406,0.002120057222968233,0.007838998212421972,0.0007070468724090532
50,0.29896411828451885,0.0021207186517809753,0.007823720824514612,0.0006781558277509856
51,0.2979617401370618,0.0021725597337227025,0.007782228073067329,0.0006979398021477651
52,0.29580142000132403,0.0022152561037076875,0.008123216997768199,0.0006719826213298743
53,0.29322047210625934,0.002241685422787586,0.007348483303713137,0.0006900355718069449
54,0.2916058131231743,0.002277418090441751,0.006346235759310705,0.0006623484209437484
55,0.28921875158568344,0.0022774476099979794,0.006923853577579452,0.000697572589691521
56,0.2874539493025775,0.0022585799331326867,0.0056602753301631835,0.0006901931691353216
57,0.28554763129446414,0.00226768552978292,0.007073228592177621,0.000695477030077576
58,0.28344129171649124,0.002260965239616667,0.00772794798898491,0.0006851034563394804
59,0.2815817462805135,0.0021959963167222786,0.006336504365945343,0.0006949416422568531
60,0.28046016682101643,0.002195992630442987,0.007069207950298393,0.0007041851337901871
61,0.27872010348181764,0.002285511121755552,0.008251710586110322,0.0006870106783397745
62,0.2781945589517556,0.002358468111222055,0.008121565104156984,0.0006958986586087705
63,0.27623199497696266,0.002298678805417041,0.007210896691416748,0.000679114754818759
64,0.2736863728537114,0.0022351565854359114,0.007306037643771814,0.0006732099288002958
65,0.27243525100725285,0.0023139426062562985,0.0065156284862907645,0.0006949450703881858
66,0.2692109362314744,0.0023414721690958686,0.008420344132402093,0.0006797656721701901
67,0.26576167161811615,0.0023009127018311457,0.009310001061966909,0.0007168562167588827
68,0.26397737061060755,0.0022710239705502526,0.008567525558042213,0.0006656972176343546
69,0.26218332238789477,0.002231969577857971,0.007826184270577458,0.0007139379335798564
70,0.26152364114644033,0.0022427840489526664,0.008325201709648497,0.0006998968920958477
71,0.2595533118326521,0.0022453579474572415,0.007832111859664915,0.0006868532117245161
72,0.2579148033915678,0.0022382611009718173,0.006811349022193871,0.0007312492590944142
73,0.2562544549321525,0.0022368942080614527,0.006206829358336822,0.0007293792151517165
74,0.25382039419396096,0.002244354200113594,0.006852977398616511,0.0006981588589529064
75,0.2518843837736504,0.0022074339028313487,0.007390686076024812,0.0007130593739273059
76,0.24881472434236873,0.0022542309077860554,0.007055427548410228,0.000701268722340346
77,0.24698405788353248,0.002349721886970831,0.008117576633978314,0.0007870599437932483
78,0.24460974936498014,0.002241623898432371,0.007662061991004767,0.0007109200583972871
79,0.24256565798244167,0.0023218671740105365,0.00833594519298245,0.0007433995961562497
80,0.23993222344446435,0.0022459265194433083,0.008772730959795784,0.0007387576179678162
81,0.23580147993352182,0.0020809355035520663,0.007466885823444825,0.0007421052531653229
82,0.23240013203270776,0.002054840618355743,0.008431433771827297,0.0007188330846907246
83,0.22923083898990018,0.002004962874466287,0.007610578495585898,0.0007360616161581226
84,0.22645479560104548,0.0019987991679528347,0.007755525104560389,0.0007883581695254064
85,0.22335861243509345,0.001950679418129942,0.008999803768620647,0.0007519074037080926
86,0.22001535569328412,0.001926710819245055,0.010017406996624841,0.0007416130464390788
87,0.21691325919747223,0.001832779689565977,0.009741227745997644,0.0007475079233273835
88,0.21356142049287072,0.001760931329157541,0.010034817808416613,0.0007581235942110605
89,0.21047773313937151,0.001765329539521402,0.008586899728852935,0.0007642433736801484
90,0.20717213916048466,0.0016889378602259442,0.009044079241947051,0.0007767375556815297
91,0.2028253818790931,0.0016270790704731052,0.009817491155609684,0.0007463868933766396
92,0.20021158028960942,0.0015923137734719472,0.008970320808953075,0.0007580871452154356
93,0.19799972011528277,0.0015548671744315316,0.008573980528499454,0.0007698078418564319
94,0.19446367543254978,0.0014662651762517348,0.008709451824258696,0.0007425721660009808
95,0.19112912549013045,0.001371763843487543,0.005897701113772151,0.0007828555408889459
96,0.18784019528667223,0.001280627128665224,0.006777407355268895,0.0007479497450205805
97,0.18494165047566208,0.0012465092173367838,0.006994332885267781,0.0007337316717738055
98,0.1801996152811587,0.0011399215746758073,0.005400938769246616,0.000763933612241072
99,0.16819033722224735,0.0008703146984201043,0.016384370294922512,0.0002376773089344626
100,0.072144427065368,0.00018249370265607703,nan,nan
