# bc_label=BC3
# b_I=2*gamma*(2*T-I^2)
# b_phi=0
# sigma_I=2*sqrt(2*gamma*T*I)
# sigma_phi=sqrt(2*gamma*T/I)
# n=25 T1=4 Tn=6 gamma=0.1 dt_max=0.0005 burnin=2000 measure=2000 seeds=2026300750;2026300751 samples=512 nonfinite_trajectories=0 discarded_trajectories=0 projection_count=1119166
j,mean_I,se_mean_I,mean_sin_theta,se_mean_sin_theta
1,2.1512399012723025,0.001690300996036529,0.031971800111398316,0.00019361263395086667
2,2.1101630001859704,0.002004256173223187,0.02005692233158891,0.00021906524949884783
3,2.1106936706576405,0.0021139761522512407,0.01641187476924475,0.00022860344050511632
4,2.1232889398431403,0.0021795185072199445,0.01344808972331624,0.00022635301718194854
5,2.1386961989390225,0.002298583138917399,0.010589771159663093,0.0002339881687248037
6,2.147237160748843,0.0024148914131113704,0.008553177273601782,0.0002222505875339239
7,2.1588936328356816,0.0024400100369513676,0.005742569644002129,0.00022484155673295903
8,2.172108475443717,0.002496923469269034,0.0033361289486726602,0.0002323673821866301
9,2.183446378748787,0.0027179771339723253,0.001469574558855741,0.00024118148829649374
10,2.195255868763912,0.0026483303841985553,-0.0005390585858145407,0.00024278376238240606
11,2.2077595108222994,0.0027240705523035556,-0.0023369040170626307,0.0002291136783749324
12,2.21464607942461,0.0028299494692580213,-0.004619432105511148,0.00022706306138942084
13,2.2210690330063083,0.002935831982711627,-0.006770496326441785,0.00023537715583517112
14,2.228162002834427,0.002793232492869214,-0.008988288104943322,0.0002202860335726728
15,2.2367807862495512,0.0028315313431504286,-0.010737090009929859,0.00024296077872557458
16,2.243213509236564,0.002675975935080634,-0.012919765551505053,0.00023516150033022626
17,2.2479074869551354,0.0026847631468727845,-0.014493460725356594,0.00022057389077361769
18,2.2551736193585796,0.002616004797783201,-0.01650128672403029,0.00021282774535443796
19,2.2597338500560813,0.0023903499941532735,-0.018530252822522922,0.00020305820805455304
20,2.2611591697907762,0.0023114590825469615,-0.02085999099441918,0.00022260537608579856
21,2.270583752239557,0.0023203372288931167,-0.023619010340423914,0.0002142909621483357
22,2.2761700864040884,0.0021001795897155604,-0.02647950931524324,0.0002136551966867756
23,2.284812415320062,0.002062924836365036,-0.02948664612081165,0.00020982364507472388
24,2.3022068792437365,0.0020330194048396246,-0.040798875060184356,0.0001872454787503907
25,2.393814241636677,0.0016262124602220793,nan,nan
