# bc_label=BC2
# b_I=2*gamma*(2*T-F)
# b_phi=0
# sigma_I=2*sqrt(2*gamma*T*I)
# sigma_phi=sqrt(2*gamma*T/I)
# n=25 T1=6 Tn=6 gamma=0.1 dt_max=0.0005 burnin=2000 measure=2000 seeds=2026210750;2026210751 samples=512 nonfinite_trajectories=0 discarded_trajectories=0 projection_count=7188374
j,mean_I,se_mean_I,mean_sin_theta,se_mean_sin_theta
1,0.4963908118730304,0.0003889803458820856,0.0008544727231461792,0.00022359464588537055
2,0.49440158675665363,0.0006504728928480014,0.002233744426831913,0.0004769545892303193
3,0.4945404740286245,0.0006850968507778044,0.0025771376986380864,0.00045309407336871385
4,0.4948818004118247,0.0007624659048676066,0.002953987433485937,0.0004492640616424021
5,0.4944745181250435,0.0007523377475539469,0.00328221925077117,0.0004641606634776187
6,0.495292540847732,0.0007523851230159837,0.0027134110938017413,0.00047839494595022325
7,0.495477327781075,0.0007749508739455669,0.002283863865183218,0.0004644716512997817
8,0.49526492922533494,0.0007647629120780233,0.001913126818004309,0.0004480861517728061
9,0.4948711260364582,0.0008141775588841481,4.286051237209177e-05,0.0004449311039088979
10,0.4957365441988757,0.0008158090770885032,0.0002570439561614097,0.00045953789274821226
11,0.4952976114699778,0.0008320763047533963,0.0007139869296770822,0.00045332508271643166
12,0.4953427200761039,0.0007798030215780266,0.0005879060171947377,0.0004616263730819996
13,0.495119447241124,0.000779165901943322,-0.0004357839279838813,0.0004529780490528162
14,0.4963457886015081,0.0007537305748072879,-0.0002532624629244361,0.000464896426374434
15,0.4951919042459584,0.00078050250893893,-0.000822359567932665,0.0004641669094784646
16,0.49444888184353775,0.0007731523097951599,-0.0010994763897443503,0.00048525192028136014
17,0.4950656763495473,0.000782474815174671,-0.001056815624847501,0.00046398021011627915
18,0.4951207294210006,0.0008317510874898152,-0.0014057649761204942,0.00048255530888321476
19,0.49528679036197526,0.0008104832543387561,-0.0022788148551660475,0.00046711418861369755
20,0.49534749191945693,0.0008012693777402816,-0.002537311253456942,0.00043370115056561443
21,0.4955667479400414,0.0007951448222883077,-0.002556730182117094,0.00046969833363733103
22,0.4939642628981937,0.0007573234297237543,-0.0031184500571400375,0.00047192750348278733
23,0.4935682542945987,0.0007153041593915706,-0.0024327231372338804,0.0004640960820783344
24,0.4936971933949664,0.0006727170076691676,-0.0011028786734551485,0.00022929902741720474
25,0.4959154592170878,0.00039848915536588566,nan,nan
