# bc_label=BC3
# b_I=2*gamma*(2*T-I^2)
# b_phi=0
# sigma_I=2*sqrt(2*gamma*T*I)
# sigma_phi=sqrt(2*gamma*T/I)
# n=100 T1=4 Tn=6 gamma=0.1 dt_max=0.0005 burnin=32000 measure=2000 seeds=2026301500;2026301501 samples=512 nonfinite_trajectories=0 discarded_trajectories=0 projection_count=9821589
j,mean_I,se_mean_I,mean_sin_theta,se_mean_sin_theta
1,2.0257648151594267,0.0017512228224443,0.03917784198265128,0.00019817286096629886
2,2.0157672713976607,0.002346650017756245,0.028197570989008148,0.00021548671099520962
3,2.034850939519697,0.0025799483855280902,0.02478015804502469,0.00022245260619059253
4,2.05173097545498,0.0028879417195789383,0.022817230032727905,0.0002310571369607176
5,2.0659584586607576,0.003354560973523652,0.020777710081077424,0.00023385135250578285
6,2.0837098835146346,0.0036580585045783245,0.01871141847453423,0.00024411429206207534
7,2.102699550717136,0.003912306947418596,0.017225237305521238,0.00022664680667527034
8,2.119625361900129,0.004087321816317506,0.016002228226814547,0.0002587947704039541
9,2.1355689799302304,0.004480142061972024,0.014594105949684261,0.0002516805470424127
10,2.1513119859407026,0.004764066166472652,0.013211603844953606,0.0002591017023812481
11,2.1692407504419124,0.0049982453960885935,0.011991286050810991,0.0002606283360240406
12,2.185948152764667,0.005265137418652038,0.010822736750051555,0.00026054033647191394
13,2.2043922648722436,0.005378368384294163,0.010150714943448554,0.00025648512037003
14,2.2186031587671953,0.005489137088076049,0.00904446940942331,0.0002649608450543695
15,2.2334817500769035,0.005715529795366642,0.007661369920495721,0.00023932670196020764
16,2.2468670177351453,0.005894920790679571,0.006867915701324161,0.00024955455396540315
17,2.258426455533297,0.00608193378951578,0.006202002368013292,0.0002455381424813085
18,2.2719958700912093,0.0063212551366081384,0.005937954695636595,0.0002636999241784406
19,2.2810930674661885,0.0063686966504673875,0.005065897997922981,0.00025219931256114937
20,2.291250236679213,0.00643535182286455,0.004409326952960943,0.00024438801119982173
21,2.301946697841923,0.006489240316652672,0.0038406208890921925,0.00026247611466425437
22,2.3114736988774385,0.006671208752858929,0.0031822401681787177,0.0002671758261609133
23,2.3205039580945845,0.0068902253355995835,0.0028933200217442635,0.00026252800961337974
24,2.329951483252348,0.0068413963874860125,0.002607369102111426,0.0002818429733236535
25,2.3434404825011153,0.00698713398855244,0.002304600056673334,0.0002473196424724052
26,2.3509577758433426,0.007104208822030387,0.0020910675491226704,0.00026335224716871064
27,2.3594489622521406,0.007260022452645028,0.0010539914081893434,0.00025636159518229606
28,2.36486066881605,0.007495459138055787,0.0011899998344254846,0.000276683195096622
29,2.3692904442665084,0.007517634004758789,0.0007022960500637421,0.00026858521106204133
30,2.373154909819106,0.007737490620112538,0.00027615746738978727,0.00026231353420239973
31,2.381775465160997,0.007830646686993042,-1.1207155967456726e-05,0.0002603308913365184
32,2.3915789259980356,0.007793109577458747,5.9733130015940755e-05,0.00025185406082565054
33,2.400263892460319,0.007888526699319063,-0.0005779008309743561,0.00026652011081585336
34,2.4052971189006396,0.008026816307170618,-0.0008939751113212706,0.0002565197092266644
35,2.413670658050264,0.008183901718823411,-0.0005469922098762349,0.00025531448769095747
36,2.4201005645571727,0.008293817922707706,-0.0007994223585535793,0.0002605007626396602
37,2.4302749495218,0.008211907689213423,-0.0006999224945489951,0.00025581553422619486
38,2.4353349432718763,0.008292998980912734,-0.0007549119206923468,0.0002529797576724946
39,2.4372829397841516,0.008319353880969575,-0.0010942106294253504,0.00024811387545809117
40,2.441603569114336,0.008550139633255701,-0.001159201362037595,0.00025750727833330093
41,2.4466810453469487,0.0086779238441377,-0.0006850864754174089,0.00026316356663256613
42,2.454786552212351,0.00887341802507069,-0.0009406057953006993,0.0002568813504038608
43,2.4616945902788383,0.008602839694847186,-0.0010085145693127773,0.000246391426178185
44,2.466199304249527,0.008685407381352175,-0.000849069790388056,0.0002562127982512187
45,2.469911611537059,0.0087786179781485,-0.0011431653350350514,0.0002481776966960159
46,2.476174695107694,0.008980645261211074,-0.0011763171133196333,0.0002513351369348571
47,2.4795212815612073,0.008980817434544111,-0.0010300330175100944,0.00026833306773487044
48,2.4826183874335905,0.009042839108945546,-0.001043849757878612,0.0002509914515749527
49,2.4847781516740843,0.008981440182206615,-0.0013146447069944858,0.00025517300931417365
50,2.4892928875929745,0.008885980606138778,-0.0011990789499336494,0.00024441688489374396
51,2.497700641694788,0.00905048952901582,-0.00178005824872537,0.00024792906566390046
52,2.504888764984936,0.0091506874723253,-0.0014671639396462662,0.0002658717827389244
53,2.5108479535752157,0.008988374959583783,-0.0018136815004008463,0.0002646895820480946
54,2.514189128357189,0.008960670977687359,-0.0017205809356410234,0.0002696098384936488
55,2.5166551829885146,0.008754526657353713,-0.0015741139987153281,0.000254296855159584
56,2.517110372969766,0.008626651438055008,-0.0018958183168649202,0.0002580341432266133
57,2.522966411890547,0.008632732151597816,-0.001963643823460719,0.00025400130808767366
58,2.5293341154064377,0.008630311910696237,-0.0023187816469302236,0.0002549842155897384
59,2.5323071795589973,0.008562474457452646,-0.0021414856917453115,0.00026015018787947
60,2.5372000235257253,0.008400603728102298,-0.001983849310077089,0.00026208282521769763
61,2.5465078800889955,0.008417472189934612,-0.0019682322287847423,0.00024840080544936315
62,2.5514928098131158,0.008484714980790528,-0.0017617171716414624,0.00025248842470054723
63,2.5530671807133536,0.008468416236805446,-0.002093322558081891,0.00024646962381614845
64,2.5560036193680196,0.008341067937573107,-0.0023886189748119862,0.00025723431878821876
65,2.559571992560559,0.00827519586048037,-0.002477943481620057,0.00025898500780479255
66,2.559275050670696,0.008204645326284765,-0.0028667777306633424,0.00025520450930585647
67,2.558320918359784,0.008101320879527064,-0.0032306683449084845,0.0002541269937759403
68,2.562171370157333,0.007991050666406051,-0.0031636845955276783,0.000258962238473706
69,2.5636333479894127,0.007710458001070382,-0.003151637102298244,0.00024217324792501191
70,2.560665004228791,0.0076162615133097645,-0.0032327271120325364,0.0002622338320742149
71,2.5613498992308372,0.007676960666272403,-0.003990810331785472,0.0002585683352926085
72,2.558705886461204,0.0076074916977042755,-0.004062028258970552,0.00025126929320965554
73,2.558189355754341,0.007357260023014954,-0.004198072382727874,0.00026653591595703
74,2.5602904080309523,0.0073139717502997545,-0.0044797853491345616,0.00026027838080170155
75,2.561485067939894,0.007429165108995613,-0.0048027895029270655,0.00025845571579534844
76,2.5619723901741587,0.007474544166151867,-0.004955026095774962,0.0002499496810244454
77,2.5585445647349516,0.007182223524791239,-0.0056714599048991645,0.0002411838524480311
78,2.5518435670935915,0.007042445557204052,-0.00631958347702031,0.0002576284056375578
79,2.5455937390388366,0.006984783922484401,-0.006912998325484369,0.00025205022871370935
80,2.541808016751088,0.006585854908870721,-0.007576840730756373,0.00023285087906652608
81,2.5445642936140302,0.006529306622020849,-0.00784488574895081,0.00024118535981267972
82,2.5422346786647356,0.006512808763129887,-0.008632660000379076,0.0002366393987333041
83,2.5378403157776814,0.006349937679140556,-0.00891121686497363,0.00024708555311680764
84,2.5305155505880355,0.0061721146407840415,-0.009809579303870821,0.00023809722803308975
85,2.523842023682474,0.006102395567434833,-0.010684612379254083,0.00023773715582701507
