# bc_label=BC2
# b_I=2*gamma*(2*T-F)
# b_phi=0
# sigma_I=2*sqrt(2*gamma*T*I)
# sigma_phi=sqrt(2*gamma*T/I)
# n=25 T1=10 Tn=2 gamma=0.1 dt_max=0.0005 burnin=2000 measure=2000 seeds=2026190750;2026190751 samples=512 nonfinite_trajectories=0 discarded_trajectories=0 projection_count=7852119
j,mean_I,se_mean_I,mean_sin_theta,se_mean_sin_theta
1,0.7366067515004497,0.000570156349668209,0.017612689406851643,0.00019427442070125126
2,0.6803676223020256,0.0008362859035907113,0.024084998413471094,0.0004118900435989301
3,0.6753221485273363,0.0008459636774638026,0.026370938415832094,0.0003739914264231868
4,0.6661156514452222,0.0008787850889013364,0.0270900902438699,0.00040519816831242677
5,0.6563606700315585,0.0008786115095721473,0.027202955416367303,0.00041826245022956194
6,0.6460073830247108,0.0008911916772714428,0.027917941888999223,0.00039940796792786563
7,0.6366932505536844,0.0009436366126102324,0.02845058894117886,0.000427328453767567
8,0.6255374220099723,0.0009214128075343551,0.029111916590293614,0.0004372331298732364
9,0.6142905893511041,0.000960831477276818,0.030019602653438986,0.0004510176034634315
10,0.6027199318243449,0.0009464476572701467,0.03047855300792916,0.0004463861616704895
11,0.5910908445921541,0.0010012503939956226,0.031182752696342214,0.0004471918059105358
12,0.5791498015176566,0.001003043658901743,0.032347245907661734,0.00043947565066017086
13,0.5678280438374768,0.0010284129145407927,0.032720085410969116,0.00044773502837005326
14,0.5539755969945491,0.001021128661060203,0.03301781167158417,0.00047014269024664267
15,0.5403361755523203,0.0009829392728494062,0.034455526239327905,0.00045467265388707414
16,0.5263731300884698,0.000988913363154513,0.03553100477239159,0.0004786736074351678
17,0.5106857061050208,0.0009783041646351021,0.03633047692969439,0.0005124711021126224
18,0.4963343881402078,0.000993439273472404,0.03709730698927298,0.00047803557719150236
19,0.48072895596971266,0.0010004069445997267,0.03775957475773896,0.0004926522578439295
20,0.4652387327620091,0.0009657613059818095,0.03734481040813084,0.0005302203568281804
21,0.4492294643658058,0.0010224233940033837,0.03813423277052652,0.0004710095919725525
22,0.4314022670698485,0.0009707314096263548,0.03913920547934356,0.0004984008002235584
23,0.4118981312472887,0.0009268773694415794,0.03043991566812036,0.0004960131680944599
24,0.3919504280685626,0.0007330477220297539,0.074803683750709,0.0003090526053531015
25,0.1660749522212817,0.0001703965955314449,nan,nan
