# bc_label=BC1
# b_I=2*gamma*(2*T-F)
# b_phi=gamma*P
# sigma_I=2*sqrt(2*gamma*T*I)
# sigma_phi=sqrt(2*gamma*T/I)
# n=50 T1=10 Tn=2 gamma=0.1 dt_max=0.0005 burnin=8000 measure=2000 seeds=2026091000;2026091001 samples=512 nonfinite_trajectories=0 discarded_trajectories=0 projection_count=28486375
j,mean_I,se_mean_I,mean_sin_theta,se_mean_sin_theta
1,0.5169271301450665,0.0007107586371306135,0.009997286711515467,0.00017462879811153148
2,0.47816567763206846,0.0009148506255696306,0.014925683378485481,0.00046132973749964833
3,0.47786647896696005,0.0009368551067576637,0.01636910037611137,0.0004518372520406674
4,0.47557875126897586,0.0009320432392263743,0.015155506956177945,0.00047650943865010025
5,0.47248698878764117,0.0009612335934339605,0.015456385596135738,0.0004849644538944333
6,0.4696827587386079,0.000956192115700039,0.016243387556709815,0.000486012851057314
7,0.46599686665256607,0.0009649926997073196,0.016370416889805367,0.0004989000394537604
8,0.4637418915379628,0.0009921402460337486,0.016647126666004562,0.0005185413321288419
9,0.46121358504542037,0.001003263151859748,0.015208029448139756,0.0004858470384813456
10,0.45866053585914535,0.0009763136460776913,0.015083775157982343,0.0004934519860514972
11,0.4569355205439931,0.0010409362381738143,0.015946378523733876,0.0004971655445144523
12,0.45415810890036,0.0010400778150039204,0.015503078556469967,0.0004856427804860198
13,0.4501887882833523,0.0010734779787881245,0.015570960130403745,0.0004903259582971012
14,0.4483229511389624,0.0010680454200619528,0.015714471289087647,0.0005380484836980628
15,0.4457613680131626,0.0010891934378620498,0.016507538849571603,0.0005191613266198794
16,0.4415334881139845,0.0011066075814851395,0.0164237984093979,0.0004851608664020565
17,0.4381526204549284,0.0011414181620466768,0.017321623089895585,0.0005028717272490524
18,0.4346583243671382,0.0011615295739605019,0.016200539869626628,0.0005290221393685858
19,0.4305465588408769,0.0012004391749488527,0.015835401348507104,0.0005427886904530962
20,0.4276239754532236,0.0012164945795543208,0.01625384058564002,0.0005028088401183544
21,0.4239262156754368,0.001258238585643741,0.016861611877464034,0.0005221090660993951
22,0.4214090895110466,0.0012911047173421988,0.016553331395940098,0.0005647712675727487
23,0.417980508156922,0.0013134212821686946,0.015434196875335017,0.0005474103056168623
24,0.41421637859489946,0.0013116893135125852,0.015283284593806068,0.0005274635714216911
25,0.4100576191263443,0.0013450467429005181,0.015712499833237543,0.0005345546275705388
26,0.4059545608747489,0.0013218667148350233,0.01655824121495556,0.0005321212604318142
27,0.40114897098279095,0.0014115892719000827,0.01659850462486763,0.000533052005919144
28,0.3965552617689486,0.001423828784770546,0.016678762040952706,0.0005480105140269157
29,0.39178083269086783,0.0014709669520871916,0.017163405717637976,0.0005654235570855108
30,0.38659617048548706,0.0014662781486471392,0.01666369043633658,0.0005855586147361434
31,0.3821997919921539,0.0014582222470766603,0.017045771299654358,0.0005978962764412023
32,0.37648058339187107,0.0015115733705429234,0.017007605755178724,0.0005671230833753397
33,0.37145590518848864,0.0015009353586821668,0.01640809472490588,0.0005256974084685998
34,0.36680222472628865,0.001499033066901156,0.016573763241357432,0.0005488083953158398
35,0.3613502547875985,0.0014144982119861154,0.01764292116859787,0.0005897760778344691
36,0.3548484804531929,0.0013861871839411792,0.016823888180621544,0.0006067102060532984
37,0.3495447914494124,0.0013925260813319761,0.016113152927192856,0.0005878213276909707
38,0.34342398181834943,0.0013866246407109356,0.016912336704533154,0.0006050100910212886
39,0.3383584267578739,0.0014028986305171431,0.0177306659988406,0.0006227139241001804
40,0.3308302882666708,0.0013848976562105808,0.01751887319776722,0.000617473992538719
41,0.3242696285668948,0.0014079364113883841,0.017472858713692356,0.0006009166999747278
42,0.3167891015522638,0.0013517605570230963,0.016634100265945338,0.0006245974660642891
43,0.3102740497937922,0.0012634833954100844,0.016657869089980085,0.0006111747523821122
44,0.3041130551101714,0.0012229783170434137,0.01658111532882608,0.0006435617572165463
45,0.29679272917094457,0.0011981585589046035,0.01593184948905309,0.0006184809747769582
46,0.28849537536860126,0.0011343355408816947,0.01535033259802182,0.0006074838281890528
47,0.2796649931283195,0.0010715580172964113,0.014146783519627643,0.0005917868897995107
48,0.2731523300803072,0.0010336077257599998,0.009534223950469333,0.0006151709870322819
49,0.2576385927431706,0.0008089337936768082,0.035752011142163684,0.00028288383564579946
50,0.10636637138818558,0.00015630285223895146,nan,nan
