# bc_label=BC3b
# b_I=2*gamma*(2*T-I^2)
# b_phi=gamma*P
# sigma_I=2*sqrt(2*gamma*T*I)
# sigma_phi=sqrt(2*gamma*T/I)
# n=25 T1=10 Tn=2 gamma=0.1 dt_max=0.0005 burnin=2000 measure=2000 seeds=2026390750;2026390751 samples=512 nonfinite_trajectories=0 discarded_trajectories=0 projection_count=1264640
j,mean_I,se_mean_I,mean_sin_theta,se_mean_sin_theta
1,2.8603190161933827,0.0020824885669804344,0.05651229443353145,0.00017167571776379676
2,3.0442816786673914,0.0034589800690949172,0.04079156337423842,0.00017873036587789286
3,2.8354999587604404,0.0031797502129893916,0.03306898690041425,0.00020349677855978202
4,2.745945534867166,0.003045867196186894,0.030444382334965936,0.0002115913769015143
5,2.695504055951685,0.00322825010656166,0.028756110039341247,0.00021463059565198864
6,2.6532334471506527,0.003134670760127907,0.027039126716532177,0.00021593065618531334
7,2.622767560385298,0.0031670402889679198,0.025309356773265086,0.00023078099969824425
8,2.5916143001332834,0.0034197192071417112,0.024039887866932223,0.00023525868843495042
9,2.5591556530161164,0.003459336702502265,0.023167789091729216,0.0002285735833366283
10,2.529440150053906,0.003551444595034008,0.021880246197522532,0.0002151230883310988
11,2.499502046131216,0.0036903960813073618,0.020567998046955922,0.0002238136201091689
12,2.4708201565514294,0.0036759464806761202,0.020169525124733988,0.00023287251235795737
13,2.4426077420024015,0.003684470438052339,0.019287641941008092,0.000231282263091612
14,2.4073991887173367,0.003768731628207558,0.01815082228087773,0.00023527034803087402
15,2.371441336458271,0.0036214895146137282,0.01742899259827308,0.00023961661490532862
16,2.335126215656765,0.0035803797339605207,0.016721270189270263,0.00023744204196441166
17,2.2984918461437207,0.003471640096226446,0.015760104517246215,0.00024141436831573876
18,2.2634935180338784,0.0034314654238585584,0.014242099389880063,0.00022874310680509136
19,2.2294728347400365,0.0033630917893962098,0.013619414761180483,0.0002510025018592331
20,2.194222976543322,0.003462184250722437,0.011946685226108799,0.00023863315301984243
21,2.1633324590765386,0.0034255829234031824,0.0099452966892387,0.00024086147862434316
22,2.139183893841186,0.003225083988513061,0.007437599639338571,0.0002411291664607418
23,2.1632956227412565,0.003531777467132939,-0.004219772785249787,0.00023565515059997767
24,2.3160237722329997,0.0036382850996178676,-0.019641756261614827,0.00022287116144259635
25,1.9021988534568484,0.0019408743780086114,nan,nan
