observable,lag_index,time,C,SE_C,SNR_C,C_discard_first_quarter,lambda_eff,lambda_ci_low,lambda_ci_high
cos_theta1,0,0.0,0.4901155828129298,0.0006112791569427028,801.7868387075889,0.4904567637992296,nan,nan,nan
cos_theta1,1,0.01,0.45928358146101134,0.000645818065729575,711.1655833631144,0.4597715045392232,nan,nan,nan
cos_theta1,2,0.02,0.4348318444619201,0.0006689639017551945,650.0079351382485,0.4354280337398146,-5.7380755218261354,-5.781610861663557,-5.693259045750476
cos_theta1,3,0.03,0.41183319332191415,0.000696628681577757,591.1803579335482,0.4125150470115685,-5.534930210483016,-5.573172489256514,-5.495765654089748
cos_theta1,4,0.04,0.3895990859756484,0.0007259020976722614,536.7102357535122,0.3902986285889464,-5.616414230595541,-5.656734046088171,-5.5758623379477
cos_theta1,5,0.05,0.36806907906381026,0.0007531736618854245,488.69085270775474,0.3687945984733711,-5.723232567785121,-5.767481590291461,-5.679673379901623
cos_theta1,6,0.06,0.3473395468449841,0.0007791485662147214,445.7937316530499,0.3480703778970621,-5.8129963940571985,-5.860405705110133,-5.767858475215175
cos_theta1,7,0.07,0.32756584689206425,0.0008036078693451712,407.6190134362235,0.3283246202794144,-5.866347229776057,-5.914361559916374,-5.8196842416833
cos_theta1,8,0.08,0.30877052700068136,0.0008208436838301168,376.16239618234675,0.3095446833342354,-5.88494075789514,-5.935553786525963,-5.834133236820044
cos_theta1,9,0.09,0.2910854149330396,0.0008304705349024483,350.5066136599682,0.2918436174975639,-5.872840093299892,-5.9266424077498705,-5.818263561374848
cos_theta1,10,0.1,0.2744873544630032,0.000848582752729003,323.4656296987707,0.2752067201829203,-5.829144901834167,-5.884947371834574,-5.772819464986842
cos_theta1,11,0.11,0.2589863843773395,0.000865741326367085,299.14984590619633,0.25968392576606997,-5.75989550412012,-5.817441397258808,-5.701817043900697
cos_theta1,12,0.12,0.2445531270530152,0.0008794549908520935,278.073499606922,0.24524007339745574,-5.6623802552124785,-5.721077829337232,-5.602309716677695
cos_theta1,13,0.13,0.23118561732104567,0.0008856609270550154,261.03174506047156,0.23185706187551974,-5.5453593895204945,-5.606774494567363,-5.484796906411149
cos_theta1,14,0.14,0.2188551252015816,0.0008950900083002742,244.50627665610438,0.21955052328260494,-5.414915807535091,-5.477770084803261,-5.353610442253861
cos_theta1,15,0.15,0.20746468133824233,0.0008944552950338061,231.94527718727537,0.20818621335326906,-5.276323135894621,-5.344113943777951,-5.210057298376982
cos_theta1,16,0.16,0.1969275592501459,0.0009008982025429738,218.59024548420302,0.19764317450289356,-5.14181023678075,-5.21004467046481,-5.0776042043623955
cos_theta1,17,0.17,0.187198209733508,0.0009058652646066536,206.6512725982418,0.18791632884390036,-5.009154502024647,-5.080104769388223,-4.939961718446549
cos_theta1,18,0.18,0.17816989701470407,0.0009095980968792028,195.87760531381755,0.1789221248799086,-4.878921981350625,-4.95500992199604,-4.805407154163216
cos_theta1,19,0.19,0.16979552766392325,0.0009188679948615938,184.7877264345234,0.17055825373694053,-4.749825738186256,-4.829360398714268,-4.672739774194436
cos_theta1,20,0.2,0.16201340234193035,0.0009265635177184326,174.85407016765745,0.1627787847730416,-4.621447928758653,-4.705938231976508,-4.5396164212959285
cos_theta1,21,0.21,0.1548063484666114,0.0009326155175088934,165.9916070023306,0.1555501888500307,-4.464152442433714,-4.551308150679034,-4.379641335115389
cos_theta1,22,0.22,0.14809880546791962,0.0009392479706486808,157.67806808849093,0.14883344797095208,-4.379039616198478,-4.46568842594939,-4.294678390947093
cos_theta1,24,0.24,0.13582771926069095,0.0009543097227581655,142.33085550896297,0.1365555896845259,-4.278302021360853,-4.366212694459376,-4.192233033321092
cos_theta1,25,0.25,0.13015513452732227,0.0009552083130260982,136.2583771020491,0.13087428530561235,-4.219991292442169,-4.307700743781543,-4.131961814937361
cos_theta1,27,0.27,0.11975845626617344,0.0009522416119962176,125.76477939786686,0.12044660074851923,-4.122458031067459,-4.219434637441669,-4.034422458411494
cos_theta1,28,0.28,0.11497102935586842,0.0009474145429245484,121.35240082020216,0.11561519156336948,-4.0429754401989495,-4.142885978483297,-3.9499720781570953
cos_theta1,30,0.3,0.10606369720886685,0.0009381495274781798,113.05628165051094,0.10666127445948112,-3.9719959329204286,-4.080513477492013,-3.8752016890096233
cos_theta1,32,0.32,0.09807365722481172,0.0009257848500151731,105.93569037471757,0.09869920411707946,-3.917620283071908,-4.030774816536804,-3.8158061117036155
cos_theta1,33,0.33,0.09436375930977664,0.0009212516360474759,102.4299503169769,0.09502024974532136,-3.8054331575946168,-3.9259441336834713,-3.691967137174652
cos_theta1,35,0.35000000000000003,0.08739575906205631,0.0009224367752882695,94.74444363381369,0.08812713327563644,-3.71887418429666,-3.8468663998433517,-3.5970194672788245
cos_theta1,38,0.38,0.07822624289060025,0.0009242190804569035,84.64036779237209,0.07895365933283927,-3.632301310076047,-3.761489196544203,-3.5029427476268444
cos_theta1,40,0.4,0.07283589274753702,0.000922579342724968,78.94810708898592,0.07351680327171237,-3.4728691998029735,-3.608523360871388,-3.3404057964134832
cos_theta1,42,0.42,0.06805049314786987,0.0009171832266814449,74.19509119687064,0.06869721375898599,-3.2968020920867533,-3.4411780088288952,-3.1538052236601435
cos_theta1,45,0.45,0.06175406715432521,0.0009114094287423491,67.756669183837,0.06233981667629859,-3.0938723600789784,-3.24507178732121,-2.943947900741426
