observable,lag_index,time,C,SE_C,SNR_C,C_discard_first_quarter,lambda_eff,lambda_ci_low,lambda_ci_high
sin_theta1,188,1.8800000000000001,-0.0006005942081950156,0.0006643649072428018,-0.9040125413721163,-0.0005555604465276185,nan,-5.6924458203114,4.318240468701621
sin_theta1,200,2.0,-0.000524036666070186,0.0007096606919195466,-0.7384327074009552,-0.0003192029274373156,nan,-8.422253991833292,11.605306313613415
sin_theta1,211,2.11,-0.0007565809338755853,0.0007358709932703058,-1.0281434392640507,-0.0009359457374993849,nan,-5.78089688694729,7.050602834828362
sin_theta1,224,2.24,-0.0005299172796599613,0.0007934069966060574,-0.6679009410388095,-0.0010355298299464782,nan,-5.006256722054253,7.781488328482096
sin_theta1,237,2.37,-6.584267177195445e-05,0.0007532910638848953,-0.0874066810674597,-0.00032365865835753656,nan,-5.529365575133055,4.529793618981963
sin_theta1,251,2.5100000000000002,4.48838837812432e-05,0.0007024192790276913,0.06389899184340832,0.000310125811845991,nan,-7.417099835710267,7.940462226352144
sin_theta1,266,2.66,-0.0005010602083725688,0.0006959967781305984,-0.71991742507542,9.335982375372803e-05,nan,-5.146421305570953,5.617741416106464
sin_theta1,282,2.82,-0.0005826008999503063,0.0006948227717484281,-0.8384884946765194,-0.0004433653184133633,0.849925752086665,-4.748494042359427,4.722612330227434
sin_theta1,299,2.99,0.00039160840387751823,0.0006007887898497695,0.6518237531952653,-7.2112247563376e-05,nan,-3.7825455845747222,4.993702324279689
sin_theta1,316,3.16,7.798609435855729e-05,0.0006363118576650464,0.12255954909394294,-0.00016782291252618925,nan,-2.9832752113787406,5.482813756223504
sin_theta1,335,3.35,-0.00028417408438938805,0.0006792519146298424,-0.41836331745085825,-0.0004189245568535913,nan,-5.186588431280369,3.0514169932396484
sin_theta1,355,3.5500000000000003,0.000410515442184423,0.000643681856241162,0.637761400611266,0.0003292355053304519,0.9003866773164705,-3.6096131064852273,3.832039465458491
sin_theta1,376,3.7600000000000002,-3.849816300795145e-05,0.0005633600161009563,-0.06833669750721612,-5.531976996301559e-05,nan,-3.305251001422881,4.1312427507308875
sin_theta1,398,3.98,0.00016317897568004833,0.0007169065483865929,0.2276154068438692,0.0003564728713075848,nan,-4.866602195675779,2.633874198572514
sin_theta1,422,4.22,-0.0005927408487685827,0.0007124451326376595,-0.8319810489463237,-0.00025484645380090016,nan,-3.7471590750882746,2.9758297599317847
