model_version,mode,T1,Tn,gamma,n,clone_count,burnin,observation_time,selection_time,dt,k,gauge_shift,control_scale,resample_threshold,observable_left_heat_coefficient,observable_right_heat_coefficient,seed,threads,bond,selection_events,scgf,mean_population_entropy_rate,mean_population_action_current,mean_population_observable_rate,mean_log_likelihood_ratio_rate,minimum_weight_ess,minimum_parent_count_ess,minimum_root_count_ess,minimum_root_weight_ess,resampling_events,minimum_unique_parents,minimum_unique_roots,midpoint_failures,mean_midpoint_iterations,mean_hamiltonian_energy_error_rate
gibbs-cartesian-entropy-cloning-v2,controlled_exact,10,2,0.10000000000000001,10,2048,500,60,2,0.00050000000000000001,0.69999999999999996,0.10000000000000001,0.5,1,0,-0.40000000000000002,87802,5,5,30,-0.18128527111495379,0.73095155187525551,0.30496805315117859,0.78507949551124045,-0.8266904429550197,389.40163673731234,386.35814296241711,17.375200914679613,17.37520091467962,30,838,37,0,5.3355126111711773,-3.0064017939801373e-07
