event,time,log_mean_weight,cumulative_log_normalizer,scgf,population_mean_entropy_rate,tilted_mean_entropy_rate,population_mean_observable_rate,tilted_mean_observable_rate,population_mean_action_current,population_mean_potential_rate,population_mean_log_likelihood_ratio_rate,weight_ess,max_weight_fraction,resampled,unique_parents,parent_count_ess,unique_roots,root_count_ess,root_weight_ess
1,2,-0.090187447952801314,-0.090187447952801314,-0.045093723976400657,0.31069198411447202,-1.3684359600946936,0.49858855722139744,-0.93728488530173437,0.37080771160348625,0,-0.7328912517166094,527.2842496071612,0.014070986464082853,1,950,508.03100775193798,950,508.03100775193798,508.03100775193809
2,4,-0.31078602522181509,-0.4009734731746164,-0.1002433682936541,0.67907073148062236,-1.046929178233116,0.73314228262019754,-0.74059140669418222,0.30727759960131135,0,-0.78140549962632155,516.59997794058825,0.0091653561365389949,1,889,498.96550083273854,581,293.10300489168412,293.10300489168418
3,6,-0.4386997190021118,-0.8396731921767282,-0.1399455320294547,0.68165317102372269,-1.0517711381835433,0.75759913027572967,-0.7138674133646743,0.27583913058162773,0,-0.8315212925861909,496.53501970690502,0.0093003286469765002,1,887,487.3697420404369,391,167.29036375239312,167.29036375239312
4,8,-0.33201569714683199,-1.1716888893235602,-0.14646111116544502,0.74996311041808117,-0.77843246095336716,0.75312394962648321,-0.57953695964797547,0.31867996820102751,0,-0.77064165887419445,575.23160472184759,0.0069266885216694666,1,899,551.3017875920084,290,140.23082581076562,140.23082581076565
5,10,-0.32558641431944935,-1.4972753036430095,-0.14972753036430095,0.59208391781467506,-0.88547431914139374,0.72992184499281121,-0.61853044797453027,0.29974762443557007,0,-0.74668326534732954,572.34662765662858,0.0073612676563686238,1,902,548.99267015706812,225,98.657007103542369,98.657007103542384
6,12,-0.36286879943188755,-1.8601441030748971,-0.15501200858957476,0.62605391439746694,-0.97827813150662157,0.73952667825093132,-0.63339118651961923,0.34139889455912192,0,-0.7700372126980729,508.88181371365283,0.0087119279143306819,1,891,496.4848484848485,181,69.210653113758624,69.210653113758624
7,14,-0.37687840415416485,-2.2370225072290619,-0.159787321944933,0.87546251762557037,-1.0172250119527622,0.90686129862869036,-0.68326280913945892,0.2822596002613641,0,-0.81673099596891408,506.12428584402869,0.0077312573615366791,1,838,493.56366203812661,149,58.52898328263236,58.528983282632382
8,16,-0.38277468806260373,-2.6197971952916657,-0.1637373247057291,0.78425317003776318,-1.0811275184994686,0.80978400944321471,-0.7725441514281538,0.30785787705555695,0,-0.84246020764775376,460.35749502362358,0.010815093884303097,1,855,445.16068775206963,133,55.341126797730574,55.341126797730581
9,18,-0.41995135975981324,-3.0397485550514789,-0.16887491972508217,0.77720623242708131,-1.0311773016712735,0.78816287095338389,-0.74813190400215057,0.27644898672831236,0,-0.84197425662119241,488.28964994421426,0.0114560750921671,1,843,475.32910244786945,108,54.717353301849869,54.717353301849883
10,20,-0.2917516004312084,-3.3315001554826873,-0.16657500777413436,0.82909232520332499,-1.1226795030028944,0.8358240133701067,-0.8352966258678941,0.27744486866165541,0,-0.84873787775223142,456.57218145281018,0.013836942305867791,1,864,447.44015361638577,96,47.52106229181301,47.521062291813017
11,22,-0.38010352545293724,-3.7116036809356245,-0.16870925822434657,0.85152396290011145,-1.1039388383030744,0.83786182817971355,-0.80355254376729124,0.38297329728433943,0,-0.89676842951210478,495.41720580134211,0.0080350920264505923,1,846,480.77762494268683,93,45.566487050234663,45.56648705023467
12,24,-0.41022826703975124,-4.1218319479753758,-0.17174299783230731,0.87187119111470224,-0.93228345041254346,0.89774914363183378,-0.70190734860333437,0.24842629590829232,0,-0.86278761640131885,456.45464703052858,0.013226605487717162,1,838,446.96334185848252,82,40.570931109864389,40.570931109864389
13,26,-0.32657333642562314,-4.4484052844009989,-0.17109251093849995,0.61948822407735837,-0.98287757109031315,0.70207852780249114,-0.66855052835210915,0.37431962448397865,0,-0.83843265749913576,521.27549296558118,0.011230002413277472,1,916,505.82537385431743,78,37.707032022583022,37.707032022583029
14,28,-0.39462304248827884,-4.8430283268892778,-0.17296529738890279,0.70406413219242381,-1.0291816494717243,0.77125511365828037,-0.74363208004393244,0.29945321395495966,0,-0.85994637025609721,519.95247614409925,0.0086464855723146165,1,910,511.00194931773876,72,36.596956582437528,36.596956582437528
15,30,-0.41766194259339429,-5.260690269482672,-0.17535634231608907,0.71789215385032668,-1.0611121508449575,0.77339679040649711,-0.75445690015797284,0.31023125802355705,0,-0.83436748065484556,470.71823970053066,0.012937997990834336,1,879,460.406586169045,67,30.379858324520868,30.379858324520875
