event,time,log_mean_weight,cumulative_log_normalizer,scgf,population_mean_entropy_rate,tilted_mean_entropy_rate,population_mean_observable_rate,tilted_mean_observable_rate,population_mean_action_current,population_mean_potential_rate,population_mean_log_likelihood_ratio_rate,weight_ess,max_weight_fraction,resampled,unique_parents,parent_count_ess,unique_roots,root_count_ess,root_weight_ess
1,2,-0.15739421256386166,-0.15739421256386166,-0.078697106281930829,0.30380892639050905,-1.1586817222544583,0.47704816821835,-0.779840257145067,0.3774753341453555,0,-0.76504507063298199,596.68688954903189,0.0065435758109707986,1,970,576.45739417262234,970,576.45739417262234,576.45739417262234
2,4,-0.34990176228536463,-0.50729597484922628,-0.12682399371230657,0.7726133497889478,-1.0453163390435216,0.77442093685095281,-0.75217193003884808,0.35322880843099513,0,-0.78207047260959295,536.99633741429,0.0070207681284518457,1,909,524.4191047761941,574,293.71876750700278,293.71876750700284
3,6,-0.42764225553530544,-0.93493823038453172,-0.15582303839742195,0.72243814994632871,-0.98801606516403095,0.78836496031377312,-0.69187958040789144,0.29269610565159271,0,-0.85052487930434673,509.57682478256953,0.0082389399207080816,1,870,498.01757302303491,388,199.10300958891105,199.10300958891108
4,8,-0.3441789793749459,-1.2791172097594776,-0.1598896512199347,0.82987407111040867,-0.98849140334002616,0.88194579078858992,-0.70304053443205261,0.23843484108747237,0,-0.80310942092233484,534.70663639063287,0.0073237297630176302,1,871,518.32723677706372,289,145.77728347004032,145.77728347004035
5,10,-0.40572940644081967,-1.6848466162002973,-0.16848466162002973,0.66282990000686692,-1.053671639589701,0.79143221322112733,-0.65093570212313256,0.30224610666739365,0,-0.81568882252819608,535.25884874012456,0.0075421877086127593,1,864,515.1441906165561,232,101.59143535338856,101.59143535338858
6,12,-0.37989502108149686,-2.0647416372817942,-0.17206180310681618,0.77404188669027718,-1.052791140987126,0.82538236689933875,-0.75570138142279741,0.32603222712022567,0,-0.87592990753115374,492.33096600898619,0.015740756847596689,1,883,482.99216950713958,188,80.66589737672129,80.665897376721304
7,14,-0.3471528692015875,-2.4118945064833817,-0.17227817903452727,0.7795285828052122,-1.0068063418719404,0.78233809332074278,-0.71244504787390006,0.32411978413692955,0,-0.85063442480439089,484.59583670696452,0.0098844182164219471,1,864,470.84687920969913,165,63.994141161392697,63.994141161392712
8,16,-0.27869049186680872,-2.6905849983501904,-0.1681615623968869,0.63500484192097528,-1.0175291770297898,0.662468467379704,-0.70934388490660405,0.25644654842103864,0,-0.83912581586561641,551.43361836445558,0.0080004453482750686,1,907,536.63050153531219,135,50.935127389308526,50.935127389308533
9,18,-0.35495409138892597,-3.0455390897391164,-0.16919661609661757,0.7362992144480538,-0.91113559368851182,0.7677602932891221,-0.71845167416525912,0.24808743406273892,0,-0.79248675092442855,548.53410871478422,0.0084370862200460108,1,891,525.86559679037111,122,41.727724939313141,41.727724939313148
10,20,-0.46306799698532775,-3.5086070867244441,-0.1754303543362222,0.83472805154070573,-0.87211337703920777,0.91170781704050274,-0.62092070684604339,0.29476862051957264,0,-0.8154734287277916,525.36180240921828,0.0072216045002139531,1,868,508.52376333656645,106,36.229001831185435,36.229001831185435
11,22,-0.25922382005953359,-3.7678309067839777,-0.17126504121745353,0.47674438341954967,-1.2068688899047211,0.59657562136464559,-0.84344186173703362,0.30693187395923544,0,-0.86060760013891702,517.93317024138503,0.012070426539039345,1,900,500.15549725733365,92,34.35926338554296,34.35926338554296
12,24,-0.36795112194708812,-4.1357820287310663,-0.17232425119712777,0.81420202510631245,-1.0165908313507721,0.83098779178831517,-0.82171004953037585,0.30111330655897051,0,-0.77531125284067426,375.65124178502862,0.029989351388105663,1,878,369.93332157346975,83,31.333512625130734,31.333512625130741
13,26,-0.40023097899769144,-4.5360130077287577,-0.17446203875879837,0.71604457573454949,-1.0042567843670582,0.76383204327994669,-0.69711311166031786,0.25692509782406953,0,-0.80814749270043351,491.43325325545402,0.0098343707360257302,1,871,473.82557614098511,69,29.68788221970555,29.687882219705557
14,28,-0.34468341717485895,-4.8806964249036167,-0.17431058660370061,0.70792718203629135,-0.97164149879131434,0.73288484532218545,-0.71067422460492324,0.30213559565069603,0,-0.80505787963829856,497.9999834698769,0.012161646118704364,1,918,482.99216950713958,62,28.720241029854833,28.72024102985484
15,30,-0.34309232573859205,-5.2237887506422087,-0.17412629168807361,0.57658136931754889,-1.0627420990687342,0.65698450351708126,-0.67041376740780734,0.26653955531579149,0,-0.7934472115788046,467.31825026732594,0.017693940232172162,1,926,458.09349060725208,59,28.883606263858855,28.883606263858862
16,32,-0.34369922390727403,-5.5674879745494827,-0.17398399920467134,0.69488646192294068,-1.0784081025007897,0.71426282680731323,-0.78357198184025822,0.30736066995758771,0,-0.83043435335228777,537.53723304924961,0.011156861796711636,1,920,531.05900227905795,56,26.941829393627955,26.941829393627966
17,34,-0.34126850452162127,-5.908756479071104,-0.17378695526679719,0.57772468274488042,-1.2227875904942875,0.70299936093354354,-0.82442532898677079,0.35358259539249243,0,-0.84681520188690851,524.68980114757539,0.0074234714246886879,1,897,508.52376333656645,53,25.163810895128389,25.163810895128393
18,36,-0.37803824862182989,-6.2867947276929339,-0.17463318688035928,0.9440443097053377,-1.0735294618179834,0.95791119507442024,-0.74436142564439833,0.26466302630831257,0,-0.88145249189260033,473.84708256220597,0.0099807460328382724,1,834,459.09632224168126,52,25.236182476745167,25.236182476745171
19,38,-0.38686433435125078,-6.6736590620441847,-0.17562260689589959,0.6718300017287312,-1.0345317642145848,0.76386969585710129,-0.72369502500107907,0.34717612208179482,0,-0.85578036440105165,536.78251721866059,0.0075390798494123206,1,881,521.93927327028371,51,23.845092041978873,23.845092041978877
20,40,-0.2780179076703222,-6.9516769697145069,-0.17379192424286266,0.64068770352938664,-1.1277535377649466,0.74777463072916539,-0.71654557068462255,0.34031401976751358,0,-0.81394798417260428,553.15791305641676,0.0078064362435518236,1,903,536.905273937532,48,24.766489129279499,24.766489129279503
21,42,-0.40710038753906908,-7.358777357253576,-0.17520898469651372,0.7428826645750034,-0.91414821817087877,0.76012631409388876,-0.70571113810483888,0.30724666621439217,0,-0.87586303908007745,491.41323371824171,0.0082824681279802265,1,888,484.33071593533487,45,22.218888394465282,22.218888394465285
22,44,-0.28703342857182434,-7.6458107858254003,-0.17376842695057729,0.60882349035918626,-1.2657365752074543,0.71130004330664875,-0.85056221626774819,0.29993932003447987,0,-0.79645609983336507,424.89797801045682,0.017483265986016901,1,875,411.77145101119186,42,21.669718324412575,21.669718324412578
23,46,-0.42213316298281267,-8.0679439488082139,-0.17539008584365681,0.80247102680666105,-1.1766483405233921,0.82480606896982045,-0.8175083336163621,0.26975620179029897,0,-0.85843959362746758,447.49648004523056,0.014780594812866064,1,853,432.84871001031991,41,19.560430540787582,19.560430540787586
24,48,-0.25575481322416049,-8.3236987620323752,-0.17341039087567447,0.70433968048119366,-1.1049967983339055,0.7324596013577197,-0.79183199266073478,0.24468645325635507,0,-0.86009382529419787,490.31108126363426,0.011901004503237146,1,905,478.14683082535339,34,19.588018269616956,19.588018269616956
25,50,-0.29252424594506277,-8.6162230079774389,-0.17232446015954878,0.71056904562935552,-1.1947516206687341,0.75783060259959201,-0.87354680457758616,0.30732081835577796,0,-0.82190354543461841,489.92377966841411,0.0082004199956804275,1,860,476.62545454545455,34,19.372154892107599,19.372154892107599
26,52,-0.39354583796815579,-9.0097688459455938,-0.17326478549895372,0.8934067502501517,-0.97150161043129801,0.87298475517533325,-0.71386537433359953,0.3338563320585029,0,-0.88311413443660358,500.87646664830822,0.0084708806711261807,1,870,488.96059687572858,33,18.005477664351396,18.005477664351396
27,54,-0.28917491256409367,-9.2989437585096866,-0.17220266219462382,0.65364782887666428,-1.2440094605641319,0.79248216705656105,-0.8344190876031371,0.33668403324868446,0,-0.77430626779440714,469.36296570621039,0.014334187162430281,1,879,455.01236710783252,32,17.152512984091931,17.152512984091935
28,56,-0.38440146979271717,-9.6833452283024037,-0.17291687907682865,0.79086193052277398,-1.1465514807837804,0.85187604259393079,-0.75172047859226909,0.316813712278529,0,-0.89433921223864943,473.10200338555859,0.011410618288308118,1,867,460.81125027466493,31,17.314377239477551,17.314377239477555
