# bc_id=4
# bc_label=OPEN_left_BC1_right_free
# left:b_I=2*gamma*(2*T_left-(2*M*I_1-I_1^2+2*I_1*I_2*cos(delta_1)));right:b_I=0
# left:b_phi=gamma*(2*I_2*sin(delta_1));right:b_phi=0
# left:sigma_I=2*sqrt(2*gamma*T_left*I_1),sigma_phi=sqrt(2*gamma*T_left/I_1);right:sigma_I=0,sigma_phi=0
# right_boundary_bath=none;right_b_I=right_b_phi=right_sigma_I=right_sigma_phi=0
# n=100 T1=10 Tn=0 gamma=0.1 dt_max=0.0005 adaptive_dt=min(dt_max,1/max_drift),floor=1e-5
# burnin=32000 measure=2000 seed=2026091301 requested_trajectories=256 threads=2 valid_trajectories=256 discarded_trajectories=0 integration_step_samples=1024000256
trajectory_id,valid,time_averaged_flux,max_I_left,max_I_right
0,1,-0.00052743433706586938,5.1152801513671875,9.4717979431152344
1,1,0.0016302926161949611,5.8496603965759277,8.5977897644042969
2,1,0.0014586110339190259,6.5137109756469727,7.7326712608337402
3,1,2.4466258230724783e-05,6.4656190872192383,8.4897270202636719
4,1,9.1438478576746972e-05,5.5781364440917969,7.8626151084899902
5,1,0.0050392396651167994,5.1790142059326172,8.6657514572143555
6,1,-0.0021964384046857851,6.533390998840332,9.2652702331542969
7,1,0.0027221836366466698,4.6573872566223145,8.9401178359985352
8,1,0.0016781565941350802,6.0764446258544922,8.2354917526245117
9,1,-0.0024260029763887793,5.3481216430664062,8.369105339050293
10,1,0.0012242792899899537,6.9537196159362793,9.1132421493530273
11,1,-0.0019924517237361948,7.5606789588928223,10.590063095092773
12,1,0.00039861217639229027,5.8301911354064941,7.7150769233703613
13,1,0.0018004086168696034,5.2236576080322266,9.4986743927001953
14,1,0.0019345618917524564,5.2531552314758301,8.3593158721923828
15,1,-0.0027092557813161327,5.4566292762756348,9.1367340087890625
16,1,-0.0033071219228081625,5.9170732498168945,9.0407829284667969
17,1,0.0013804215132511971,5.371030330657959,9.1942234039306641
18,1,-8.0842139862993941e-06,6.3735494613647461,9.7617082595825195
19,1,0.0017111268015097697,5.3670892715454102,7.5045027732849121
20,1,0.0031001768681724181,6.2245140075683594,7.1644759178161621
21,1,-0.003422529858791355,5.3828549385070801,9.0232009887695312
22,1,0.0011596655754677618,8.0221691131591797,8.633814811706543
23,1,0.00088512066084088243,5.7625923156738281,8.7739334106445312
24,1,0.0029185578030549949,5.3998098373413086,7.9265255928039551
25,1,0.0034413604296093313,6.4731416702270508,9.544621467590332
26,1,0.0023734061709435616,5.3142523765563965,9.0240106582641602
27,1,-0.00042378283154515179,5.2879757881164551,8.7789573669433594
28,1,-0.006156616280516094,5.390103816986084,9.7790813446044922
29,1,-0.00021744512542237027,6.0207901000976562,10.333104133605957
30,1,0.0033496856165025793,6.3298754692077637,7.9275035858154297
31,1,-0.0021808156722107289,4.7838306427001953,10.474274635314941
32,1,0.0039821806232047813,6.6893486976623535,8.2752609252929688
33,1,0.0014350119406075163,5.6301708221435547,8.0686731338500977
34,1,0.00036870103854014528,5.8239402770996094,8.2423934936523438
35,1,-0.00018955000753391742,5.7310309410095215,7.4283280372619629
36,1,-0.0015201009325175781,5.0288867950439453,9.5088987350463867
37,1,-0.0029446522829805438,7.5429511070251465,9.2914505004882812
38,1,-0.0010966772618993018,4.8458118438720703,7.7269940376281738
39,1,0.0021443053963121168,5.2789907455444336,7.1923675537109375
40,1,0.0028931477675400931,7.4571285247802734,8.8865070343017578
41,1,-5.7522170762989336e-05,5.5006837844848633,8.7811689376831055
42,1,-0.001250999728076933,5.8417458534240723,8.4947185516357422
43,1,-0.0016708590604819985,4.8586082458496094,8.8582696914672852
44,1,-0.0021713374874054066,5.9821968078613281,8.5483894348144531
45,1,-0.0037734376585741654,4.8801798820495605,9.4307699203491211
46,1,0.0015208340412963565,6.405299186706543,8.6090021133422852
47,1,-0.0024045008534407455,6.875762939453125,9.5267314910888672
48,1,-0.00014731301436245574,6.5698528289794922,7.3857245445251465
49,1,0.00043863686562140892,6.3898382186889648,7.6480832099914551
50,1,-0.00086847820257998827,5.3071846961975098,7.3287062644958496
51,1,0.00035938148952718385,5.9557399749755859,8.607356071472168
52,1,0.0029745762012545001,6.5669155120849609,9.3623285293579102
53,1,0.0015737174141834858,5.4588756561279297,8.2561759948730469
54,1,0.0012484270908300805,5.6102609634399414,7.7563977241516113
55,1,-0.005355001757956555,4.8555126190185547,8.1085433959960938
56,1,-0.00098173325016028294,5.1653413772583008,9.168034553527832
57,1,0.00019222468842541011,5.4545407295227051,8.008631706237793
58,1,0.0019564109163357647,7.139096736907959,8.5120058059692383
59,1,-0.00113703600037689,5.871396541595459,9.3236188888549805
60,1,-0.0014294932480518406,6.1143569946289062,8.6785764694213867
61,1,0.0035706906594399845,5.5079693794250488,8.4280920028686523
62,1,0.00022520783049924294,5.0743875503540039,7.6812520027160645
63,1,0.0035278791725863474,5.5176272392272949,9.7522697448730469
64,1,0.0045917842734664064,5.8913173675537109,8.2811269760131836
65,1,0.0025785363068735034,6.7904815673828125,8.8198480606079102
66,1,0.0040183070716487915,7.0854649543762207,9.4702033996582031
67,1,-0.0031300437149523641,6.5412192344665527,9.1098098754882812
68,1,0.001110157768646999,5.8045620918273926,8.7059764862060547
69,1,0.0010682364734399031,6.0345344543457031,9.2157659530639648
70,1,-0.00038660675801113238,5.8314304351806641,8.1668128967285156
71,1,0.0033227454401572386,5.3547735214233398,9.1892013549804688
72,1,-0.00056225203131308457,4.9491720199584961,7.1980633735656738
73,1,0.001035657828274143,5.8959221839904785,9.2579612731933594
74,1,0.0011974802906328942,4.8950366973876953,7.9431657791137695
75,1,0.00069690781356848523,6.6709461212158203,8.0370492935180664
76,1,-0.00040871166742307435,5.5333070755004883,7.806647777557373
77,1,0.00012042167656341769,5.4584321975708008,8.388493537902832
78,1,-0.0034328658976783511,5.4310274124145508,8.3409366607666016
79,1,-0.0017987706503492557,5.0589156150817871,9.7746477127075195
80,1,0.0020621182705171611,5.192652702331543,7.7239899635314941
81,1,0.0038242782245266694,6.799565315246582,7.6598682403564453
82,1,-0.0017326452961561234,5.086613655090332,6.3403139114379883
83,1,-0.0003954729863529614,6.0541291236877441,8.5134963989257812
84,1,-0.0034855568771560994,5.9586048126220703,9.1643171310424805
85,1,0.00023674748226405949,6.2591471672058105,9.8644618988037109
86,1,0.0043223363579369877,5.6729350090026855,9.1291370391845703
87,1,0.00086316793707107934,5.8962411880493164,8.3805961608886719
88,1,0.00014435270339691517,6.2465834617614746,7.2098236083984375
89,1,0.0016057484953511533,5.6573967933654785,8.702214241027832
90,1,-0.0025043287689101796,5.3582420349121094,9.1884174346923828
91,1,-0.0039152317124369583,6.5851593017578125,8.2210063934326172
92,1,-0.0028382375097290458,6.8367447853088379,8.3934621810913086
93,1,-0.0011673676116336614,5.6520709991455078,7.4232139587402344
94,1,-0.0014613316641397783,6.766228199005127,7.4584512710571289
95,1,0.0033688595522306901,6.9367432594299316,8.480870246887207
96,1,-0.00031791139981528069,5.1377458572387695,9.4458951950073242
97,1,0.0010155245143963867,4.9669981002807617,8.220372200012207
98,1,0.0035851290280603447,5.7869277000427246,8.9236345291137695
99,1,-0.00152235306457109,5.1098527908325195,8.9732751846313477
100,1,-0.0024981676332756896,5.6280674934387207,8.3044109344482422
101,1,-0.0013550184875500289,5.1913995742797852,7.403928279876709
102,1,-0.0020069273585802696,5.0310654640197754,8.86846923828125
103,1,-0.0027557597426430694,5.9962606430053711,8.3481502532958984
104,1,-0.0023902207617557572,5.5168328285217285,9.6638574600219727
105,1,-0.0031222466542867194,6.0180668830871582,7.0203952789306641
106,1,0.0012646959654620705,6.3827199935913086,7.2840089797973633
107,1,0.0011625914870229189,6.5911068916320801,9.7629222869873047
108,1,0.001388218954345767,5.6089811325073242,7.6755094528198242
109,1,-0.0013745061343395572,5.1840009689331055,8.9257564544677734
110,1,0.00053021927594677299,6.6629548072814941,8.0410041809082031
111,1,-0.00023954068239315568,6.2311463356018066,9.2627277374267578
112,1,-0.0028571185295987902,8.0090570449829102,9.8215866088867188
113,1,0.0021600086155801742,5.0172228813171387,7.7224106788635254
114,1,0.00074006981167720244,5.3175482749938965,7.2008223533630371
115,1,0.0024335444755796344,5.5892691612243652,8.6234798431396484
116,1,-0.0022843659218215137,5.9110107421875,8.1379241943359375
117,1,0.00085919608152802544,4.9787030220031738,8.2663087844848633
118,1,0.0015815740531975088,8.1999444961547852,7.8034138679504395
119,1,0.0026438582851670495,8.4065399169921875,8.7473917007446289
120,1,0.0013260841930767004,5.6800618171691895,6.2649879455566406
121,1,0.00035757302834681949,5.4441947937011719,7.5253944396972656
122,1,-0.0039258673626598852,6.1852612495422363,8.6338262557983398
123,1,-0.00092509089221195758,5.4112648963928223,7.4930338859558105
124,1,0.00034729168195563032,5.675602912902832,7.2621650695800781
