# bc_id=4
# bc_label=OPEN_left_BC1_right_free
# left:b_I=2*gamma*(2*T_left-(2*M*I_1-I_1^2+2*I_1*I_2*cos(delta_1)));right:b_I=0
# left:b_phi=gamma*(2*I_2*sin(delta_1));right:b_phi=0
# left:sigma_I=2*sqrt(2*gamma*T_left*I_1),sigma_phi=sqrt(2*gamma*T_left/I_1);right:sigma_I=0,sigma_phi=0
# right_boundary_bath=none;right_b_I=right_b_phi=right_sigma_I=right_sigma_phi=0
# n=25 T1=6 Tn=0 gamma=0.1 dt_max=0.0005 adaptive_dt=min(dt_max,1/max_drift),floor=1e-5
# burnin=2000 measure=2000 seed=2026091425 requested_trajectories=256 threads=2 valid_trajectories=256 discarded_trajectories=0 integration_step_samples=1024000256
phase,checkpoint,absolute_time,j,mean_I,se_mean_I,mean_sin_theta,se_mean_sin_theta,sample_count
burnin,1,500,1,0.45773976315194886,0.030161312795528809,0.051936979671154404,0.043789362541445886,256
burnin,1,500,2,0.53320885725497646,0.0318168950379914,-0.027558534435229376,0.043775331755194116,256
burnin,1,500,3,0.51289688439157999,0.037322395456912703,0.017307672882452607,0.043249778395091171,256
burnin,1,500,4,0.48051853129436495,0.031947213753221126,0.057655209897347959,0.045163588349377906,256
burnin,1,500,5,0.5052406191512091,0.032711379310660156,0.074030656309332699,0.043197479307863523,256
burnin,1,500,6,0.53019594789111579,0.033271268265119981,-0.043872346358512004,0.045679744645737888,256
burnin,1,500,7,0.53361690537030881,0.039852384122516474,0.00057054245917242952,0.044785047960926333,256
burnin,1,500,8,0.48858636734257743,0.030794588051029356,-0.032110516665852629,0.045127625489274924,256
burnin,1,500,9,0.55281873855051344,0.037281807267210608,0.016973293186310912,0.04411062688078933,256
burnin,1,500,10,0.45501072241654583,0.027793270327701,-0.047301045648964646,0.045231588434992226,256
burnin,1,500,11,0.5049103148503491,0.032468862031205595,0.048469167089933762,0.044022584792962789,256
burnin,1,500,12,0.5016419771695837,0.035457258158442091,0.036904176220559748,0.042975872083401687,256
burnin,1,500,13,0.54946052173909266,0.033164599274399527,0.008299464694573544,0.04231492416420745,256
burnin,1,500,14,0.50104229496855623,0.0345257980299662,0.031096807157155126,0.043498534890985319,256
burnin,1,500,15,0.45806649261248822,0.028749211341894006,0.095766537843701371,0.043804921966336827,256
burnin,1,500,16,0.53590195769868387,0.032052863354642691,-0.088160074814311429,0.043289853506293607,256
burnin,1,500,17,0.47572859931221956,0.032657283879791638,0.055672238326224033,0.044381605616933419,256
burnin,1,500,18,0.52073052635375916,0.032886463734467963,0.011785430157033261,0.044137285940026201,256
burnin,1,500,19,0.56633456120653136,0.040914328730489599,0.0065351430057489779,0.043737711796114041,256
burnin,1,500,20,0.55953302325542609,0.037555838885205146,0.048536435504956899,0.044624884979990724,256
burnin,1,500,21,0.47781544118402053,0.033167855652423896,0.031145678417487943,0.042934723501432223,256
burnin,1,500,22,0.5327886524682981,0.033205731444888663,-0.062394033938289795,0.04423382216906923,256
burnin,1,500,23,0.54902708992540283,0.034171948210571387,-0.018500029465030821,0.043572465191670975,256
burnin,1,500,24,0.49764417904862057,0.031994883417842325,-0.096233977550582495,0.041868270848752366,256
burnin,1,500,25,0.45422058136864507,0.035360290208821331,,,256
measurement,1,2500,1,0.5211607841301884,0.037312048828969963,-0.027385213870729785,0.044095398461138788,256
measurement,1,2500,2,0.5131439511105782,0.032156810595158528,0.053193808758805972,0.045123067732958856,256
measurement,1,2500,3,0.52716198161988359,0.032287013933901647,-0.0033885115058183146,0.045610190737395175,256
measurement,1,2500,4,0.4772946020677864,0.030994034804222834,-0.015077473556402765,0.044570094790187843,256
