# bc_id=4
# bc_label=OPEN_left_BC1_right_free
# left:b_I=2*gamma*(2*T_left-(2*M*I_1-I_1^2+2*I_1*I_2*cos(delta_1)));right:b_I=0
# left:b_phi=gamma*(2*I_2*sin(delta_1));right:b_phi=0
# left:sigma_I=2*sqrt(2*gamma*T_left*I_1),sigma_phi=sqrt(2*gamma*T_left/I_1);right:sigma_I=0,sigma_phi=0
# right_boundary_bath=none;right_b_I=right_b_phi=right_sigma_I=right_sigma_phi=0
# n=100 T1=10 Tn=0 gamma=0.1 dt_max=0.0005 adaptive_dt=min(dt_max,1/max_drift),floor=1e-5
# burnin=32000 measure=2000 seed=2026091301 requested_trajectories=256 threads=2 valid_trajectories=256 discarded_trajectories=0 integration_step_samples=1024000256
j,mean_I,se_mean_I,mean_sin_theta,se_mean_sin_theta,sample_count
1,0.30528680277691711,0.0012503165740873564,0.0026202896144418065,0.00024266480808652976,256
2,0.28839894653915304,0.0014400164351771217,0.0041076007835754141,0.00081772595650256416,256
3,0.29314009826859166,0.001519776935529793,0.0050185211041720865,0.00083127504052180404,256
4,0.29503266474744305,0.0015838613099373499,0.0059907521428736515,0.00084136935841212606,256
5,0.29505928034491052,0.0016053496102054199,0.0055227848629188069,0.00083334211304817373,256
6,0.29588854917252194,0.0016470688407067482,0.007956869200718664,0.00087630507023833074,256
7,0.29734659539630259,0.0017023643527473182,0.0069504031903111921,0.00086832781671129615,256
8,0.29824517438472464,0.0016824377306505559,0.0074967467289815456,0.00088046552730736659,256
9,0.29927248264112477,0.0017252506082308207,0.0061005280234956924,0.00089647466383513863,256
10,0.29940667943500093,0.0017841267012893756,0.0058965327829305003,0.00090814438609197214,256
11,0.30098933990552196,0.0019152136921690528,0.0049982290166735001,0.00085370144719288429,256
12,0.30186159049977274,0.0019860256299707533,0.0039447944202077546,0.00085803246346177178,256
13,0.30437659683826374,0.0019360790197573874,0.0038868623110656481,0.00085064399162357925,256
14,0.30268376423183974,0.0019628546103446325,0.0050417401278883235,0.00092581935791604048,256
15,0.30498457064478018,0.0021032260246088069,0.0043228217144085212,0.00088470014726584664,256
16,0.30562211886171159,0.0022472482125587548,0.0041624037484291939,0.00084951065339767639,256
17,0.30769392976721355,0.0022844317190608729,0.0039189914670008149,0.00095384442290646389,256
18,0.30901458287706929,0.0022358410985803914,0.0046543464763484053,0.00091321475788667267,256
19,0.30799934671401907,0.0023246072990156155,0.0030459127110953692,0.00085374431728864385,256
20,0.30888321060381257,0.0024479211843321013,0.0026080006068147071,0.00095748468554276696,256
21,0.30987730509628642,0.0024390248446759331,0.0034781914468028459,0.00086988706054033985,256
22,0.31277777162965703,0.0024832567489847311,0.0033143332230667071,0.00083711073399089569,256
23,0.31640085547596147,0.0026674465953401096,0.0042745740600482925,0.00084750540014483786,256
24,0.31750258258828173,0.0028450626394500066,0.002510747993116296,0.00086368781053028452,256
25,0.32002688401667817,0.002977292826387928,0.0010714029706433421,0.00087255436677417385,256
26,0.32044977532167018,0.0030117928152479608,0.0029588759680440856,0.00093387443440396377,256
27,0.32245205961740148,0.0029535687125446818,0.0041323615357564299,0.00094756165994099647,256
28,0.32229391011789243,0.0029297216927604191,0.004835833877382339,0.0008876120421138432,256
29,0.32423493193423786,0.0031690249224314107,0.002464636806422183,0.00083289415598105613,256
30,0.3245593857570962,0.0033200797736066753,0.0027598371074157441,0.00092486230029627389,256
31,0.32440259374920832,0.003334013901803384,0.0027857143509864997,0.00097076620196020081,256
32,0.32525119890611964,0.0034247858829746596,0.0031609820617485157,0.00087093378647439316,256
33,0.32602010316007574,0.0035445100981002435,0.004274819058736291,0.00088073087892629528,256
34,0.32722999897180294,0.0035073009871491234,0.0026736066895293982,0.0009474508766359346,256
35,0.32653383333921349,0.0033993595133836535,0.0030224132426153109,0.00090739870308879163,256
36,0.32749155212395215,0.0033416818974762183,0.0038771434423650409,0.00091791750982309192,256
37,0.3283484130516664,0.0032993904018141537,0.0026915426175711655,0.00095219756057191159,256
38,0.32900763740813943,0.0033639665280094846,0.0028086423570397642,0.0009198138058257178,256
39,0.32909775710661238,0.0035247094518760722,0.0016291525577646659,0.00087985242493425616,256
40,0.32981402512566577,0.0035953357973987862,0.0019292312957364117,0.00098268267428498822,256
41,0.3307118009113032,0.0035583599970584177,0.0026746887143093015,0.00087374148936933762,256
42,0.33271400459387018,0.003596820120637344,0.0020083389180580958,0.00090667522734867777,256
43,0.33229553292629921,0.0034286971792665652,0.00091049309719910571,0.00089597475372694632,256
44,0.33145939224365961,0.0031479836087942217,0.0036064361740127037,0.00088859117656271637,256
45,0.33071486830018276,0.003284825374045034,0.0019837294784500309,0.00096391586928016876,256
46,0.33047091135715079,0.0034522941348302644,0.0018417659757284776,0.00092725278078947891,256
47,0.33168534087844415,0.0034177429814118243,0.00075294468045635811,0.00090903898148862869,256
48,0.33359664537134043,0.0036145313547905804,-0.00024748750420302927,0.00091423146896560446,256
49,0.33334773359501563,0.0036058704259890008,0.0024318061746640045,0.00088140167945814077,256
50,0.33445932334003287,0.0036469120969855645,0.001622910754118672,0.00086057767093671305,256
51,0.33521917613333452,0.0037236193499550372,0.0016502422701977538,0.00083361891219438399,256
