# bc_id=4
# bc_label=OPEN_left_BC1_right_free
# left:b_I=2*gamma*(2*T_left-(2*M*I_1-I_1^2+2*I_1*I_2*cos(delta_1)));right:b_I=0
# left:b_phi=gamma*(2*I_2*sin(delta_1));right:b_phi=0
# left:sigma_I=2*sqrt(2*gamma*T_left*I_1),sigma_phi=sqrt(2*gamma*T_left/I_1);right:sigma_I=0,sigma_phi=0
# right_boundary_bath=none;right_b_I=right_b_phi=right_sigma_I=right_sigma_phi=0
# n=25 T1=10 Tn=0 gamma=0.1 dt_max=0.0005 adaptive_dt=min(dt_max,1/max_drift),floor=1e-5
# burnin=2000 measure=2000 seed=2026091225 requested_trajectories=256 threads=2 valid_trajectories=256 discarded_trajectories=0 integration_step_samples=1024000256
checkpoint_time,j,mean_I,se_mean_I,mean_sin_theta,se_mean_sin_theta
500,1,0.64036661042436305,0.0019952244246271267,0.0044871217147339961,0.0004963566572004825
500,2,0.63284647988502785,0.0023471554788880881,0.0077790418609460701,0.0011494811524522248
500,3,0.63854543002949538,0.0025974294536338502,0.0085278462411099362,0.0011439274066904002
500,4,0.63981165686488028,0.0026391650628734995,0.0075227168636001528,0.0012023421736814355
500,5,0.64232780377981291,0.0027889186222252865,0.0073018522377568361,0.0011927326695667796
500,6,0.64104985832646288,0.0029077829293863615,0.0079706749564906042,0.0011686019153173465
500,7,0.64152996312316057,0.0031751453174877651,0.0074313058480272205,0.0011589624589392685
500,8,0.64092058243251637,0.0030237604249201797,0.0059732303070517802,0.0011761208631789167
500,9,0.64578403759732639,0.0032651037346689941,0.0063781329611732824,0.0011780092653754617
500,10,0.64402253682217081,0.0034286726315512881,0.0076195334050747302,0.0011254631772364763
500,11,0.64577017235779244,0.0038316810935015845,0.0043342103664320338,0.0010484539442865519
500,12,0.6461795836093579,0.0039849718799384063,0.0035979916604428419,0.0010627086415158401
500,13,0.6492192490063422,0.0039058563267663814,0.0036057632580339641,0.0010971217472164239
500,14,0.64904233894559915,0.0043164110837896072,0.0046575994586997285,0.0012121003336442266
