# bc_id=4
# bc_label=OPEN_left_BC1_right_free
# left:b_I=2*gamma*(2*T_left-(2*M*I_1-I_1^2+2*I_1*I_2*cos(delta_1)));right:b_I=0
# left:b_phi=gamma*(2*I_2*sin(delta_1));right:b_phi=0
# left:sigma_I=2*sqrt(2*gamma*T_left*I_1),sigma_phi=sqrt(2*gamma*T_left/I_1);right:sigma_I=0,sigma_phi=0
# right_boundary_bath=none;right_b_I=right_b_phi=right_sigma_I=right_sigma_phi=0
# n=25 T1=6 Tn=0 gamma=0.1 dt_max=0.0005 adaptive_dt=min(dt_max,1/max_drift),floor=1e-5
# burnin=2000 measure=2000 seed=2026091425 requested_trajectories=256 threads=2 valid_trajectories=256 discarded_trajectories=0 integration_step_samples=1024000256
j,mean_I_q3,mean_I_q4,mean_delta_I_q4_minus_q3,se_delta_I,relative_delta_I,z_delta_I,mean_sin_q3,mean_sin_q4,mean_delta_sin_q4_minus_q3,se_delta_sin,z_delta_sin,sample_count
11,0.49925950364595473,0.49616642956561441,-0.0030930740803406642,0.0038993355254085815,-0.0062145740373899987,-0.79323106723845327,0.0060875564022680314,0.0050216420766770369,-0.0010659143255910054,0.0019006414669758994,-0.56081819959814727,256
12,0.49786935252567655,0.49700770082387324,-0.0008616517018032357,0.0038512590557225777,-0.0017321772552743653,-0.2237324701704782,0.0036036530765260737,0.0046990457148425382,0.0010953926383164628,0.001999298608004628,0.54788846144883985,256
13,0.50140599029763389,0.49941426382484566,-0.001991726472787789,0.0041277286154084176,-0.0039801881798128425,-0.48252360035319763,0.0033857321313461521,0.0042740142366347782,0.00088828210528862038,0.0019991727266494255,0.44432484169457626,256
14,0.50604404954981153,0.50087141994272233,-0.0051726296070893039,0.0043651186119722258,-0.010274208240531272,-1.1849917646916432,0.0040516425179024868,0.0044491260100814525,0.00039748349217896237,0.0018166540782364193,0.21879976872913165,256
15,0.50252379603751141,0.50269805931485956,0.00017426327734804993,0.0041664844535576036,0.00034671605361577345,0.041825015619403813,0.0044693400716110691,0.0035729819198738939,-0.00089635815173717283,0.0019127820548267181,-0.46861488974935794,256
16,0.50294447081145377,0.50354950069255966,0.00060502988110611709,0.0045940274933101901,0.0012022523695835259,0.13169922948592708,0.0026209522656078376,0.0043180994159943134,0.0016971471503864786,0.0019183176905533152,0.88470598939060896,256
17,0.50352764059584887,0.50294880017370136,-0.00057884042214719606,0.0044675091698824516,-0.0011502314385115971,-0.12956670039972776,0.0025451040491636691,0.003482903031002797,0.00093779898183912638,0.0018805321415966477,0.49868808998015701,256
18,0.504479175142175,0.50448130561224136,2.130470066099904e-06,0.0047431403210644223,4.223099133688401e-06,0.00044916867768773889,0.001827138312615294,0.0033265490241639198,0.0014994107115486269,0.0017322865742454973,0.86556735694941234,256
19,0.50652503466828236,0.50274264501546473,-0.0037823896528174829,0.0048461381329470542,-0.0074953151259192028,-0.78049563364742969,0.0019343703187627943,0.0027435855898675864,0.00080921527110479146,0.0017832386564733671,0.45378966419735484,256
20,0.50637566149278646,0.5025787228014218,-0.0037969386913643505,0.0049714625260971271,-0.0075264823672289514,-0.76374681925746246,0.00053042900616742032,0.0031638239378302094,0.0026333949316627928,0.0017460347111073748,1.5082145360057784,256
21,0.50025973001965041,0.50434046515437325,0.0040807351347228833,0.0052317384855565495,0.0081240978337974359,0.7799960082081161,0.0034174859801041368,0.00024730198384795266,-0.0031701839962561835,0.0018137241641569813,-1.7478865082716062,256
22,0.50170208457181065,0.50196836321127569,0.00026627863946497294,0.0057096296499790046,0.00053060970371924556,0.046636762064935701,0.0033737706763564443,0.0022046872696605555,-0.0011690834066958897,0.0017486811962815329,-0.66855148278707199,256
23,0.50078478923951786,0.50174939133082619,0.00096460209130824564,0.005724660375928536,0.001924327589029396,0.1684994441529272,0.0010035541267104102,-2.0444293024214305e-05,-0.0010239984197346257,0.0016515470614338306,-0.62002376053735742,256
24,0.50258042626364685,0.5029115581775192,0.00033113191387193703,0.0062763831551031959,0.00065864655113282485,0.052758396944377207,-0.00069335189027436718,0.0009373127581868547,0.00163066464846122,0.0017301232595184925,0.94251356918642171,256
25,0.4767018675254297,0.47632108684962432,-0.00038078067580512155,0.0048190583893395885,-0.00079910074370626038,-0.079015576289231129,,,,,,256
