# bc_id=4
# bc_label=OPEN_left_BC1_right_free
# left:b_I=2*gamma*(2*T_left-(2*M*I_1-I_1^2+2*I_1*I_2*cos(delta_1)));right:b_I=0
# left:b_phi=gamma*(2*I_2*sin(delta_1));right:b_phi=0
# left:sigma_I=2*sqrt(2*gamma*T_left*I_1),sigma_phi=sqrt(2*gamma*T_left/I_1);right:sigma_I=0,sigma_phi=0
# right_boundary_bath=none;right_b_I=right_b_phi=right_sigma_I=right_sigma_phi=0
# n=25 T1=10 Tn=0 gamma=0.1 dt_max=0.0005 adaptive_dt=min(dt_max,1/max_drift),floor=1e-5
# burnin=2000 measure=2000 seed=2026091225 requested_trajectories=256 threads=2 valid_trajectories=256 discarded_trajectories=0 integration_step_samples=1024000256
quarter,interval_start,interval_end,j,mean_I,se_mean_I,mean_sin_theta,se_mean_sin_theta,sample_count
1,0,500,1,0.64036661042436305,0.0019952244246271267,0.0044871217147339961,0.0004963566572004825,256
1,0,500,2,0.63284647988502785,0.0023471554788880881,0.0077790418609460701,0.0011494811524522248,256
1,0,500,3,0.63854543002949538,0.0025974294536338502,0.0085278462411099362,0.0011439274066904002,256
1,0,500,4,0.63981165686488028,0.0026391650628734995,0.0075227168636001528,0.0012023421736814355,256
1,0,500,5,0.64232780377981291,0.0027889186222252865,0.0073018522377568361,0.0011927326695667796,256
1,0,500,6,0.64104985832646288,0.0029077829293863615,0.0079706749564906042,0.0011686019153173465,256
1,0,500,7,0.64152996312316057,0.0031751453174877651,0.0074313058480272205,0.0011589624589392685,256
1,0,500,8,0.64092058243251637,0.0030237604249201797,0.0059732303070517802,0.0011761208631789167,256
1,0,500,9,0.64578403759732639,0.0032651037346689941,0.0063781329611732824,0.0011780092653754617,256
1,0,500,10,0.64402253682217081,0.0034286726315512881,0.0076195334050747302,0.0011254631772364763,256
1,0,500,11,0.64577017235779244,0.0038316810935015845,0.0043342103664320338,0.0010484539442865519,256
1,0,500,12,0.6461795836093579,0.0039849718799384063,0.0035979916604428419,0.0010627086415158401,256
1,0,500,13,0.6492192490063422,0.0039058563267663814,0.0036057632580339641,0.0010971217472164239,256
1,0,500,14,0.64904233894559915,0.0043164110837896072,0.0046575994586997285,0.0012121003336442266,256
1,0,500,15,0.64581302013682829,0.004010204805508487,0.0042399695684354,0.0010957602687107035,256
1,0,500,16,0.64813763411263159,0.0044245447263048243,0.0059051203563654751,0.001211128082595157,256
1,0,500,17,0.65149129754945223,0.0045344949507810659,0.0030799138270100877,0.0013039808425558885,256
1,0,500,18,0.65034475889867593,0.0044735343938076925,0.0024063283162008395,0.001293322665491853,256
1,0,500,19,0.64672475521358319,0.0040795314912464176,0.00025986165234325468,0.0012254095214347979,256
1,0,500,20,0.64341629403766332,0.0040817514755113003,6.3354816987696777e-06,0.0011074482340981682,256
1,0,500,21,0.64613794882039921,0.0042471279997945708,0.0032586775962979262,0.0011787383022987179,256
1,0,500,22,0.64209151664833164,0.0043875855421471408,0.0034153048219574271,0.0011942130825176138,256
1,0,500,23,0.63857725779968955,0.0045825342214201358,0.0020382192397935248,0.0010008371958985728,256
1,0,500,24,0.63976028547091734,0.005091617059306947,0.00083225831489148203,0.0010914875091559664,256
1,0,500,25,0.60145666960831001,0.0040229863964596066,,,256
2,500,1000,1,0.63712554833193868,0.0021497405390168496,0.0048935813094090948,0.00050822324066196098,256
2,500,1000,2,0.6268304434730726,0.0026318188508948235,0.0071354841824710913,0.0010592753378384679,256
2,500,1000,3,0.63149727356490848,0.0026991977758589621,0.008243904789449627,0.0011556716362755366,256
2,500,1000,4,0.63514262091640061,0.0027690343989123993,0.0072603684679217037,0.0011181300565379694,256
2,500,1000,5,0.63970852243405985,0.0027747018977944183,0.0070818315117248303,0.0011873961811236986,256
2,500,1000,6,0.64028230536926112,0.0029560524489693997,0.0085049653923554101,0.0011978424257736385,256
2,500,1000,7,0.64314304602137162,0.0030357828774902184,0.0086618333799970641,0.0013062960013683911,256
2,500,1000,8,0.64386922559202842,0.0032141436810066543,0.009654024725625536,0.0012361679040179831,256
2,500,1000,9,0.64558463288579648,0.0033631181984774415,0.0091870181675682023,0.0012688135198015709,256
2,500,1000,10,0.64730477657522856,0.0034625999544466417,0.0081589952614084527,0.0011681566070827968,256
2,500,1000,11,0.6532953690376041,0.0037611278791839361,0.0064074598517410509,0.0010444661441611422,256
2,500,1000,12,0.65410315636280658,0.0041600441440432919,0.0056459877274389024,0.0011723303089728912,256
2,500,1000,13,0.6538396507117783,0.0043326530461204309,0.004735470778949322,0.0011575532772159192,256
2,500,1000,14,0.6542898038274565,0.0043179316358267876,0.0049012088890037159,0.0010676901368461597,256
