# bc_id=4
# bc_label=OPEN_left_BC1_right_free
# left:b_I=2*gamma*(2*T_left-(2*M*I_1-I_1^2+2*I_1*I_2*cos(delta_1)));right:b_I=0
# left:b_phi=gamma*(2*I_2*sin(delta_1));right:b_phi=0
# left:sigma_I=2*sqrt(2*gamma*T_left*I_1),sigma_phi=sqrt(2*gamma*T_left/I_1);right:sigma_I=0,sigma_phi=0
# right_boundary_bath=none;right_b_I=right_b_phi=right_sigma_I=right_sigma_phi=0
# n=50 T1=6 Tn=0 gamma=0.1 dt_max=0.0005 adaptive_dt=min(dt_max,1/max_drift),floor=1e-5
# burnin=8000 measure=2000 seed=2026091450 requested_trajectories=256 threads=2 valid_trajectories=256 discarded_trajectories=0 integration_step_samples=1024000256
quarter,interval_start,interval_end,j,mean_I,se_mean_I,mean_sin_theta,se_mean_sin_theta,sample_count
1,0,500,1,0.342138006362392,0.0018981644998325561,0.0031081542075103341,0.00052008393555286734,256
1,0,500,2,0.32869109257294793,0.0025274548401404032,0.0079751509533165822,0.0015984862121266785,256
1,0,500,3,0.33013474931776204,0.0024889483892352885,0.0085621867797375309,0.0016351629705966943,256
1,0,500,4,0.33493965488007227,0.0024868179901519774,0.010014580027237621,0.0016087964302046174,256
1,0,500,5,0.33765312716112283,0.0025009997069108535,0.006995067418311368,0.0016278065985655796,256
1,0,500,6,0.34051088029083176,0.0027301472181135455,0.0089101186667578085,0.0015406345107915396,256
1,0,500,7,0.34082145946099734,0.0028814948268415458,0.0085602032556737363,0.0016387461861250875,256
1,0,500,8,0.3410681041066122,0.0028008476412692842,0.0076939171504095526,0.0016474953586345876,256
1,0,500,9,0.34201261603539046,0.002865183041828887,0.0067141302883018637,0.0015959798387387384,256
1,0,500,10,0.34617018562632024,0.0030088201101228338,0.008342084153213615,0.0016791962959463982,256
1,0,500,11,0.3445205431539104,0.0029924422066235994,0.0090310828182386237,0.0017466877207529541,256
1,0,500,12,0.34450652691431888,0.0030516856817495645,0.010455696915608213,0.0016173800678627791,256
1,0,500,13,0.3470559229648072,0.0031149504044259086,0.0057538207652076739,0.0015629703505689789,256
1,0,500,14,0.34751066908098388,0.0032990292166499104,0.0030306077416914494,0.0015966377824663865,256
1,0,500,15,0.35144340681431929,0.0035065558423002857,0.00418356357219298,0.0016140780646717607,256
1,0,500,16,0.35223904058267719,0.0037137643210116218,0.0064575366838605687,0.0017016064038058167,256
1,0,500,17,0.35415664636390498,0.0037636990402050464,0.0073594743628571796,0.0017229086061295506,256
1,0,500,18,0.35109995511228465,0.003726823111040509,0.0048530524736024629,0.0016239421023180592,256
1,0,500,19,0.35378440663071486,0.0038959426964888279,0.0050934584046743465,0.0016929872750266377,256
1,0,500,20,0.3548070553047537,0.0041019757301049443,0.0054396601870556477,0.001610033860404857,256
1,0,500,21,0.35662365605766522,0.004164011572693244,0.0049182862143391688,0.0017253005296875661,256
1,0,500,22,0.36307126614161767,0.0045620216730191772,0.0051741991823386945,0.00160036501903904,256
1,0,500,23,0.36513528600768014,0.0048150195371384633,0.0065222672780267804,0.0015962526545976511,256
1,0,500,24,0.36021885601962716,0.0044532454064228058,0.0071992404721458007,0.0017060859665275967,256
1,0,500,25,0.35984783559689149,0.0042117193171047757,0.0047978424525344536,0.0016842043470738576,256
1,0,500,26,0.36009377611984944,0.0039448344773442261,0.0050735251687140737,0.001699124738871827,256
1,0,500,27,0.36034450204911578,0.0041573526461384409,0.0048899907765664269,0.001730861764388163,256
1,0,500,28,0.36327815731311436,0.0040543162505877021,0.00059358083219876294,0.0015726568444605852,256
1,0,500,29,0.36006453284193751,0.0038843465741933152,0.0040575087624534784,0.0016856531873100612,256
1,0,500,30,0.35904394224726865,0.0039426288723972266,0.003406692805949203,0.0016825563961796075,256
1,0,500,31,0.36581328458599488,0.0041899095985019515,0.0070831205366342969,0.001564873227577321,256
1,0,500,32,0.36666208891613677,0.0043347723503290468,0.0044215784453320774,0.0015818989593112912,256
1,0,500,33,0.36418724183610479,0.0042259292762480563,0.0022518923979524355,0.00150048819767696,256
1,0,500,34,0.36536678346801221,0.0046370808147074742,0.003859892126727923,0.0016715581319159082,256
1,0,500,35,0.37003650117974768,0.0049742956091597861,0.0027200119195766406,0.0016778868612016484,256
1,0,500,36,0.37258912810866901,0.0050530526818882383,0.0057595712058844803,0.001734638594344366,256
1,0,500,37,0.37045340521942582,0.0048083001146497018,0.0036064659652688754,0.0016469215428234134,256
1,0,500,38,0.36796646049256948,0.005056667036265991,0.0029867628662512929,0.001634409558669569,256
1,0,500,39,0.36894242146262612,0.0050181975164392918,0.0016557181416921546,0.0015863612624499362,256
1,0,500,40,0.37048883856522813,0.005403503282694351,0.00028746530113083401,0.0016708480823480264,256
1,0,500,41,0.37186290089297064,0.0056811168102677686,0.0038905790884836825,0.0017089641465487086,256
1,0,500,42,0.36830061776516854,0.0058760841402336261,0.0013300167015156393,0.0015963658681929949,256
1,0,500,43,0.36644547460621246,0.0060500243618335234,0.0019328669792952908,0.0017054100533304333,256
1,0,500,44,0.3669093610510164,0.0062127159806635718,0.0012445021665148305,0.0017711937975664223,256
1,0,500,45,0.36871047472917928,0.0064512981720934023,0.0016647164736910539,0.00164718493921267,256
1,0,500,46,0.36803196672819827,0.0064185416371903819,0.0015234404180325665,0.0015843781107837882,256
1,0,500,47,0.37221467876692665,0.0068040775462563947,0.00337373766577813,0.0014513587450505374,256
1,0,500,48,0.37514643024569527,0.0072489594637141263,0.0030094813921471238,0.0013584422023746846,256
1,0,500,49,0.36869783653557053,0.0072429275488717689,-0.0011561252508002519,0.001391339246607207,256
1,0,500,50,0.32033876559107999,0.0043230332967410133,,,256
2,500,1000,1,0.34335089437549293,0.0020010677276857173,0.0042145075298918302,0.00059580869384797232,256
2,500,1000,2,0.33532437080613309,0.0024617396237790949,0.0072520035117321201,0.0015324643534621611,256
2,500,1000,3,0.33719522561621068,0.0024774423701722286,0.0047529879064478059,0.0016356562624160673,256
2,500,1000,4,0.335579140158349,0.0026074359785630474,0.0075383814437212145,0.0015433353716085693,256
2,500,1000,5,0.33860035867359073,0.0026037522122183353,0.0079377072156745984,0.0016466944776322434,256
2,500,1000,6,0.3406119809616327,0.0029948659539027235,0.0073814278843502539,0.0016534090738253686,256
2,500,1000,7,0.34105411208220143,0.0029670753008220244,0.0073220135374304461,0.0017573579138808703,256
2,500,1000,8,0.34003306183150578,0.0032018966271517811,0.0084584219756541866,0.0014727838437051429,256
2,500,1000,9,0.34229235533024571,0.0030795662576966151,0.0039663134203850739,0.0016074484526775498,256
2,500,1000,10,0.34145507650386403,0.0030027425436479501,0.0038372393404257736,0.0016090176440029943,256
2,500,1000,11,0.34374679185591717,0.003100807054076123,0.0083248242191356486,0.0016453346641833689,256
2,500,1000,12,0.34488571732456835,0.0030611320245524177,0.0070650580872780623,0.0016022299791694976,256
2,500,1000,13,0.34568846357061328,0.0032671914514435757,0.006768530935982159,0.0015549449324249321,256
2,500,1000,14,0.34650798372669317,0.0034298044411765166,0.0056162875122638843,0.0016777228084855879,256
2,500,1000,15,0.34928653330244364,0.0038163434885833711,0.0046770927744906876,0.001764035724511314,256
2,500,1000,16,0.34892038940933995,0.0039718574127255825,0.0046095306832777518,0.0017625088120836203,256
2,500,1000,17,0.35297256882379996,0.0038874161124970137,0.0032596049421340051,0.0016473858746601836,256
2,500,1000,18,0.35670345107020163,0.0041711312745172204,0.0035876266627087685,0.0015244404809131775,256
