# bc_id=4
# bc_label=OPEN_left_BC1_right_free
# left:b_I=2*gamma*(2*T_left-(2*M*I_1-I_1^2+2*I_1*I_2*cos(delta_1)));right:b_I=0
# left:b_phi=gamma*(2*I_2*sin(delta_1));right:b_phi=0
# left:sigma_I=2*sqrt(2*gamma*T_left*I_1),sigma_phi=sqrt(2*gamma*T_left/I_1);right:sigma_I=0,sigma_phi=0
# right_boundary_bath=none;right_b_I=right_b_phi=right_sigma_I=right_sigma_phi=0
# n=100 T1=6 Tn=0 gamma=0.1 dt_max=0.0005 adaptive_dt=min(dt_max,1/max_drift),floor=1e-5
# burnin=32000 measure=2000 seed=2026091500 requested_trajectories=256 threads=2 valid_trajectories=256 discarded_trajectories=0 integration_step_samples=1024000256
j,mean_I,se_mean_I,mean_sin_theta,se_mean_sin_theta,sample_count
16,0.24057747265771898,0.0022283244576995721,0.0043638950316589346,0.0009662248040647563,256
17,0.24260211890633132,0.0024933893935689855,0.0040164962896630336,0.0010044716943416437,256
18,0.24212075642804692,0.0023706500340760777,0.0047724327371824601,0.00099118933735130852,256
19,0.24138859778517985,0.0021858624097614095,0.0047525183334911026,0.00098810163376305844,256
20,0.24248802738270206,0.0023474293075431744,0.0039749321163844902,0.0009891387988106683,256
21,0.24400937880874302,0.0025451135412032293,0.0033977145062069258,0.0010309311551069667,256
22,0.24471490538930007,0.0026873902662971055,0.0039738498767773146,0.0010162251039468502,256
23,0.24540550439178219,0.0025845377380554779,0.0035474693846834159,0.0010287471895246488,256
24,0.24402815729170813,0.0026676612366993094,0.0047956417323042335,0.00096235068262793752,256
25,0.24451529107862302,0.0026262115847221299,0.0051921478369168772,0.0010049059015739767,256
26,0.24405317088481823,0.0025745822034104106,0.0042892507782354809,0.0010071432267516934,256
27,0.24604978850190121,0.0025044987114486959,0.0039459712388726113,0.0010033713864236807,256
28,0.24701020123263517,0.0025932815998750895,0.0044317173112148967,0.00093826885514641226,256
29,0.24713355371040993,0.0024733703921180454,0.0031958912040017584,0.00097754529704013036,256
30,0.24621806596897577,0.0023743890502084856,0.0028632213481055327,0.00092847267062445089,256
31,0.24984063371536047,0.0025006217862814433,0.0021532897858724609,0.0010071908793926048,256
32,0.25139913766768179,0.0028127437821595259,0.0028087795586643582,0.0010706350702053577,256
33,0.25044440993628647,0.0029638616844646875,0.0023935248325727336,0.0010654895553380297,256
34,0.25103380630564659,0.002750880791066849,0.0025724574870942835,0.00091424977411801004,256
35,0.2525813705111577,0.0028291892897120024,0.0019036179530299521,0.001013496812180786,256
36,0.25147206776452663,0.0028900261184383997,0.0034410558429276471,0.0009799480999868953,256
37,0.25354405604263519,0.0028731295883827053,0.0014801694269656631,0.0011053113207150245,256
38,0.25508213733954416,0.0030326789055693014,0.0023945047645726573,0.0010218179219652374,256
39,0.25553330312033179,0.0031024591824409821,0.0020992279330871227,0.0010161501523622918,256
40,0.25642565521693839,0.0033059218952615874,0.0015153926914834204,0.00095930374060265462,256
41,0.25729396347909977,0.0033388902347725497,0.00032940741634417142,0.00096421654786371766,256
42,0.25725471692124369,0.0032319803212293415,0.0011458821400626316,0.00098881112154925615,256
43,0.25661225305449137,0.0031978036053497048,0.0021392813005899438,0.00096471940205861877,256
44,0.25786357516918101,0.0031425651894685775,0.0017947322565567388,0.00099866278216501981,256
45,0.26050974629792883,0.0034415786380814339,0.00097879707561784532,0.0010231553491342295,256
46,0.26037011875650379,0.0033417204471745967,-0.00022040138064144936,0.0011227955002329054,256
47,0.25871310444444545,0.0030548219587514555,0.0014208631927608449,0.0010982437798745786,256
48,0.25940968959014621,0.0029978453622843859,0.0016621732393570495,0.0010900407605890969,256
49,0.26034834286367492,0.0029441950713339038,0.0028707083823634595,0.0010340229890206062,256
50,0.26013599355965145,0.0029946562432125127,0.0017605209805524854,0.00099432971759755512,256
51,0.26041815493271364,0.0029352458939012785,0.0035632322882511551,0.0010376404418940839,256
52,0.26124861650839226,0.0029721908008916477,0.0014930919764769835,0.000992656243052042,256
53,0.26331589894448548,0.0031512452175508116,0.00079963707763172805,0.0010035145840572189,256
54,0.26341306006392823,0.0032436215309530527,0.0015630408748800073,0.00098456384674355541,256
55,0.26216890994972991,0.0031962647641750924,0.0022687544554490019,0.00095701654216588108,256
56,0.26225864734214033,0.0032878932273356248,0.001468351531287786,0.00099672936530616966,256
57,0.26372425845027059,0.0033199361976712165,0.0011703663473407538,0.0010442554987070494,256
58,0.2618780561495454,0.0032961988441654782,0.00083388777956575836,0.0010900897311516802,256
59,0.26026632925187354,0.0031974726930282947,0.00020889328051178137,0.0010204970635644933,256
60,0.25977392149368161,0.0030701026364864888,0.0027324224771472323,0.001015167743384835,256
61,0.26047959102107321,0.0031821811401034831,0.0017509070564030473,0.0010088634758274471,256
62,0.26053948024499884,0.0031126228304906296,0.00018925558361209237,0.0011018293013499002,256
63,0.25982750216223183,0.0031628647455775771,-0.00017774662663040994,0.0010157476400069526,256
64,0.26050637845591834,0.0032657583076915195,0.0016166430493921853,0.0010547273210086026,256
65,0.26197633227955947,0.0033643030618033913,0.0014172166107987347,0.0010971477850707618,256
66,0.26180563806528823,0.0033207469911253396,0.0016892695688970566,0.00099175672570444759,256
67,0.26234367881351345,0.0033325158199103691,0.0015194370224430806,0.00096225301080496406,256
68,0.26317553046711861,0.0033384649281469128,0.0013365262529414349,0.0010755988730476536,256
69,0.2626254654532969,0.003147342554824086,0.0013178076133972055,0.0010568193700526928,256
70,0.26063172435878668,0.0031256896469080368,0.001774804467056926,0.0010193485322158207,256
71,0.26265394961505084,0.0033771354643713438,0.0016366594891488986,0.0010066391580744684,256
72,0.26295671395937942,0.0035011850563217875,0.00049615205451347883,0.00092986817275900375,256
73,0.26259125263406019,0.0035107708648176275,0.0012586223624130152,0.0009836988107595169,256
74,0.2651634407307692,0.0034733925999751989,-8.0217134321014633e-05,0.0010501097377345579,256
75,0.26734368716255547,0.0035042069823064547,0.0006240237092765132,0.0010348169537897159,256
76,0.26745582367856519,0.0034994739129157655,0.0021630776563810687,0.0010183873126262746,256
77,0.2664091339877398,0.003498098151847321,0.0040919004193730717,0.0010795409145337401,256
78,0.26719912443856531,0.0036574860668639655,0.002508928685606968,0.0010793955247637244,256
79,0.26774690829498909,0.0036537872107903777,0.0021072441626595298,0.001010349652290687,256
80,0.26804880959816563,0.0037266352284382044,0.0012809832642674348,0.00098722298721292648,256
81,0.26833877084200358,0.0038794738522543054,0.0028270678786962069,0.0010589045715961045,256
82,0.27010732589809927,0.0039922705853703251,0.0028459649355785841,0.0010686439083077046,256
83,0.27102431112468939,0.0040162425792478335,0.00070603483456211486,0.00097728104227455689,256
84,0.27006003842955156,0.0040585313817847737,0.0021202100795398378,0.0010344114770810169,256
85,0.27086688049642504,0.0041412909147347902,0.00077808729991009535,0.0010466555808611,256
86,0.27104075759221696,0.0042179060385757047,0.0020433416664303698,0.0010166835157033639,256
87,0.26895555678774591,0.004184623514613098,0.0014715821507188048,0.0010498695515987074,256
88,0.26974977947006329,0.0042450753225515307,0.0026198818051014609,0.0010143677860284816,256
89,0.26979444808017383,0.0043575274694138671,0.001193655339575338,0.0010252957434961757,256
90,0.26924372861282869,0.0044471124104084733,0.002161094300843565,0.0010415049006202227,256
91,0.26937619079411729,0.004577763997066964,0.001506305555671423,0.00099679174214133289,256
92,0.27201485161654354,0.0047638470925980688,0.0027960526140931065,0.00097896802171401035,256
93,0.27259699797899201,0.0047855978350901749,0.0017305689194477235,0.00092695416483610626,256
94,0.27024142460499972,0.0046573930996900124,0.0012012311325048444,0.001045865483257336,256
95,0.27049565508652301,0.0047693957176912242,-0.00010402565065475186,0.0010201164459901714,256
96,0.27020631505128384,0.0047726173069347708,8.8445519895904781e-05,0.00096695750551955889,256
97,0.26934380583541562,0.0047202229359750063,0.00055581583266694687,0.00093990567188709598,256
98,0.26652857663034296,0.0048730394859085712,0.0019589942553956616,0.00086205098197518406,256
99,0.25796359357762577,0.0045358026046054996,-0.00036326732600397709,0.00096416645891472103,256
100,0.21968637617513528,0.0027529177687484912,,,256
