# bc_id=4
# bc_label=OPEN_left_BC1_right_free
# left:b_I=2*gamma*(2*T_left-(2*M*I_1-I_1^2+2*I_1*I_2*cos(delta_1)));right:b_I=0
# left:b_phi=gamma*(2*I_2*sin(delta_1));right:b_phi=0
# left:sigma_I=2*sqrt(2*gamma*T_left*I_1),sigma_phi=sqrt(2*gamma*T_left/I_1);right:sigma_I=0,sigma_phi=0
# right_boundary_bath=none;right_b_I=right_b_phi=right_sigma_I=right_sigma_phi=0
# n=50 T1=6 Tn=0 gamma=0.1 dt_max=0.0005 adaptive_dt=min(dt_max,1/max_drift),floor=1e-5
# burnin=8000 measure=2000 seed=2026091451 requested_trajectories=256 threads=2 valid_trajectories=256 discarded_trajectories=0 integration_step_samples=1024000256
quarter,interval_start,interval_end,j,mean_I,se_mean_I,mean_sin_theta,se_mean_sin_theta,sample_count
1,0,500,15,0.3503005381916568,0.0035644971706792036,0.0095879869136418217,0.0016557316076842093,256
1,0,500,16,0.35040950915237135,0.003778134214978524,0.0076424218922014021,0.0017818697469199273,256
1,0,500,17,0.35271481316515196,0.0041906998801364273,0.0033970529781610277,0.0016760647164467842,256
1,0,500,18,0.35419072647792804,0.0040777577722067686,0.0033061749751047984,0.0015390384579632508,256
1,0,500,19,0.35704975620580404,0.0041918143543000028,0.0042135993479427095,0.0016543840608985139,256
1,0,500,20,0.36063974153282835,0.0044940286814349672,0.0061462990367019705,0.0015634232207786961,256
1,0,500,21,0.36195446254572622,0.0044093070478214615,0.0046523478677027328,0.0015701610807590826,256
1,0,500,22,0.36663285695734221,0.0046316394689240254,0.0045994022962180551,0.001623760719039774,256
1,0,500,23,0.36624955728050934,0.004670375303433328,0.006060732985513905,0.0016875480193717816,256
1,0,500,24,0.36413989180646833,0.0046586157475732339,0.0012334485430993548,0.0015924235298158422,256
1,0,500,25,0.36443147644259116,0.0044889487604426164,0.0084093810016775405,0.0016065456186325233,256
1,0,500,26,0.36293107517410478,0.0041748982171495863,0.0078438453321124854,0.0017385011789529327,256
1,0,500,27,0.36064244605288798,0.0040448683592710592,0.0047333115519389056,0.0015840651975919683,256
1,0,500,28,0.3602832797357769,0.0045481311119055382,0.0029306247473070354,0.0016002923269026099,256
1,0,500,29,0.36419367374834233,0.0046712432459511009,0.0046159174512569101,0.0016159901287145398,256
1,0,500,30,0.36676773863700884,0.0047604669624981373,0.0059678222176864594,0.0015877787108041154,256
1,0,500,31,0.37037297679024161,0.0049685447717199727,0.0034042873691273443,0.0016591693423015498,256
1,0,500,32,0.37168686906824128,0.0047943151046710708,0.0033533303209691613,0.0016344252349907043,256
1,0,500,33,0.37251515661200946,0.0050640949893447831,0.002273347372618883,0.0015782610542158656,256
1,0,500,34,0.37164359634309196,0.005095849373466777,0.00084925521889911166,0.0015577359401398813,256
1,0,500,35,0.37388308935960829,0.0051996513526648561,0.004074643660864837,0.0015254405781136746,256
1,0,500,36,0.37424043957475261,0.0056439762442092693,0.0032389246334311385,0.0016533167078253959,256
1,0,500,37,0.37414064014692933,0.0055498819938258727,0.0030136414338338873,0.0015409459521980732,256
1,0,500,38,0.36839943307689543,0.0054627257073237385,0.0029560957388399959,0.0016305602280426905,256
1,0,500,39,0.37165461100739744,0.0059949838370933987,0.0037413614436518769,0.0015890632832813026,256
1,0,500,40,0.37679964301112434,0.0066445109765890069,0.0013110528994734934,0.0016948989423594611,256
1,0,500,41,0.37271954909129923,0.0063832560010078825,0.0026447084395324646,0.0017962207080307894,256
1,0,500,42,0.37241461597444564,0.0063220847333065123,0.003073783532242625,0.001688947323003843,256
1,0,500,43,0.37224199686919446,0.006415332871505486,0.0018720750070877481,0.0016382229322283118,256
1,0,500,44,0.37022057210072296,0.0064699894256578377,0.0005567809848853214,0.0016051552720010164,256
1,0,500,45,0.37311898770293156,0.006803176012789367,-0.00026837518035228238,0.001634203833982697,256
1,0,500,46,0.37321349065813925,0.0067624016889170531,0.0021947882388692053,0.0015849366238985137,256
1,0,500,47,0.37217823308775916,0.0068867065397421314,0.0021583807382172821,0.0015568614312589848,256
1,0,500,48,0.37280317923186873,0.0077491936610531633,0.0025146407365857957,0.0014286643713582433,256
1,0,500,49,0.37179110750786704,0.0081394402231453923,7.3390085201731697e-05,0.0014865691801008642,256
1,0,500,50,0.3217525491332463,0.0044776540529383978,,,256
2,500,1000,1,0.34238839318532105,0.0020681278565781677,0.0033085246285953552,0.00059336839423125185,256
2,500,1000,2,0.3332260470796381,0.0025878745567900659,0.006245951120108546,0.0016856647399918075,256
2,500,1000,3,0.33517127811222791,0.0028048700089817382,0.0065231143541445999,0.0015719312528425656,256
2,500,1000,4,0.33731103701087189,0.0029554733812520275,0.0082952362368057878,0.001602683412653566,256
2,500,1000,5,0.33693752032147944,0.002656927684941684,0.0074108627774310933,0.0015955069104287979,256
2,500,1000,6,0.33854796744083826,0.0027310578115418301,0.006636907109479488,0.0015712373235126774,256
2,500,1000,7,0.34018810988790543,0.0027394500515067781,0.0038396194245434493,0.0016021938000086405,256
2,500,1000,8,0.34351658964454473,0.0029262622062528423,0.0045850629673176895,0.0015844646571056987,256
2,500,1000,9,0.34376173581921032,0.0029215792268691347,0.0051664764704950784,0.0014859950737371682,256
2,500,1000,10,0.34522315279456067,0.003194590676886691,0.0043675297094471635,0.001654252795093945,256
2,500,1000,11,0.34863370745466599,0.0033155039130721231,0.0049421248532528069,0.0015826739565831371,256
2,500,1000,12,0.35099423295833954,0.0033054293327068477,0.005675970180210284,0.0016498055726979247,256
2,500,1000,13,0.35075268319737152,0.0034575316334706794,0.0042633991070171635,0.001592595522342415,256
2,500,1000,14,0.35134782692691474,0.0034894483129598525,0.00727427969106848,0.0016257621750802545,256
2,500,1000,15,0.3500732196412018,0.0034161344131630276,0.0056364381418590485,0.0017282172543044703,256
2,500,1000,16,0.35280318610486344,0.0035762891043949032,0.0050539883070231054,0.0016811797884478919,256
2,500,1000,17,0.35377338575624218,0.0036124585794733068,0.0028311157168571664,0.0015295712136906003,256
2,500,1000,18,0.35577439175315728,0.0037103822604381215,0.0030695779815620721,0.0016012172799602601,256
2,500,1000,19,0.3566832058498286,0.0039828273603091952,0.0029706176162067693,0.0017099827839371262,256
2,500,1000,20,0.3567912742532815,0.0040453300752405878,0.0028838481917403966,0.0015020568381159428,256
2,500,1000,21,0.35637116545209391,0.0041442632176785892,0.0042677462710708639,0.0015646800463711783,256
2,500,1000,22,0.35772585734063195,0.0039357474722067675,0.002378374411441956,0.0017072246450696739,256
2,500,1000,23,0.35760315515107172,0.0039951549888123262,0.0037174986854628948,0.0016268237767646716,256
2,500,1000,24,0.35708707501453296,0.0041489684278768792,0.0056545190851446971,0.0015958355069594795,256
2,500,1000,25,0.35914210916250178,0.0043687039934423742,0.0024383876862783009,0.0016159307801927945,256
2,500,1000,26,0.36076268108494436,0.0043795884140944352,0.0040438949357737945,0.0017125666395652226,256
2,500,1000,27,0.36430077289012247,0.0043325499431001108,0.0043832458813071245,0.0017240547462693417,256
2,500,1000,28,0.3652264390258943,0.004526659834701444,0.0051024160045891496,0.0016853396890992539,256
2,500,1000,29,0.36830839889125688,0.0049006805199528275,0.0012666803996593751,0.0015938541401457021,256
2,500,1000,30,0.36874435269667427,0.004956986901523304,0.0014175395816494846,0.0016266692634601487,256
2,500,1000,31,0.37289405788288199,0.0053126479072345698,0.0021037088805617903,0.0016725118639008443,256
2,500,1000,32,0.37090197385788931,0.0055011547938658579,0.0039194892826861175,0.0017127115388344356,256
2,500,1000,33,0.37167764214127047,0.0059181246401122552,0.0030475044609409338,0.0016186931696056705,256
2,500,1000,34,0.37220590491485694,0.006160441426844466,0.0011849475895834474,0.0016284839650775762,256
2,500,1000,35,0.36993685713737973,0.0055477661180613367,0.0044319849538821269,0.0016131123040410169,256
2,500,1000,36,0.36783104792400717,0.0056294335843792244,0.0040306620118445444,0.0016995874048351361,256
2,500,1000,37,0.36756195996943075,0.0054564688280582,0.0048074854932487207,0.0016422360437392855,256
2,500,1000,38,0.36819486452099753,0.0056375110141845585,0.0021145261802667224,0.0016007750751428811,256
2,500,1000,39,0.37122651926083577,0.0056915489807795143,-0.00068099590663376589,0.0016952394950319831,256
2,500,1000,40,0.36999585294683313,0.0057177726793282667,0.0037363572938599824,0.0016455808059680488,256
2,500,1000,41,0.37067320533206832,0.0060217282941005023,0.002862052054557169,0.0015993187242553779,256
2,500,1000,42,0.36809088866708439,0.00597721629523315,0.0023901793940186975,0.0015138719664150584,256
2,500,1000,43,0.36803589310723739,0.0058360903458661998,0.001705546496214262,0.0014839879467476659,256
2,500,1000,44,0.36554040282125744,0.0057657441684389327,0.00034749481517143112,0.0015248976142535908,256
2,500,1000,45,0.36593708070072745,0.0061836602124403436,-0.0017599389674173521,0.0014757108931105394,256
2,500,1000,46,0.36644290199674401,0.006844242390901251,0.00090293684498507021,0.0015449791307868971,256
2,500,1000,47,0.36920455831928478,0.0071225477166859162,0.0011604784092685196,0.0015106206727067615,256
2,500,1000,48,0.36888352256484197,0.0076505700090267722,0.001900654915398514,0.0015095788637775093,256
2,500,1000,49,0.36148955784339093,0.0072755790345425311,0.0011821683045103401,0.0014780737254054782,256
2,500,1000,50,0.31641344338729116,0.0040958504056867809,,,256
3,1000,1500,1,0.34241037345403186,0.0019810392638233702,0.0033635591333680548,0.00053654141805939968,256
3,1000,1500,2,0.33195462463263786,0.0025265835313771738,0.0082367181821209126,0.0015818826062174328,256
3,1000,1500,3,0.33503623928693721,0.0027059762225979142,0.0081435109839866557,0.001618606133165523,256
3,1000,1500,4,0.33620378389847649,0.002676867881250565,0.0052085810906904772,0.0015914718212453984,256
3,1000,1500,5,0.34160109522775611,0.0028504614957431213,0.0067627634832319525,0.0016940619477267729,256
3,1000,1500,6,0.34007373799766855,0.0031004702355446495,0.0080068032881172261,0.0016323229843532112,256
3,1000,1500,7,0.3412396727828711,0.003113990270401015,0.0093082257666034403,0.0017111500113781526,256
3,1000,1500,8,0.34119194272569625,0.0031587189397812841,0.0068640451213668593,0.001726395841175469,256
3,1000,1500,9,0.34484073151333278,0.0033820168644649721,0.0061866839118125943,0.0017477411647860834,256
3,1000,1500,10,0.3478531830820526,0.0034528529730670577,0.0063666715329880408,0.0015736278407190878,256
3,1000,1500,11,0.34692809930863772,0.0036253054504018912,0.0072246108677347376,0.0016470947122530124,256
3,1000,1500,12,0.35031492195045189,0.0036703742522134534,0.0075637451729810828,0.0016961362866127834,256
3,1000,1500,13,0.35213843525731842,0.003380617812893112,0.0064961155301227697,0.0016484214750857569,256
3,1000,1500,14,0.35358872192843027,0.0033953787834273392,0.0056316530767435867,0.00154645875741783,256
3,1000,1500,15,0.35409908374358745,0.0035052037375384918,0.0055008079965804049,0.001763761581105265,256
3,1000,1500,16,0.35469605991300862,0.0036620260407711608,0.0050322134131211343,0.0016471302983145531,256
3,1000,1500,17,0.35706197163727277,0.0039870922583396034,0.0035681426848274511,0.0015866828176932099,256
3,1000,1500,18,0.35853793523557348,0.0043117582324521449,0.0036512071530935874,0.0017238712938052762,256
3,1000,1500,19,0.3587190446426417,0.004446953169420358,0.0050839101141488905,0.0017565787530688694,256
3,1000,1500,20,0.35911171844866763,0.0044474059502659508,0.0030140813050991088,0.0017026106928642484,256
3,1000,1500,21,0.35492595921473691,0.0046224156908421079,0.0044897264964448734,0.0015619087640453371,256
3,1000,1500,22,0.35649739330193247,0.0045871413967208848,0.0053205410227627221,0.0015960627468802012,256
3,1000,1500,23,0.35534769139503952,0.0045056690783644915,0.008538771711354514,0.0014946325609839196,256
3,1000,1500,24,0.35535736763511017,0.0044367360449879519,0.0063964848669660953,0.0016333313263631132,256
3,1000,1500,25,0.35893584412117141,0.0044931424133760984,0.0031181178028508246,0.0016686594446533667,256
3,1000,1500,26,0.35871694529707188,0.0043730798304923652,0.002518895187436108,0.0016359649755199291,256
3,1000,1500,27,0.35939782405634213,0.0045876623491032777,0.0037998241336374447,0.0016539447465191224,256
3,1000,1500,28,0.35845962175098373,0.0043598811025973667,0.0031507491079625569,0.0017309569112239011,256
3,1000,1500,29,0.36045061506278392,0.0043620243093760629,0.0050059664745280667,0.001690013581651328,256
3,1000,1500,30,0.36030858205654526,0.004393667848518433,0.0041533067214987252,0.0017203528931180846,256
3,1000,1500,31,0.36123730168010881,0.0044410431629689382,0.0023185274094580021,0.0016908986549075253,256
3,1000,1500,32,0.36601234161907842,0.0047925990005811001,0.0046361115651821173,0.0017378598342363523,256
3,1000,1500,33,0.36674065465464528,0.0048063390020232277,0.0033471135003087867,0.0017116414337818697,256
3,1000,1500,34,0.36860719639322564,0.0053896728489828197,0.0011056924263866566,0.0016419144813775372,256
3,1000,1500,35,0.36854117466132724,0.0054196861038100855,0.0024708637472078509,0.0016592252742035169,256
3,1000,1500,36,0.3675498018332839,0.005316790018430083,0.0024701525606762695,0.001621037851652756,256
3,1000,1500,37,0.36543534996813448,0.0054874412750681159,0.0047036620254111827,0.0016207276444974649,256
3,1000,1500,38,0.3686008652873764,0.0060153079671433135,0.0020876509498055727,0.0017027734804455168,256
3,1000,1500,39,0.37076026400493417,0.0066738010818343033,0.00038271003282570556,0.0017906645769720276,256
3,1000,1500,40,0.36993910956155152,0.0064090968532596387,0.001359145049287232,0.0017302528503927042,256
3,1000,1500,41,0.37212454972160514,0.0064459186885256099,0.00083289135885493664,0.0016100357361957388,256
3,1000,1500,42,0.36974393143652989,0.0064237655531008122,0.0019946826208174845,0.0015549729639371377,256
3,1000,1500,43,0.37055176242512605,0.0066678075866988757,0.0010157597079345211,0.0015568039933727235,256
3,1000,1500,44,0.37445749266118938,0.0071852846410313895,0.0015722060295027067,0.0016990782931561354,256
3,1000,1500,45,0.3718821312962225,0.0071935186561609852,0.00080567753388514224,0.0015998283942871871,256
3,1000,1500,46,0.37188197992179134,0.0073210122673468929,0.0020303333894276603,0.0016039745426819144,256
3,1000,1500,47,0.37101171830238716,0.0075556092571374125,0.0033946247956244346,0.0015078604307658212,256
3,1000,1500,48,0.369527425392634,0.0078461242598332759,0.00021930834146913556,0.0013469376971895531,256
3,1000,1500,49,0.36305008895568414,0.0070571958481022261,-0.00022128055076668855,0.0013911508534913462,256
3,1000,1500,50,0.31830587764111085,0.0042044963266181122,,,256
4,1500,2000,1,0.34214661074736114,0.0019526034586479016,0.0038227808632412003,0.00057076319227965971,256
4,1500,2000,2,0.33132077892333001,0.0024326717925600028,0.0062361959806091494,0.0015184065417168482,256
4,1500,2000,3,0.33524454209599186,0.0024380737569395746,0.0072181508286271101,0.0014356947465538614,256
4,1500,2000,4,0.33801973454135353,0.0025362203139060501,0.0084801211686145895,0.0015048308793384983,256
4,1500,2000,5,0.3401212975216848,0.0028801909997507691,0.0067735075233474043,0.0015567757511983724,256
4,1500,2000,6,0.34125095049796805,0.0030193240424923298,0.0063953736519594944,0.0016255942289971998,256
4,1500,2000,7,0.34518966619137742,0.003031190130793312,0.0066719370327011779,0.001703861105825267,256
4,1500,2000,8,0.3453312214393317,0.0029452425435930541,0.0057645146441621118,0.001605379476448767,256
4,1500,2000,9,0.34792693574358025,0.0030846271089977205,0.0070202623724666315,0.0015686484428391828,256
4,1500,2000,10,0.34924959765094199,0.0030922260352008249,0.0074100841651125902,0.0015623054324980425,256
4,1500,2000,11,0.35028592339757803,0.0032440614091548223,0.0056811048497472112,0.0015253696088137841,256
4,1500,2000,12,0.34848298464480293,0.003154863150424667,0.0058748316072881968,0.0016386616403881807,256
4,1500,2000,13,0.34978055485514858,0.0034296422497976852,0.0098081338986810325,0.00168858983302056,256
4,1500,2000,14,0.35162442940633598,0.0035651380752241587,0.0070298830841492308,0.0016168174112252747,256
4,1500,2000,15,0.35383897828271949,0.0038861961129837415,0.0039954927540079878,0.0017295099058995532,256
4,1500,2000,16,0.3536749266916579,0.0039431894566702994,0.0059101236455392251,0.0015898662583238132,256
4,1500,2000,17,0.35347635173007508,0.0037272125739166839,0.005547002915878097,0.0016366500683699494,256
4,1500,2000,18,0.35466230349366284,0.0036794486781313181,0.0059003103933407798,0.0015652498819437376,256
4,1500,2000,19,0.35660412345318776,0.0040845217690365044,0.0052399492428881391,0.0017457327755752831,256
4,1500,2000,20,0.35468860504031735,0.004275805205896958,0.0054358800609627536,0.0016711086100717268,256
4,1500,2000,21,0.35201021585861431,0.0039923126118023827,0.0042484102067989931,0.0016389991933965246,256
4,1500,2000,22,0.35521656678587699,0.004289360905492679,0.0031843124929897427,0.0015970940957762449,256
4,1500,2000,23,0.35373217405923235,0.0043555614200043169,0.0015496145452080668,0.0017273672320320813,256
4,1500,2000,24,0.35180134173952698,0.0042123151950775751,0.0014258357259746288,0.0017314024951935363,256
4,1500,2000,25,0.35597739792363409,0.0042164972795430905,0.0038178586071626499,0.0015783721219935485,256
4,1500,2000,26,0.35739757962184243,0.004330148604190078,0.0021070200933649081,0.0015789023101211136,256
4,1500,2000,27,0.35562844339965016,0.0044417840676849044,0.0024173778050767722,0.0016983387763535261,256
4,1500,2000,28,0.35864281363188272,0.0042870079815501647,0.0019647687302799424,0.0016658034555296847,256
4,1500,2000,29,0.35923563273582987,0.0040927005461038352,0.0064527932322220672,0.00163399498522928,256
4,1500,2000,30,0.36044939773228202,0.0042869763744863738,0.0045757287133704168,0.0015427342765062849,256
4,1500,2000,31,0.36566052764444984,0.0046196567422125334,0.0036290966566233655,0.0017239857080764036,256
4,1500,2000,32,0.36735028084189786,0.0047817342619621613,0.0026842247838899094,0.001708450774596075,256
4,1500,2000,33,0.36730220556197135,0.0048141104279920237,0.00092199461546560739,0.0017920599160657117,256
4,1500,2000,34,0.36736030871014153,0.0050037576708728514,0.0024051464795772095,0.0014754601176371724,256
4,1500,2000,35,0.36854147017543881,0.0049286197742952438,0.00050838616535224632,0.0015996207932470505,256
4,1500,2000,36,0.37069331582130982,0.0052873120385805526,0.00096684307355236678,0.0016633194767319271,256
4,1500,2000,37,0.37300388912547627,0.0054664070801230735,-5.0357078334330673e-05,0.0017648936956032374,256
4,1500,2000,38,0.37264420442383095,0.0054961535567652538,-0.0014188557750953368,0.0016384589013057516,256
4,1500,2000,39,0.37201693895737692,0.0055081189406429743,0.0018386012734753641,0.0016205639016916046,256
4,1500,2000,40,0.37226812876162246,0.0056817362554085829,0.0017889829225463043,0.0016879518153758062,256
4,1500,2000,41,0.37367539937783872,0.0057851236683813898,0.001126146424599141,0.0015736386758170916,256
4,1500,2000,42,0.37187893228256957,0.005846405944372547,7.3061095965948564e-05,0.0017672280409576481,256
4,1500,2000,43,0.37159528994366742,0.0061426902500543836,0.00017030949739816099,0.0016767500642047726,256
4,1500,2000,44,0.36969792703260895,0.0062849599617602258,-0.00042408570250971749,0.0014837278029646351,256
4,1500,2000,45,0.37077948097701108,0.0063051030620926403,0.0017381485560633255,0.0016242983877674752,256
4,1500,2000,46,0.37147442311350209,0.0064997519831998781,0.0028985271889322983,0.0016720149442866889,256
4,1500,2000,47,0.36960458100963595,0.0066433239529352997,-0.0011633195653518533,0.0015565416152161127,256
4,1500,2000,48,0.36408960919901018,0.0064666627467407324,-0.0014209768829648234,0.0014615967508299311,256
4,1500,2000,49,0.36155534122603888,0.0065545207903468516,-0.0010325438717669903,0.0014591039359319327,256
4,1500,2000,50,0.31963932270740653,0.0042227391117865614,,,256
