# bc_id=4
# bc_label=OPEN_left_BC1_right_free
# left:b_I=2*gamma*(2*T_left-(2*M*I_1-I_1^2+2*I_1*I_2*cos(delta_1)));right:b_I=0
# left:b_phi=gamma*(2*I_2*sin(delta_1));right:b_phi=0
# left:sigma_I=2*sqrt(2*gamma*T_left*I_1),sigma_phi=sqrt(2*gamma*T_left/I_1);right:sigma_I=0,sigma_phi=0
# right_boundary_bath=none;right_b_I=right_b_phi=right_sigma_I=right_sigma_phi=0
# n=100 T1=6 Tn=0 gamma=0.1 dt_max=0.0005 adaptive_dt=min(dt_max,1/max_drift),floor=1e-5
# burnin=32000 measure=2000 seed=2026091501 requested_trajectories=256 threads=2 valid_trajectories=256 discarded_trajectories=0 integration_step_samples=1024000256
j,mean_I,se_mean_I,mean_sin_theta,se_mean_sin_theta,sample_count
39,0.24881370905234051,0.0026919628257334729,-0.00029678947191694134,0.0010181780492406042,256
40,0.24920657126485346,0.0027624946311752383,0.0019592798378882071,0.00095967751015022798,256
41,0.24982412037977972,0.0027110499686550378,0.0011546092965796426,0.00096404278248388847,256
42,0.24986437848153725,0.0026610931549952577,0.00077069339554722749,0.00097535804820986097,256
43,0.25149382737073406,0.0026275925635721076,0.00066622946854565177,0.0010117202817151636,256
44,0.25174053474234087,0.0026117759846155425,0.00081524738945813247,0.0010113372763781866,256
45,0.25286592299391819,0.0027292289080166178,0.0022132720497790577,0.00092636607325626897,256
46,0.25452536848026486,0.0028300231853020906,0.00085676806400356291,0.00095990093065694373,256
47,0.25550449748778226,0.0028405873970831987,0.0019577102479363543,0.001007721544395043,256
48,0.25548882578748106,0.0029200765284552854,0.0017129313522773564,0.0010430911195116843,256
49,0.25505165999138563,0.0029921535483505841,0.0017511553693266067,0.00099739038191883999,256
50,0.25630833840352218,0.0030196846005179343,0.00026913127847917942,0.0010082036889075751,256
51,0.25702847566211628,0.0029943486663665791,0.00064059652799692928,0.0010648096838456939,256
52,0.25783113571970562,0.002930159656037051,0.0021658630033825994,0.001000177091195355,256
53,0.2583106686338264,0.0027944400219900053,0.00012762295678664878,0.0010486819990881467,256
54,0.25762551161645592,0.0029450498746557818,0.00072906183473666524,0.0010257353772935524,256
55,0.25949396241804201,0.0030747830618984588,0.0019747443883163492,0.0010072502748775889,256
56,0.26141756457816401,0.0030856159472135462,0.0014593439374473976,0.00096730993419213681,256
57,0.26117698376406145,0.0029823758547360348,0.0013884488211387098,0.0010126110897883025,256
58,0.26129531595293709,0.0030652573171896288,0.00069724971013050891,0.0011021071331830518,256
59,0.26270572436083989,0.0031864878321123777,0.00015992509167821032,0.0010660483173026332,256
60,0.26265137101719849,0.0033038840966077014,0.00033572820976894807,0.0010658562311568701,256
61,0.26235281147768769,0.0032402086638328759,0.0012027634386216528,0.00099261277465371436,256
62,0.26187126940201394,0.0031516547587924363,0.0011004560837862677,0.00099859348464216113,256
63,0.26168857457171751,0.0031328874973049385,0.00025853528377581085,0.0010182313171772353,256
64,0.26260229915269528,0.0031505925524604557,-0.0004757158625253976,0.00092132971015598223,256
65,0.26320998862501765,0.0032231571543121819,0.00044044830018179486,0.0010331512943956519,256
66,0.26206120353160628,0.0031918854616531725,0.00085686895597062471,0.00099108623158017622,256
67,0.26274544135590411,0.003146734043155739,0.00070776061879640408,0.0010204160669832645,256
68,0.26354635236093743,0.0032205420644802326,0.0015086120389489126,0.0010190042678974538,256
69,0.26325980506945768,0.0032340223980352649,0.00058477608570599803,0.0010913961470003003,256
70,0.26544780309054938,0.0034986333865687411,0.0012739115309667044,0.0010081757105226464,256
71,0.26670381041739266,0.0035978676319667223,-0.00026533217169591786,0.0010403985073007607,256
72,0.26823148649723549,0.0036219437856268005,-0.00090558406205169947,0.00099584654575323611,256
73,0.2697383651958189,0.0037585809442196223,-0.00067703919751391575,0.0010037132169411892,256
74,0.26976459216536941,0.0037149832006289738,0.00032787466714444681,0.00098845041303951002,256
75,0.27022840126583897,0.0037861066278553658,0.0011972137973511822,0.00094524302597926715,256
76,0.27224033240037893,0.0039649223437736641,-1.3622904239080313e-06,0.00093422661194048236,256
77,0.27374967002113593,0.0041357985261895741,0.00081615165056200096,0.0010052192229627378,256
78,0.27112649548536766,0.0041200665748631921,0.0014177334913358689,0.0010141045184609617,256
79,0.26933138643021654,0.0040058295672325576,0.0003891057222290455,0.00097949938868422933,256
80,0.26855699037848146,0.004021485501171952,4.4337495011051767e-05,0.0010142934990066365,256
81,0.26871999481755815,0.0039370360380158358,0.0010625286926923476,0.0010535543893961698,256
82,0.26875624676425747,0.0039981181837330619,-0.00010764394803444386,0.0010120326057341162,256
83,0.26827100238611257,0.0038769054612140244,0.00064106826303876401,0.0010465941346931244,256
84,0.268438367204967,0.0038769241312670184,0.001750213880361672,0.0010120208148940799,256
85,0.2707847497875483,0.0039994701531525833,0.00028498017610522621,0.00097079116705624919,256
86,0.27111309131065497,0.0043834069126601647,1.8222494752192397e-05,0.00090736314727058831,256
87,0.27158694363922642,0.0045293424783217967,0.0018560035216539914,0.0010596738947338945,256
88,0.27168983221283671,0.0043312454897854709,0.0012815162287469015,0.0011019292618131699,256
89,0.27203245885695915,0.0044623244194734787,0.00058733105811901271,0.0010371389342905173,256
90,0.270397849849289,0.0045570275054298438,0.00041017054354749722,0.00093378262673082628,256
91,0.26906345114530444,0.0045426328474841692,1.2991645469245705e-05,0.0010239555008321325,256
92,0.26778211468741725,0.0045788104912379514,-0.001083508530327652,0.001009269967932529,256
93,0.26539491727426612,0.0045695598584954969,0.00035183706668701401,0.00095725890657340543,256
94,0.26514069994566225,0.00457647807494723,-0.00082358565238380122,0.00097814363121425372,256
95,0.26708577300849451,0.0047544659242794067,4.3520747842351891e-07,0.00096207511398803305,256
96,0.26727538271712831,0.0048911311292366456,0.0014637686125656896,0.00089304342548456733,256
97,0.26798605869992287,0.0052120007388259011,0.0007581018135676867,0.0010485340984128632,256
98,0.26700860864898535,0.0054626937105940205,-0.00049604435476698636,0.00094181120461817697,256
99,0.25854084486586293,0.0049259390879657847,-0.00019390989513041849,0.00092055698638686498,256
100,0.21933520524283384,0.0028579518337774833,,,256
