# bc_id=4
# bc_label=OPEN_left_BC1_right_free
# left:b_I=2*gamma*(2*T_left-(2*M*I_1-I_1^2+2*I_1*I_2*cos(delta_1)));right:b_I=0
# left:b_phi=gamma*(2*I_2*sin(delta_1));right:b_phi=0
# left:sigma_I=2*sqrt(2*gamma*T_left*I_1),sigma_phi=sqrt(2*gamma*T_left/I_1);right:sigma_I=0,sigma_phi=0
# right_boundary_bath=none;right_b_I=right_b_phi=right_sigma_I=right_sigma_phi=0
# n=50 T1=10 Tn=0 gamma=0.1 dt_max=0.0005 adaptive_dt=min(dt_max,1/max_drift),floor=1e-5
# burnin=8000 measure=2000 seed=2026091251 requested_trajectories=256 threads=2 valid_trajectories=256 discarded_trajectories=0 integration_step_samples=1024000256
quarter,interval_start,interval_end,j,mean_I,se_mean_I,mean_sin_theta,se_mean_sin_theta,sample_count
1,0,500,1,0.43680798103631213,0.002468788769212501,0.004912470276847037,0.00050431820961915614,256
1,0,500,2,0.42393328429163452,0.0029562085130889586,0.0072471462798643265,0.0015762813012617043,256
1,0,500,3,0.43051134969857269,0.003100470845569833,0.012175403566781135,0.0014559500045313401,256
1,0,500,4,0.43156731709293933,0.0032604550521118966,0.011758799519117817,0.0014481872038818342,256
1,0,500,5,0.43124949699854354,0.0031199349209410096,0.0093945569108415793,0.0015818917910135743,256
1,0,500,6,0.43636100757488633,0.0031663054376234595,0.0085722725839788468,0.0016208170659425352,256
1,0,500,7,0.43551258250045083,0.0033029929698796773,0.0095405591107331333,0.0014857419068220969,256
1,0,500,8,0.43929850553137928,0.0033915200621679712,0.0075950720637748661,0.0012666316778276918,256
1,0,500,9,0.44380448789732413,0.0037411406611105231,0.0091533718040660017,0.00139725050953235,256
1,0,500,10,0.44653372336999364,0.0039189830527438492,0.01208942877866641,0.0014361042612900208,256
1,0,500,11,0.44999130641216567,0.0041092258601615863,0.010156589304936858,0.0014203664932466559,256
1,0,500,12,0.45113145399335586,0.004166285107989871,0.0091971471246709968,0.0014536446984466135,256
1,0,500,13,0.45515056189171832,0.0045765481079398842,0.0079762231740023049,0.0014343851914117216,256
1,0,500,14,0.45560671959195698,0.0049603776092867324,0.0082812562394789496,0.0013456075986231237,256
1,0,500,15,0.4603908913809292,0.0050657006006530874,0.0073443175443403275,0.0015831746852319457,256
1,0,500,16,0.45967504080587757,0.0052659334151661597,0.007285404184932019,0.0015273179197173765,256
1,0,500,17,0.45990821419923344,0.0050764260493258856,0.0053371120579721798,0.0014175664010818553,256
1,0,500,18,0.46080676090887268,0.0050707367867427119,0.0051286146648755826,0.0014569694122353552,256
1,0,500,19,0.46605529561565645,0.0054306311770998946,0.0073278993557795349,0.0015524160669019788,256
1,0,500,20,0.46440722586180538,0.0054043403921233898,0.0036893490195886521,0.0014372462284245027,256
1,0,500,21,0.46403878949337801,0.0053307054703330302,0.0046567915756852108,0.0014080772725903468,256
1,0,500,22,0.47100977630510499,0.005276015505140696,0.0072208312709739885,0.0014466743701087781,256
1,0,500,23,0.47489563921506067,0.0055702335221385537,0.0063363752353349971,0.0013363833836862382,256
1,0,500,24,0.4746395565280368,0.0058366496397525133,0.0060440350402927549,0.0013544400083134434,256
1,0,500,25,0.4765531113444661,0.0058327539061445262,0.0056582379604051408,0.0014680892360127205,256
1,0,500,26,0.4817953858451815,0.0062915843832810009,0.0033212109065389075,0.0014762019608809155,256
1,0,500,27,0.47945360346377774,0.0064358206131138488,0.0028775866896471542,0.0014521674438536458,256
1,0,500,28,0.47370620337720443,0.0059350999612912828,0.0021499075188998497,0.0015051992875587579,256
1,0,500,29,0.47381750078501028,0.0058318272935711998,0.0041077572884578801,0.0015007496241389981,256
1,0,500,30,0.47630573020891831,0.005955878016871332,0.0033631842192296847,0.0014999716795577552,256
1,0,500,31,0.47905631388682218,0.0061101683361189044,0.0027345843247768673,0.0015207693339471225,256
1,0,500,32,0.48024259756993792,0.0060366420710105942,0.0046781717279257501,0.0014968054802114632,256
1,0,500,33,0.48044707627186817,0.0060545993678762086,0.0012741940819271172,0.0014263529934515034,256
1,0,500,34,0.48024326738216272,0.0062231264317325393,0.0021816535518793408,0.0014022589289618332,256
1,0,500,35,0.47917451149277546,0.0062413696004113769,0.0014805457794670566,0.0014043336062616223,256
1,0,500,36,0.48262528439129332,0.0066414949291842213,0.0010991717978696806,0.0014582187515246009,256
1,0,500,37,0.48223550228446788,0.0068107395405885519,0.0022538317740100743,0.00139544054108916,256
1,0,500,38,0.48423838744785458,0.0070263929115697019,0.0026676778708688547,0.0013524066286470058,256
1,0,500,39,0.48594242684027777,0.0071688096651124703,-0.001661541559620899,0.0014472013206642143,256
1,0,500,40,0.48694171198826031,0.0077231911022050273,-0.00019269537362687786,0.0014353839480558102,256
1,0,500,41,0.48224277780023095,0.0075333650254528883,0.0024350765346639412,0.0014352099987668429,256
1,0,500,42,0.4826202107197371,0.0076546571001882453,0.0032583366893898639,0.0014586529419232744,256
1,0,500,43,0.49099194124986534,0.0080380205276881084,0.0011741905963491839,0.0015634743362882729,256
1,0,500,44,0.49188679541532981,0.0083445734943513664,-0.0010566297198250538,0.0014395367894781239,256
1,0,500,45,0.49553779927448177,0.0088955772950507564,-0.0015748366640416023,0.0013877108996668303,256
1,0,500,46,0.4957668255820285,0.0088360218584614177,-6.5072921500108306e-05,0.0014053834676372506,256
1,0,500,47,0.49032660973602116,0.0086082558008959888,-0.00038406005309529149,0.0013467437289731298,256
1,0,500,48,0.48942621717893586,0.0089493757496730882,0.0026578836865397315,0.0012481485937124821,256
1,0,500,49,0.47734662372126213,0.0083874828453464369,0.0014156266755476507,0.0013527399693083885,256
1,0,500,50,0.4082742259961204,0.004922053606723477,,,256
2,500,1000,1,0.43765270763811465,0.0023516075041588435,0.0040964053250461246,0.00050427537739465892,256
2,500,1000,2,0.42156420757102198,0.0031406751770566574,0.0093425390173136821,0.0014226852190236839,256
2,500,1000,3,0.42420497390817763,0.0031550218499813197,0.010200310143685195,0.0013907393820718746,256
2,500,1000,4,0.42856555440514443,0.0033116591668959439,0.0084421046323491233,0.001439013660715616,256
2,500,1000,5,0.43304470072890128,0.0034246135965395746,0.0097754557824096602,0.0013428773779438031,256
2,500,1000,6,0.43893093335022548,0.0036462290033842703,0.0075691861947187883,0.0013308503480751984,256
2,500,1000,7,0.44409159330291964,0.0039565813983004697,0.0078628510760712055,0.0015635429667943729,256
2,500,1000,8,0.44386673935722015,0.004083809867111857,0.0069625524876382253,0.0014257446086177893,256
2,500,1000,9,0.44754075033914259,0.0039952386548757542,0.0066206347034794269,0.0015233278336943567,256
2,500,1000,10,0.44828279034154506,0.0039428559964562781,0.0072791321529368028,0.0014419948352149532,256
2,500,1000,11,0.44774647281408525,0.0043192477092551711,0.00598276507821798,0.0014140227070110402,256
2,500,1000,12,0.44964668549580195,0.0047090388829721204,0.0046868913606864611,0.0014222096369348779,256
2,500,1000,13,0.45214299317896423,0.0048291940056344419,0.0057997545226029833,0.0013927527279339626,256
2,500,1000,14,0.4551378745634897,0.0046733062133034369,0.0059740996046204163,0.0014903693163829004,256
2,500,1000,15,0.4571539204643259,0.0044772991593999278,0.006802989002671571,0.0014593443818322611,256
2,500,1000,16,0.45912644111840212,0.0050052964684901219,0.0073716821425406512,0.0015808879728148877,256
2,500,1000,17,0.4660856661879389,0.0053807107146853017,0.0068098272785171981,0.0014984270869681715,256
2,500,1000,18,0.46708626980631468,0.0050558412009259444,0.0063380841585417352,0.0014633851820934698,256
2,500,1000,19,0.4674532727911192,0.0048402166486188501,0.0073768690411427093,0.0015995090675861264,256
2,500,1000,20,0.46979380908108787,0.0050766824976730181,0.006063312345063584,0.0014947345030636148,256
2,500,1000,21,0.47312612883609428,0.005557283807360344,0.0024231621826052239,0.0016214373875567385,256
2,500,1000,22,0.47262546406724837,0.0055127154468202063,0.0036601578098596531,0.0014602482509086098,256
2,500,1000,23,0.47287353308630026,0.0054351702259339925,0.0033507899402547068,0.001600274947604218,256
2,500,1000,24,0.47850861061406358,0.0054565362754079721,0.0047577352261970168,0.0015357109919170657,256
2,500,1000,25,0.47856657007155812,0.0057462842771807791,0.0024445175285972166,0.0014943797544711718,256
2,500,1000,26,0.47823222449391167,0.0059464095729778125,0.0043415696169663521,0.0015387971120157061,256
2,500,1000,27,0.4834315093115627,0.0060530466641482992,0.0040141976676057308,0.0013840609690824609,256
2,500,1000,28,0.48414354670729787,0.0061831594426998253,0.0025787409514937023,0.0015092236930827874,256
