# bc_id=4
# bc_label=OPEN_left_BC1_right_free
# left:b_I=2*gamma*(2*T_left-(2*M*I_1-I_1^2+2*I_1*I_2*cos(delta_1)));right:b_I=0
# left:b_phi=gamma*(2*I_2*sin(delta_1));right:b_phi=0
# left:sigma_I=2*sqrt(2*gamma*T_left*I_1),sigma_phi=sqrt(2*gamma*T_left/I_1);right:sigma_I=0,sigma_phi=0
# right_boundary_bath=none;right_b_I=right_b_phi=right_sigma_I=right_sigma_phi=0
# n=100 T1=6 Tn=0 gamma=0.1 dt_max=0.0005 adaptive_dt=min(dt_max,1/max_drift),floor=1e-5
# burnin=32000 measure=2000 seed=2026091500 requested_trajectories=256 threads=2 valid_trajectories=256 discarded_trajectories=0 integration_step_samples=1024000256
j,mean_I_q3,mean_I_q4,mean_delta_I_q4_minus_q3,se_delta_I,relative_delta_I,z_delta_I,mean_sin_q3,mean_sin_q4,mean_delta_sin_q4_minus_q3,se_delta_sin,z_delta_sin,sample_count
25,0.25013287373734139,0.24803795735091144,-0.0020949163864298122,0.0054836952545067857,-0.0084104337536321551,-0.38202640540757643,0.00045594953606855227,0.0067044975126048182,0.0062485479765362643,0.002992588362057924,2.0880078449009614,256
26,0.24940814191702781,0.24404742198863608,-0.0053607199283917965,0.005397577447248743,-0.021727265109596085,-0.9931714701239287,0.004770938211687191,0.0014041854783554651,-0.0033667527333317271,0.0028003114886324025,-1.2022779419356522,256
27,0.24979869513545772,0.24876055697232771,-0.001038138163129925,0.0053879323670677432,-0.0041645527938391803,-0.19267839542219561,0.0020939989849164003,0.0037946544662186255,0.0017006554813022237,0.0030487346765633691,0.55782337976988428,256
28,0.24908785961252322,0.24745984766838888,-0.0016280119441342512,0.005233663641620907,-0.0065573233760325682,-0.31106545158680526,-0.00096902785200545611,0.0064425364779398539,0.0074115643299453087,0.0028385267763904585,2.6110602132032867,256
29,0.24843847584139747,0.24702679161384508,-0.0014116842275523987,0.0051665714801937606,-0.0056984185180242609,-0.27323423917856193,0.00069997191306818917,0.0025544174700895248,0.0018544455570213389,0.0030807049448408155,0.60195493895867425,256
30,0.24712905813966005,0.24945462511743569,0.0023255669777756246,0.0050978358771857626,0.0093662641612475665,0.45618710248856492,0.0016252153225270762,0.0011584737458071683,-0.00046674157671991077,0.0026651194506912253,-0.17512970257256449,256
31,0.24770282984357234,0.25101217469776593,0.0033093448541935645,0.0052182397543669391,0.013271487017869558,0.63418796566871127,0.0048682517800523887,0.00067654600371057816,-0.0041917057763418168,0.0027624795971323279,-1.5173707638214373,256
32,0.25119656150026098,0.25243696329977938,0.001240401799518192,0.005778353858475218,0.0049258110846003506,0.21466352353947168,0.00096046993078162206,0.0028425119380970205,0.0018820420073153996,0.0030806485727764006,0.61092395411373712,256
33,0.25170861427910185,0.25170101748889978,-7.5967902021544832e-06,0.0063405045241728582,-3.0181346254636201e-05,-0.0011981365478397025,-0.00019649775085838395,0.003717956426108171,0.0039144541769665529,0.0027369071809668858,1.4302473259555946,256
34,0.25623904824333332,0.25100460416560283,-0.005234444077730542,0.0064121689265927906,-0.020638776070915014,-0.81632972207298793,-0.00062071596454353281,0.0082541845168565657,0.0088749004814000967,0.0028712459914384931,3.0909579004597147,256
35,0.25706085051569361,0.25158584787441601,-0.005475002641277529,0.0064507203771033955,-0.021527723107635087,-0.84874282579521787,-0.00024134176890565877,0.0020997544312476909,0.002341096200153347,0.0029083174932071974,0.80496582839436237,256
36,0.25438386153987119,0.25286457266137724,-0.0015192888784940372,0.0060589395852871852,-0.0059903147099366564,-0.25075161372846483,0.0034060446992261197,0.0046491956507393904,0.0012431509515132681,0.0027037905614990046,0.45978078672782058,256
37,0.25717173652652731,0.25647901820840646,-0.00069271831812092364,0.0056172302075624013,-0.0026972346939445127,-0.12332026506379004,-0.00033530006030772454,0.0060646331995210167,0.0063999332598287436,0.0028758584361719863,2.2253992683824877,256
38,0.25556054704215342,0.25775657036311617,0.0021960233209628848,0.0059867179540054206,0.0085562053027314119,0.36681589776475654,0.00076636258309686423,0.0042186495322236398,0.0034522869491267734,0.0030006872618623093,1.1504987517373566,256
39,0.25524714066831494,0.2577146912592676,0.0024675505909524881,0.0063557912348952937,0.0096207960802075602,0.38823657035883413,0.0010811109148438152,0.0023182174927472658,0.0012371065779034479,0.0030257155473755798,0.40886413760093188,256
40,0.25747792369594197,0.25648323585273375,-0.00099468784320810074,0.0066526214400728463,-0.003870673200603583,-0.14951817898677983,-0.00093154243106425302,0.0042871648167522409,0.005218707247816496,0.0031362148798380674,1.6640145678047271,256
41,0.25643630681319018,0.26186359435391948,0.0054272875407293912,0.007092747661695418,0.02094265319560434,0.76518830213566025,-0.0029482691136941577,-0.0012216355537685375,0.0017266335599256197,0.0031110568491604716,0.55499903847515908,256
42,0.254241676424388,0.26325605941266267,0.0090143829882747533,0.006609297037029057,0.03483834754829998,1.3638943654326672,-0.0015633344545227777,0.0010455869786806578,0.0026089214332034355,0.0028929160807824707,0.90183101076951366,256
43,0.25093482422507246,0.25934986329280202,0.008415039067729559,0.0061036497625794953,0.032981742441310441,1.3786897012539649,0.00021717702861506646,0.0049915540752694951,0.0047743770466544258,0.0028385564092170612,1.6819736367230793,256
44,0.25073283899601717,0.26441387389729887,0.013681034901281723,0.0058290002214436785,0.053115101227929166,2.3470637127361984,0.0024135261520176333,0.0033122502075292031,0.00089872405551156751,0.0030731898746220398,0.29244013294886256,256
45,0.25502311045492543,0.26792626864551777,0.01290315819059246,0.0066068669835141758,0.049347637481807372,1.9529919737735211,-3.5424958661471378e-05,0.0030901975758707702,0.0031256225345322412,0.0030376761434121719,1.0289518654945489,256
46,0.25481786695322151,0.26644282076804537,0.01162495381482387,0.0067092749362031318,0.04460322479196846,1.73266916699088,0.0013671608197662597,-0.00076400175521198631,-0.0021311625749782454,0.0029685486086504674,-0.71791398960689201,256
47,0.25444585507697481,0.26627926865336843,0.011833413576393581,0.006255225630599744,0.045449750884389815,1.8917644662577915,0.00014071107566774471,0.0026222183284261096,0.0024815072527583676,0.002746990961434347,0.90335472070961731,256
48,0.25544726239595611,0.26756867605118079,0.01212141365522491,0.006307610270645506,0.046351985720412478,1.9217125242559467,0.0026522893045823315,0.00074769229236102742,-0.0019045970122213022,0.0028234161794071077,-0.67457182760114753,256
49,0.25701809148644267,0.26403620689927232,0.0070181154128297219,0.0063756755755890729,0.02693813460352457,1.1007641981816636,0.0049171126005942553,0.0036167767566265877,-0.0013003358439676704,0.0029783371845187694,-0.43659792810791997,256
50,0.25883454340230416,0.25867674153838827,-0.00015780186391588897,0.0063357188271171341,-0.00060984897724104044,-0.024906702494512632,0.0039878247589129716,0.0028894267885206182,-0.0010983979703923536,0.0029702306637861987,-0.36980224592800104,256
51,0.25752580797363805,0.25809720818031057,0.00057140020667252676,0.0064008562451625976,0.002216348722889146,0.089269339098867986,0.0045636150428183513,0.0033846412886198505,-0.0011789737541984984,0.0031038712077938913,-0.37983977918866879,256
52,0.26002307394957153,0.25654696464705035,-0.0034761093025214795,0.0068398535952711309,-0.013458423999832079,-0.50821399231772402,0.0017561398648474145,0.0011258201845867667,-0.00063031968026064714,0.0028724960358239879,-0.21943274155984596,256
53,0.2659817442207314,0.25628856556316676,-0.0096931786575643521,0.0073709927165195631,-0.037119393831041778,-1.3150438523484635,0.00054700243262045074,-0.0019363716563452135,-0.0024833740889656669,0.0028928144738015731,-0.85846296451294957,256
54,0.26585811881927796,0.25574146189283276,-0.01011665692644525,0.0075951832887834166,-0.038790893630065972,-1.3319832506722453,0.0030082040429600526,-0.00062668452730627077,-0.0036348885702663205,0.0032139004537821135,-1.1309897809649918,256
55,0.26408364109062599,0.25372222073664658,-0.010361420353979561,0.0070162737626324823,-0.040020483033604122,-1.4767696792509406,0.0037779990220609878,0.0020820525407999196,-0.0016959464812610686,0.0028059398317477175,-0.60441298921392961,256
56,0.26654011242731185,0.25175239855911274,-0.014787713868198975,0.0067867911053312311,-0.057063197151178996,-2.1788962764129836,0.0025567132925784137,0.0035327197152357249,0.00097600642265731168,0.0029124331814897133,0.33511718959268383,256
57,0.26882292244821204,0.25403742761285592,-0.014785494835356072,0.0064291975492471592,-0.056556190706100337,-2.2997418763539801,0.0027390510378480885,-0.00030925978826182462,-0.0030483108261099168,0.002775485466606253,-1.0982982482834842,256
58,0.26917445867397244,0.2517174353407115,-0.017457023333261053,0.0063825128454017572,-0.067027433269172501,-2.7351332862319047,0.0024891674224608172,-0.00072158248628209534,-0.0032107499087429118,0.0026871554159858192,-1.1948508410203005,256
59,0.26462087049601429,0.25013928673409336,-0.014481583761920854,0.0062892707036608271,-0.056265363814656334,-2.3025855372215869,-0.001407248391435318,0.00045262307213752125,0.0018598714635728402,0.0029653673660430201,0.6271976568133103,256
60,0.26289722360544371,0.24925845972064911,-0.013638763884794467,0.0065912228441156922,-0.053260226641322177,-2.069231189318756,0.0028135624223232349,0.0016678257572393348,-0.0011457366650839027,0.0028954861623299204,-0.39569751014177151,256
61,0.26846033896463406,0.24621635345964452,-0.022243985504989513,0.0070778202262490476,-0.086438674346078506,-3.1427734519866304,-0.0020636261927278478,0.0027377030428411336,0.0048013292355689819,0.0028469792612100509,1.6864644224799425,256
62,0.26736445622251531,0.24732697098385484,-0.020037485238660717,0.0070053929322684691,-0.077862129343866091,-2.8602942664876654,-0.0026144306656601893,0.0014913985206719519,0.0041058291863321442,0.0026309483410524247,1.5605890553859152,256
63,0.26416551189695003,0.25162174769599949,-0.012543764200950576,0.0064572785471690023,-0.048639294467451168,-1.9425775284930227,-0.0018358776915516871,-0.0021149139379996957,-0.0002790362464480096,0.0028990365655255559,-0.096251371840639102,256
64,0.26362483599161296,0.25410319450478641,-0.0095216414868264654,0.0066395354831033952,-0.036782406692166481,-1.4340824762602129,0.0023276515210692277,-0.0025179529242774115,-0.0048456044453466345,0.003097036578456034,-1.5645938698477737,256
65,0.26312547202132486,0.25954373556276372,-0.0035817364585609421,0.0071153922093629149,-0.013705557574805863,-0.50337864072311445,-0.00035228762575660404,-0.001055468821831967,-0.00070318119607536242,0.002899317885061683,-0.24253332126787547,256
66,0.26000469237957524,0.26223618807586702,0.0022314956962919694,0.0071723851294769655,0.0085458483998644419,0.31112323948152204,-0.0017704660202580041,0.0027163801856157155,0.0044868462058737192,0.0028567888377196227,1.5705907789303948,256
67,0.25929272320576996,0.2674224510045829,0.0081297277988130485,0.0077009142283679362,0.03086954087093113,1.0556834627329683,-0.00089445200393956309,0.0029152359090804172,0.0038096879130199803,0.003202697115329757,1.1895248835067334,256
68,0.26134895188973689,0.26791752256986168,0.0065685706801246876,0.0078433609529078747,0.02482141226432848,0.83746887585091101,-0.00062339433017831773,0.00235994467199967,0.0029833390021779854,0.0030245464782333747,0.98637565124161741,256
69,0.26016303820869119,0.26008479550315838,-7.8242705533291472e-05,0.0062700345708825,-0.00030079012525644795,-0.012478831599532777,-0.0016481028398899898,0.0031026393410611801,0.0047507421809511686,0.0027144770917744095,1.7501500363908711,256
70,0.25675494535707449,0.25930357805763393,0.0025486327005593665,0.0062644294151453211,0.0098773010614971162,0.40684195345830132,-0.0044546627882081019,0.0033997258452823451,0.0078543886334904393,0.0027817731959515531,2.823518698404782,256
71,0.25915562177225571,0.2647930691385087,0.0056374473662529441,0.0067544315611666452,0.021519081788155769,0.83462943035271908,-0.00012715544917360272,0.0032946086485119573,0.0034217640976855626,0.0031019390033094614,1.1031048947238742,256
72,0.25830739206008629,0.26448486422112039,0.0061774721610341893,0.0067561252806686645,0.023632607739741907,0.91435133370155552,-0.0017877610863552655,0.0008129139491219791,0.0026006750354772429,0.002890146847927088,0.89984183237697279,256
73,0.25967555495323219,0.26132061123792788,0.0016450562846955807,0.0067272151208667636,0.0063150418043267853,0.24453748767344674,-0.0007554450268237562,0.0039942340818716286,0.0047496791086953866,0.0030380959945315346,1.5633736120401203,256
74,0.26004431996354177,0.26412178547170007,0.0040774655081582296,0.0066178242706450051,0.015557913668502097,0.61613384420689976,-0.0021142270735517044,-0.0001272179147735028,0.0019870091587782025,0.0030600427959761936,0.64934031687106541,256
75,0.25948126741964578,0.26723026133575634,0.0077489939161104974,0.0066467472882344543,0.029424052799531673,1.1658324861887186,-0.0012433503375739389,-2.457069839643372e-05,0.0012187796391775051,0.002828681830087343,0.43086487360081499,256
76,0.25957761986579853,0.26538587265982533,0.0058082527940270029,0.0063189628903996039,0.022128216063495108,0.91917817761700693,0.0014252708183639575,0.0046898555052516657,0.0032645846868877095,0.0029309425960760828,1.1138343996427305,256
77,0.26002505011091398,0.26857620895053974,0.0085511588396256152,0.0063709828465792805,0.032353910222644708,1.3422040280985716,0.0035675080445126896,0.0043886462026942559,0.00082113815818156606,0.0030059234533825157,0.2731733428732368,256
78,0.25973311594000525,0.27356298720213984,0.01382987126213463,0.0065997394471013719,0.051865637797276043,2.0955177659640425,0.0021993749332560705,-0.000229360802064404,-0.0024287357353204747,0.0031370522978356181,-0.77420951413406769,256
79,0.26102959676231974,0.27308920977237205,0.012059613010052183,0.0066985633699961876,0.045157043199035511,1.8003282709944786,0.0014621744166826674,0.0015652519956937628,0.00010307757901109507,0.0027781673173958186,0.037102725370665328,256
80,0.26496427727750421,0.27158001426686851,0.0066157369893643366,0.0066982783152376149,0.024660543756124215,0.98767723256803042,0.00068264186300742301,0.0012566968649259601,0.00057405500191853626,0.0027483200342185241,0.20887487438549598,256
81,0.26551826325002392,0.27025099750649551,0.0047327342564713812,0.0063545305222306647,0.017667061562242833,0.74478110379899853,0.0046687588332379173,0.0020592655641689232,-0.0026094932690689937,0.0029617310491286851,-0.88107030171989564,256
82,0.26784972423751618,0.27146728990681146,0.0036175656692952105,0.0063359129451987812,0.013415358961128962,0.57096202245589944,0.0036057343535451313,0.0026900466713841546,-0.00091568768216097581,0.0029827589042776947,-0.30699352899349364,256
83,0.26611291498532946,0.27397142605175606,0.0078585110664263665,0.0067003569105680031,0.029101051333338891,1.1728496214928026,0.0041561184428410411,0.0017089987993591826,-0.0024471196434818587,0.0028526928782930958,-0.85782793587863859,256
84,0.26276517240959779,0.27478709724147055,0.012021924831872534,0.0069981351780974439,0.044728393909214112,1.7178754805277838,0.0039146628248111969,0.00316283756026147,-0.00075182526454972893,0.0028078359992895394,-0.26775967853534238,256
85,0.26762443086330767,0.27532112631766192,0.0076966954543540708,0.0069287834873302898,0.028351628823766871,1.1108292629475225,0.0015342810706916821,1.8442819940083878e-05,-0.001515838250751602,0.0027567142331839877,-0.54987137676610687,256
86,0.26836449745594454,0.27345895085201033,0.0050944533960659791,0.0063658160708121901,0.018804846530637621,0.80028284502665459,0.0042529293115969227,0.00059055650399671329,-0.0036623728076002142,0.0029820543307006028,-1.2281375191241997,256
87,0.26997799733807148,0.26646958597046572,-0.0035084113676059243,0.0061354547473450429,-0.013080164686241362,-0.5718258078790488,0.0044314309522560354,-0.00019709423269668693,-0.004628525184952729,0.0029418114224359429,-1.5733589004560042,256
88,0.27268388085309331,0.26522755392115921,-0.0074563269319341393,0.0064303529080982167,-0.027723251263707997,-1.1595517444375156,0.0048588034390549557,0.0025725427492415322,-0.0022862606898134256,0.0028433355050579722,-0.80407700243127356,256
89,0.27353898280632027,0.26436063754473638,-0.0091783452615841025,0.0061426775310970266,-0.034126609926193721,-1.4941929175215769,0.0014624341551941328,0.0040310427056970575,0.0025686085505029245,0.0029185835505841696,0.88008738005420617,256
90,0.27285499206860253,0.26330882626451863,-0.0095461658040837481,0.0065945584210300523,-0.03560913839267188,-1.4475822632249367,0.0015860686678146343,0.0029026708845863521,0.0013166022167717148,0.0029267511691347349,0.44985109450249411,256
91,0.27503793404828225,0.26896512893721314,-0.0060728051110693999,0.0071103220786633767,-0.022326363670607925,-0.85408298581756892,0.0024260232428382367,0.00236761314397091,-5.8410098867325247e-05,0.0030669567030092086,-0.019044970152338622,256
92,0.27960565708051272,0.27044624307898785,-0.0091594140015249046,0.0074849165619033271,-0.033303817326579242,-1.2237162466371934,0.005668122088046108,0.0019806582166597593,-0.003687463871386347,0.0029510784022567012,-1.2495309743606029,256
93,0.27612616613464669,0.26959996007733911,-0.0065262060573075343,0.007778764217968386,-0.023917513726555387,-0.83897723011483849,0.0042044801357813749,-0.00034066280402042444,-0.0045451429398018035,0.0028054182469547831,-1.6201302407352101,256
94,0.2715461584957401,0.26889517894266285,-0.0026509795530772306,0.0080468393643117198,-0.0098104248118488068,-0.32944357816244046,-0.00069585894377345657,0.0010196815297856508,0.0017155404735591066,0.0029754657672600572,0.57656199323000568,256
95,0.27306770779594486,0.27127388505964939,-0.0017938227362956087,0.0085615240325256498,-0.0065907979836164502,-0.20952142743287155,-0.003699957530625578,0.0012837983928311451,0.0049837559234567255,0.0026910564182860311,1.8519700626087001,256
96,0.27518523913590948,0.26797881554633063,-0.0072064235895789239,0.0086722925951351875,-0.02653497972650197,-0.83097099302454835,-0.00075526176109078319,-0.00025587726221589218,0.00049938449887488982,0.00286766326416625,0.17414335396875191,256
97,0.27338623115684607,0.26477766459277241,-0.0086085665640737302,0.008738960630309385,-0.031992360067494674,-0.98507899603261651,-0.0012791697323049065,0.0033272474235569931,0.004606417155861897,0.0026479278435901131,1.7396309219727171,256
98,0.26543398345145575,0.26682759318326826,0.0013936097318123547,0.0088806017665491715,0.0052365595902059614,0.1569273984406897,-0.0028930094560593077,0.0057746439397506309,0.0086676533958099412,0.0025163493427125061,3.4445350050111161,256
99,0.25451217554550631,0.26133983540190514,0.0068276598563989186,0.0090443129848979068,0.026471389900600641,0.75491193944743717,-0.0025394234749975693,0.0024866104209638924,0.0050260338959614657,0.0026965979017980366,1.8638425449379044,256
100,0.21699098402265632,0.2224473820512036,0.00545639802854708,0.0050523046800483055,0.024833507721672077,1.0799819832906259,,,,,,256
