# bc_id=4
# bc_label=OPEN_left_BC1_right_free
# left:b_I=2*gamma*(2*T_left-(2*M*I_1-I_1^2+2*I_1*I_2*cos(delta_1)));right:b_I=0
# left:b_phi=gamma*(2*I_2*sin(delta_1));right:b_phi=0
# left:sigma_I=2*sqrt(2*gamma*T_left*I_1),sigma_phi=sqrt(2*gamma*T_left/I_1);right:sigma_I=0,sigma_phi=0
# right_boundary_bath=none;right_b_I=right_b_phi=right_sigma_I=right_sigma_phi=0
# n=50 T1=10 Tn=0 gamma=0.1 dt_max=0.0005 adaptive_dt=min(dt_max,1/max_drift),floor=1e-5
# burnin=8000 measure=2000 seed=2026091250 requested_trajectories=256 threads=2 valid_trajectories=256 discarded_trajectories=0 integration_step_samples=1024000256
phase,checkpoint,absolute_time,j,mean_I,se_mean_I,mean_sin_theta,se_mean_sin_theta,sample_count
burnin,1,2000,1,0.4728788757600878,0.029036523577088552,0.017933862811332801,0.043833392687680953,256
burnin,1,2000,2,0.41351378406397998,0.025323579256326431,-0.02076389285048208,0.043742595331108872,256
burnin,1,2000,3,0.44478397250941271,0.027353608701562487,0.049884290369391238,0.046467467686559009,256
burnin,1,2000,4,0.44549758387529437,0.031741617685706131,0.0048555000730630127,0.042992646812414451,256
burnin,1,2000,5,0.42620064655829992,0.028351995432407576,0.019643490712041967,0.044963696943212492,256
burnin,1,2000,6,0.40061056637614456,0.026130352356397251,-0.092371079645090504,0.044115951478909565,256
burnin,1,2000,7,0.41215644693295417,0.027330955976335971,-0.006864441956167866,0.045627735555373021,256
burnin,1,2000,8,0.44071763221040783,0.02848030973334496,0.032721535466407659,0.043686062186469428,256
burnin,1,2000,9,0.39475067331994751,0.029603620817322665,-0.015360250552475918,0.044923576822497105,256
burnin,1,2000,10,0.44399588089663666,0.041312117132641081,0.097744786027760711,0.044824944420286936,256
burnin,1,2000,11,0.44906121546910072,0.032856341662258461,-0.059470729520398891,0.044006062437266368,256
burnin,1,2000,12,0.47383192314421052,0.040513969854744682,0.010925956092250999,0.045215737981257796,256
burnin,1,2000,13,0.44291822881002219,0.032174468035181397,0.023964153620909201,0.045066394029696352,256
burnin,1,2000,14,0.4682821593760309,0.041136804233300565,-0.0070985548427415779,0.042898573359658347,256
burnin,1,2000,15,0.43191684818816611,0.031462553352711295,-0.0024982695840662927,0.04390712000786072,256
burnin,1,2000,16,0.45709828761027893,0.037426558863529261,-0.077508240046881838,0.044283197366948857,256
burnin,1,2000,17,0.47665422164027405,0.041612871228963164,-0.0034337896931901923,0.041724113539657784,256
burnin,1,2000,18,0.43664582348446856,0.032261317259353578,-0.048416863246529829,0.044009730872842545,256
burnin,1,2000,19,0.44814580733577714,0.032866756646578781,0.0057384544979868224,0.04444012603162982,256
burnin,1,2000,20,0.4363078131760858,0.033799949484294302,-0.083209223739686422,0.045369035402366795,256
burnin,1,2000,21,0.47034785853873018,0.048152559612209038,-0.0044880222412757576,0.043672366506249012,256
burnin,1,2000,22,0.52665211072235252,0.040034475313588266,-0.062170197215891676,0.044381881545820463,256
burnin,1,2000,23,0.53948556500495215,0.048632572594196372,0.014154120073726517,0.04416655605563103,256
burnin,1,2000,24,0.47695225086408755,0.044543325411175873,0.025453064081375487,0.045409908102816976,256
burnin,1,2000,25,0.45562777048166936,0.037938483982353569,0.023981444773198746,0.042136330317611381,256
burnin,1,2000,26,0.49104815754367337,0.04597103267108564,0.0096782922000784311,0.040960579779798327,256
burnin,1,2000,27,0.44410539245979663,0.039985967790750386,0.034153790367554393,0.043541797640244392,256
