# bc_id=4
# bc_label=OPEN_left_BC1_right_free
# left:b_I=2*gamma*(2*T_left-(2*M*I_1-I_1^2+2*I_1*I_2*cos(delta_1)));right:b_I=0
# left:b_phi=gamma*(2*I_2*sin(delta_1));right:b_phi=0
# left:sigma_I=2*sqrt(2*gamma*T_left*I_1),sigma_phi=sqrt(2*gamma*T_left/I_1);right:sigma_I=0,sigma_phi=0
# right_boundary_bath=none;right_b_I=right_b_phi=right_sigma_I=right_sigma_phi=0
# n=50 T1=10 Tn=0 gamma=0.1 dt_max=0.0005 adaptive_dt=min(dt_max,1/max_drift),floor=1e-5
# burnin=8000 measure=2000 seed=2026091251 requested_trajectories=256 threads=2 valid_trajectories=256 discarded_trajectories=0 integration_step_samples=1024000256
j,mean_I_q3,mean_I_q4,mean_delta_I_q4_minus_q3,se_delta_I,relative_delta_I,z_delta_I,mean_sin_q3,mean_sin_q4,mean_delta_sin_q4_minus_q3,se_delta_sin,z_delta_sin,sample_count
1,0.43544284846593861,0.43858873421144462,0.0031458857455061986,0.0027360047133936629,0.0071985630905225242,1.149810060672056,0.0035461581405380718,0.0048921571518203586,0.0013459990112822853,0.00070769139742835735,1.9019575710167462,256
2,0.42011305135617144,0.4255367336916519,0.0054236823354801419,0.0037749105680418941,0.012827254098275259,1.4367710804586005,0.0084878121386783283,0.0087273374544686155,0.00023952531579027959,0.0018760768083657825,0.12767351247144615,256
3,0.42521318828577565,0.42963759464962509,0.0044244063638495344,0.0038656630198639365,0.010351295108268918,1.1445401063451373,0.0092466334817571626,0.0097031999981746862,0.00045656651641753048,0.0019559596018221335,0.23342328542583501,256
4,0.43008726702848471,0.43076365530989114,0.00067638828140667269,0.0040447743967623739,0.0015714411493440994,0.16722521828364159,0.0073071677952076305,0.0086053203713402464,0.0012981525761326166,0.001888467420902179,0.68741062819736076,256
5,0.43322907631694013,0.43138685871106247,-0.0018422176058774974,0.004238761810875338,-0.0042613547385471975,-0.43461220235374937,0.0093478424242147435,0.0067828863358525993,-0.0025649560883621433,0.0020500055216632865,-1.2511947217981383,256
6,0.44142963282533909,0.43427192653537294,-0.0071577062899662418,0.0045567544327219057,-0.016347364495254705,-1.5707904377218542,0.0085854664620516469,0.0072265974695858359,-0.0013588689924658129,0.001999616474865208,-0.67956481132583824,256
7,0.44289893492511434,0.43814048675897965,-0.0047584481661341535,0.0049573853150467395,-0.010801896144529945,-0.95987054943888095,0.0079880260800400896,0.007102710063208356,-0.00088531601683173027,0.0019104014183730102,-0.46341884397558081,256
8,0.44175816486525016,0.44020768908921487,-0.0015504757760353113,0.0051095476219116271,-0.0035159542040850045,-0.30344678056943802,0.0090173348795871151,0.0062172261035851909,-0.0028001087760019215,0.0020054156318407971,-1.396273536290163,256
9,0.44191720342049445,0.44324126584330498,0.0013240624228110637,0.0053122107495831719,0.0029916957670016028,0.24924885047434492,0.0064262804159040642,0.005513853928773441,-0.00091242648713062504,0.0020925016253113258,-0.43604577224396313,256
10,0.44360535064105122,0.44430425633359727,0.00069890569254635868,0.0050263259859123629,0.0015742721715281851,0.13904901801141248,0.0080767469851378976,0.0071965790515787975,-0.00088016793355909218,0.0020763339890249922,-0.42390479480249837,256
11,0.44385123609639676,0.4460535391342505,0.002202303037853676,0.0050451057310925591,0.0049495251607856103,0.43652267271250017,0.0093730114165187523,0.0082115418394438505,-0.0011614695770748992,0.0019042888886957911,-0.60992299223589241,256
