# bc_id=4
# bc_label=OPEN_left_BC1_right_free
# left:b_I=2*gamma*(2*T_left-(2*M*I_1-I_1^2+2*I_1*I_2*cos(delta_1)));right:b_I=0
# left:b_phi=gamma*(2*I_2*sin(delta_1));right:b_phi=0
# left:sigma_I=2*sqrt(2*gamma*T_left*I_1),sigma_phi=sqrt(2*gamma*T_left/I_1);right:sigma_I=0,sigma_phi=0
# right_boundary_bath=none;right_b_I=right_b_phi=right_sigma_I=right_sigma_phi=0
# n=50 T1=6 Tn=0 gamma=0.1 dt_max=0.0005 adaptive_dt=min(dt_max,1/max_drift),floor=1e-5
# burnin=8000 measure=2000 seed=2026091450 requested_trajectories=256 threads=2 valid_trajectories=256 discarded_trajectories=0 integration_step_samples=1024000256
phase,checkpoint,absolute_time,j,mean_I,se_mean_I,mean_sin_theta,se_mean_sin_theta,sample_count
measurement,1,8500,13,0.36789590387934368,0.030154176029442561,-0.022974662661454204,0.044486420296646137,256
measurement,1,8500,14,0.38053692679659434,0.025772743818796087,0.022473200348031241,0.043549732957089748,256
measurement,1,8500,15,0.3543777512595625,0.024742986628483767,0.0033546429240232101,0.04215387011351613,256
measurement,1,8500,16,0.3390640423331206,0.027441333304164581,0.034376874686131487,0.044055499311776082,256
measurement,1,8500,17,0.35541352130212545,0.030915561390929013,0.078894063601183007,0.044182315379614916,256
measurement,1,8500,18,0.3461741057491281,0.024881879060421847,-0.0059117121541021334,0.04244419324369135,256
measurement,1,8500,19,0.36041127626594971,0.028314562959324139,0.017446435726014897,0.044793963217331624,256
measurement,1,8500,20,0.36806442013195806,0.028938831804179919,0.0056904701814346481,0.042739638353595628,256
measurement,1,8500,21,0.36194964625656212,0.027789207447546541,0.013059883302048547,0.042492802066692328,256
measurement,1,8500,22,0.38618031022178911,0.030010515194042624,0.098226407942092919,0.044083580305542311,256
measurement,1,8500,23,0.32253595596330342,0.028763444262444034,-0.038693396827511606,0.044780272187124999,256
measurement,1,8500,24,0.33748589850620192,0.030167216321259554,0.04648842125993724,0.044194878034663529,256
measurement,1,8500,25,0.3124019727756604,0.023960040305456454,0.022542367813002784,0.044410901505775889,256
measurement,1,8500,26,0.38735078664694811,0.031337584530505405,-0.030142112960675149,0.043791762303254086,256
measurement,1,8500,27,0.42104681663886367,0.035380393993889536,0.065552662472782686,0.042938706716912821,256
measurement,1,8500,28,0.37772867733474413,0.030807504965718029,-0.054191399751289282,0.042709185183652576,256
measurement,1,8500,29,0.31675339554351467,0.025990087520681212,0.011976195233728504,0.044446941645414177,256
measurement,1,8500,30,0.3286096222428796,0.023028985089342438,-0.02753128762049073,0.046476208263966985,256
measurement,1,8500,31,0.34543122307150043,0.029465766562573967,-0.058386884694300534,0.044190912886951289,256
measurement,1,8500,32,0.41304925495023781,0.033987955202762626,0.020270444662401133,0.043252131271379335,256
measurement,1,8500,33,0.37702171296882625,0.030042722919218456,-0.072350849571193976,0.043630490701892309,256
measurement,1,8500,34,0.34303002541037131,0.03089950063911432,0.087225547842535889,0.044979439453334463,256
measurement,1,8500,35,0.38363926825513772,0.033530270649718211,0.010636806193360826,0.044525980000604808,256
measurement,1,8500,36,0.31860742040316836,0.025158665827995169,0.023452894718502648,0.043069861677668249,256
measurement,1,8500,37,0.34492423670644712,0.026446219577168955,0.0019515445892466232,0.044728676918432783,256
measurement,1,8500,38,0.33476092500723098,0.027387632196106491,-0.035976033743281732,0.042401652525466453,256
measurement,1,8500,39,0.40588390856055412,0.030958645235333353,0.056838510266970843,0.045228508887575361,256
measurement,1,8500,40,0.36709908510562173,0.029420406912015071,-0.0028577778066392057,0.044266944747103701,256
measurement,1,8500,41,0.3467158355661013,0.025078825226177524,0.050805254447368497,0.045317542587648675,256
measurement,1,8500,42,0.41156496556732236,0.036866860903145678,0.040572235111540067,0.043463678687135653,256
measurement,1,8500,43,0.34936006326663005,0.028173853206877045,0.040094659447554193,0.043099771400240509,256
measurement,1,8500,44,0.34931948246412503,0.027717996397997338,0.024132855967764044,0.044505339304186195,256
measurement,1,8500,45,0.3789841164993959,0.035586159712461957,0.034969980573805515,0.04225557940254758,256
measurement,1,8500,46,0.44134015141116834,0.046596067765862122,-0.0050735396471282002,0.044143748022375362,256
measurement,1,8500,47,0.39061021988482025,0.034140528748518924,0.021173748980800156,0.044899623618567613,256
measurement,1,8500,48,0.39324687408634418,0.033418860936099373,-0.012536680495941255,0.041760289353786659,256
measurement,1,8500,49,0.33147319408453768,0.027471358079889298,0.090717634182510665,0.043920281865574722,256
measurement,1,8500,50,0.30276932906167531,0.022366372247566421,,,256
burnin,2,4000,1,0.33413964687679254,0.020518961124948065,0.014357437394210137,0.044494251773476608,256
burnin,2,4000,2,0.30519571555259972,0.02023436535206994,-0.063353391406053561,0.044133431491912394,256
burnin,2,4000,3,0.34932988161435219,0.023929275052682719,-0.0050927469746966381,0.044259281117009323,256
burnin,2,4000,4,0.39201841051226438,0.026194215971817147,0.018674399225801608,0.04479805283467668,256
burnin,2,4000,5,0.34918257541460207,0.022058978552476589,0.0078427425469271839,0.045293225872195531,256
burnin,2,4000,6,0.31758903933507554,0.02303378962397231,0.11374319201058825,0.043470624938726554,256
burnin,2,4000,7,0.35840456512505625,0.023913062108891946,0.0088017251255223528,0.044434663025363648,256
burnin,2,4000,8,0.35460510008465462,0.029251109741023122,-0.044071182403058629,0.043719575074158655,256
burnin,2,4000,9,0.31472278291084876,0.020784190615754865,0.02559633570308506,0.041622333433380516,256
burnin,2,4000,10,0.34202738669387145,0.030982972980466466,0.05654156941727706,0.044110615206470291,256
burnin,2,4000,11,0.34360352618671186,0.030574918039436384,0.0087408891467930516,0.045073703073291532,256
burnin,2,4000,12,0.3359100717907495,0.022521735199036899,-0.0084283773030620068,0.043441268581144769,256
burnin,2,4000,13,0.35565550238516153,0.027833804287381133,0.026770953214509063,0.042303867128021332,256
burnin,2,4000,14,0.37603356471481675,0.03156806032030763,-0.0014734525320818648,0.044033334165665697,256
burnin,2,4000,15,0.3286898476035276,0.024158356274592948,-0.011837021749670384,0.045002446599178174,256
burnin,2,4000,16,0.33885800699016499,0.025907523575654439,-0.00050401795488141943,0.043534882609866446,256
burnin,2,4000,17,0.37334127797203109,0.029027435232961026,-0.00068415888199524488,0.044555496384852865,256
burnin,2,4000,18,0.43468894516445289,0.038203348047246441,0.023378300895274151,0.045427211891691029,256
burnin,2,4000,19,0.40955417930513249,0.036095515290740378,-0.020037211303133518,0.045323790917368045,256
burnin,2,4000,20,0.35835626425756573,0.025838634493968161,-0.0034083898071912699,0.041656888918401185,256
burnin,2,4000,21,0.32682130696730383,0.024977954922214149,0.077711134450510144,0.045721161196176259,256
burnin,2,4000,22,0.31692747766101093,0.024320523148986899,0.0034428166313773545,0.043328746538421663,256
burnin,2,4000,23,0.3806160372270142,0.03532780492367895,0.0082029051882273052,0.044392650592475116,256
burnin,2,4000,24,0.3188628433872509,0.030213772064502289,-0.07407725827394529,0.044626998345884412,256
burnin,2,4000,25,0.32797393930695762,0.024299389284774445,0.11985602500499226,0.043239777909369448,256
burnin,2,4000,26,0.32898712937526398,0.029401851271298022,0.034685339104839841,0.044612245103860838,256
burnin,2,4000,27,0.34503595664682507,0.028338525387294117,-0.010513994959183037,0.045377702955228937,256
burnin,2,4000,28,0.39110987395679331,0.029467699229770255,0.028601983969565481,0.042056042810764978,256
burnin,2,4000,29,0.33234511214823215,0.024300787801503472,0.022629451254033484,0.045097209042467508,256
burnin,2,4000,30,0.34409798178148776,0.030083800946125762,0.067597516084788367,0.045713793617211035,256
burnin,2,4000,31,0.35821302365548036,0.026113370757885081,0.043950243716608384,0.043886194456380055,256
burnin,2,4000,32,0.31401862029497352,0.023805743960943173,0.012526425849500811,0.043865494414450826,256
burnin,2,4000,33,0.36211674624536272,0.029723522268386159,0.018797815417201491,0.04357831727826926,256
burnin,2,4000,34,0.3344746188490717,0.033684958060877332,-0.054158054222625651,0.043498332959855307,256
burnin,2,4000,35,0.38968200929548402,0.035696607343768123,0.055589467655408953,0.044671746333216876,256
burnin,2,4000,36,0.38934938157081689,0.03644794682082244,0.031525869898359815,0.042549282539024749,256
burnin,2,4000,37,0.34665720896737184,0.025335320468479534,0.030427317868088721,0.04337794130709393,256
burnin,2,4000,38,0.37572578163872095,0.032216096788810392,-0.032293078416842036,0.043342095245370839,256
burnin,2,4000,39,0.45946939777195439,0.040845244102170455,0.068334152989336872,0.044800840001038074,256
burnin,2,4000,40,0.40016928377553995,0.040533652072237504,-0.010178302705526221,0.043742332970606444,256
burnin,2,4000,41,0.36005039894246238,0.03256029633753104,-0.0033936971944967809,0.044902650604567107,256
burnin,2,4000,42,0.32987920409615334,0.03198202367476894,-0.013238389157777419,0.044982836499465682,256
burnin,2,4000,43,0.31123372003412442,0.020622547233763732,0.043029668149017652,0.043645593052520214,256
burnin,2,4000,44,0.28037429297410199,0.021061793729630036,-0.02832656966347713,0.045293304614574481,256
burnin,2,4000,45,0.36784057627278344,0.030047735551119222,0.12851822411175817,0.04186515621990404,256
burnin,2,4000,46,0.38044214174715307,0.030758543724824589,-0.044548506773708141,0.042970871995453838,256
burnin,2,4000,47,0.37323992358415126,0.030087019115258969,0.014526679879054427,0.043708616850625548,256
burnin,2,4000,48,0.34848212310453164,0.029951247437872804,-0.1039458065515646,0.043028133939112152,256
burnin,2,4000,49,0.32495334895202177,0.023665164474389658,-0.027001730313713779,0.043028872299025252,256
burnin,2,4000,50,0.30324691076896215,0.020180609599393908,,,256
measurement,2,9000,1,0.37510755759831227,0.023663403798434776,-0.032558594350120984,0.043591769099457778,256
measurement,2,9000,2,0.31679064068271146,0.021965094206293567,0.030349303334787692,0.043723038869629846,256
measurement,2,9000,3,0.33583275685305125,0.020168149167653065,0.013435808194117271,0.043250709219164692,256
measurement,2,9000,4,0.35877439726391458,0.023646615055938,0.001930717553022987,0.043135835308864168,256
measurement,2,9000,5,0.30975928666794061,0.024234661496329003,-0.0051531641820474761,0.042647346727193274,256
measurement,2,9000,6,0.33357874254124908,0.019540942281217399,0.015620008362930093,0.042633529798898541,256
measurement,2,9000,7,0.3198427918730431,0.023031216188311273,0.071868463508508285,0.044773925982415391,256
measurement,2,9000,8,0.37324399337111913,0.023417628311335596,0.022204529241207638,0.043803964105745094,256
measurement,2,9000,9,0.37204164147806296,0.028331325237716348,-0.04551547752089391,0.044918270886613945,256
measurement,2,9000,10,0.33919179055214954,0.02825345385387398,0.005907487815420609,0.043512896426861652,256
measurement,2,9000,11,0.34956705980721381,0.026097210339602193,-0.13340201276150765,0.044612030004626199,256
measurement,2,9000,12,0.32439332179751545,0.025503919747515424,0.013361159120904631,0.043289623634990622,256
measurement,2,9000,13,0.36435757812114389,0.028930889206648235,0.070139921041118214,0.044046512709425452,256
measurement,2,9000,14,0.3510845362238797,0.029601817961951105,0.02699534395515002,0.041891529465249655,256
measurement,2,9000,15,0.36276073382282448,0.030063800959716603,0.05513942574543762,0.043252890469904812,256
measurement,2,9000,16,0.3415984408912891,0.028586954199859786,-0.013029052012541342,0.043724812118009208,256
measurement,2,9000,17,0.34629612991375325,0.030239404811731183,0.043828677902638447,0.043734992447778807,256
measurement,2,9000,18,0.34744398019597611,0.032470367664009195,0.012292815854834771,0.042930188250656955,256
measurement,2,9000,19,0.33649078493226625,0.024643861510642861,0.052774277077332954,0.043685522302902756,256
measurement,2,9000,20,0.35603384727187404,0.028791659995430659,0.020785899330803659,0.04514344169813489,256
measurement,2,9000,21,0.32327219612898261,0.023781166925694191,0.071098244130553212,0.042904609106339579,256
measurement,2,9000,22,0.32005648048421875,0.022967911313254031,-0.082614607959840214,0.044292322827897079,256
measurement,2,9000,23,0.37798137500021767,0.034795925252205477,0.00038142563062137924,0.045401385784480101,256
measurement,2,9000,24,0.3311371940171739,0.022936976501683377,0.079796611410984042,0.042750244436936605,256
measurement,2,9000,25,0.35668955001784752,0.031389724541560582,0.03495789344970035,0.045039845791412902,256
measurement,2,9000,26,0.34835448236117372,0.027428878627123107,0.095159997574228328,0.042955010196534478,256
measurement,2,9000,27,0.38397226358665648,0.031762582676776389,0.017615714195017063,0.043493479744977026,256
measurement,2,9000,28,0.38408381814724635,0.035605488575660295,0.00034758258243527962,0.040848666097439215,256
measurement,2,9000,29,0.34739027528377164,0.030790349189760497,-0.059078576334286481,0.043280698614637091,256
measurement,2,9000,30,0.38635514754776068,0.030339036054282505,0.041376916965418786,0.041974049716944205,256
measurement,2,9000,31,0.31947865098527473,0.020734872289236553,0.054159722996473647,0.042128993225857697,256
measurement,2,9000,32,0.40912031107097846,0.038494407835129432,0.0089235412087873556,0.044091222404439245,256
measurement,2,9000,33,0.39591561715542412,0.033222914434679167,-0.02555604389635846,0.0438182765685073,256
measurement,2,9000,34,0.40236557484786317,0.03730760299216427,0.048553042618550535,0.044149637382799485,256
measurement,2,9000,35,0.40355308709285964,0.034141132608621949,-0.009604130667867139,0.04424781750451276,256
measurement,2,9000,36,0.40130401512942626,0.0373413528279034,0.034462178843568836,0.045486260160933913,256
measurement,2,9000,37,0.32434804160322983,0.024428601026094069,0.0053882843549217796,0.042850713015415764,256
measurement,2,9000,38,0.3854648128090048,0.033344920445367646,0.024959566321967941,0.041332748843433034,256
measurement,2,9000,39,0.40164206104748246,0.036958004941659399,-0.026789890260261018,0.042665717759830878,256
measurement,2,9000,40,0.35665537933095948,0.029585276582471294,0.088986672255487065,0.043793391370208108,256
measurement,2,9000,41,0.33393765146934129,0.024006232664945205,0.00033560683914402034,0.04342019391284286,256
measurement,2,9000,42,0.36103343749527994,0.029919757590510909,0.026099500653344876,0.043809092800701679,256
measurement,2,9000,43,0.33898573491842399,0.030283813215480088,-0.025088813385082176,0.043243797807497784,256
measurement,2,9000,44,0.38783729464148564,0.030373259075199548,-0.0067629693985509221,0.043974855323934449,256
measurement,2,9000,45,0.37146596539014354,0.036119115272007223,0.028035101520799799,0.045052475326600061,256
measurement,2,9000,46,0.35461763939801472,0.026552338187482184,0.037557279109933006,0.044167660330173004,256
measurement,2,9000,47,0.38679133386722242,0.038049562638841003,-0.018549060648183513,0.042650282144439028,256
measurement,2,9000,48,0.42433923974112986,0.037934176912910345,-0.020450148963391257,0.045260583941514124,256
measurement,2,9000,49,0.38894528304854248,0.033333578494981267,0.0054798907804070041,0.044404064499287008,256
measurement,2,9000,50,0.3254329063354362,0.023950633472901904,,,256
burnin,3,6000,1,0.30807355144816029,0.019677435901094071,0.060176274833793286,0.044362911624238839,256
burnin,3,6000,2,0.34851123295129582,0.022666392872206446,0.022425432405725587,0.043678310283603819,256
burnin,3,6000,3,0.29622701177959243,0.018001406778228441,-0.019729848422684881,0.044161080551655796,256
burnin,3,6000,4,0.35219670100150324,0.024920549887967804,-0.027342571273038629,0.044671493079048115,256
burnin,3,6000,5,0.36679484234809934,0.023475384198873898,0.072801174159394577,0.044983054344387721,256
burnin,3,6000,6,0.32827137671256423,0.023232420008237185,-0.063394144768608385,0.04290397630867248,256
burnin,3,6000,7,0.36114974773590802,0.027934530713451301,0.054391651750847814,0.044273797461444414,256
burnin,3,6000,8,0.32559162482266402,0.02240654051495623,0.038098277269455139,0.0452271390017744,256
burnin,3,6000,9,0.3458211465695058,0.024719529965637324,0.026212316015062243,0.044501369148982034,256
burnin,3,6000,10,0.37395604501716662,0.029793147973408325,-0.028717610635794699,0.043584667122582479,256
burnin,3,6000,11,0.3452740997897763,0.027664709025627947,0.018095642158641567,0.042626879179327337,256
burnin,3,6000,12,0.39079787713831138,0.031639426753000396,-0.0050146251742262393,0.04399239669365531,256
burnin,3,6000,13,0.41209404498749791,0.036002075876957633,-0.026341097104705113,0.044441016729336452,256
burnin,3,6000,14,0.31921640797486361,0.023415891718931148,0.00280489380020299,0.043962084422115993,256
burnin,3,6000,15,0.3838761997839697,0.027216238688461042,-0.020707768684587791,0.043652323139886012,256
burnin,3,6000,16,0.31974418646152003,0.021607576345895579,-0.11354635454017625,0.043167224538362574,256
burnin,3,6000,17,0.32270886322908154,0.030099395974069614,0.019912637982997694,0.044343679287514606,256
burnin,3,6000,18,0.30614915896285311,0.024689835787064209,0.0069058322460477939,0.044682685575513498,256
burnin,3,6000,19,0.36571943882586311,0.029142050410200532,0.01771126626044861,0.043455798074759945,256
burnin,3,6000,20,0.32965176890053272,0.026342320646232934,0.03901535924160271,0.041292292934734812,256
burnin,3,6000,21,0.34818562704640499,0.032726394704579401,-0.030206939074560069,0.044495808360546667,256
burnin,3,6000,22,0.39845264692485216,0.035133195480157309,-0.053752911833726102,0.04335479131690561,256
burnin,3,6000,23,0.39917184151590845,0.031787159113034397,0.061325277838477632,0.043114304557350193,256
burnin,3,6000,24,0.37851386778538654,0.034276694955197563,0.052758459902179311,0.043815349910743782,256
burnin,3,6000,25,0.36308563847978803,0.031196919041781079,-0.03448853877671354,0.045394745550467103,256
burnin,3,6000,26,0.35899822697865602,0.029507254087820529,-0.0038793490566604305,0.042828872557454573,256
burnin,3,6000,27,0.35522426399552387,0.027792057888744448,0.041438883509044899,0.042887707551389605,256
burnin,3,6000,28,0.33043394717674346,0.022678175966532571,0.017863487181784876,0.043343260003247827,256
burnin,3,6000,29,0.31408338854566864,0.021825039411629724,-0.066639031630074896,0.043752485648917108,256
burnin,3,6000,30,0.34166168961894527,0.029462500208879687,0.0046764451776653004,0.04094898538338626,256
burnin,3,6000,31,0.38445285757376624,0.03460719137715472,0.048317484801373212,0.0443111449127244,256
burnin,3,6000,32,0.34175254490685347,0.024611690511698314,-0.022477338714452344,0.04265535719695257,256
burnin,3,6000,33,0.39818632836045253,0.03433059242119222,0.01589302114871316,0.044298531189288559,256
burnin,3,6000,34,0.38556387517337498,0.034242072543455425,0.036414499895727204,0.04456654101215235,256
burnin,3,6000,35,0.35236284168968268,0.03088294188142017,0.070843782061274396,0.043380539516831615,256
burnin,3,6000,36,0.31998167440178804,0.023771341645280109,-0.049625512077909661,0.042365426234455571,256
burnin,3,6000,37,0.31241229325030417,0.027863324054415353,-0.038562136662221747,0.043077992062765393,256
burnin,3,6000,38,0.36825886037058808,0.031024168439337949,-0.074512631061224965,0.042092687243466077,256
burnin,3,6000,39,0.47523435045332008,0.048832522029444471,0.015274633709168484,0.044072977204843475,256
burnin,3,6000,40,0.37631919240038769,0.034103166023387643,0.027390851224481594,0.042098622146758108,256
burnin,3,6000,41,0.36471734665292388,0.035621531464276046,0.048189104485572898,0.043605006089137519,256
burnin,3,6000,42,0.38153877197737529,0.029947795058351385,0.073415013185694988,0.042486244459046973,256
burnin,3,6000,43,0.39439376011341665,0.040150416159203957,-0.058342844859907927,0.042942298526702484,256
burnin,3,6000,44,0.44004619076849849,0.038263403526110608,0.080979834444406151,0.043823148216754086,256
burnin,3,6000,45,0.40006721772715537,0.030088002498431986,0.037171260921240901,0.042987216622802159,256
burnin,3,6000,46,0.37423676503482284,0.033147307524260178,0.028101307430006273,0.043503717026871766,256
burnin,3,6000,47,0.37335279154126511,0.032160902769609888,0.053680872450058814,0.044652255264557093,256
burnin,3,6000,48,0.35923040445618426,0.027891850323104362,0.062996430751809385,0.043513982644260811,256
burnin,3,6000,49,0.37350319668576049,0.030418864573624565,-0.044989506437559612,0.045221273461277522,256
burnin,3,6000,50,0.29410344768712093,0.02507505447363825,,,256
measurement,3,9500,1,0.32552473493387879,0.019755299926291044,0.039885543625274522,0.043503090459741045,256
measurement,3,9500,2,0.33490164140170009,0.020306722983737948,0.014497844142169924,0.043590421816562808,256
measurement,3,9500,3,0.32777826598703541,0.022289396869899596,0.048911030560702784,0.044636212130177655,256
measurement,3,9500,4,0.31755642882063739,0.019715320374160322,0.06990589131055458,0.040632140056435916,256
measurement,3,9500,5,0.31033206396887181,0.019552215036555801,0.0034956584172505245,0.044929334187052791,256
measurement,3,9500,6,0.33737542641142682,0.022624380861317111,0.071738532104063779,0.044489590270225254,256
measurement,3,9500,7,0.35217941738420677,0.025437809221162271,0.017179105179820908,0.044814617405672913,256
measurement,3,9500,8,0.345164243430645,0.028044146222457499,0.037595560485897295,0.044461533225147759,256
measurement,3,9500,9,0.36768815719051418,0.028360931098303743,0.083014403986453544,0.043796742745450618,256
measurement,3,9500,10,0.3372641936796299,0.021245590212032178,0.015235572476285597,0.044628735904748737,256
measurement,3,9500,11,0.31867946700242555,0.024542012920229603,-0.022284855406724091,0.044865985673582631,256
measurement,3,9500,12,0.39329492399019728,0.031207440755414113,-0.0034381765362923034,0.043387072528651177,256
measurement,3,9500,13,0.35108944730518488,0.025601115714867406,0.056611649839396705,0.044763068357620311,256
measurement,3,9500,14,0.32842512877141417,0.022323073485638306,-0.039194055934785865,0.044692044202408944,256
measurement,3,9500,15,0.38198757982536335,0.026289993855185139,0.088797901544239721,0.043120906341812718,256
measurement,3,9500,16,0.34730004595516561,0.026723822547928888,-0.002058822621620493,0.043515965465006565,256
