# bc_id=4
# bc_label=OPEN_left_BC1_right_free
# left:b_I=2*gamma*(2*T_left-(2*M*I_1-I_1^2+2*I_1*I_2*cos(delta_1)));right:b_I=0
# left:b_phi=gamma*(2*I_2*sin(delta_1));right:b_phi=0
# left:sigma_I=2*sqrt(2*gamma*T_left*I_1),sigma_phi=sqrt(2*gamma*T_left/I_1);right:sigma_I=0,sigma_phi=0
# right_boundary_bath=none;right_b_I=right_b_phi=right_sigma_I=right_sigma_phi=0
# n=50 T1=10 Tn=0 gamma=0.1 dt_max=0.0005 adaptive_dt=min(dt_max,1/max_drift),floor=1e-5
# burnin=8000 measure=2000 seed=2026091250 requested_trajectories=256 threads=2 valid_trajectories=256 discarded_trajectories=0 integration_step_samples=1024000256
series,checkpoint,absolute_time,mean_total_action,se_total_action,mean_I_left,se_I_left,mean_I_right,se_I_right,sample_count
burnin_snapshot,1,2000,23.044821811773158,0.16617353978551935,0.4728788757600878,0.029036523577088552,0.38277581042632391,0.029888930778905046,256
burnin_snapshot,2,4000,23.092868834063708,0.1769972441016997,0.47138883628304029,0.02989360060617588,0.47628257265660068,0.045243749685905083,256
burnin_snapshot,3,6000,22.881804513923527,0.18881127126510744,0.45520848806700087,0.029065821693974557,0.36580964440543084,0.029207912527580118,256
burnin_snapshot,4,8000,23.141848810694441,0.18519843495309821,0.44487901542652253,0.026333788782942413,0.38803433716930158,0.026988614416501695,256
measurement_snapshot,1,8500,22.981732753840866,0.18074287209478529,0.42055498229865407,0.032634732466153706,0.40336913591477241,0.035748627140572344,256
measurement_snapshot,2,9000,23.102002717763227,0.20184212008404032,0.47404817947790434,0.028007543067733738,0.42576015675149392,0.03842744703536001,256
measurement_snapshot,3,9500,23.496415278164712,0.18035983155879021,0.48631901644603204,0.029736083349745156,0.41260077779554649,0.037844250749962047,256
measurement_snapshot,4,10000,22.821446591669584,0.17449713932570593,0.42346249581441953,0.024359452948332205,0.33147605300177929,0.026043853724373223,256
measurement_quarter,1,8250,23.074883547551543,0.12352317326056546,0.44001401008396557,0.0023571974599935611,0.40206599192349146,0.0051864542266068982,256
measurement_quarter,2,8750,23.096112255425179,0.12083232471873707,0.44202482903249074,0.0023446393716329813,0.40728324637887631,0.0057412263376191916,256
measurement_quarter,3,9250,23.090941290547853,0.12948807398650314,0.44196349401416291,0.0024624437620353185,0.40707873091833585,0.0050906094109488681,256
measurement_quarter,4,9750,23.094139697112574,0.11759795347323515,0.43987782286369037,0.0022139195733025972,0.39868005725589722,0.0045944521860766061,256
measurement_quarter_difference_q4_minus_q3,4,10000,0.0031984065647129726,0.13338529584404812,-0.0020856711504724399,0.0026571746963489225,-0.0083986736624385161,0.0064664221147536652,256
