# bc_id=4
# bc_label=OPEN_left_BC1_right_free
# left:b_I=2*gamma*(2*T_left-(2*M*I_1-I_1^2+2*I_1*I_2*cos(delta_1)));right:b_I=0
# left:b_phi=gamma*(2*I_2*sin(delta_1));right:b_phi=0
# left:sigma_I=2*sqrt(2*gamma*T_left*I_1),sigma_phi=sqrt(2*gamma*T_left/I_1);right:sigma_I=0,sigma_phi=0
# right_boundary_bath=none;right_b_I=right_b_phi=right_sigma_I=right_sigma_phi=0
# n=100 T1=10 Tn=0 gamma=0.1 dt_max=0.0005 adaptive_dt=min(dt_max,1/max_drift),floor=1e-5
# burnin=32000 measure=2000 seed=2026091300 requested_trajectories=256 threads=2 valid_trajectories=256 discarded_trajectories=0 integration_step_samples=1024000256
j,mean_I_q3,mean_I_q4,mean_delta_I_q4_minus_q3,se_delta_I,relative_delta_I,z_delta_I,mean_sin_q3,mean_sin_q4,mean_delta_sin_q4_minus_q3,se_delta_sin,z_delta_sin,sample_count
19,0.31170106964718874,0.31505680460968927,0.0033557349625007987,0.0060918465084132227,0.010708233914027998,0.55085678174364994,0.0043986053943229544,0.0030455950385407404,-0.001353010355782212,0.0025342386681881188,-0.53389223863021606,256
20,0.30985435903542252,0.32048664047385872,0.01063228143843593,0.0060819524425179275,0.033735014687964554,1.748169118210692,0.0017088278064161253,0.0022724010562987776,0.00056357324988265249,0.002793560481290308,0.20174012829045518,256
21,0.31007278345140582,0.32074165017695927,0.010668866725553458,0.0060811994415349985,0.03382568995508705,1.7544017143533208,0.005163527109937718,0.0063268321175462177,0.0011633050076084966,0.0026825209013993626,0.43366111593078266,256
22,0.3140043583936048,0.3200214358513187,0.0060170774577136535,0.0067682841581683667,0.01898054467919412,0.88901076212231533,0.0053182466400292262,0.0027601768695650324,-0.0025580697704641947,0.002426642434432131,-1.0541601573298209,256
23,0.31575952719798045,0.3222617851896501,0.0065022579916697047,0.0069556664523612874,0.02038257301260573,0.93481451938546289,0.0054714467649333636,0.0039435869355746401,-0.0015278598293587268,0.0025193156935164073,-0.60645826693762717,256
24,0.3139972891750305,0.32510772543033634,0.011110436255305785,0.0070690193593169002,0.034768734406398709,1.5717082795454982,0.00017209595383641519,0.0066021597204888377,0.0064300637666524297,0.0026896384044878176,2.390679637799451,256
25,0.31656902953045191,0.32526717304814323,0.0086981435176911957,0.0067792952515667495,0.027103935498640177,1.2830453896636209,0.0048127810667081255,0.0024231584610525697,-0.0023896226056555545,0.0025227862339629605,-0.94721565128480034,256
26,0.31701145431353273,0.3274899186174941,0.010478464303961396,0.0070102147895895915,0.03251649955781484,1.494742260896524,0.0050788941807064043,0.0027545847969050624,-0.0023243093838013385,0.002712874851299675,-0.85676985161619823,256
27,0.31838011610939365,0.33151882168751745,0.013138705578123968,0.006831857568558833,0.040433072941041558,1.9231527364665995,0.0021174268638370721,0.0025911644363800154,0.00047373757254294248,0.0023041372721437272,0.20560301604868605,256
28,0.32034136218575793,0.33078995236241532,0.01044859017665745,0.006799954862738003,0.032093649754528657,1.5365675783986488,0.0014403016919718786,0.0033293868557956329,0.0018890851638237577,0.0025723092903605972,0.73439269954933672,256
29,0.32460315412001411,0.33371510580656166,0.0091119516865472219,0.0068219400869271142,0.027682512368906509,1.3356833350102939,0.0024272330416076648,0.002491536614212273,6.4303572604606414e-05,0.0024436206789599929,0.026314874955131771,256
30,0.32453630007093309,0.33374005752656721,0.0092037574556342108,0.0070457852986645173,0.02796320223082294,1.30627844384908,0.002963640420077678,0.0021075890526715355,-0.00085605136740614016,0.0025910150110230899,-0.33039228401386961,256
31,0.32548415346966214,0.33700669562499896,0.011522542155336955,0.007283388566510075,0.03478551340319129,1.5820304038588624,0.0038006214985580175,0.0002440232162784415,-0.0035565982822795728,0.0025468443286991316,-1.3964725846028445,256
32,0.32572248627494005,0.3362057506003443,0.010483264325404373,0.0069613957624602924,0.031674927103554136,1.5059141418070137,0.0052702851262485945,0.0015860154866008524,-0.0036842696396477397,0.002470396919357696,-1.4913674846249609,256
33,0.32456124830815025,0.33716883381984797,0.012607585511697361,0.0068386092238787851,0.03810491876432083,1.8435891127796413,0.0021166880090749953,0.002240970107262001,0.0001242820981870051,0.0024134644479712961,0.051495309281010475,256
34,0.32571789470555995,0.33900161256597217,0.013283717860412301,0.0069803535859957813,0.039967889358137991,1.9030150402499009,-0.00085589121921366557,0.0013627897454965706,0.0022186809647102368,0.0023328228152942783,0.95107135876942162,256
35,0.3285920533116149,0.34081500123961833,0.01222294792800336,0.0070866340402967083,0.036518730553855773,1.7247889277899837,0.0015052091090984765,0.00023441668936867335,-0.0012707924197298021,0.0025267755789439975,-0.50293046613221504,256
36,0.32900001672040674,0.33924609746839141,0.010246080747984672,0.0074649169360122593,0.030665590208250337,1.3725646026354987,0.0026169310176902593,0.00055233402598961533,-0.0020645969917006454,0.0025054714652706389,-0.82403532441652827,256
37,0.32969695191663428,0.33967900418709351,0.0099820522704591186,0.0081506517388197485,0.029824950177661538,1.2246937533739559,0.0016365162911665017,0.0023836947196798296,0.00074717842851332826,0.00232617075966704,0.32120532226975324,256
38,0.3290764089924067,0.34299514787441554,0.013918738882008641,0.0078118547525751706,0.041420407514037312,1.7817457342534873,0.0038860477588832398,0.0010964851673829147,-0.0027895625915003277,0.0023149932177056673,-1.2049981702602974,256
39,0.33163744359333974,0.34063301504740107,0.0089955714540614559,0.0077614767273685792,0.026761763330340416,1.1590025674291082,0.0014051167555652129,0.002252310332187174,0.00084719357662196208,0.0023335059097589735,0.36305610929841964,256
40,0.33593900343993982,0.33866532587683457,0.0027263224368949245,0.0075177863429114348,0.008082730330699445,0.36264963016215407,0.00091582621869084517,-0.00072662994268472771,-0.001642456161375574,0.0024191836381288684,-0.67892992309006406,256
41,0.3395200305115697,0.33605180867590162,-0.0034682218356676385,0.0077249855793296227,-0.01026751452469944,-0.44896159352683374,-0.0012266965950348879,0.003777478463456465,0.0050041750584913528,0.0027727843012030099,1.8047473279188084,256
42,0.33506756852281355,0.33609878156378087,0.0010312130409670507,0.0078004262607038136,0.0030728985171381215,0.13219957557473364,-0.00063196949534232989,0.00071292498258894985,0.0013448944779312791,0.0024048553924290754,0.55924130913037551,256
43,0.33599381030961611,0.33657257837882726,0.00057876806921095968,0.0080254359579854696,0.0017210734254490543,0.07211671393814735,0.0016328063913730068,-0.0011673793792277218,-0.0028001857706007279,0.002583191360640094,-1.084002452650997,256
44,0.33539026243686904,0.34144311348968248,0.0060528510528134495,0.0078866323063211639,0.017885793662368955,0.76748234451884711,0.0026518693755720755,0.0012680636052550193,-0.0013838057703170574,0.0027917373740644451,-0.49567906464725836,256
45,0.34012596636735359,0.345212016779053,0.0050860504116991547,0.0086345719352906754,0.014842458864891595,0.58903330122385933,0.00049762732017052599,-0.0012249467298501317,-0.0017225740500206577,0.002491574240471453,-0.69135971228162729,256
46,0.33922509263811346,0.34882700136556477,0.0096019087274514473,0.0086217969592751985,0.027910412049120561,1.1136783634323306,0.0016463684550727577,-0.00085249374214697404,-0.002498862197219735,0.0022461752562773405,-1.1124965383872945,256
47,0.33654852403732338,0.34604950036406568,0.0095009763267420756,0.0082881844718805473,0.02783769066742919,1.1463278066476665,0.0026722525748568518,0.001404258807688793,-0.0012679937671680585,0.0023391829689332461,-0.54206694559951862,256
48,0.3348493533391767,0.34491589893770219,0.010066545598525545,0.0085568538418793229,0.029617711599136828,1.1764307050866549,-0.00035157825777708729,0.0041344574166785322,0.0044860356744556166,0.0024476452578917536,1.8327965051273825,256
49,0.33183075891649544,0.34815981789847494,0.016329058981979457,0.0080099729433184864,0.048027309609093877,2.0385910286501443,0.00081477871561217092,-0.00038688567418241709,-0.0012016643897945893,0.0024919208717892778,-0.48222413616679421,256
50,0.33478566326732428,0.35014842129468898,0.015362758027364488,0.0083488489529891796,0.04485908461450952,1.8401049191175132,0.0025334037143747855,-0.0025810236837948593,-0.0051144273981696452,0.0025415150919432844,-2.0123537390679314,256
51,0.33838007886211469,0.35447402796435573,0.016093949102240789,0.0088766652064766558,0.046456963864895201,1.8130625328189922,0.0022907166078490466,-0.00079213624993056185,-0.0030828528577796087,0.0024941264659857072,-1.2360451243442583,256
52,0.33761639535539695,0.35273521214244158,0.015118816787044853,0.0086768953502342223,0.043800337749172809,1.7424223961208358,0.001598989286177261,0.0032633077732103473,0.0016643184870330831,0.002676261578862027,0.62188184450219841,256
53,0.33603775235980243,0.34974558654329424,0.013707834183492255,0.0086169511658860855,0.039977157232830393,1.5907986385904824,0.0015288525531122047,0.0034341967356785945,0.0019053441825663904,0.0026328682485235134,0.72367623546483517,256
54,0.33626635346835743,0.35236844696211972,0.01610209349376238,0.0086040307529617419,0.046765262178724308,1.871459314370721,0.0028825211100004253,-0.0020612108848194035,-0.004943731994819827,0.0025223775996632003,-1.9599492143761257,256
55,0.33677042335000973,0.35017056107918071,0.013400137729170685,0.0085497290830009853,0.039013941613355474,1.5673172329885323,0.001554877398429892,0.0026353545249429271,0.001080477126513036,0.0024689182790683926,0.43763179027567367,256
56,0.33637641926370454,0.34880687912876446,0.012430459865059843,0.008062377100061708,0.03628360438505536,1.5417859659485169,0.0027309422223966654,0.0037575684920997587,0.0010266262697030972,0.0025601087746450848,0.40100884769844253,256
57,0.33773183533059864,0.34879281914487548,0.011060983814276719,0.0080625929245898027,0.03222312190005077,1.3718891574622645,0.0016739906045084849,0.0014502472017339967,-0.00022374340277448774,0.0024326868408938922,-0.091973779367455738,256
58,0.33906598964082157,0.34608606061222624,0.0070200709714048131,0.0081748481476077856,0.0204920089454949,0.85874022913307613,0.00030080564224304511,0.0029079343162375336,0.0026071286739944893,0.0025245894600695339,1.0326941133322651,256
59,0.33951000219492566,0.34590289703124527,0.0063928948363197388,0.0083254972246669459,0.01865414217776554,0.76786943335693458,0.0057264145294996386,0.0030245285863165746,-0.0027018859431830627,0.0025214295364871398,-1.0715690857446427,256
60,0.33882506386501565,0.34163215284912135,0.0028070889841058434,0.0079741065497705207,0.0082505965552426893,0.35202551741506716,0.0021524553094272275,0.0012900614294157153,-0.00086239388001151541,0.0027873671121360008,-0.30939372006533084,256
61,0.33667488331629913,0.33904500342257338,0.002370120106274091,0.0079239425770696523,0.007015096500156753,0.29910869282833491,0.0013431739203361972,0.0024943489834039754,0.0011511750630677782,0.0024715943412978864,0.46576213735109617,256
62,0.33363472871738376,0.33887035921144676,0.0052356304940630403,0.008162960627783657,0.015570530507620823,0.64138867413410239,-0.00044204184920879704,0.0024780183001595381,0.0029200601493683349,0.0025900593812907377,1.1274105028098405,256
63,0.33606162956201219,0.34208483393616451,0.0060232043741523904,0.0085083607908843142,0.017763727154402789,0.70791595727881329,-0.00021761312722245682,0.0026305666066015511,0.0028481797338240113,0.0026570866378045461,1.0719182782001262,256
64,0.34103345262985679,0.34106327851047441,2.9825880617710405e-05,0.0083775318907020682,8.7453521637165501e-05,0.0035602228683621145,0.0026108616145937187,0.0014710111740454329,-0.0011398504405482881,0.0025864477106476193,-0.44070113455449739,256
65,0.33850143087823403,0.33741385754061987,-0.0010875733376143224,0.0081744256559383773,-0.0032180758632000955,-0.13304584118692744,0.0033554781315905339,0.0013063258933284374,-0.0020491522382620974,0.002625943031329965,-0.78034908366776734,256
66,0.33864442643089926,0.33497640585823096,-0.0036680205726684532,0.0089467679799967812,-0.010890460617744294,-0.4099827536457219,0.0016540850712855372,0.0034521475008413515,0.0017980624295558187,0.0026404477081851717,0.68096877055431637,256
67,0.34447797127641944,0.3304344900779394,-0.014043481198479802,0.0080592496651489456,-0.041615711674069543,-1.7425296128011516,-0.0017777672946468512,0.001226202835823793,0.0030039701304706424,0.0025474440159880297,1.1792094788413037,256
68,0.34357456318491963,0.33032476943047578,-0.013249793754443668,0.0077977316317701722,-0.039322768589253154,-1.699185658103473,0.00054720229588533706,0.0029587959040861191,0.0024115936082007802,0.0024441632434565046,0.98667452538494738,256
69,0.34873323276571,0.33347313914158877,-0.015260093624120943,0.008638272169539404,-0.04473747022167817,-1.7665678187278762,0.0019504494442503292,0.0020420421244041627,9.1592680153836477e-05,0.0025791086161768007,0.035513308582408962,256
70,0.35167488820567772,0.33443800919864097,-0.01723687900703684,0.0088345541272947248,-0.050245022567705321,-1.9510751486351507,0.0019696925187331908,0.00078968050994362592,-0.0011800120087895648,0.0024176884780772344,-0.4880744643031999,256
71,0.34770266979733511,0.33057085871144398,-0.017131811085890947,0.008904148112756435,-0.050515936022318776,-1.9240258437915287,-0.0017620072050287595,0.0012844431830762758,0.0030464503881050403,0.0026110090992317097,1.1667712644132338,256
72,0.34377880991042775,0.32976878128494591,-0.014010028625482205,0.0086715284475752143,-0.041600708869340648,-1.615635433843243,-0.00027629778555286511,0.0020888492578912507,0.0023651470434441135,0.0025183457554974315,0.9391669266545738,256
73,0.34421492354341909,0.32623791265428137,-0.017977010889137862,0.0082602655556471578,-0.053626474282933372,-2.1763236021931305,0.0022014945982831492,0.0019224128359704303,-0.00027908176231271971,0.002555483718974324,-0.10920897685262215,256
74,0.34463682624139869,0.32898588722430744,-0.015650939017091321,0.0078871060879501815,-0.046467967021388459,-1.9843702928001212,0.0018485226854706395,0.0019150591527196848,6.6536467249043643e-05,0.0026212793028405636,0.025383203986290601,256
75,0.3419841574135174,0.32946869792999489,-0.012515459483522565,0.0075880336875675612,-0.037278743798385403,-1.6493679388941342,0.0039091364008823088,0.0026884720010426715,-0.0012206643998396373,0.0027724103991753355,-0.44028993694538471,256
76,0.3421343053125287,0.33312025815645901,-0.0090140471560699372,0.0079149476227573633,-0.026698219142013761,-1.1388637784730755,9.5253574468040633e-05,0.0045800678768105792,0.0044848143023425392,0.0027960651334266542,1.6039734728376218,256
77,0.34289382771092936,0.3323330815841824,-0.010560746126747686,0.0081464599352792291,-0.031280584293574269,-1.296360162653363,0.0018032571264739415,0.0024896094827454494,0.00068635235627150784,0.0027555003461003607,0.24908447470995509,256
78,0.34711968956734929,0.33490043148040149,-0.012219258086947767,0.0090981983863263304,-0.035832544260354017,-1.3430415086696805,0.00070554355321200148,-0.0015960846587100435,-0.0023016282119220407,0.0025657197181619697,-0.89706922998233074,256
79,0.34341127063993931,0.33829032274711374,-0.0051209478928255616,0.0097218682874468231,-0.015024016204456826,-0.52674524498936981,-0.004140255891136293,0.00011077950347202253,0.0042510353946083098,0.0025797020948894463,1.647878413181848,256
80,0.33923155008884365,0.33690459269590151,-0.002326957392942332,0.0090118163978842383,-0.0068831031080766897,-0.25821180661077903,0.0021228189575654725,0.0023234158180478071,0.000200596860482334,0.0026788148920423322,0.074882688265704947,256
81,0.34077872616636756,0.33989514133347598,-0.0008835848328917962,0.0081626507875096309,-0.0025962061277223906,-0.10824729072617498,-0.00037278976432716568,0.0018418399761372553,0.0022146297404644208,0.0024628231926498208,0.89922400725877449,256
82,0.34245458550742119,0.33982520629868307,-0.0026293792087378732,0.0074139744990962637,-0.0077076273995379044,-0.35465177403272496,-0.0013464901107674884,0.0016114377491323888,0.002957927859899877,0.0024222068205219248,1.2211706427539981,256
83,0.34624625340020315,0.34097580624042528,-0.0052704471597779246,0.0081033324335403924,-0.015338410884347975,-0.65040490477264501,-0.00074402800375329876,0.0010585225457812333,0.0018025505495345348,0.0025309474046360516,0.7122038752100186,256
84,0.35077488625760883,0.34339024511123545,-0.0073846411463736623,0.0084948994624246855,-0.021276324069495322,-0.8693029480852591,0.0027290628154574828,0.00075846173850145399,-0.0019706010769560277,0.0024579508517543814,-0.80172517507805163,256
85,0.3524080443969051,0.34665127114478395,-0.0057567732521212819,0.008461224536283736,-0.016470056615039759,-0.68037117174173478,0.0016405204036772703,0.0010650522310673173,-0.00057546817260995355,0.0025377530652941687,-0.22676287164419087,256
86,0.351742112154521,0.34767549995385372,-0.0040666122006670514,0.0087763704063325773,-0.01162856676830989,-0.46335922623921993,0.002058219627645875,0.0024420805560588965,0.00038386092841301782,0.0025515753625689587,0.15044075673569043,256
87,0.34818330611890852,0.34156284833765421,-0.0066204577812544437,0.0085163617207719648,-0.019196795048377097,-0.77738099887264223,0.00081078571574679751,0.0037206683873240976,0.0029098826715772993,0.0025413553304149128,1.1450121266994251,256
88,0.34656910523604062,0.33929408070061445,-0.0072750245354262387,0.0084352696375134036,-0.021214214976390772,-0.86245311033955419,0.0020702735883777156,0.004755387485912102,0.0026851138975343865,0.0025557311040692197,1.0506245720683074,256
89,0.34662959769351387,0.34102289280978965,-0.0056067048837241864,0.0089506343661777815,-0.016306797288323793,-0.62640307427935249,0.00043323993283467959,0.0048603324248185529,0.0044270924919838752,0.0026760345667344028,1.6543480218890856,256
90,0.34232444138932577,0.34282386376336815,0.00049942237404260008,0.0090735050451218862,0.0014578518848741735,0.055041835713873374,-0.0023637316011321592,0.002020225558706464,0.0043839571598386241,0.0026089782488135909,1.6803348827581022,256
91,0.34418099284200809,0.34305835229077897,-0.0011226405512292929,0.0093989179867242732,-0.0032671020923936726,-0.11944359476431154,0.0012709375020172602,0.0028744815812728865,0.0016035440792556233,0.0025294525560601681,0.63394906356863079,256
92,0.35073061083304957,0.34296666917358654,-0.0077639416594632148,0.0094466251391415491,-0.022384235554127999,-0.82187464254231579,0.0025737939796688374,0.0011244347560677443,-0.0014493592236010963,0.00253448647670123,-0.57185518128607848,256
93,0.35378534482327195,0.34430614591956232,-0.0094791989037096343,0.0095828799131888413,-0.027157468696897839,-0.98918060015168174,-0.00039219053273237243,0.0030848517866468115,0.0034770423193791829,0.0025294050738638887,1.3746482741365325,256
94,0.35410786092716051,0.34448887922856686,-0.0096189816985934266,0.010200806196105801,-0.027538009113667539,-0.94296289074343076,-0.000511701828930926,0.0033850191646191494,0.0038967209935500805,0.0027449419372600281,1.4196005171022839,256
95,0.35337652280937509,0.34760526148893489,-0.005771261320440718,0.011138460730281722,-0.016466223373315787,-0.51813813956811849,0.0021018066916590008,0.0019353044056948686,-0.00016650228596413146,0.002443970174792066,-0.0681277896438722,256
96,0.34922300134218276,0.34297525925297495,-0.0062477420892077303,0.011039396115286983,-0.018051886128219594,-0.5659496247766731,0.0036369487527785861,0.00034006828203047733,-0.0032968804707481075,0.0022464750744626691,-1.4675793683295966,256
97,0.34673836158818627,0.34392068387742075,-0.0028176777107656219,0.01141806878524477,-0.0081593884254888404,-0.24677357999514093,0.00063427291142607726,0.00081020798935794037,0.00017593507793186374,0.0023213101116544106,0.075791285726349522,256
98,0.3476502886079248,0.34055462774739564,-0.0070956608605290744,0.012000253470710973,-0.020620779340278884,-0.59129258209815805,0.0020503576985078796,0.00020647217309134694,-0.0018438855254165321,0.0021863582493507356,-0.84335928293732065,256
99,0.33675548889664947,0.32920715343183299,-0.007548335464816972,0.010888421410550291,-0.022668945628616197,-0.69324424360569326,0.0021782501371886902,0.00083409707289718341,-0.0013441530642915082,0.0024610702303497012,-0.54616607348930191,256
100,0.28145943832619547,0.27707487756133597,-0.0043845607648596106,0.0058630523541427513,-0.015700237711956454,-0.74782903170931792,,,,,,256
