# bc_id=4
# bc_label=OPEN_left_BC1_right_free
# left:b_I=2*gamma*(2*T_left-(2*M*I_1-I_1^2+2*I_1*I_2*cos(delta_1)));right:b_I=0
# left:b_phi=gamma*(2*I_2*sin(delta_1));right:b_phi=0
# left:sigma_I=2*sqrt(2*gamma*T_left*I_1),sigma_phi=sqrt(2*gamma*T_left/I_1);right:sigma_I=0,sigma_phi=0
# right_boundary_bath=none;right_b_I=right_b_phi=right_sigma_I=right_sigma_phi=0
# n=25 T1=10 Tn=0 gamma=0.1 dt_max=0.0005 adaptive_dt=min(dt_max,1/max_drift),floor=1e-5
# burnin=2000 measure=2000 seed=2026091225 requested_trajectories=256 threads=2 valid_trajectories=256 discarded_trajectories=0 integration_step_samples=1024000256
j,mean_I_q3,mean_I_q4,mean_delta_I_q4_minus_q3,se_delta_I,relative_delta_I,z_delta_I,mean_sin_q3,mean_sin_q4,mean_delta_sin_q4_minus_q3,se_delta_sin,z_delta_sin,sample_count
1,0.63590373480108564,0.63860831931572692,0.0027045845146411707,0.0031380072848481238,0.0042441097452237796,0.86187961630945342,0.0043649733847672886,0.0050766882897244668,0.00071171490495718331,0.00075318522605999274,0.94494007626816323,256
2,0.62840481132628423,0.6284432435964199,3.8432270135138353e-05,0.0039188766927923634,6.1156589270453906e-05,0.0098069608073720112,0.0074062504692091842,0.0087018335442585332,0.0012955830750493538,0.0016289627431379941,0.79534236157763438,256
3,0.6348378236440948,0.63396093746754156,-0.00087688617655321379,0.0036894377715600934,-0.0013822305056239888,-0.23767474364594554,0.0068418097762377511,0.0091962627446047478,0.002354452968366989,0.0016233191407100146,1.4503943859968211,256
4,0.63871498742587318,0.63689871205473647,-0.0018162753711364922,0.0035341849589312045,-0.0028476887193607642,-0.51391633212251675,0.0058411813352655488,0.0090223130896411041,0.0031811317543755588,0.0016368299489455086,1.9434711323707954,256
5,0.63927814525940541,0.6389481344434248,-0.00033001081598056084,0.0037634186665304959,-0.00051635742625677158,-0.087689105364617465,0.0063427065250052164,0.0076537874926554629,0.0013110809676502464,0.001651241567883944,0.79399707053789148,256
6,0.64106186394994957,0.63810273106524451,-0.0029591328847046144,0.0038280851412951806,-0.0046266647720490817,-0.77300602663801565,0.0084190567799628732,0.0078514743436679073,-0.00056758243629496854,0.0016497678670407136,-0.34403775684701315,256
7,0.64086320869565438,0.63721924897834725,-0.0036439597173071043,0.0035701721646957986,-0.0057022294538629252,-1.0206677855317359,0.0066494130340509546,0.0087485743754906666,0.0020991613414397103,0.0015904185263426157,1.3198798345659479,256
8,0.64042348248516201,0.641395230091797,0.00097174760663458091,0.0038737283370289797,0.0015162013116207151,0.25085589955951298,0.0073676302397580606,0.0084438880362768132,0.001076257796518747,0.0016257160629736336,0.66202076797478382,256
9,0.6445320282559388,0.64455779631881605,2.5768062877760522e-05,0.0039992737735148288,3.9978692541865179e-05,0.0064431855224339465,0.0065429897119521942,0.008114097539979501,0.001571107828027301,0.001643115746271008,0.95617599161402578,256
10,0.64802593451818247,0.64372150025789676,-0.0043044342602853117,0.0044835438101785679,-0.0066645137345002336,-0.96005178995092222,0.0086952883847020192,0.0074053874180313416,-0.0012899009666706832,0.0016620865873521655,-0.77607326627043949,256
11,0.65198158804511575,0.64236653255484444,-0.0096150554902712619,0.0047881950722497716,-0.014856985284321288,-2.0080751400451091,0.0077261639773830394,0.0073158890666670234,-0.00041027491071601396,0.0016417105082194708,-0.24990697730319131,256
12,0.65217558513931861,0.64582155376146477,-0.0063540313778540965,0.0052852813860589437,-0.0097905167699137551,-1.2022125055846995,0.0045701409527751031,0.0079041199971835209,0.0033339790444084222,0.0015872673525942314,2.1004521002459753,256
13,0.65329121912544086,0.64723282889147904,-0.0060583902339621364,0.0055838990229265415,-0.0093168446107554266,-1.0849748910371435,0.0056374434881118944,0.0054746907274844762,-0.00016275276062742075,0.0017267065692432421,-0.094256177353138737,256
14,0.6522904130371826,0.64668903431858893,-0.0056013787185937459,0.005506457631837546,-0.0086242761269179798,-1.01723813985372,0.0063029784229652296,0.0023282830014340864,-0.0039746954215311419,0.0017784227801474599,-2.2349553019117172,256
15,0.65388319038733056,0.64678686127909546,-0.007096329108235184,0.0057074413950599688,-0.010911805187093108,-1.2433468198862903,0.0045358747469820123,0.0041106471460010275,-0.00042522760098098728,0.0016626029151118474,-0.25576016805695373,256
16,0.65480449549448394,0.64801695987998365,-0.0067875356145008277,0.0061656195588543055,-0.010419747980815833,-1.1008683798456884,0.0030147291312825819,0.0046357425742479573,0.0016210134429653755,0.0017037485608772558,0.95143936152804132,256
17,0.65741377680910651,0.65043391296258635,-0.0069798638465201684,0.0068967594888444637,-0.010673817602932989,-1.0120497688530572,0.0039818695901198981,0.0036155238461064365,-0.00036634574401346332,0.0016053809813598896,-0.22819863214222108,256
18,0.65828818318619808,0.65117412118304829,-0.0071140620031498181,0.0072703749070731228,-0.010865623209484573,-0.97850002153654647,0.0028810539354049446,0.0021117612294448535,-0.00076929270596009093,0.0016314781449175667,-0.47153111327700981,256
19,0.65460513084171223,0.65802858697232003,0.0034234561306075587,0.0076763456301060101,0.0052161636321650211,0.44597472489787837,0.0028566878951601735,0.0011683707220179235,-0.0016883171731422492,0.0016223039041148887,-1.0406910621739376,256
20,0.658987217028975,0.65918220789817639,0.00019499086920178469,0.0079964946432691929,0.00029585099686644736,0.024384543215559124,0.0023950603292174589,0.0013191756711108554,-0.0010758846581066014,0.0016847905761455753,-0.63858658360256582,256
21,0.66123237903116117,0.65634508638316857,-0.0048872926479928292,0.0081586830947387497,-0.0074186038791365563,-0.5990295972084605,0.0019002488235521356,0.0031158563722273173,0.0012156075486751794,0.0017406369346439573,0.69836938679221383,256
22,0.66085787604573065,0.65502777141758517,-0.0058301046281456449,0.008337782719943735,-0.0088611113577909528,-0.6992392131064058,0.00091451385871153454,0.0010474193232410021,0.00013290546452946958,0.0016023776440762308,0.082942660252907766,256
23,0.66200562517003558,0.6552239787659031,-0.0067816464041333471,0.0084759641427663377,-0.010296832661321148,-0.80010324370249064,0.0020725202687370894,0.0015227263322092188,-0.00054979393652787329,0.0015469122910625193,-0.35541377472037494,256
24,0.65928890348914093,0.6556630776876623,-0.0036258258014784167,0.0085534011344284948,-0.0055147653349797918,-0.42390456667395388,-0.00025105732038765408,0.00019744187976635414,0.00044849920015400799,0.0014386587535917409,0.31174814669169421,256
25,0.61169179011069696,0.60752780696687336,-0.0041639831438242342,0.0061285203565008715,-0.0068305712175315524,-0.67944347111570891,,,,,,256
