# bc_id=4
# bc_label=OPEN_left_BC1_right_free
# left:b_I=2*gamma*(2*T_left-(2*M*I_1-I_1^2+2*I_1*I_2*cos(delta_1)));right:b_I=0
# left:b_phi=gamma*(2*I_2*sin(delta_1));right:b_phi=0
# left:sigma_I=2*sqrt(2*gamma*T_left*I_1),sigma_phi=sqrt(2*gamma*T_left/I_1);right:sigma_I=0,sigma_phi=0
# right_boundary_bath=none;right_b_I=right_b_phi=right_sigma_I=right_sigma_phi=0
# n=50 T1=10 Tn=0 gamma=0.1 dt_max=0.0005 adaptive_dt=min(dt_max,1/max_drift),floor=1e-5
# burnin=8000 measure=2000 seed=2026091251 requested_trajectories=256 threads=2 valid_trajectories=256 discarded_trajectories=0 integration_step_samples=1024000256
phase,checkpoint,absolute_time,j,mean_I,se_mean_I,mean_sin_theta,se_mean_sin_theta,sample_count
burnin,1,2000,1,0.41148945385196339,0.026257444496832264,0.05816307718112057,0.043798999317653582,256
burnin,1,2000,2,0.3833716904373432,0.024279462471347379,-0.011563847852812614,0.044252230858325636,256
burnin,1,2000,3,0.40581847991825271,0.027558491249426602,-0.049529688416441786,0.042844909884324107,256
burnin,1,2000,4,0.48068495693905788,0.033747268289465129,-0.0018078513639920857,0.044611765135020291,256
burnin,1,2000,5,0.42026636355330993,0.030173253024606658,-0.043271885867397941,0.046254830158362716,256
burnin,1,2000,6,0.44079754271137972,0.031079337259448076,0.035923454155636136,0.042798547726183564,256
burnin,1,2000,7,0.47861224261828283,0.037966939403213246,-0.076216822319111088,0.042155389624946769,256
burnin,1,2000,8,0.44975273669342641,0.030679503337448431,-0.026732983893452911,0.043512271164047038,256
burnin,1,2000,9,0.45361046717698628,0.033396758882846878,0.063088598370086402,0.043961735637357689,256
burnin,1,2000,10,0.45415685108481796,0.042630420281921995,0.0033280660118180094,0.044211334378141086,256
burnin,1,2000,11,0.51577545987595386,0.041404521600433918,-0.023295767248782795,0.041884570684727548,256
burnin,1,2000,12,0.45242047320061829,0.034907453402521341,0.059969034115056274,0.044309839284438816,256
burnin,1,2000,13,0.50243756913687321,0.041922199215519332,0.08995668797797407,0.04274035224539513,256
burnin,1,2000,14,0.54270007442573842,0.050580167637127055,-0.029190398932826156,0.042596888376520557,256
burnin,1,2000,15,0.3947930187032398,0.030208236364083114,-0.032219813125266228,0.044049171806415217,256
burnin,1,2000,16,0.45912547576494944,0.034845236043523506,0.019345101303770207,0.045138463377723433,256
