event,time,log_mean_weight,cumulative_log_normalizer,scgf,population_mean_entropy_rate,tilted_mean_entropy_rate,population_mean_observable_rate,tilted_mean_observable_rate,population_mean_action_current,population_mean_potential_rate,population_mean_log_likelihood_ratio_rate,weight_ess,max_weight_fraction,resampled,unique_parents,parent_count_ess,unique_roots,root_count_ess,root_weight_ess
1,2,0.12321952705007844,0.12321952705007844,0.061609763525039218,-0.10038031574563899,-0.6675175777601946,-0.052369266665830548,-0.53838044763275983,0.035110156309032324,0,-0.70507474756444788,167.65644547664974,0.02029625261117991,1,254,157.16067146282973,254,157.16067146282973,157.16067146282973
2,4,-0.033532551641163089,0.089686975408915348,0.022421743852228837,0.23490786906643374,-0.79462073169024661,0.16622942829088286,-0.67735658144680277,0.032615970349217607,0,-0.80887317412286286,131.33035083655363,0.026001775390342721,1,228,128,151,76.695143358689293,76.695143358689293
3,6,-0.17451694282819386,-0.084829967419278507,-0.014138327903213085,0.49371671254899058,-0.40811632485412569,0.40303215551173205,-0.32271581883335271,0.05448553938825746,0,-0.81152617267512162,139.03821640169923,0.020958201958168002,1,222,129.51778656126481,122,63.96876525134212,63.96876525134212
4,8,-0.061039817309272326,-0.14586978472855083,-0.018233723091068854,0.24899851421265856,-0.42058882452938534,0.2532581108754916,-0.31563058819569423,0.066046557733807451,0,-0.73886713721779163,135.0917696904568,0.028202907047469042,1,244,133.06802030456853,91,50.901747572815538,50.901747572815538
5,10,-0.063283556634312621,-0.20915334136286345,-0.020915334136286344,0.4304968321242657,-0.91116291299758545,0.45914607962371357,-0.7437730223238378,0.060885577645940492,0,-0.7634975428425852,102.14161173508403,0.042489858205393444,1,221,98.402402402402402,71,37.036450974851654,37.036450974851654
6,12,-0.18580499706007325,-0.39495833842293671,-0.032913194868578056,0.38787051607514306,-0.4942887629658021,0.34120577529612395,-0.46293289033738999,0.027888038310404352,0,-0.91457268947886239,119.28918226861803,0.025586213198418594,1,210,114.27375762859634,60,30.034830430797435,30.034830430797435
7,14,-0.10898896532057334,-0.50394730374351004,-0.035996235981679288,0.10911442274691309,-0.89449290657651004,0.17613187454594831,-0.54993390158861954,0.043463153777752568,0,-0.82921626248128122,136.44600261383945,0.030690302787173752,1,230,133.06802030456853,45,21.434505314799672,21.434505314799672
8,16,-0.10885744604144998,-0.61280474978496002,-0.038300296861560001,0.34709677570502279,-0.48902071094981592,0.38161500412386373,-0.34008490924651408,-0.071719258642157543,0,-0.77350499226186786,128.41875061835148,0.026274716903650863,1,215,125.18815663801337,39,22.524832445437362,22.524832445437362
9,18,0.061820340520279959,-0.55098440926468006,-0.030610244959148894,0.21700152445802492,-0.4033672173650874,0.21412026222961833,-0.35010736761886019,0.067429435423485978,0,-0.69789170875379214,146.80586400829105,0.023213083180403153,1,242,142.62459194776932,35,19.056702529805175,19.056702529805175
10,20,-0.07560712948388737,-0.62659153874856743,-0.031329576937428369,0.040177764055782189,-0.45563335174391412,0.12253902659904364,-0.29783638974366766,-0.029342631859529938,0,-0.79906915010335766,147.42215512609062,0.027660537198022164,1,245,142.62459194776932,33,14.767012167643083,14.767012167643083
11,22,-0.12109856898937199,-0.74769010773793942,-0.033985913988088153,-0.0018369767493350217,-0.50834636511551667,0.029741846511461979,-0.37244992869875126,-0.019712588379471235,0,-0.92109084685135711,158.69376274810017,0.018633205135178212,1,240,151.7037037037037,29,13.154556403050984,13.154556403050984
12,24,-0.12584712669643006,-0.87353723443436948,-0.036397384768098728,0.1967927595842055,-0.51980750043749524,0.16809734945138197,-0.50051788627395799,0.073419343378881299,0,-0.76977344034127737,125.98310356750764,0.023967325931137377,1,243,123.7695939565628,28,15.200278325408791,15.200278325408791
13,26,0.015313448307475053,-0.85822378612689443,-0.033008607158726708,0.090741430359026626,-0.75922867224083757,0.21520344308679126,-0.44646709381585414,0.048499072823615159,0,-0.82544820893318271,133.88134545323501,0.026108575368075048,1,228,130.67996011964107,26,13.162482426189998,13.162482426189998
14,28,-0.12695887772472103,-0.98518266385161546,-0.035185095137557694,0.31018410173397681,-0.50892770160646683,0.32980626719223866,-0.40790491986231109,0.021324571108095939,0,-0.84758528855218929,141.03104015694541,0.024233764218443227,1,228,136.67570385818561,24,13.419883280434115,13.419883280434115
15,30,-0.11338336148028638,-1.0985660253319018,-0.036618867511063392,0.26198352917757339,-0.54488979613516741,0.26195575582847191,-0.41160001084699666,-0.011515063170852085,0,-0.80683783044645629,122.00360059341271,0.037318544627991834,1,230,118.08288288288288,24,12.777539481380385,12.777539481380385
16,32,-0.014536369334663846,-1.1131023946665657,-0.034784449833330178,0.3720474067256217,-0.31481447834271947,0.34772539514698364,-0.33144412617920188,0.10944937953386867,0,-0.77095637516819948,132.99977978042352,0.027635886087888386,1,225,127.75048732943469,23,12.092628471261186,12.092628471261186
