event,time,log_mean_weight,cumulative_log_normalizer,scgf,population_mean_entropy_rate,tilted_mean_entropy_rate,population_mean_observable_rate,tilted_mean_observable_rate,population_mean_action_current,population_mean_potential_rate,population_mean_log_likelihood_ratio_rate,weight_ess,max_weight_fraction,resampled,unique_parents,parent_count_ess,unique_roots,root_count_ess,root_weight_ess
1,2,0.037656825790230108,0.037656825790230108,0.018828412895115054,0.039958280575761437,-0.47264462577249483,0.050630402342672819,-0.32857382610892782,0.024338807835306901,0,-0.27241890979297423,278.05449678903591,0.0098076970118586102,1,325,254.50873786407766,325,254.50873786407766,254.50873786407766
2,4,-0.035980311989541214,0.0016765138006888947,0.00041912845017222367,0.23825692879052379,-0.22841168644717305,0.26710335904342997,-0.15496138609960591,-0.0069729818359838148,0,-0.23168908013287706,273.08049408682655,0.010744371112344983,1,325,252.54720616570327,249,166.54637865311309,166.54637865311309
3,6,-0.086783073358461138,-0.085106559557772243,-0.014184426592962041,0.12857235970120373,-0.19729354399465834,0.18389994302215987,-0.12357417888215599,0.037144080518956381,0,-0.2673377044234489,286.91171266833868,0.0096657765444072979,1,329,262.14400000000001,204,126.27360308285164,126.27360308285164
4,8,-0.092479955211263842,-0.17758651476903609,-0.022198314346129511,0.30836062275057496,-0.22250894387975495,0.2266778367321842,-0.17608331831918803,0.093633219597707207,0,-0.27736692506298954,284.32778400753904,0.0096544172380610867,1,319,256.5009784735812,163,99.071806500377932,99.071806500377932
5,10,-0.082286788658314514,-0.2598733034273506,-0.025987330342735059,0.21608459502457661,-0.28871997338615951,0.24152567612053305,-0.20280150527241553,0.057263517571922745,0,-0.25413239072499683,270.25711551187328,0.013312465898724176,1,318,240.49908256880735,139,81.461777501553755,81.461777501553755
6,12,-0.095754562572074597,-0.3556278659994252,-0.029635655499952101,0.20131458367624872,-0.22888671421049742,0.21070478008226851,-0.14363788769192415,0.055882127524061721,0,-0.27514717367081593,263.35724146373747,0.013591783077904783,1,324,242.72592592592594,122,70.658760107816718,70.658760107816718
7,14,-0.059125306719785442,-0.41475317271921064,-0.02962522662280076,0.096754574696268372,-0.35949242745345306,0.15817469319839519,-0.2376195389730115,0.027471232995921708,0,-0.27659917732875705,271.99018483597251,0.0098004395609747868,1,310,241.38489871086557,101,59.932327389117511,59.932327389117511
8,16,-0.064294902334509629,-0.47904807505372027,-0.029940504690857517,0.31069828453779963,-0.21367639227883756,0.29758411215279978,-0.13789082597476823,-0.13914317265936693,0,-0.2604101723464512,274.74548094948938,0.0089481059990862092,1,324,251.57773512476007,92,52.766505636070853,52.766505636070853
9,18,-0.027207854265466125,-0.50625592931918639,-0.028125329406621467,0.21694184603570835,-0.26884815204416396,0.22583772705621524,-0.15566062416807716,-0.020858844687654896,0,-0.25801158038333011,269.36498105513874,0.013026605903985069,1,336,256.5009784735812,84,46.528931487397941,46.528931487397941
10,20,-0.027113704553499041,-0.53336963387268543,-0.026668481693634272,0.0037202408850176465,-0.34531679790049463,0.11919270312225334,-0.17335838412540289,0.10792738419777652,0,-0.26202099177072197,284.99333077045543,0.0096212306253210412,1,328,263.72635814889338,77,41.809250398724082,41.809250398724082
