bin_left,bin_right,bin_center,forward_count,reverse_mirror_count,log_probability_ratio,standard_error,accepted
3.361346008598632,3.585435742505206,3.473390875551919,2278,63,3.5879184176155947,0.12771843029019045,1
3.585435742505206,3.809525476411782,3.697480609458494,1872,51,3.6029370243132117,0.14192262388866314,1
3.809525476411782,4.033615210318358,3.9215703433650697,1596,30,3.9740583963475986,0.18428211999370267,0
4.033615210318358,4.257704944224933,4.145660077271645,1339,29,3.8323825157046985,0.18769545708469904,0
4.257704944224933,4.481794678131509,4.369749811178221,1209,19,4.153109871448352,0.23121139419750997,0
4.481794678131509,4.705884412038085,4.593839545084797,1027,18,4.044025452032393,0.23775883872113962,0
4.705884412038085,4.929974145944659,4.817929278991372,953,8,4.7801733619743665,0.3550342489723165,0
4.929974145944659,5.154063879851234,5.0420190128979465,852,4,5.3612921657094255,0.5011723345518863,0
5.154063879851234,5.37815361375781,5.266108746804522,740,5,4.997212273764115,0.44872190870443507,0
5.37815361375781,5.602243347664386,5.490198480711098,654,3,5.384495062789089,0.578672951952224,0
5.602243347664386,5.8263330815709615,5.714288214617674,640,2,5.768320995793772,0.7082107737107648,0
5.8263330815709615,6.0504228154775355,5.9383779485242485,546,0,nan,nan,0
6.0504228154775355,6.274512549384111,6.162467682430823,485,4,4.7978545298175925,0.5020576218623746,0
6.274512549384111,6.498602283290687,6.386557416337399,428,0,nan,nan,0
6.498602283290687,6.722692017197263,6.610647150243975,369,0,nan,nan,0
6.722692017197263,6.946781751103838,6.8347368841505505,358,0,nan,nan,0
6.946781751103838,7.170871485010414,7.058826618057126,317,0,nan,nan,0
7.170871485010414,7.394961218916988,7.282916351963701,298,1,5.697093486505405,1.0016764471115345,0
7.394961218916988,7.6190509528235655,7.507006085870277,288,0,nan,nan,0
7.6190509528235655,7.843140686730139,7.7310958197768525,275,1,5.616771097666572,1.0018165319240662,0
7.843140686730139,8.067230420636713,7.955185553683426,227,0,nan,nan,0
8.067230420636713,8.29132015454329,8.179275287590002,211,0,nan,nan,0
8.29132015454329,8.515409888449865,8.403365021496578,187,0,nan,nan,0
8.515409888449865,8.739499622356442,8.627454755403154,156,0,nan,nan,0
8.739499622356442,8.963589356263016,8.85154448930973,173,0,nan,nan,0
