theta1,theta3,diff
2.40855,-2.40855,0.00296422
2.40855,-2.19911,0.00298931
2.40855,-1.98968,0.00364411
2.40855,-1.78024,0.00348783
2.40855,-1.5708,0.00236764
2.40855,-1.36136,0.000945243
2.40855,-1.15192,-0.00045943
2.40855,-0.942478,-0.00113771
2.40855,-0.733038,-0.0015018
2.40855,-0.523599,-0.00170017
2.40855,-0.314159,-0.00206495
2.40855,-0.10472,-0.00219817
2.40855,0.10472,-0.0012689
2.40855,0.314159,-0.00119181
2.40855,0.523599,-0.0013971
2.40855,0.733038,-0.00110471
2.40855,0.942478,-0.000987489
2.40855,1.15192,-0.000442527
2.40855,1.36136,-7.9672e-06
2.40855,1.5708,0.000683615
2.40855,1.78024,0.00136213
2.40855,1.98968,0.00406894
2.40855,2.19911,0.00741652
2.40855,2.40855,0.00964928
2.40855,2.61799,0.00782838
2.40855,2.82743,0.00671113
2.40855,3.03687,0.00527499
2.61799,-3.03687,0.0046405
2.61799,-2.82743,0.00207556
2.61799,-2.61799,0.00213326
2.61799,-2.40855,0.00170316
2.61799,-2.19911,0.00265616
2.61799,-1.98968,0.00287782
2.61799,-1.78024,0.00303313
2.61799,-1.5708,0.00267046
2.61799,-1.36136,0.00229843
2.61799,-1.15192,0.000709736
2.61799,-0.942478,-0.000325136
2.61799,-0.733038,-0.000987004
2.61799,-0.523599,-0.0012032
2.61799,-0.314159,-0.00142725
2.61799,-0.10472,-0.0012348
2.61799,0.10472,-0.00120556
2.61799,0.314159,-0.00116218
2.61799,0.523599,-0.00092298
2.61799,0.733038,-0.000996709
2.61799,0.942478,-0.000614729
2.61799,1.15192,0.000455637
2.61799,1.36136,0.000307909
2.61799,1.5708,0.00059745
2.61799,1.78024,0.00137461
2.61799,1.98968,0.0031844
2.61799,2.19911,0.00539281
2.61799,2.40855,0.0078087
2.61799,2.61799,0.00892465
2.61799,2.82743,0.00751655
2.61799,3.03687,0.00639847
2.82743,-3.03687,0.00586067
2.82743,-2.82743,0.00359491
2.82743,-2.61799,0.00218512
2.82743,-2.40855,0.00154191
2.82743,-2.19911,0.00216623
2.82743,-1.98968,0.00218937
2.82743,-1.78024,0.00270736
2.82743,-1.5708,0.00273209
2.82743,-1.36136,0.00172234
2.82743,-1.15192,0.00128056
2.82743,-0.942478,0.000375677
2.82743,-0.733038,-0.000510758
2.82743,-0.523599,-0.0006322
2.82743,-0.314159,-0.000954864
2.82743,-0.10472,-0.000681346
2.82743,0.10472,-0.00130561
2.82743,0.314159,-0.000887805
2.82743,0.523599,-0.00076725
2.82743,0.733038,-0.000386965
2.82743,0.942478,0.000227747
2.82743,1.15192,0.000985468
2.82743,1.36136,0.000544869
2.82743,1.5708,0.00122329
2.82743,1.78024,0.00222869
2.82743,1.98968,0.00228791
2.82743,2.19911,0.00435705
2.82743,2.40855,0.00630709
2.82743,2.61799,0.00713425
2.82743,2.82743,0.00788585
2.82743,3.03687,0.00660499
3.03687,-3.03687,0.00676293
3.03687,-2.82743,0.00549434
3.03687,-2.61799,0.00306694
3.03687,-2.40855,0.0017446
3.03687,-2.19911,0.00144374
3.03687,-1.98968,0.00139387
3.03687,-1.78024,0.00194607
3.03687,-1.5708,0.00187038
3.03687,-1.36136,0.00213006
3.03687,-1.15192,0.00170814
3.03687,-0.942478,0.000570764
3.03687,-0.733038,0.000100158
3.03687,-0.523599,3.6168e-05
3.03687,-0.314159,-0.000394492
3.03687,-0.10472,-0.000733724
3.03687,0.10472,-0.00107527
3.03687,0.314159,-0.00111756
3.03687,0.523599,-0.000520399
3.03687,0.733038,-5.56966e-05
3.03687,0.942478,0.000203244
3.03687,1.15192,0.000656052
3.03687,1.36136,0.00097052
3.03687,1.5708,0.0018468
3.03687,1.78024,0.0024448
3.03687,1.98968,0.00220137
3.03687,2.19911,0.00314354
3.03687,2.40855,0.00423307
3.03687,2.61799,0.00613585
3.03687,2.82743,0.00710406
3.03687,3.03687,0.00639919
