theta1,theta3,density
-2.19911,2.61799,0.062086
-2.19911,2.82743,0.0654494
-2.19911,3.03687,0.0675439
-1.98968,-3.03687,0.0579439
-1.98968,-2.82743,0.0569282
-1.98968,-2.61799,0.0540708
-1.98968,-2.40855,0.0510361
-1.98968,-2.19911,0.0450321
-1.98968,-1.98968,0.0390018
-1.98968,-1.78024,0.0332544
-1.98968,-1.5708,0.0278538
-1.98968,-1.36136,0.0224147
-1.98968,-1.15192,0.0182479
-1.98968,-0.942478,0.0144448
-1.98968,-0.733038,0.0124364
-1.98968,-0.523599,0.0113987
-1.98968,-0.314159,0.00991882
-1.98968,-0.10472,0.00950929
-1.98968,0.10472,0.00949662
-1.98968,0.314159,0.0100454
-1.98968,0.523599,0.0105967
-1.98968,0.733038,0.0121051
-1.98968,0.942478,0.0141772
-1.98968,1.15192,0.0171438
-1.98968,1.36136,0.0208161
-1.98968,1.5708,0.0260981
-1.98968,1.78024,0.0317482
-1.98968,1.98968,0.0388194
-1.98968,2.19911,0.0451963
-1.98968,2.40855,0.0501491
-1.98968,2.61799,0.0550002
-1.98968,2.82743,0.0575077
-1.98968,3.03687,0.0584487
-1.78024,-3.03687,0.0499209
-1.78024,-2.82743,0.0483169
-1.78024,-2.61799,0.0460166
-1.78024,-2.40855,0.0428428
-1.78024,-2.19911,0.0379805
-1.78024,-1.98968,0.0334166
-1.78024,-1.78024,0.0285082
-1.78024,-1.5708,0.0227136
-1.78024,-1.36136,0.0177938
-1.78024,-1.15192,0.0143748
-1.78024,-0.942478,0.0117556
-1.78024,-0.733038,0.010282
-1.78024,-0.523599,0.00886667
-1.78024,-0.314159,0.00796046
-1.78024,-0.10472,0.00762396
-1.78024,0.10472,0.00772909
-1.78024,0.314159,0.00767756
-1.78024,0.523599,0.00890448
-1.78024,0.733038,0.00990986
-1.78024,0.942478,0.0117325
-1.78024,1.15192,0.0139536
-1.78024,1.36136,0.0170598
-1.78024,1.5708,0.0208313
-1.78024,1.78024,0.0260547
-1.78024,1.98968,0.0321799
-1.78024,2.19911,0.0387211
-1.78024,2.40855,0.0434409
-1.78024,2.61799,0.0471041
-1.78024,2.82743,0.0496933
-1.78024,3.03687,0.0501984
-1.5708,-3.03687,0.0425685
-1.5708,-2.82743,0.0414645
-1.5708,-2.61799,0.0392593
-1.5708,-2.40855,0.0361075
-1.5708,-2.19911,0.0326114
-1.5708,-1.98968,0.0282482
-1.5708,-1.78024,0.0230379
-1.5708,-1.5708,0.0180792
-1.5708,-1.36136,0.014248
-1.5708,-1.15192,0.0116057
-1.5708,-0.942478,0.00963835
-1.5708,-0.733038,0.00815672
-1.5708,-0.523599,0.00721279
-1.5708,-0.314159,0.0063832
-1.5708,-0.10472,0.00622196
-1.5708,0.10472,0.00640327
-1.5708,0.314159,0.00644965
-1.5708,0.523599,0.0070947
-1.5708,0.733038,0.00808738
-1.5708,0.942478,0.00971877
-1.5708,1.15192,0.0113108
-1.5708,1.36136,0.0138024
-1.5708,1.5708,0.016882
-1.5708,1.78024,0.0209789
-1.5708,1.98968,0.0253617
-1.5708,2.19911,0.0318454
-1.5708,2.40855,0.0359668
-1.5708,2.61799,0.0396222
-1.5708,2.82743,0.0421266
-1.5708,3.03687,0.043359
-1.36136,-3.03687,0.0365726
-1.36136,-2.82743,0.0354881
-1.36136,-2.61799,0.0335257
-1.36136,-2.40855,0.0310922
-1.36136,-2.19911,0.0271572
-1.36136,-1.98968,0.0228754
-1.36136,-1.78024,0.0183768
-1.36136,-1.5708,0.014559
-1.36136,-1.36136,0.0113996
-1.36136,-1.15192,0.00916221
-1.36136,-0.942478,0.00784528
-1.36136,-0.733038,0.00651912
-1.36136,-0.523599,0.0059725
-1.36136,-0.314159,0.00533212
-1.36136,-0.10472,0.00521132
-1.36136,0.10472,0.00503278
-1.36136,0.314159,0.00541978
-1.36136,0.523599,0.00587946
-1.36136,0.733038,0.00682144
-1.36136,0.942478,0.0077603
-1.36136,1.15192,0.00908575
-1.36136,1.36136,0.0109534
-1.36136,1.5708,0.0139333
-1.36136,1.78024,0.016753
-1.36136,1.98968,0.0205561
-1.36136,2.19911,0.0250353
-1.36136,2.40855,0.0295357
-1.36136,2.61799,0.0328437
-1.36136,2.82743,0.0357883
-1.36136,3.03687,0.0367004
-1.15192,-3.03687,0.0308925
-1.15192,-2.82743,0.0303796
-1.15192,-2.61799,0.0284199
-1.15192,-2.40855,0.0260184
-1.15192,-2.19911,0.0222231
-1.15192,-1.98968,0.0181492
-1.15192,-1.78024,0.0143013
-1.15192,-1.5708,0.011619
-1.15192,-1.36136,0.00897958
-1.15192,-1.15192,0.00749097
-1.15192,-0.942478,0.00643666
-1.15192,-0.733038,0.00545527
-1.15192,-0.523599,0.00485779
-1.15192,-0.314159,0.00431421
-1.15192,-0.10472,0.00432341
-1.15192,0.10472,0.00415353
-1.15192,0.314159,0.0044511
-1.15192,0.523599,0.00493224
-1.15192,0.733038,0.00548945
-1.15192,0.942478,0.00630341
-1.15192,1.15192,0.00775987
-1.15192,1.36136,0.00930509
-1.15192,1.5708,0.011398
-1.15192,1.78024,0.0134705
-1.15192,1.98968,0.0167302
-1.15192,2.19911,0.0201528
-1.15192,2.40855,0.0243435
-1.15192,2.61799,0.0273554
-1.15192,2.82743,0.0292846
-1.15192,3.03687,0.0309151
-0.942478,-3.03687,0.0268246
-0.942478,-2.82743,0.0263911
-0.942478,-2.61799,0.0242996
-0.942478,-2.40855,0.0214885
-0.942478,-2.19911,0.0184174
-0.942478,-1.98968,0.0146668
-0.942478,-1.78024,0.0116307
-0.942478,-1.5708,0.00923076
-0.942478,-1.36136,0.00768413
-0.942478,-1.15192,0.00630163
-0.942478,-0.942478,0.00544786
-0.942478,-0.733038,0.00460013
-0.942478,-0.523599,0.00415798
-0.942478,-0.314159,0.00387248
-0.942478,-0.10472,0.00364308
-0.942478,0.10472,0.00375648
-0.942478,0.314159,0.00358616
-0.942478,0.523599,0.00410017
-0.942478,0.733038,0.00466345
-0.942478,0.942478,0.00541014
-0.942478,1.15192,0.00618464
-0.942478,1.36136,0.00782015
-0.942478,1.5708,0.0092489
-0.942478,1.78024,0.0112934
-0.942478,1.98968,0.0138196
-0.942478,2.19911,0.0167072
-0.942478,2.40855,0.0199372
-0.942478,2.61799,0.0233166
-0.942478,2.82743,0.0248363
-0.942478,3.03687,0.0266249
-0.733038,-3.03687,0.0228104
-0.733038,-2.82743,0.0226886
-0.733038,-2.61799,0.0209046
-0.733038,-2.40855,0.0180569
-0.733038,-2.19911,0.015152
-0.733038,-1.98968,0.0121653
-0.733038,-1.78024,0.00997212
-0.733038,-1.5708,0.00792679
-0.733038,-1.36136,0.00651751
-0.733038,-1.15192,0.00543629
-0.733038,-0.942478,0.00451654
-0.733038,-0.733038,0.00395697
-0.733038,-0.523599,0.00357974
-0.733038,-0.314159,0.00328608
-0.733038,-0.10472,0.00314425
-0.733038,0.10472,0.00322504
-0.733038,0.314159,0.0033943
-0.733038,0.523599,0.00348691
-0.733038,0.733038,0.00382823
-0.733038,0.942478,0.00452094
-0.733038,1.15192,0.00561863
-0.733038,1.36136,0.00682677
-0.733038,1.5708,0.00804037
-0.733038,1.78024,0.0100218
-0.733038,1.98968,0.0121593
-0.733038,2.19911,0.0144973
-0.733038,2.40855,0.0171361
-0.733038,2.61799,0.019802
-0.733038,2.82743,0.021685
-0.733038,3.03687,0.0233002
-0.523599,-3.03687,0.0203871
-0.523599,-2.82743,0.0198923
-0.523599,-2.61799,0.0180903
-0.523599,-2.40855,0.0158631
-0.523599,-2.19911,0.013285
-0.523599,-1.98968,0.0109082
-0.523599,-1.78024,0.00879267
-0.523599,-1.5708,0.00721184
-0.523599,-1.36136,0.00591468
-0.523599,-1.15192,0.0047893
-0.523599,-0.942478,0.00401331
-0.523599,-0.733038,0.00368568
-0.523599,-0.523599,0.00300088
-0.523599,-0.314159,0.00294119
-0.523599,-0.10472,0.00276049
-0.523599,0.10472,0.00287438
-0.523599,0.314159,0.00302378
-0.523599,0.523599,0.00314917
-0.523599,0.733038,0.00351198
-0.523599,0.942478,0.00403079
-0.523599,1.15192,0.0047315
-0.523599,1.36136,0.00582045
-0.523599,1.5708,0.00709716
-0.523599,1.78024,0.00881074
-0.523599,1.98968,0.0107651
-0.523599,2.19911,0.0124948
-0.523599,2.40855,0.0155687
-0.523599,2.61799,0.0175082
-0.523599,2.82743,0.0193239
-0.523599,3.03687,0.0201361
-0.314159,-3.03687,0.0185722
-0.314159,-2.82743,0.0183688
-0.314159,-2.61799,0.0166954
-0.314159,-2.40855,0.0144997
-0.314159,-2.19911,0.0122155
-0.314159,-1.98968,0.0099792
-0.314159,-1.78024,0.00795484
-0.314159,-1.5708,0.00669834
-0.314159,-1.36136,0.0055997
-0.314159,-1.15192,0.00436175
-0.314159,-0.942478,0.00370782
-0.314159,-0.733038,0.00326269
-0.314159,-0.523599,0.00301012
-0.314159,-0.314159,0.00259013
-0.314159,-0.10472,0.00262202
-0.314159,0.10472,0.00267497
-0.314159,0.314159,0.00279875
-0.314159,0.523599,0.00305505
-0.314159,0.733038,0.00327016
-0.314159,0.942478,0.00372594
-0.314159,1.15192,0.00453964
-0.314159,1.36136,0.00535114
-0.314159,1.5708,0.00691233
-0.314159,1.78024,0.0080095
-0.314159,1.98968,0.00998325
-0.314159,2.19911,0.0118783
-0.314159,2.40855,0.0143913
-0.314159,2.61799,0.0160932
-0.314159,2.82743,0.017661
-0.314159,3.03687,0.0185306
-0.10472,-3.03687,0.0180867
-0.10472,-2.82743,0.0171286
-0.10472,-2.61799,0.0156401
-0.10472,-2.40855,0.0138261
-0.10472,-2.19911,0.0115871
-0.10472,-1.98968,0.00927003
-0.10472,-1.78024,0.00793518
-0.10472,-1.5708,0.00623963
-0.10472,-1.36136,0.0051818
-0.10472,-1.15192,0.00442337
-0.10472,-0.942478,0.00367525
-0.10472,-0.733038,0.00311155
-0.10472,-0.523599,0.0028199
-0.10472,-0.314159,0.00256028
-0.10472,-0.10472,0.00247106
-0.10472,0.10472,0.00249591
-0.10472,0.314159,0.00249985
-0.10472,0.523599,0.00292629
-0.10472,0.733038,0.00326724
-0.10472,0.942478,0.00388555
-0.10472,1.15192,0.00433635
-0.10472,1.36136,0.00516863
-0.10472,1.5708,0.00636625
-0.10472,1.78024,0.00784552
-0.10472,1.98968,0.00982652
-0.10472,2.19911,0.0117113
-0.10472,2.40855,0.0137505
-0.10472,2.61799,0.0152932
-0.10472,2.82743,0.0170226
-0.10472,3.03687,0.01799
0.10472,-3.03687,0.0178698
0.10472,-2.82743,0.017164
0.10472,-2.61799,0.0161912
0.10472,-2.40855,0.0138563
0.10472,-2.19911,0.0116135
0.10472,-1.98968,0.00930164
0.10472,-1.78024,0.00792829
0.10472,-1.5708,0.0061747
0.10472,-1.36136,0.0050521
0.10472,-1.15192,0.00423352
0.10472,-0.942478,0.00365675
0.10472,-0.733038,0.00309646
0.10472,-0.523599,0.00285827
0.10472,-0.314159,0.00272695
0.10472,-0.10472,0.00242541
0.10472,0.10472,0.00255037
0.10472,0.314159,0.00252829
0.10472,0.523599,0.00280028
0.10472,0.733038,0.00316734
0.10472,0.942478,0.0038731
0.10472,1.15192,0.00469144
0.10472,1.36136,0.00529285
0.10472,1.5708,0.00640155
0.10472,1.78024,0.00789838
0.10472,1.98968,0.00958931
0.10472,2.19911,0.0113882
0.10472,2.40855,0.0136026
0.10472,2.61799,0.0154198
0.10472,2.82743,0.0171372
0.10472,3.03687,0.0182823
0.314159,-3.03687,0.0188148
0.314159,-2.82743,0.0180934
0.314159,-2.61799,0.0161966
0.314159,-2.40855,0.0145412
0.314159,-2.19911,0.0121405
0.314159,-1.98968,0.010101
0.314159,-1.78024,0.00829267
0.314159,-1.5708,0.00648327
0.314159,-1.36136,0.00503879
0.314159,-1.15192,0.00431961
0.314159,-0.942478,0.00374754
0.314159,-0.733038,0.00337856
0.314159,-0.523599,0.00293685
0.314159,-0.314159,0.00270578
0.314159,-0.10472,0.00254531
0.314159,0.10472,0.00264078
0.314159,0.314159,0.00274298
0.314159,0.523599,0.00303594
0.314159,0.733038,0.00324216
0.314159,0.942478,0.00382842
0.314159,1.15192,0.00449886
0.314159,1.36136,0.00550659
0.314159,1.5708,0.00677372
0.314159,1.78024,0.00839711
0.314159,1.98968,0.0099534
0.314159,2.19911,0.0119396
0.314159,2.40855,0.0141498
0.314159,2.61799,0.0164565
0.314159,2.82743,0.0182922
0.314159,3.03687,0.0187946
0.523599,-3.03687,0.0206219
0.523599,-2.82743,0.0194964
0.523599,-2.61799,0.0182286
0.523599,-2.40855,0.0154837
0.523599,-2.19911,0.0134573
0.523599,-1.98968,0.0107657
0.523599,-1.78024,0.00880743
0.523599,-1.5708,0.00734157
0.523599,-1.36136,0.00569504
0.523599,-1.15192,0.0046478
0.523599,-0.942478,0.00398464
0.523599,-0.733038,0.00339155
0.523599,-0.523599,0.00328637
0.523599,-0.314159,0.0029627
0.523599,-0.10472,0.00276413
0.523599,0.10472,0.00282512
0.523599,0.314159,0.00298134
0.523599,0.523599,0.0031391
0.523599,0.733038,0.00350265
0.523599,0.942478,0.00421333
0.523599,1.15192,0.00487959
0.523599,1.36136,0.00591198
0.523599,1.5708,0.00722241
0.523599,1.78024,0.00900449
0.523599,1.98968,0.01089
0.523599,2.19911,0.0128972
0.523599,2.40855,0.0151287
0.523599,2.61799,0.0177597
0.523599,2.82743,0.0196165
0.523599,3.03687,0.0202366
0.733038,-3.03687,0.0230179
0.733038,-2.82743,0.0224895
0.733038,-2.61799,0.0205477
0.733038,-2.40855,0.0178254
0.733038,-2.19911,0.0148015
0.733038,-1.98968,0.0120713
0.733038,-1.78024,0.0101883
0.733038,-1.5708,0.00818991
0.733038,-1.36136,0.00673258
0.733038,-1.15192,0.00531181
0.733038,-0.942478,0.00465888
0.733038,-0.733038,0.00392781
0.733038,-0.523599,0.00353561
0.733038,-0.314159,0.00331942
0.733038,-0.10472,0.00319327
0.733038,0.10472,0.00309039
0.733038,0.314159,0.00325194
0.733038,0.523599,0.00354323
0.733038,0.733038,0.00397641
0.733038,0.942478,0.00465729
0.733038,1.15192,0.00542092
0.733038,1.36136,0.0067077
0.733038,1.5708,0.00800815
0.733038,1.78024,0.0102112
0.733038,1.98968,0.0121475
0.733038,2.19911,0.0145679
0.733038,2.40855,0.0177494
0.733038,2.61799,0.0200935
0.733038,2.82743,0.0216823
0.733038,3.03687,0.0230077
0.942478,-3.03687,0.0263821
0.942478,-2.82743,0.0258271
0.942478,-2.61799,0.0239593
0.942478,-2.40855,0.0204937
0.942478,-2.19911,0.0170094
0.942478,-1.98968,0.0142202
0.942478,-1.78024,0.0114117
0.942478,-1.5708,0.00934287
0.942478,-1.36136,0.00769791
0.942478,-1.15192,0.0064127
0.942478,-0.942478,0.00548081
0.942478,-0.733038,0.00466109
0.942478,-0.523599,0.0038484
0.942478,-0.314159,0.00377733
0.942478,-0.10472,0.00361702
0.942478,0.10472,0.00361232
0.942478,0.314159,0.00366882
0.942478,0.523599,0.00424989
0.942478,0.733038,0.00452279
0.942478,0.942478,0.00550121
0.942478,1.15192,0.00651943
0.942478,1.36136,0.00751671
0.942478,1.5708,0.00934833
0.942478,1.78024,0.0117853
0.942478,1.98968,0.0141607
0.942478,2.19911,0.0172754
0.942478,2.40855,0.0201953
0.942478,2.61799,0.0232845
0.942478,2.82743,0.0252119
0.942478,3.03687,0.0264451
1.15192,-3.03687,0.0307277
1.15192,-2.82743,0.0304598
1.15192,-2.61799,0.0276006
1.15192,-2.40855,0.0243041
1.15192,-2.19911,0.0205037
1.15192,-1.98968,0.0169683
1.15192,-1.78024,0.0135919
1.15192,-1.5708,0.0113559
1.15192,-1.36136,0.00924684
1.15192,-1.15192,0.00762649
1.15192,-0.942478,0.00668896
1.15192,-0.733038,0.00548926
1.15192,-0.523599,0.00453708
1.15192,-0.314159,0.00453448
1.15192,-0.10472,0.00430238
1.15192,0.10472,0.0044061
1.15192,0.314159,0.00439025
1.15192,0.523599,0.00485883
1.15192,0.733038,0.00526646
1.15192,0.942478,0.00604664
1.15192,1.15192,0.00755966
1.15192,1.36136,0.00929807
1.15192,1.5708,0.0115964
1.15192,1.78024,0.0139188
1.15192,1.98968,0.017061
1.15192,2.19911,0.0203184
1.15192,2.40855,0.0233969
1.15192,2.61799,0.0267641
1.15192,2.82743,0.0286336
1.15192,3.03687,0.0307799
1.36136,-3.03687,0.0367552
1.36136,-2.82743,0.0357896
1.36136,-2.61799,0.0335702
1.36136,-2.40855,0.0298584
1.36136,-2.19911,0.0252304
1.36136,-1.98968,0.0202285
1.36136,-1.78024,0.0168626
1.36136,-1.5708,0.0140285
1.36136,-1.36136,0.011241
1.36136,-1.15192,0.00904111
1.36136,-0.942478,0.00784579
1.36136,-0.733038,0.00626624
1.36136,-0.523599,0.00553197
1.36136,-0.314159,0.00540077
1.36136,-0.10472,0.00542363
1.36136,0.10472,0.00562779
1.36136,0.314159,0.00535567
1.36136,0.523599,0.00596574
1.36136,0.733038,0.00677519
1.36136,0.942478,0.00789355
1.36136,1.15192,0.00932827
1.36136,1.36136,0.0118449
1.36136,1.5708,0.0139024
1.36136,1.78024,0.0173848
1.36136,1.98968,0.0208776
1.36136,2.19911,0.0246301
1.36136,2.40855,0.0284142
1.36136,2.61799,0.031688
1.36136,2.82743,0.0348614
1.36136,3.03687,0.0362432
1.5708,-3.03687,0.0436839
1.5708,-2.82743,0.0426247
1.5708,-2.61799,0.0402271
1.5708,-2.40855,0.0362726
1.5708,-2.19911,0.031219
1.5708,-1.98968,0.0261052
1.5708,-1.78024,0.0207172
1.5708,-1.5708,0.0169748
1.5708,-1.36136,0.013878
1.5708,-1.15192,0.0110106
1.5708,-0.942478,0.00919563
1.5708,-0.733038,0.00806316
1.5708,-0.523599,0.00715927
1.5708,-0.314159,0.00668665
1.5708,-0.10472,0.00637608
1.5708,0.10472,0.00670416
1.5708,0.314159,0.00656152
1.5708,0.523599,0.00732913
1.5708,0.733038,0.00793001
1.5708,0.942478,0.00928651
1.5708,1.15192,0.0118359
1.5708,1.36136,0.0140809
1.5708,1.5708,0.0177296
1.5708,1.78024,0.021423
1.5708,1.98968,0.0255182
1.5708,2.19911,0.0298001
1.5708,2.40855,0.0337266
1.5708,2.61799,0.0380965
1.5708,2.82743,0.040748
1.5708,3.03687,0.042983
1.78024,-3.03687,0.0514841
1.78024,-2.82743,0.050018
1.78024,-2.61799,0.0469711
1.78024,-2.40855,0.0430459
1.78024,-2.19911,0.0373166
1.78024,-1.98968,0.0321876
1.78024,-1.78024,0.0258953
1.78024,-1.5708,0.0207506
1.78024,-1.36136,0.0165027
1.78024,-1.15192,0.0134861
1.78024,-0.942478,0.0114951
1.78024,-0.733038,0.0101097
1.78024,-0.523599,0.00887915
1.78024,-0.314159,0.00832721
1.78024,-0.10472,0.00816599
1.78024,0.10472,0.0080762
1.78024,0.314159,0.00808019
1.78024,0.523599,0.00899304
1.78024,0.733038,0.0100574
1.78024,0.942478,0.0114723
1.78024,1.15192,0.0137348
1.78024,1.36136,0.0172596
1.78024,1.5708,0.0211338
1.78024,1.78024,0.0268969
1.78024,1.98968,0.0320579
1.78024,2.19911,0.0370177
1.78024,2.40855,0.0418283
1.78024,2.61799,0.0458372
1.78024,2.82743,0.048059
1.78024,3.03687,0.0507523
1.98968,-3.03687,0.0599902
1.98968,-2.82743,0.0589263
1.98968,-2.61799,0.0546395
1.98968,-2.40855,0.0499933
1.98968,-2.19911,0.0445089
1.98968,-1.98968,0.0385382
1.98968,-1.78024,0.0309832
1.98968,-1.5708,0.025716
1.98968,-1.36136,0.0204551
1.98968,-1.15192,0.0164586
1.98968,-0.942478,0.0140324
1.98968,-0.733038,0.0123889
1.98968,-0.523599,0.0107002
1.98968,-0.314159,0.00979355
1.98968,-0.10472,0.0095154
1.98968,0.10472,0.00954089
1.98968,0.314159,0.00977943
1.98968,0.523599,0.0108475
1.98968,0.733038,0.0123643
1.98968,0.942478,0.0140929
1.98968,1.15192,0.0171531
1.98968,1.36136,0.0209734
1.98968,1.5708,0.0256891
1.98968,1.78024,0.0325851
1.98968,1.98968,0.0397319
1.98968,2.19911,0.0459851
1.98968,2.40855,0.0510462
1.98968,2.61799,0.0550066
1.98968,2.82743,0.0580217
1.98968,3.03687,0.0592157
2.19911,-3.03687,0.0684899
2.19911,-2.82743,0.0671552
2.19911,-2.61799,0.0632694
2.19911,-2.40855,0.057417
2.19911,-2.19911,0.0513489
2.19911,-1.98968,0.0444959
2.19911,-1.78024,0.0377724
2.19911,-1.5708,0.0305747
2.19911,-1.36136,0.0252104
2.19911,-1.15192,0.0197516
2.19911,-0.942478,0.0170014
2.19911,-0.733038,0.0145969
2.19911,-0.523599,0.0128289
2.19911,-0.314159,0.0116726
2.19911,-0.10472,0.0113703
2.19911,0.10472,0.0115965
2.19911,0.314159,0.0121168
2.19911,0.523599,0.0129802
2.19911,0.733038,0.0148838
2.19911,0.942478,0.0173467
2.19911,1.15192,0.0211055
2.19911,1.36136,0.0247203
2.19911,1.5708,0.0302318
2.19911,1.78024,0.0372511
2.19911,1.98968,0.0458937
2.19911,2.19911,0.0550837
2.19911,2.40855,0.0615213
2.19911,2.61799,0.0644747
2.19911,2.82743,0.0670479
2.19911,3.03687,0.0696058
2.40855,-3.03687,0.0777855
2.40855,-2.82743,0.0743683
2.40855,-2.61799,0.0701814
2.40855,-2.40855,0.0640935
2.40855,-2.19911,0.0569742
2.40855,-1.98968,0.0503498
2.40855,-1.78024,0.0433252
2.40855,-1.5708,0.0361006
2.40855,-1.36136,0.0295092
2.40855,-1.15192,0.0239041
2.40855,-0.942478,0.0199407
2.40855,-0.733038,0.0171131
2.40855,-0.523599,0.0151718
2.40855,-0.314159,0.0136975
2.40855,-0.10472,0.0130256
2.40855,0.10472,0.0139549
2.40855,0.314159,0.0145706
2.40855,0.523599,0.0154749
2.40855,0.733038,0.0175101
2.40855,0.942478,0.0200909
2.40855,1.15192,0.023921
2.40855,1.36136,0.028556
2.40855,1.5708,0.0344166
2.40855,1.78024,0.0411995
2.40855,1.98968,0.0507746
2.40855,2.19911,0.0614014
2.40855,2.40855,0.0707786
2.40855,2.61799,0.0752723
2.40855,2.82743,0.0789025
2.40855,3.03687,0.0800208
2.61799,-3.03687,0.0871075
2.61799,-2.82743,0.0817242
2.61799,-2.61799,0.076544
2.61799,-2.40855,0.0691471
2.61799,-2.19911,0.0622176
2.61799,-1.98968,0.0544081
2.61799,-1.78024,0.0469856
2.61799,-1.5708,0.039888
2.61799,-1.36136,0.033813
2.61799,-1.15192,0.02759
2.61799,-0.942478,0.0229306
2.61799,-0.733038,0.0195507
