protocol,training_base_seed,reported_model_seed,ess_fraction,fp_abs_median,fp_abs_p90,max_abs_moment_z,max_marginal_tv,maximum_pairwise_centered_log_ratio_rms,per_model_pass
fine_two_moment,8201,43201,0.9160084195596426,0.08874707545623717,0.40602871666926554,1.34278108359649,0.02429391822655054,0.012732829213024573,True
fine_two_moment,8202,43202,0.9165076768233607,0.09501461207313655,0.40869830174695265,1.4433449897691375,0.024400528194749575,0.012732829213024573,True
fine_two_moment,8203,43203,0.9177964011167707,0.09141481865786272,0.3965355389788963,1.2203129872083085,0.024246881415776043,0.012732829213024573,True
fine_three_moment,8201,47201,0.9156472965461925,0.08869397703138504,0.4007156822917999,1.3687534507804142,0.024319238180751233,0.012644760532246526,True
fine_three_moment,8202,47202,0.9162441305029866,0.09548165151627908,0.41326109759985774,1.4501552589631268,0.02442089527706081,0.012644760532246526,True
fine_three_moment,8203,47203,0.9173303905546494,0.09163797406682983,0.4019613992388972,1.2325391422823408,0.024275657335542718,0.012644760532246526,True
coarse_three_moment,8201,46201,0.9087082640314309,0.09121360523169908,0.4088934887958198,2.8298394863588276,0.024089988722564876,0.013834206565852722,True
coarse_three_moment,8202,46202,0.9096029765562842,0.08942938903551889,0.4021810005332582,2.6949221640086174,0.024052371626122816,0.013834206565852722,True
coarse_three_moment,8203,46203,0.9113588830295365,0.09310156377110768,0.4344540967103874,2.6518762933661084,0.024188940980924084,0.013834206565852722,True
