theta1,theta3,density
-2.61799,0.523599,0.0189207
-2.61799,0.733038,0.020779
-2.61799,0.942478,0.0234752
-2.61799,1.15192,0.0273278
-2.61799,1.36136,0.0326411
-2.61799,1.5708,0.0375145
-2.61799,1.78024,0.0442177
-2.61799,1.98968,0.0513556
-2.61799,2.19911,0.0587348
-2.61799,2.40855,0.0657855
-2.61799,2.61799,0.0720492
-2.61799,2.82743,0.0778534
-2.61799,3.03687,0.0802413
-2.40855,-3.03687,0.0733978
-2.40855,-2.82743,0.0720651
-2.40855,-2.61799,0.0670718
-2.40855,-2.40855,0.0618928
-2.40855,-2.19911,0.0551351
-2.40855,-1.98968,0.0477511
-2.40855,-1.78024,0.0409204
-2.40855,-1.5708,0.0352114
-2.40855,-1.36136,0.0301887
-2.40855,-1.15192,0.0256152
-2.40855,-0.942478,0.0220921
-2.40855,-0.733038,0.0194844
-2.40855,-0.523599,0.0172323
-2.40855,-0.314159,0.0157279
-2.40855,-0.10472,0.0151106
-2.40855,0.10472,0.0154346
-2.40855,0.314159,0.0156817
-2.40855,0.523599,0.0174674
-2.40855,0.733038,0.0185533
-2.40855,0.942478,0.0209816
-2.40855,1.15192,0.0247877
-2.40855,1.36136,0.0295194
-2.40855,1.5708,0.0348242
-2.40855,1.78024,0.0407924
-2.40855,1.98968,0.0470577
-2.40855,2.19911,0.0536146
-2.40855,2.40855,0.0601265
-2.40855,2.61799,0.065822
-2.40855,2.82743,0.0705664
-2.40855,3.03687,0.0722121
-2.19911,-3.03687,0.0652709
-2.19911,-2.82743,0.06401
-2.19911,-2.61799,0.0593697
-2.19911,-2.40855,0.0556668
-2.19911,-2.19911,0.0489042
-2.19911,-1.98968,0.0424417
-2.19911,-1.78024,0.0363011
-2.19911,-1.5708,0.0318149
-2.19911,-1.36136,0.0274066
-2.19911,-1.15192,0.0228452
-2.19911,-0.942478,0.0193451
-2.19911,-0.733038,0.0168054
-2.19911,-0.523599,0.0149703
-2.19911,-0.314159,0.0138658
-2.19911,-0.10472,0.013361
-2.19911,0.10472,0.0134254
-2.19911,0.314159,0.0138686
-2.19911,0.523599,0.0149354
-2.19911,0.733038,0.0162076
-2.19911,0.942478,0.0186662
-2.19911,1.15192,0.0221817
-2.19911,1.36136,0.0259814
-2.19911,1.5708,0.0302936
-2.19911,1.78024,0.0354401
-2.19911,1.98968,0.041975
-2.19911,2.19911,0.0478016
-2.19911,2.40855,0.0531433
-2.19911,2.61799,0.0585852
-2.19911,2.82743,0.0624006
-2.19911,3.03687,0.064353
-1.98968,-3.03687,0.0557399
-1.98968,-2.82743,0.0550049
-1.98968,-2.61799,0.0516019
-1.98968,-2.40855,0.0481543
-1.98968,-2.19911,0.042993
-1.98968,-1.98968,0.0377899
-1.98968,-1.78024,0.0327025
-1.98968,-1.5708,0.0278089
-1.98968,-1.36136,0.0235297
-1.98968,-1.15192,0.0191897
-1.98968,-0.942478,0.016474
-1.98968,-0.733038,0.0143725
-1.98968,-0.523599,0.0127548
-1.98968,-0.314159,0.0118373
-1.98968,-0.10472,0.0110841
-1.98968,0.10472,0.010956
-1.98968,0.314159,0.0116207
-1.98968,0.523599,0.0128774
-1.98968,0.733038,0.0141217
-1.98968,0.942478,0.0162301
-1.98968,1.15192,0.0186685
-1.98968,1.36136,0.0219327
-1.98968,1.5708,0.0258202
-1.98968,1.78024,0.0309726
-1.98968,1.98968,0.0364547
-1.98968,2.19911,0.0418749
-1.98968,2.40855,0.0465996
-1.98968,2.61799,0.051153
-1.98968,2.82743,0.0544091
-1.98968,3.03687,0.0562662
-1.78024,-3.03687,0.0480528
-1.78024,-2.82743,0.0475109
-1.78024,-2.61799,0.0451545
-1.78024,-2.40855,0.0412536
-1.78024,-2.19911,0.0369547
-1.78024,-1.98968,0.0327927
-1.78024,-1.78024,0.0282695
-1.78024,-1.5708,0.0235711
-1.78024,-1.36136,0.0196099
-1.78024,-1.15192,0.0157827
-1.78024,-0.942478,0.0139578
-1.78024,-0.733038,0.0119556
-1.78024,-0.523599,0.0105742
-1.78024,-0.314159,0.00982473
-1.78024,-0.10472,0.00957978
-1.78024,0.10472,0.00943053
-1.78024,0.314159,0.0100491
-1.78024,0.523599,0.0105668
-1.78024,0.733038,0.0117268
-1.78024,0.942478,0.0133008
-1.78024,1.15192,0.0153764
-1.78024,1.36136,0.0182417
-1.78024,1.5708,0.0215785
-1.78024,1.78024,0.0258649
-1.78024,1.98968,0.031169
-1.78024,2.19911,0.0358693
-1.78024,2.40855,0.0398341
-1.78024,2.61799,0.0443403
-1.78024,2.82743,0.0470611
-1.78024,3.03687,0.0487256
-1.5708,-3.03687,0.0414743
-1.5708,-2.82743,0.0404148
-1.5708,-2.61799,0.0383386
-1.5708,-2.40855,0.03619
-1.5708,-2.19911,0.0324663
-1.5708,-1.98968,0.028028
-1.5708,-1.78024,0.0232488
-1.5708,-1.5708,0.0191369
-1.5708,-1.36136,0.0159452
-1.5708,-1.15192,0.0135518
-1.5708,-0.942478,0.0114063
-1.5708,-0.733038,0.00975151
-1.5708,-0.523599,0.0090113
-1.5708,-0.314159,0.00845457
-1.5708,-0.10472,0.00784196
-1.5708,0.10472,0.00777301
-1.5708,0.314159,0.00817608
-1.5708,0.523599,0.00885253
-1.5708,0.733038,0.0098087
-1.5708,0.942478,0.010859
-1.5708,1.15192,0.0127182
-1.5708,1.36136,0.0149191
-1.5708,1.5708,0.0180329
-1.5708,1.78024,0.0220332
-1.5708,1.98968,0.0261776
-1.5708,2.19911,0.029847
-1.5708,2.40855,0.0338744
-1.5708,2.61799,0.037498
-1.5708,2.82743,0.0401914
-1.5708,3.03687,0.0415373
-1.36136,-3.03687,0.0358269
-1.36136,-2.82743,0.0348778
-1.36136,-2.61799,0.0328909
-1.36136,-2.40855,0.0309233
-1.36136,-2.19911,0.0271733
-1.36136,-1.98968,0.0234564
-1.36136,-1.78024,0.0193385
-1.36136,-1.5708,0.0160979
-1.36136,-1.36136,0.0135142
-1.36136,-1.15192,0.0112559
-1.36136,-0.942478,0.00959195
-1.36136,-0.733038,0.00828699
-1.36136,-0.523599,0.00730612
-1.36136,-0.314159,0.00701869
-1.36136,-0.10472,0.00657401
-1.36136,0.10472,0.00694602
-1.36136,0.314159,0.007109
-1.36136,0.523599,0.00740737
-1.36136,0.733038,0.0082625
-1.36136,0.942478,0.00939201
-1.36136,1.15192,0.0107299
-1.36136,1.36136,0.0124122
-1.36136,1.5708,0.0152886
-1.36136,1.78024,0.0181617
-1.36136,1.98968,0.0217506
-1.36136,2.19911,0.0252571
-1.36136,2.40855,0.0290295
-1.36136,2.61799,0.0320391
-1.36136,2.82743,0.0336693
-1.36136,3.03687,0.0356984
-1.15192,-3.03687,0.0303498
-1.15192,-2.82743,0.030243
-1.15192,-2.61799,0.0283024
-1.15192,-2.40855,0.0256825
-1.15192,-2.19911,0.0224805
-1.15192,-1.98968,0.0190177
-1.15192,-1.78024,0.0163053
-1.15192,-1.5708,0.0133435
-1.15192,-1.36136,0.0111885
-1.15192,-1.15192,0.00916658
-1.15192,-0.942478,0.00786033
-1.15192,-0.733038,0.00700781
-1.15192,-0.523599,0.00632141
-1.15192,-0.314159,0.00575749
-1.15192,-0.10472,0.00579778
-1.15192,0.10472,0.00581812
-1.15192,0.314159,0.00591154
-1.15192,0.523599,0.0063535
-1.15192,0.733038,0.00714853
-1.15192,0.942478,0.00802401
-1.15192,1.15192,0.00907269
-1.15192,1.36136,0.010453
-1.15192,1.5708,0.0127974
-1.15192,1.78024,0.0153688
-1.15192,1.98968,0.0182636
-1.15192,2.19911,0.0211688
-1.15192,2.40855,0.0247328
-1.15192,2.61799,0.0268405
-1.15192,2.82743,0.0288414
-1.15192,3.03687,0.030331
-0.942478,-3.03687,0.0266708
-0.942478,-2.82743,0.0257113
-0.942478,-2.61799,0.0241833
-0.942478,-2.40855,0.0220779
-0.942478,-2.19911,0.0190631
-0.942478,-1.98968,0.0164077
-0.942478,-1.78024,0.0137226
-0.942478,-1.5708,0.0109994
-0.942478,-1.36136,0.00947875
-0.942478,-1.15192,0.00822394
-0.942478,-0.942478,0.00706632
-0.942478,-0.733038,0.00596698
-0.942478,-0.523599,0.00545659
-0.942478,-0.314159,0.00510547
-0.942478,-0.10472,0.00500526
-0.942478,0.10472,0.00487992
-0.942478,0.314159,0.0051346
-0.942478,0.523599,0.00561454
-0.942478,0.733038,0.00590599
-0.942478,0.942478,0.00668346
-0.942478,1.15192,0.00791901
-0.942478,1.36136,0.00937694
-0.942478,1.5708,0.0111017
-0.942478,1.78024,0.0132002
-0.942478,1.98968,0.0159496
-0.942478,2.19911,0.0184549
-0.942478,2.40855,0.0206837
-0.942478,2.61799,0.0231634
-0.942478,2.82743,0.0251627
-0.942478,3.03687,0.0263728
-0.733038,-3.03687,0.0233445
-0.733038,-2.82743,0.0227415
-0.733038,-2.61799,0.0216141
-0.733038,-2.40855,0.0196764
-0.733038,-2.19911,0.0166577
-0.733038,-1.98968,0.0142514
-0.733038,-1.78024,0.0117082
-0.733038,-1.5708,0.00984984
-0.733038,-1.36136,0.00836751
-0.733038,-1.15192,0.00707765
-0.733038,-0.942478,0.00612987
-0.733038,-0.733038,0.00515639
-0.733038,-0.523599,0.00473246
-0.733038,-0.314159,0.00445049
-0.733038,-0.10472,0.00429696
-0.733038,0.10472,0.00420144
-0.733038,0.314159,0.00450346
-0.733038,0.523599,0.00503851
-0.733038,0.733038,0.00547304
-0.733038,0.942478,0.00605742
-0.733038,1.15192,0.00717705
-0.733038,1.36136,0.00826833
-0.733038,1.5708,0.00999083
-0.733038,1.78024,0.0118332
-0.733038,1.98968,0.0141411
-0.733038,2.19911,0.0158694
-0.733038,2.40855,0.0179729
-0.733038,2.61799,0.0201497
-0.733038,2.82743,0.0218279
-0.733038,3.03687,0.0231211
-0.523599,-3.03687,0.0209905
-0.523599,-2.82743,0.0206371
-0.523599,-2.61799,0.0194894
-0.523599,-2.40855,0.0174362
-0.523599,-2.19911,0.0150207
-0.523599,-1.98968,0.0126727
-0.523599,-1.78024,0.0103296
-0.523599,-1.5708,0.00878253
-0.523599,-1.36136,0.00741774
-0.523599,-1.15192,0.00648975
-0.523599,-0.942478,0.00575168
-0.523599,-0.733038,0.00477883
-0.523599,-0.523599,0.0042601
-0.523599,-0.314159,0.00410289
-0.523599,-0.10472,0.00415607
-0.523599,0.10472,0.00380447
-0.523599,0.314159,0.00395695
-0.523599,0.523599,0.0045058
-0.523599,0.733038,0.00488037
-0.523599,0.942478,0.00553369
-0.523599,1.15192,0.00662137
-0.523599,1.36136,0.00766856
-0.523599,1.5708,0.00912864
-0.523599,1.78024,0.0106808
-0.523599,1.98968,0.0126327
-0.523599,2.19911,0.0143775
-0.523599,2.40855,0.0162062
-0.523599,2.61799,0.0181284
-0.523599,2.82743,0.0198821
-0.523599,3.03687,0.0213182
-0.314159,-3.03687,0.0198422
-0.314159,-2.82743,0.019221
-0.314159,-2.61799,0.0180807
-0.314159,-2.40855,0.0156837
-0.314159,-2.19911,0.0139017
-0.314159,-1.98968,0.0118735
-0.314159,-1.78024,0.00977448
-0.314159,-1.5708,0.00836823
-0.314159,-1.36136,0.00694066
-0.314159,-1.15192,0.00609275
-0.314159,-0.942478,0.00520079
-0.314159,-0.733038,0.00460928
-0.314159,-0.523599,0.00409613
-0.314159,-0.314159,0.00374098
-0.314159,-0.10472,0.00363129
-0.314159,0.10472,0.00360986
-0.314159,0.314159,0.00388401
-0.314159,0.523599,0.00416828
-0.314159,0.733038,0.00468033
-0.314159,0.942478,0.00506285
-0.314159,1.15192,0.00603251
-0.314159,1.36136,0.00722086
-0.314159,1.5708,0.0084222
-0.314159,1.78024,0.00973062
-0.314159,1.98968,0.0115408
-0.314159,2.19911,0.0134771
-0.314159,2.40855,0.0155186
-0.314159,2.61799,0.017167
-0.314159,2.82743,0.0187616
-0.314159,3.03687,0.0197177
-0.10472,-3.03687,0.0191084
-0.10472,-2.82743,0.0186463
-0.10472,-2.61799,0.01732
-0.10472,-2.40855,0.0152204
-0.10472,-2.19911,0.0135501
-0.10472,-1.98968,0.0113103
-0.10472,-1.78024,0.00956077
-0.10472,-1.5708,0.00821048
-0.10472,-1.36136,0.00682939
-0.10472,-1.15192,0.00593336
-0.10472,-0.942478,0.00503096
-0.10472,-0.733038,0.00431706
-0.10472,-0.523599,0.00411674
-0.10472,-0.314159,0.00381547
-0.10472,-0.10472,0.00371792
-0.10472,0.10472,0.00359351
-0.10472,0.314159,0.00374421
-0.10472,0.523599,0.00388888
-0.10472,0.733038,0.00457011
-0.10472,0.942478,0.00505711
-0.10472,1.15192,0.00584056
-0.10472,1.36136,0.00683418
-0.10472,1.5708,0.00820371
-0.10472,1.78024,0.00938945
-0.10472,1.98968,0.0112049
-0.10472,2.19911,0.0133289
-0.10472,2.40855,0.0153736
-0.10472,2.61799,0.016745
-0.10472,2.82743,0.018277
-0.10472,3.03687,0.0189543
0.10472,-3.03687,0.0192256
0.10472,-2.82743,0.0187962
0.10472,-2.61799,0.0170217
0.10472,-2.40855,0.0152964
0.10472,-2.19911,0.013572
0.10472,-1.98968,0.0117455
0.10472,-1.78024,0.00961098
0.10472,-1.5708,0.00814373
0.10472,-1.36136,0.00671864
0.10472,-1.15192,0.00568356
0.10472,-0.942478,0.00502559
0.10472,-0.733038,0.0044494
0.10472,-0.523599,0.00397321
0.10472,-0.314159,0.0036921
0.10472,-0.10472,0.00371869
0.10472,0.10472,0.00362747
0.10472,0.314159,0.00368427
0.10472,0.523599,0.0040596
0.10472,0.733038,0.00443424
0.10472,0.942478,0.00501595
0.10472,1.15192,0.00580261
0.10472,1.36136,0.0069131
0.10472,1.5708,0.00833589
0.10472,1.78024,0.00957866
0.10472,1.98968,0.0113351
0.10472,2.19911,0.0130967
0.10472,2.40855,0.015015
0.10472,2.61799,0.0166397
0.10472,2.82743,0.0183032
0.10472,3.03687,0.0187934
0.314159,-3.03687,0.0197492
0.314159,-2.82743,0.0192982
0.314159,-2.61799,0.0179167
0.314159,-2.40855,0.0160702
0.314159,-2.19911,0.013982
0.314159,-1.98968,0.0117695
0.314159,-1.78024,0.00992904
0.314159,-1.5708,0.00817762
0.314159,-1.36136,0.00693247
0.314159,-1.15192,0.00591026
0.314159,-0.942478,0.0050814
0.314159,-0.733038,0.00447157
0.314159,-0.523599,0.00397959
0.314159,-0.314159,0.00371238
0.314159,-0.10472,0.00377488
0.314159,0.10472,0.00390262
0.314159,0.314159,0.00395362
0.314159,0.523599,0.00416151
0.314159,0.733038,0.0045662
0.314159,0.942478,0.00521404
0.314159,1.15192,0.00621835
0.314159,1.36136,0.00716913
0.314159,1.5708,0.00832385
0.314159,1.78024,0.00993995
0.314159,1.98968,0.0116117
0.314159,2.19911,0.0136434
0.314159,2.40855,0.0155881
0.314159,2.61799,0.0176215
0.314159,2.82743,0.0186243
0.314159,3.03687,0.0194208
0.523599,-3.03687,0.021254
0.523599,-2.82743,0.020646
0.523599,-2.61799,0.0192835
0.523599,-2.40855,0.0175628
0.523599,-2.19911,0.0146753
0.523599,-1.98968,0.0124936
0.523599,-1.78024,0.0106344
0.523599,-1.5708,0.00875424
0.523599,-1.36136,0.0076997
0.523599,-1.15192,0.00639569
0.523599,-0.942478,0.00534412
0.523599,-0.733038,0.00478867
0.523599,-0.523599,0.00432315
0.523599,-0.314159,0.00410415
0.523599,-0.10472,0.00399278
0.523599,0.10472,0.00405093
0.523599,0.314159,0.00436358
0.523599,0.523599,0.00458563
0.523599,0.733038,0.00492189
0.523599,0.942478,0.00555798
0.523599,1.15192,0.00649046
0.523599,1.36136,0.0076924
0.523599,1.5708,0.00888805
0.523599,1.78024,0.0106297
0.523599,1.98968,0.0125356
0.523599,2.19911,0.0145686
0.523599,2.40855,0.0166429
0.523599,2.61799,0.0185284
0.523599,2.82743,0.0199629
0.523599,3.03687,0.0206061
0.733038,-3.03687,0.0233042
0.733038,-2.82743,0.0231728
0.733038,-2.61799,0.0212937
0.733038,-2.40855,0.0189849
0.733038,-2.19911,0.016475
0.733038,-1.98968,0.0140726
0.733038,-1.78024,0.0117654
0.733038,-1.5708,0.00973281
0.733038,-1.36136,0.00818315
0.733038,-1.15192,0.00712643
0.733038,-0.942478,0.00594796
0.733038,-0.733038,0.00542033
0.733038,-0.523599,0.004913
0.733038,-0.314159,0.00454283
0.733038,-0.10472,0.00440895
0.733038,0.10472,0.00444822
0.733038,0.314159,0.00461407
0.733038,0.523599,0.00506126
0.733038,0.733038,0.00537928
0.733038,0.942478,0.00611494
0.733038,1.15192,0.00713208
0.733038,1.36136,0.00818434
0.733038,1.5708,0.00983909
0.733038,1.78024,0.0118482
0.733038,1.98968,0.0141923
0.733038,2.19911,0.0163716
0.733038,2.40855,0.0182964
0.733038,2.61799,0.0205107
0.733038,2.82743,0.0221263
0.733038,3.03687,0.0227926
0.942478,-3.03687,0.0264423
0.942478,-2.82743,0.0256647
0.942478,-2.61799,0.023412
0.942478,-2.40855,0.0216799
0.942478,-2.19911,0.0188584
0.942478,-1.98968,0.0163361
0.942478,-1.78024,0.0137337
0.942478,-1.5708,0.0111305
0.942478,-1.36136,0.00954888
0.942478,-1.15192,0.00810525
0.942478,-0.942478,0.00651112
0.942478,-0.733038,0.00603224
0.942478,-0.523599,0.00555009
0.942478,-0.314159,0.00502329
0.942478,-0.10472,0.00489418
0.942478,0.10472,0.00506227
0.942478,0.314159,0.00522928
0.942478,0.523599,0.00561192
0.942478,0.733038,0.00584453
0.942478,0.942478,0.00694994
0.942478,1.15192,0.00823426
0.942478,1.36136,0.00976197
0.942478,1.5708,0.0113053
0.942478,1.78024,0.0135766
0.942478,1.98968,0.0157065
0.942478,2.19911,0.0183551
0.942478,2.40855,0.020761
0.942478,2.61799,0.0229742
0.942478,2.82743,0.0249571
0.942478,3.03687,0.0264348
1.15192,-3.03687,0.0299236
1.15192,-2.82743,0.0290379
1.15192,-2.61799,0.0273586
1.15192,-2.40855,0.0253649
1.15192,-2.19911,0.0221068
1.15192,-1.98968,0.0188575
1.15192,-1.78024,0.0156218
1.15192,-1.5708,0.0128446
1.15192,-1.36136,0.0109541
1.15192,-1.15192,0.0095001
1.15192,-0.942478,0.00796853
1.15192,-0.733038,0.00694991
1.15192,-0.523599,0.00635365
1.15192,-0.314159,0.00593421
1.15192,-0.10472,0.00561803
1.15192,0.10472,0.00583047
1.15192,0.314159,0.00600875
1.15192,0.523599,0.00649092
1.15192,0.733038,0.00691004
1.15192,0.942478,0.00818027
1.15192,1.15192,0.00959804
1.15192,1.36136,0.0111369
1.15192,1.5708,0.0130708
1.15192,1.78024,0.0157345
1.15192,1.98968,0.0185884
1.15192,2.19911,0.0213583
1.15192,2.40855,0.0238598
1.15192,2.61799,0.0267353
1.15192,2.82743,0.0287082
1.15192,3.03687,0.0305049
1.36136,-3.03687,0.0354244
1.36136,-2.82743,0.034447
1.36136,-2.61799,0.0322887
1.36136,-2.40855,0.0296705
1.36136,-2.19911,0.0263238
1.36136,-1.98968,0.0221659
1.36136,-1.78024,0.0185666
1.36136,-1.5708,0.0153688
1.36136,-1.36136,0.0124568
1.36136,-1.15192,0.010658
1.36136,-0.942478,0.00942585
1.36136,-0.733038,0.00840523
1.36136,-0.523599,0.00772959
1.36136,-0.314159,0.00697695
1.36136,-0.10472,0.00686199
1.36136,0.10472,0.00669702
1.36136,0.314159,0.00691396
1.36136,0.523599,0.00758212
1.36136,0.733038,0.00819362
1.36136,0.942478,0.00952411
1.36136,1.15192,0.0111308
1.36136,1.36136,0.0133644
1.36136,1.5708,0.0160501
1.36136,1.78024,0.0188671
1.36136,1.98968,0.0217727
1.36136,2.19911,0.0253907
1.36136,2.40855,0.0285407
1.36136,2.61799,0.0314737
1.36136,2.82743,0.0336755
1.36136,3.03687,0.0353311
1.5708,-3.03687,0.0409061
1.5708,-2.82743,0.0399096
1.5708,-2.61799,0.0376007
1.5708,-2.40855,0.0344819
1.5708,-2.19911,0.0305408
1.5708,-1.98968,0.0263292
1.5708,-1.78024,0.0219433
1.5708,-1.5708,0.0180916
1.5708,-1.36136,0.0148619
1.5708,-1.15192,0.0129657
1.5708,-0.942478,0.0110682
1.5708,-0.733038,0.00969998
1.5708,-0.523599,0.00883217
1.5708,-0.314159,0.00821717
1.5708,-0.10472,0.00769596
1.5708,0.10472,0.00797716
1.5708,0.314159,0.00840967
1.5708,0.523599,0.00896439
1.5708,0.733038,0.00978727
1.5708,0.942478,0.0110763
1.5708,1.15192,0.013639
1.5708,1.36136,0.0155708
1.5708,1.5708,0.0191115
1.5708,1.78024,0.0226391
1.5708,1.98968,0.0265333
1.5708,2.19911,0.0303741
1.5708,2.40855,0.0332739
1.5708,2.61799,0.0371091
1.5708,2.82743,0.0394258
1.5708,3.03687,0.0414248
1.78024,-3.03687,0.0480196
1.78024,-2.82743,0.0465844
1.78024,-2.61799,0.043965
1.78024,-2.40855,0.040321
1.78024,-2.19911,0.0355224
1.78024,-1.98968,0.0313198
1.78024,-1.78024,0.0255848
1.78024,-1.5708,0.0213719
1.78024,-1.36136,0.0178191
1.78024,-1.15192,0.0153603
1.78024,-0.942478,0.0131606
1.78024,-0.733038,0.0115877
1.78024,-0.523599,0.0104747
1.78024,-0.314159,0.00998878
1.78024,-0.10472,0.00969747
1.78024,0.10472,0.00945119
1.78024,0.314159,0.00978162
1.78024,0.523599,0.0107691
1.78024,0.733038,0.0117538
1.78024,0.942478,0.0134836
1.78024,1.15192,0.015686
1.78024,1.36136,0.0188249
1.78024,1.5708,0.022345
1.78024,1.78024,0.0269181
1.78024,1.98968,0.0318538
1.78024,2.19911,0.0364804
1.78024,2.40855,0.0405843
1.78024,2.61799,0.0441909
1.78024,2.82743,0.0465465
1.78024,3.03687,0.0479735
1.98968,-3.03687,0.0556864
1.98968,-2.82743,0.054229
1.98968,-2.61799,0.0510022
1.98968,-2.40855,0.0472002
1.98968,-2.19911,0.0416149
1.98968,-1.98968,0.0361318
1.98968,-1.78024,0.0305931
1.98968,-1.5708,0.025587
1.98968,-1.36136,0.0215448
1.98968,-1.15192,0.018027
1.98968,-0.942478,0.0158562
1.98968,-0.733038,0.013592
1.98968,-0.523599,0.0123975
1.98968,-0.314159,0.0115962
1.98968,-0.10472,0.0112814
1.98968,0.10472,0.0110836
1.98968,0.314159,0.0115165
1.98968,0.523599,0.012761
1.98968,0.733038,0.0141891
1.98968,0.942478,0.0155286
1.98968,1.15192,0.0182067
1.98968,1.36136,0.0222523
1.98968,1.5708,0.0265942
1.98968,1.78024,0.0318793
1.98968,1.98968,0.0376743
1.98968,2.19911,0.0433979
1.98968,2.40855,0.0485434
1.98968,2.61799,0.0525434
1.98968,2.82743,0.0552622
1.98968,3.03687,0.056609
2.19911,-3.03687,0.0644192
2.19911,-2.82743,0.0619929
2.19911,-2.61799,0.0590401
2.19911,-2.40855,0.0536684
2.19911,-2.19911,0.048233
2.19911,-1.98968,0.0418637
2.19911,-1.78024,0.0355755
2.19911,-1.5708,0.0297771
2.19911,-1.36136,0.0254988
2.19911,-1.15192,0.0212236
2.19911,-0.942478,0.018395
2.19911,-0.733038,0.016096
2.19911,-0.523599,0.0143876
2.19911,-0.314159,0.013737
2.19911,-0.10472,0.0131737
2.19911,0.10472,0.0133895
2.19911,0.314159,0.0137969
2.19911,0.523599,0.0146758
2.19911,0.733038,0.0163317
2.19911,0.942478,0.0183852
2.19911,1.15192,0.0210952
2.19911,1.36136,0.0252201
2.19911,1.5708,0.0300661
2.19911,1.78024,0.0361736
2.19911,1.98968,0.042892
2.19911,2.19911,0.0501562
2.19911,2.40855,0.0565869
2.19911,2.61799,0.0616677
2.19911,2.82743,0.0636471
2.19911,3.03687,0.0656393
2.40855,-3.03687,0.0736637
2.40855,-2.82743,0.0698079
2.40855,-2.61799,0.0655803
2.40855,-2.40855,0.0606543
2.40855,-2.19911,0.0533747
2.40855,-1.98968,0.0470602
2.40855,-1.78024,0.0403309
2.40855,-1.5708,0.0342761
2.40855,-1.36136,0.0286424
2.40855,-1.15192,0.0244543
2.40855,-0.942478,0.0209855
2.40855,-0.733038,0.0187069
2.40855,-0.523599,0.0165274
2.40855,-0.314159,0.0154371
2.40855,-0.10472,0.0148149
2.40855,0.10472,0.0151684
2.40855,0.314159,0.0157599
2.40855,0.523599,0.0167135
2.40855,0.733038,0.0186281
2.40855,0.942478,0.0209249
2.40855,1.15192,0.0238886
2.40855,1.36136,0.0282552
2.40855,1.5708,0.0341188
2.40855,1.78024,0.0402759
2.40855,1.98968,0.0478373
2.40855,2.19911,0.0565327
2.40855,2.40855,0.0636237
2.40855,2.61799,0.0707056
2.40855,2.82743,0.0727038
2.40855,3.03687,0.0737005
2.61799,-3.03687,0.081932
2.61799,-2.82743,0.0779653
2.61799,-2.61799,0.0717894
2.61799,-2.40855,0.0654665
2.61799,-2.19911,0.0585043
2.61799,-1.98968,0.0512645
2.61799,-1.78024,0.0441195
2.61799,-1.5708,0.0378583
2.61799,-1.36136,0.0320793
2.61799,-1.15192,0.0272546
2.61799,-0.942478,0.023244
2.61799,-0.733038,0.0207444
2.61799,-0.523599,0.0184598
