theta1,theta3,density
-1.36136,1.78024,0.01705
-1.36136,1.98968,0.0209819
-1.36136,2.19911,0.0242885
-1.36136,2.40855,0.029154
-1.36136,2.61799,0.031716
-1.36136,2.82743,0.0341019
-1.36136,3.03687,0.035513
-1.15192,-3.03687,0.0299072
-1.15192,-2.82743,0.0299816
-1.15192,-2.61799,0.0277292
-1.15192,-2.40855,0.0246137
-1.15192,-2.19911,0.0218088
-1.15192,-1.98968,0.0189577
-1.15192,-1.78024,0.0160139
-1.15192,-1.5708,0.0136264
-1.15192,-1.36136,0.0116677
-1.15192,-1.15192,0.00952156
-1.15192,-0.942478,0.00806669
-1.15192,-0.733038,0.00670723
-1.15192,-0.523599,0.00607037
-1.15192,-0.314159,0.00562321
-1.15192,-0.10472,0.00575642
-1.15192,0.10472,0.00562873
-1.15192,0.314159,0.0055455
-1.15192,0.523599,0.00573828
-1.15192,0.733038,0.00687797
-1.15192,0.942478,0.00771603
-1.15192,1.15192,0.00933519
-1.15192,1.36136,0.0110619
-1.15192,1.5708,0.0127371
-1.15192,1.78024,0.0148988
-1.15192,1.98968,0.0179489
-1.15192,2.19911,0.0207271
-1.15192,2.40855,0.0239313
-1.15192,2.61799,0.0259527
-1.15192,2.82743,0.0285843
-1.15192,3.03687,0.0299106
-0.942478,-3.03687,0.0258806
-0.942478,-2.82743,0.0249474
-0.942478,-2.61799,0.0234887
-0.942478,-2.40855,0.0214536
-0.942478,-2.19911,0.0186906
-0.942478,-1.98968,0.0152279
-0.942478,-1.78024,0.0136958
-0.942478,-1.5708,0.0111485
-0.942478,-1.36136,0.00946194
-0.942478,-1.15192,0.00784422
-0.942478,-0.942478,0.00681368
-0.942478,-0.733038,0.005866
-0.942478,-0.523599,0.00524194
-0.942478,-0.314159,0.00481045
-0.942478,-0.10472,0.00487914
-0.942478,0.10472,0.00494568
-0.942478,0.314159,0.00541088
-0.942478,0.523599,0.00505041
-0.942478,0.733038,0.00565445
-0.942478,0.942478,0.00652958
-0.942478,1.15192,0.0077334
-0.942478,1.36136,0.00906867
-0.942478,1.5708,0.010989
-0.942478,1.78024,0.0132713
-0.942478,1.98968,0.014993
-0.942478,2.19911,0.0176243
-0.942478,2.40855,0.0205675
-0.942478,2.61799,0.022614
-0.942478,2.82743,0.0245831
-0.942478,3.03687,0.0262113
-0.733038,-3.03687,0.0224829
-0.733038,-2.82743,0.021669
-0.733038,-2.61799,0.0207101
-0.733038,-2.40855,0.0185553
-0.733038,-2.19911,0.0164064
-0.733038,-1.98968,0.0135753
-0.733038,-1.78024,0.0117369
-0.733038,-1.5708,0.00954391
-0.733038,-1.36136,0.00800663
-0.733038,-1.15192,0.00666497
-0.733038,-0.942478,0.0059868
-0.733038,-0.733038,0.00491907
-0.733038,-0.523599,0.00446715
-0.733038,-0.314159,0.00428855
-0.733038,-0.10472,0.00416963
-0.733038,0.10472,0.00414511
-0.733038,0.314159,0.00441822
-0.733038,0.523599,0.00477941
-0.733038,0.733038,0.00549994
-0.733038,0.942478,0.00544379
-0.733038,1.15192,0.00684019
-0.733038,1.36136,0.00810197
-0.733038,1.5708,0.00952575
-0.733038,1.78024,0.011648
-0.733038,1.98968,0.0140685
-0.733038,2.19911,0.0159725
-0.733038,2.40855,0.0188633
-0.733038,2.61799,0.0201865
-0.733038,2.82743,0.0217986
-0.733038,3.03687,0.0228527
-0.523599,-3.03687,0.021065
-0.523599,-2.82743,0.0205847
-0.523599,-2.61799,0.0181443
-0.523599,-2.40855,0.017215
-0.523599,-2.19911,0.0143552
-0.523599,-1.98968,0.0126671
-0.523599,-1.78024,0.0108697
-0.523599,-1.5708,0.00875177
-0.523599,-1.36136,0.00723888
-0.523599,-1.15192,0.00610119
-0.523599,-0.942478,0.00531453
-0.523599,-0.733038,0.0043486
-0.523599,-0.523599,0.0042186
-0.523599,-0.314159,0.00373686
-0.523599,-0.10472,0.00395972
-0.523599,0.10472,0.00367308
-0.523599,0.314159,0.00380141
-0.523599,0.523599,0.00436486
-0.523599,0.733038,0.00475614
-0.523599,0.942478,0.00527942
-0.523599,1.15192,0.00608656
-0.523599,1.36136,0.00726148
-0.523599,1.5708,0.00854414
-0.523599,1.78024,0.010391
-0.523599,1.98968,0.0127281
-0.523599,2.19911,0.0144992
-0.523599,2.40855,0.0162579
-0.523599,2.61799,0.0186536
-0.523599,2.82743,0.0199275
-0.523599,3.03687,0.0207158
-0.314159,-3.03687,0.019512
-0.314159,-2.82743,0.0191761
-0.314159,-2.61799,0.0181952
-0.314159,-2.40855,0.0153102
-0.314159,-2.19911,0.0131021
-0.314159,-1.98968,0.0110885
-0.314159,-1.78024,0.00980352
-0.314159,-1.5708,0.00814498
-0.314159,-1.36136,0.00681952
-0.314159,-1.15192,0.00537496
-0.314159,-0.942478,0.00513197
-0.314159,-0.733038,0.00412431
-0.314159,-0.523599,0.00377689
-0.314159,-0.314159,0.00383514
-0.314159,-0.10472,0.00355813
-0.314159,0.10472,0.0034891
-0.314159,0.314159,0.00372908
-0.314159,0.523599,0.00399344
-0.314159,0.733038,0.00437697
-0.314159,0.942478,0.00481617
-0.314159,1.15192,0.00596668
-0.314159,1.36136,0.0071206
-0.314159,1.5708,0.00822323
-0.314159,1.78024,0.0103518
-0.314159,1.98968,0.0115274
-0.314159,2.19911,0.013478
-0.314159,2.40855,0.0153072
-0.314159,2.61799,0.017202
-0.314159,2.82743,0.0181079
-0.314159,3.03687,0.0185568
-0.10472,-3.03687,0.0184046
-0.10472,-2.82743,0.0190105
-0.10472,-2.61799,0.0168235
-0.10472,-2.40855,0.0149025
-0.10472,-2.19911,0.0130661
-0.10472,-1.98968,0.0116472
-0.10472,-1.78024,0.00912332
-0.10472,-1.5708,0.00828087
-0.10472,-1.36136,0.00701179
-0.10472,-1.15192,0.00536284
-0.10472,-0.942478,0.00477626
-0.10472,-0.733038,0.00417785
-0.10472,-0.523599,0.0038594
-0.10472,-0.314159,0.00347741
-0.10472,-0.10472,0.00320496
-0.10472,0.10472,0.00312684
-0.10472,0.314159,0.00351905
-0.10472,0.523599,0.00408494
-0.10472,0.733038,0.00397299
-0.10472,0.942478,0.00475308
-0.10472,1.15192,0.00561549
-0.10472,1.36136,0.00698501
-0.10472,1.5708,0.00788801
-0.10472,1.78024,0.00871523
-0.10472,1.98968,0.0109489
-0.10472,2.19911,0.0128799
-0.10472,2.40855,0.0150341
-0.10472,2.61799,0.0162674
-0.10472,2.82743,0.0181473
-0.10472,3.03687,0.0182296
0.10472,-3.03687,0.0189715
0.10472,-2.82743,0.0176451
0.10472,-2.61799,0.017083
0.10472,-2.40855,0.0150181
0.10472,-2.19911,0.0127593
0.10472,-1.98968,0.0112646
0.10472,-1.78024,0.00951579
0.10472,-1.5708,0.0078968
0.10472,-1.36136,0.00659766
0.10472,-1.15192,0.00563521
0.10472,-0.942478,0.0049572
0.10472,-0.733038,0.00415377
0.10472,-0.523599,0.00371701
0.10472,-0.314159,0.00353621
0.10472,-0.10472,0.00322917
0.10472,0.10472,0.00328033
0.10472,0.314159,0.00355942
0.10472,0.523599,0.00364766
0.10472,0.733038,0.00457521
0.10472,0.942478,0.00495591
0.10472,1.15192,0.00562483
0.10472,1.36136,0.00672534
0.10472,1.5708,0.00765388
0.10472,1.78024,0.00934004
0.10472,1.98968,0.0108675
0.10472,2.19911,0.0130584
0.10472,2.40855,0.0150339
0.10472,2.61799,0.0163812
0.10472,2.82743,0.0177808
0.10472,3.03687,0.0184665
0.314159,-3.03687,0.0193828
0.314159,-2.82743,0.0184969
0.314159,-2.61799,0.0171099
0.314159,-2.40855,0.0158199
0.314159,-2.19911,0.0133528
0.314159,-1.98968,0.0112963
0.314159,-1.78024,0.00947405
0.314159,-1.5708,0.00792852
0.314159,-1.36136,0.00682309
0.314159,-1.15192,0.0058222
0.314159,-0.942478,0.00507235
0.314159,-0.733038,0.0040957
0.314159,-0.523599,0.00394428
0.314159,-0.314159,0.00385865
0.314159,-0.10472,0.00344763
0.314159,0.10472,0.00353284
0.314159,0.314159,0.0038116
0.314159,0.523599,0.00401307
0.314159,0.733038,0.00463581
0.314159,0.942478,0.00511114
0.314159,1.15192,0.00594684
0.314159,1.36136,0.00661888
0.314159,1.5708,0.00792832
0.314159,1.78024,0.00950038
0.314159,1.98968,0.0114108
0.314159,2.19911,0.013129
0.314159,2.40855,0.0154462
0.314159,2.61799,0.0174523
0.314159,2.82743,0.0177541
0.314159,3.03687,0.0188963
0.523599,-3.03687,0.0198412
0.523599,-2.82743,0.0200766
0.523599,-2.61799,0.0187665
0.523599,-2.40855,0.0163164
0.523599,-2.19911,0.0143535
0.523599,-1.98968,0.0123306
0.523599,-1.78024,0.0105628
0.523599,-1.5708,0.00862566
0.523599,-1.36136,0.0075325
0.523599,-1.15192,0.00623709
0.523599,-0.942478,0.00521022
0.523599,-0.733038,0.00478697
0.523599,-0.523599,0.0041935
0.523599,-0.314159,0.00387038
0.523599,-0.10472,0.00381805
0.523599,0.10472,0.00370689
0.523599,0.314159,0.00390352
0.523599,0.523599,0.0043384
0.523599,0.733038,0.00505298
0.523599,0.942478,0.00585412
0.523599,1.15192,0.00607937
0.523599,1.36136,0.00748482
0.523599,1.5708,0.00902193
0.523599,1.78024,0.0103179
0.523599,1.98968,0.0126822
0.523599,2.19911,0.0139095
0.523599,2.40855,0.0162338
0.523599,2.61799,0.0187695
0.523599,2.82743,0.0192272
0.523599,3.03687,0.0199049
0.733038,-3.03687,0.0222668
0.733038,-2.82743,0.0220669
0.733038,-2.61799,0.0204047
0.733038,-2.40855,0.0184314
0.733038,-2.19911,0.0162531
0.733038,-1.98968,0.0133793
0.733038,-1.78024,0.0120069
0.733038,-1.5708,0.00979639
0.733038,-1.36136,0.00824493
0.733038,-1.15192,0.00634114
0.733038,-0.942478,0.00604465
0.733038,-0.733038,0.00537196
0.733038,-0.523599,0.00491967
0.733038,-0.314159,0.00408455
0.733038,-0.10472,0.00408813
0.733038,0.10472,0.00419909
0.733038,0.314159,0.0043085
0.733038,0.523599,0.00484475
0.733038,0.733038,0.00557872
0.733038,0.942478,0.00640915
0.733038,1.15192,0.00706085
0.733038,1.36136,0.00846985
0.733038,1.5708,0.00946337
0.733038,1.78024,0.0114368
0.733038,1.98968,0.0137383
0.733038,2.19911,0.0164032
0.733038,2.40855,0.0178978
0.733038,2.61799,0.0203371
0.733038,2.82743,0.0216817
0.733038,3.03687,0.0224538
0.942478,-3.03687,0.0253418
0.942478,-2.82743,0.0246421
0.942478,-2.61799,0.0228845
0.942478,-2.40855,0.021123
0.942478,-2.19911,0.0189419
0.942478,-1.98968,0.015532
