event,time,log_mean_weight,cumulative_log_normalizer,scgf,population_mean_entropy_rate,tilted_mean_entropy_rate,population_mean_observable_rate,tilted_mean_observable_rate,population_mean_action_current,population_mean_potential_rate,population_mean_log_likelihood_ratio_rate,weight_ess,max_weight_fraction,resampled,unique_parents,parent_count_ess,unique_roots,root_count_ess,root_weight_ess
1,1,0.0097939988018600488,0.0097939988018600488,0.0097939988018600488,0.17224591339642253,-0.64483152136406707,0.23087176006792276,-0.45496553122504779,0.11898351596938493,0,-0.20014682921427238,800.90923906025773,0.0030110003903404611,1,794,703.74228187919459,794,703.74228187919459,703.74228187919459
2,2,-0.087651489726565224,-0.077857490924705175,-0.038928745462352587,0.51402608464722732,-0.3472934892786036,0.44938567925232314,-0.29431284104432465,0.14229200056377719,0,-0.20792991642363554,758.48890680257455,0.0029557130071562092,1,773,669.58876117496811,637,511.50048780487805,511.50048780487805
3,3,-0.098145235110191464,-0.17600272603489664,-0.058667575344965549,0.25580899733379808,-0.51411932774520641,0.37157763955324613,-0.25088118880055932,0.084882789996954741,0,-0.22418695024443785,774.4931710336067,0.0028187371864771653,1,787,692.58652575957728,540,396.88720666161998,396.88720666161998
4,4,-0.10767877839158402,-0.28368150442648066,-0.070920376106620164,0.69386157963758022,-0.34459462453149192,0.63429431886628507,-0.22431525305985242,0.1073981961476769,0,-0.21548287556034112,743.0395854422469,0.002963642316403167,1,759,662.81668773704178,463,330.36420919974796,330.36420919974796
5,5,-0.11529009189529305,-0.3989715963217737,-0.079794319264354735,0.39247105992975406,-0.45655142938238091,0.41533494161195522,-0.30427319198544556,0.18226808887896059,0,-0.24295538779684428,770.9153701003678,0.0029560003614767568,1,781,683.55671447196869,418,294.37843907916903,294.37843907916903
6,6,-0.092299601307963997,-0.4912711976297377,-0.081878532938289617,0.53852965573002864,-0.47246275711941133,0.51822196208110816,-0.31518233479960517,-0.0036581536130389451,0,-0.18267356504874394,756.79130571795883,0.0030269107156936374,1,781,680.01037613488973,379,254.26188166828322,254.26188166828322
7,7,-0.10344769144707122,-0.59471888907680892,-0.084959841296686989,0.58476603724204923,-0.50683750746091327,0.64913665410360399,-0.26337694227440361,0.21697124090481726,0,-0.19936174430558248,742.62049255146178,0.0028166625036432427,1,757,660.3123425692695,331,220.93889591234725,220.93889591234725
8,8,-0.084397530566146628,-0.67911641964295555,-0.084889552455369444,0.43130224516210552,-0.52836515791749339,0.43678322105622774,-0.35020702286618716,0.059216148323281162,0,-0.21486955488142281,763.78692698611644,0.0028663093863480898,1,772,673.892030848329,302,200.87662835249043,200.87662835249043
9,9,-0.1052526964394529,-0.78436911608240845,-0.087152124009156492,0.6532323061491857,-0.51246293028709877,0.60804771304101646,-0.34578685977443735,0.10760667610908543,0,-0.27182523281922899,733.77071095147551,0.0028438863624285302,1,744,649.67534076827758,268,171.0006523157208,171.0006523157208
10,10,-0.093772392554191342,-0.87814150863659979,-0.087814150863659984,0.52718933983521354,-0.49426491337151446,0.45792965659482116,-0.34922552965657933,0.077451878521584208,0,-0.23181958726736246,756.39898081770514,0.0030612424452647487,1,770,675.62886597938143,251,162.3685351502013,162.3685351502013
